CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	SAMESCR5	TYSCR5	PROVR5	SCHNMER5
70118	2	1	7	1	1	 	 	 
70118	3	1	8	1	1	 	 	 
70118	4	1	9	4	1	 	 	 
70123	1	1	7	1	1	3	2	97
70123	2	1	8	1	1	 	 	 
70123	3	1	9	1	1	 	 	 
70123	4	0	 	 	 	 	 	 
70124	1	1	7	1	1	3	2	97
70124	2	1	8	1	1	 	 	 
70124	3	1	9	1	1	 	 	 
70124	4	1	10	4	0	3	2	149
70125	1	1	6	1	1	3	2	97
70125	2	1	7	1	1	 	 	 
70125	3	1	8	1	1	 	 	 
70125	4	1	9	4	1	 	 	 
70126	1	1	6	1	1	3	2	97
70126	2	1	7	1	1	 	 	 
70126	3	1	8	1	1	 	 	 
70126	4	1	9	1	1	 	 	 
80001	1	1	6	1	0	3	2	101
80001	2	1	7	1	1	 	 	 
80001	3	1	8	1	1	 	 	 
80001	4	1	9	4	1	 	 	 
80002	1	1	7	1	1	3	2	101
80002	2	1	8	1	1	 	 	 
80002	3	1	9	1	1	 	 	 
80002	4	1	10	4	0	3	2	369
80003	1	1	7	1	1	3	2	101
80003	2	1	8	1	1	 	 	 
80003	3	0	 	 	 	 	 	 
80003	4	0	 	 	 	 	 	 
80004	1	1	5	1	1	3	2	14
80004	2	1	6	1	0	3	2	98
80004	3	1	7	1	1	 	 	 
80004	4	1	8	4	1	 	 	 
80005	1	1	7	1	1	3	2	98
80005	2	1	8	1	1	 	 	 
80005	3	1	9	1	1	 	 	 
80005	4	1	10	4	0	3	2	372
80006	1	1	7	1	1	3	98	98
80006	2	1	8	1	1	 	 	 
80006	3	1	9	1	1	 	 	 
80006	4	0	 	 	 	 	 	 
80008	1	1	7	1	1	3	2	101
80008	2	1	8	1	1	 	 	 
80008	3	1	9	1	1	 	 	 
80008	4	0	 	 	 	 	 	 
80009	1	1	6	1	0	3	2	98
80009	2	1	7	1	1	 	 	 
80009	3	1	8	1	1	 	 	 
80009	4	1	9	4	1	 	 	 
80011	1	1	7	1	1	3	2	98
80011	2	1	8	1	1	 	 	 
80011	3	1	9	1	1	 	 	 
80011	4	1	10	4	0	3	2	372
80012	1	1	6	1	1	3	2	98
80012	2	1	7	1	1	 	 	 
80012	3	1	8	1	1	 	 	 
80012	4	1	9	4	1	 	 	 
80013	1	1	7	1	1	3	2	101
80013	2	1	8	1	1	 	 	 
80013	3	1	9	1	1	 	 	 
80013	4	1	10	4	0	3	2	149
80014	1	1	7	1	1	3	98	516
80014	2	1	8	1	1	 	 	 
80014	3	1	9	1	1	 	 	 
80014	4	1	10	4	0	3	98	1203
80015	1	1	7	1	1	3	2	101
80015	2	1	8	1	1	 	 	 
80015	3	1	9	1	1	 	 	 
80015	4	1	10	4	0	3	2	372
80016	1	1	7	1	1	3	98	1188
80016	2	1	8	1	1	 	 	 
80016	3	1	9	1	1	 	 	 
80016	4	0	 	 	 	 	 	 
80017	1	1	6	1	0	3	2	98
80017	2	1	7	1	1	 	 	 
80017	3	1	8	1	1	 	 	 
80017	4	1	9	4	1	 	 	 
80018	1	1	7	1	1	3	2	98
80018	2	1	8	1	1	 	 	 
80018	3	1	9	1	1	 	 	 
80018	4	1	10	4	0	3	2	372
80019	1	1	7	1	1	3	2	98
80019	2	1	8	1	1	 	 	 
80019	3	1	9	1	1	 	 	 
80019	4	1	10	4	0	3	2	149
80020	1	1	7	1	1	3	2	98
80020	2	1	8	1	1	 	 	 
80020	3	1	9	1	1	 	 	 
80020	4	1	10	4	0	3	2	372
80021	1	1	7	1	1	3	2	98
80021	2	1	8	1	1	 	 	 
80021	3	1	9	1	1	 	 	 
80021	4	0	 	 	 	 	 	 
80022	1	1	7	1	1	3	2	98
80022	2	1	8	1	1	 	 	 
80022	3	1	9	1	1	 	 	 
80022	4	1	10	4	0	3	2	372
80024	1	1	7	1	1	3	2	98
80024	2	1	8	1	1	 	 	 
80024	3	1	9	1	1	 	 	 
80024	4	0	 	 	 	 	 	 
80025	1	1	7	1	1	3	2	98
80025	2	1	8	1	1	 	 	 
80025	3	1	9	1	1	 	 	 
80025	4	0	 	 	 	 	 	 
80026	1	1	7	1	1	3	98	557
80026	2	1	8	1	1	 	 	 
80026	3	1	9	1	1	 	 	 
80026	4	1	10	4	0	3	98	1218
80027	1	1	7	1	1	3	2	98
80027	2	1	8	1	1	 	 	 
80027	3	1	9	1	1	 	 	 
80027	4	1	10	4	0	3	2	149
80029	1	1	6	1	0	3	2	98
80029	2	1	7	1	1	 	 	 
80029	3	1	8	1	1	 	 	 
80029	4	1	9	4	1	 	 	 
80030	1	1	6	1	0	3	2	98
80030	2	1	7	1	1	 	 	 
80030	3	1	8	1	1	 	 	 
80030	4	1	9	4	1	 	 	 
80031	1	1	6	1	0	3	2	98
80031	2	1	7	1	1	 	 	 
80031	3	1	8	1	1	 	 	 
80031	4	1	9	4	1	 	 	 
80032	1	1	6	1	1	3	2	98
80032	2	1	7	1	1	 	 	 
80032	3	1	8	1	0	3	98	1175
80032	4	1	9	4	1	 	 	 
80033	1	1	7	1	1	3	2	98
80033	2	1	8	1	1	 	 	 
80033	3	1	9	1	1	 	 	 
80033	4	1	10	4	0	3	2	372
80034	1	1	7	1	1	3	2	98
80034	2	1	8	1	1	 	 	 
80034	3	1	9	1	1	 	 	 
80034	4	1	10	4	0	3	2	372
80035	1	1	7	1	1	3	2	98
80035	2	1	8	1	1	 	 	 
80035	3	1	9	1	1	 	 	 
80035	4	1	10	4	0	3	2	372
80036	1	1	7	1	1	3	2	98
80036	2	1	8	1	1	 	 	 
80036	3	1	9	1	1	 	 	 
80036	4	0	 	 	 	 	 	 
80037	1	1	6	1	0	3	2	96
80037	2	1	7	1	1	 	 	 
80037	3	1	8	1	1	 	 	 
80037	4	1	9	4	1	 	 	 
80038	1	1	5	1	1	3	98	1172
80038	2	1	6	1	0	3	98	1174
80038	3	1	7	1	1	 	 	 
80038	4	1	8	4	1	 	 	 
80039	1	1	6	1	0	3	2	98
80039	2	1	7	1	1	 	 	 
80039	3	1	8	1	1	 	 	 
80039	4	1	9	4	1	 	 	 
80040	1	1	7	1	1	3	98	521
80040	2	1	8	1	1	 	 	 
80040	3	1	9	1	1	 	 	 
80040	4	0	 	 	 	 	 	 
80041	1	1	7	1	1	3	2	98
80041	2	1	8	1	1	 	 	 
80041	3	1	9	1	1	 	 	 
80041	4	0	 	 	 	 	 	 
80042	1	1	7	1	1	3	2	98
80042	2	1	6	1	1	 	 	 
80042	3	1	9	1	1	 	 	 
80042	4	1	10	4	0	3	2	372
80045	1	1	7	1	1	3	2	98
80045	2	1	8	1	1	 	 	 
80045	3	1	9	1	1	 	 	 
80045	4	1	10	4	0	6	2	149
80046	1	1	6	1	0	3	2	432
80046	2	1	7	1	1	 	 	 
80046	3	1	8	1	1	 	 	 
80046	4	1	9	4	1	 	 	 
80047	1	1	7	1	1	3	2	98
80047	2	1	8	1	1	 	 	 
80047	3	1	9	1	1	 	 	 
80047	4	0	 	 	 	 	 	 
80048	1	1	7	1	1	3	2	98
80048	2	1	8	1	1	 	 	 
80048	3	1	9	1	1	 	 	 
80048	4	1	10	4	0	3	2	149
80049	1	1	7	1	1	3	2	98
80049	2	1	8	1	1	 	 	 
80049	3	1	9	1	1	 	 	 
80049	4	0	 	 	 	 	 	 
80050	1	1	7	1	1	3	98	512
80050	2	1	8	1	1	 	 	 
80050	3	1	9	1	1	 	 	 
80050	4	1	10	4	0	3	98	405
80051	1	1	7	1	1	3	2	98
80051	2	1	8	1	1	 	 	 
80051	3	1	9	1	1	 	 	 
80051	4	1	10	4	0	3	2	372
80052	1	1	7	1	1	3	2	98
80052	2	1	8	1	1	 	 	 
80052	3	1	9	1	1	 	 	 
80052	4	1	10	4	0	3	2	372
80053	1	1	7	1	1	3	2	98
80053	2	1	8	1	1	 	 	 
80053	3	1	9	1	1	 	 	 
80053	4	1	10	4	0	3	2	149
80055	1	1	6	1	1	3	2	98
80055	2	1	7	1	1	 	 	 
80055	3	1	8	1	1	 	 	 
80055	4	1	9	4	1	 	 	 
80056	1	1	7	1	1	3	2	98
80056	2	1	8	1	1	 	 	 
80056	3	1	9	1	1	 	 	 
80056	4	1	10	4	0	3	2	372
80058	1	1	6	1	0	3	2	98
80058	2	1	7	1	1	 	 	 
80058	3	1	8	1	1	 	 	 
80058	4	1	9	4	1	 	 	 
80059	1	1	7	1	1	7	2	98
80059	2	1	8	1	1	 	 	 
80059	3	1	9	1	1	 	 	 
80059	4	0	 	 	 	 	 	 
80060	1	1	7	1	1	3	2	432
80060	2	1	8	1	1	 	 	 
80060	3	1	9	1	1	 	 	 
80060	4	1	10	4	0	3	2	149
80061	1	1	6	1	0	3	2	101
80061	2	1	8	1	1	 	 	 
80061	3	1	8	1	1	 	 	 
80061	4	1	9	4	1	 	 	 
80062	1	1	7	1	1	3	2	101
80062	2	1	8	1	1	 	 	 
80062	3	1	9	1	1	 	 	 
80062	4	1	10	4	0	3	2	372
80064	1	1	6	1	1	3	2	101
80064	2	1	7	1	1	 	 	 
80064	3	1	8	1	1	 	 	 
80064	4	1	9	4	1	 	 	 
80065	1	1	7	1	0	3	2	1073
80065	2	1	8	1	1	 	 	 
80065	3	1	9	1	1	 	 	 
80065	4	1	10	4	0	3	2	372
80066	1	1	7	1	1	3	2	101
80066	2	1	8	1	1	 	 	 
80066	3	1	9	1	1	 	 	 
80066	4	1	10	4	0	3	2	1078
80067	1	1	8	2	1	3	2	101
80067	2	0	 	 	 	 	 	 
80067	3	0	 	 	 	 	 	 
80067	4	0	 	 	 	 	 	 
80068	1	1	6	1	0	3	2	101
80068	2	1	7	1	1	 	 	 
80068	3	1	8	1	1	 	 	 
80068	4	1	9	4	1	 	 	 
80069	1	1	7	1	1	3	2	101
80069	2	1	8	1	1	 	 	 
80069	3	1	9	1	1	 	 	 
80069	4	0	 	 	 	 	 	 
80070	1	1	7	1	1	3	2	101
80070	2	1	8	1	1	 	 	 
80070	3	1	9	1	1	 	 	 
80070	4	1	10	4	0	3	2	372
80071	1	1	7	1	1	3	2	101
80071	2	1	8	1	1	 	 	 
80071	3	1	9	1	1	 	 	 
80071	4	1	10	4	0	3	2	372
80072	1	1	6	1	0	3	2	101
80072	2	1	7	1	1	 	 	 
80072	3	1	8	1	1	 	 	 
80072	4	1	9	4	1	 	 	 
80075	1	1	7	1	1	3	2	98
80075	2	1	8	1	1	 	 	 
80075	3	1	9	1	1	 	 	 
80075	4	1	10	4	0	3	2	372
80076	1	1	7	1	1	3	2	101
80076	2	1	8	1	1	 	 	 
80076	3	1	9	1	1	 	 	 
80076	4	1	10	4	0	3	2	372
80078	1	1	6	1	0	3	2	101
80078	2	1	7	1	1	 	 	 
80078	3	1	8	1	1	 	 	 
80078	4	1	9	4	1	 	 	 
80079	1	1	7	1	1	3	2	101
80079	2	1	8	1	1	 	 	 
80079	3	1	9	1	1	 	 	 
80079	4	1	10	4	0	3	2	369
80080	1	1	5	1	1	3	2	14
80080	2	1	6	1	0	3	2	101
80080	3	1	7	1	1	 	 	 
80080	4	1	8	4	1	 	 	 
80081	1	1	7	1	1	3	2	13
80081	2	1	8	1	1	 	 	 
80081	3	1	9	1	1	 	 	 
80081	4	1	10	4	0	3	2	369
80082	1	1	7	1	1	3	2	101
80082	2	1	8	1	1	 	 	 
80082	3	1	9	1	1	 	 	 
80082	4	1	10	4	0	3	2	372
80083	1	1	7	1	1	3	98	1187
80083	2	0	 	 	 	 	 	 
80083	3	0	 	 	 	 	 	 
80083	4	0	 	 	 	 	 	 
80084	1	1	7	1	1	3	2	101
80084	2	1	8	1	1	 	 	 
80084	3	1	9	1	1	 	 	 
80084	4	0	 	 	 	 	 	 
80085	1	1	7	1	1	3	2	101
80085	2	1	8	1	1	 	 	 
80085	3	1	9	1	1	 	 	 
80085	4	1	10	4	0	3	2	372
80086	1	1	6	1	0	3	2	101
80086	2	1	7	1	1	 	 	 
80086	3	1	8	1	1	 	 	 
80086	4	1	9	4	1	 	 	 
80087	1	1	6	1	0	3	2	101
80087	2	1	7	1	1	 	 	 
80087	3	1	8	1	1	 	 	 
80087	4	1	9	4	1	 	 	 
80088	1	1	7	1	1	3	2	101
80088	2	1	8	1	1	 	 	 
80088	3	1	9	1	0	3	2	101
80088	4	1	10	1	0	3	2	375
80090	1	1	7	2	1	3	2	101
80090	2	1	8	1	1	 	 	 
80090	3	1	9	1	1	 	 	 
80090	4	1	10	4	0	3	2	372
80091	1	1	6	1	0	3	2	101
80091	2	1	7	1	1	 	 	 
80091	3	1	8	1	1	 	 	 
80091	4	1	9	4	1	 	 	 
80092	1	1	6	1	0	3	2	101
80092	2	1	7	1	1	 	 	 
80092	3	1	8	1	1	 	 	 
80092	4	1	9	4	1	 	 	 
80093	1	1	7	1	1	3	2	101
80093	2	1	8	1	1	 	 	 
80093	3	1	9	1	1	 	 	 
80093	4	1	10	4	0	3	2	372
80094	1	1	7	1	1	3	2	101
80094	2	1	8	1	1	 	 	 
80094	3	1	9	1	1	 	 	 
80094	4	1	10	4	0	3	2	372
80095	1	1	7	1	1	3	2	101
80095	2	1	8	1	1	 	 	 
80095	3	1	9	1	1	 	 	 
80095	4	1	10	4	0	3	2	372
80096	1	1	6	1	0	3	2	101
80096	2	1	7	1	1	 	 	 
80096	3	1	8	1	1	 	 	 
80096	4	1	9	4	1	 	 	 
80097	1	1	6	1	0	3	2	101
80097	2	1	7	1	1	 	 	 
80097	3	1	8	1	1	 	 	 
80097	4	1	9	4	1	 	 	 
80098	1	1	6	1	0	3	2	101
80098	2	1	7	1	1	 	 	 
80098	3	1	8	1	1	 	 	 
80098	4	1	9	4	1	 	 	 
80099	1	0	 	 	 	 	 	 
80099	2	0	 	 	 	 	 	 
80099	3	0	 	 	 	 	 	 
80099	4	0	 	 	 	 	 	 
80100	1	0	 	 	 	 	 	 
80100	2	0	 	 	 	 	 	 
80100	3	0	 	 	 	 	 	 
80100	4	0	 	 	 	 	 	 
80104	1	1	7	1	1	3	2	99
80104	2	1	8	1	1	 	 	 
80104	3	1	9	1	1	 	 	 
80104	4	1	10	4	0	3	2	205
80107	1	1	7	1	1	3	2	98
80107	2	1	8	1	1	 	 	 
80107	3	1	9	1	1	 	 	 
80107	4	1	14	4	0	3	2	1078
80115	1	1	6	1	1	3	2	98
80115	2	1	7	1	1	 	 	 
80115	3	1	8	1	1	 	 	 
80115	4	1	9	4	1	 	 	 
80119	1	1	7	1	1	3	2	98
80119	2	1	8	1	1	 	 	 
80119	3	1	9	1	1	 	 	 
80119	4	1	10	4	0	3	2	98
80120	1	1	6	1	0	3	2	98
80120	2	1	7	1	1	 	 	 
80120	3	1	8	1	1	 	 	 
80120	4	1	9	4	1	 	 	 
80124	1	1	6	1	0	3	2	98
80124	2	1	7	1	1	 	 	 
80124	3	0	 	 	 	 	 	 
80124	4	0	 	 	 	 	 	 
80132	1	1	7	1	1	3	2	98
80132	2	1	8	1	1	 	 	 
80132	3	1	9	1	1	 	 	 
80132	4	1	10	4	0	3	2	372
80142	1	1	7	2	1	3	2	101
80142	2	1	7	1	1	 	 	 
80142	3	1	8	1	1	 	 	 
80142	4	1	9	4	1	 	 	 
80150	1	1	5	1	0	3	98	1135
80150	2	1	6	1	0	3	98	1136
80150	3	1	7	1	1	 	 	 
80150	4	1	8	4	1	 	 	 
80154	1	1	6	1	0	3	2	441
80154	2	1	7	1	1	 	 	 
80154	3	1	8	1	1	 	 	 
80154	4	1	9	4	1	 	 	 
80162	1	1	6	1	0	3	2	101
80162	2	1	7	1	1	 	 	 
80162	3	1	8	1	1	 	 	 
80162	4	1	9	4	1	 	 	 
80165	1	1	6	1	0	3	2	101
80165	2	1	7	1	1	 	 	 
80165	3	1	8	1	1	 	 	 
80165	4	1	8	4	1	 	 	 
90002	1	1	6	1	1	3	3	451
90002	2	1	7	1	1	 	 	 
90002	3	1	8	1	1	 	 	 
90002	4	1	9	4	1	 	 	 
90003	1	1	7	1	1	3	3	169
90003	2	1	8	1	1	 	 	 
90003	3	1	9	1	1	 	 	 
90003	4	1	10	4	0	3	3	169
90004	1	1	8	1	1	3	3	131
90004	2	1	8	1	1	 	 	 
90004	3	1	9	1	1	 	 	 
90004	4	1	10	4	0	3	3	1084
90005	1	1	6	1	0	3	3	129
90005	2	1	7	1	1	 	 	 
90005	3	1	8	1	1	 	 	 
90005	4	1	9	4	1	 	 	 
90006	1	1	7	1	1	3	3	129
90006	2	1	8	1	1	 	 	 
90006	3	1	9	1	1	 	 	 
90006	4	0	 	 	 	 	 	 
90007	1	1	8	1	1	3	3	129
90007	2	1	9	1	1	 	 	 
90007	3	1	10	1	0	3	3	169
90007	4	1	11	4	1	 	 	 
90008	1	0	 	 	 	 	 	 
90008	2	0	 	 	 	 	 	 
90008	3	0	 	 	 	 	 	 
90008	4	0	 	 	 	 	 	 
90009	1	1	7	1	1	3	3	451
90009	2	1	8	2	0	3	3	129
90009	3	1	8	1	1	 	 	 
90009	4	1	9	4	1	 	 	 
90010	1	1	6	1	0	3	3	129
90010	2	1	7	1	1	 	 	 
90010	3	1	8	1	1	 	 	 
90010	4	1	9	4	1	 	 	 
90011	1	1	7	1	1	3	3	129
90011	2	1	8	1	1	 	 	 
90011	3	1	9	1	1	 	 	 
90011	4	1	10	4	0	3	3	169
90012	1	1	5	1	1	3	3	68
90012	2	1	6	1	0	3	3	129
90012	3	1	6	1	1	 	 	 
90012	4	1	8	4	1	 	 	 
90013	1	1	5	1	1	3	3	68
90013	2	1	6	1	0	3	3	129
90013	3	1	7	1	1	 	 	 
90013	4	1	8	4	1	 	 	 
90014	1	1	6	1	1	3	3	129
90014	2	1	7	1	1	 	 	 
90014	3	1	8	1	1	 	 	 
90014	4	1	9	1	1	 	 	 
90015	1	1	6	1	1	3	3	129
90015	2	1	7	1	1	 	 	 
90015	3	1	8	1	1	 	 	 
90015	4	1	9	4	1	 	 	 
90016	1	0	 	 	 	 	 	 
90016	2	0	 	 	 	 	 	 
90016	3	0	 	 	 	 	 	 
90016	4	0	 	 	 	 	 	 
90017	1	0	 	 	 	 	 	 
90017	2	0	 	 	 	 	 	 
90017	3	0	 	 	 	 	 	 
90017	4	0	 	 	 	 	 	 
90018	1	0	 	 	 	 	 	 
90018	2	0	 	 	 	 	 	 
90018	3	0	 	 	 	 	 	 
90018	4	0	 	 	 	 	 	 
90019	1	0	 	 	 	 	 	 
90019	2	0	 	 	 	 	 	 
90019	3	0	 	 	 	 	 	 
90019	4	0	 	 	 	 	 	 
90020	1	1	6	1	0	3	3	129
90020	2	1	7	1	1	 	 	 
90020	3	1	8	1	1	 	 	 
90020	4	1	9	4	1	 	 	 
90021	1	0	 	 	 	 	 	 
90021	2	0	 	 	 	 	 	 
90021	3	0	 	 	 	 	 	 
90021	4	0	 	 	 	 	 	 
90023	1	1	7	1	1	3	3	129
90023	2	1	8	1	1	 	 	 
90023	3	1	9	1	1	 	 	 
90023	4	0	 	 	 	 	 	 
90024	1	1	6	1	0	3	3	131
90024	2	1	7	1	1	 	 	 
90024	3	1	8	1	1	 	 	 
90024	4	1	9	4	1	 	 	 
90025	1	1	5	1	1	3	3	68
90025	2	1	6	1	0	3	3	129
90025	3	1	7	1	1	 	 	 
90025	4	1	8	4	1	 	 	 
90026	1	0	 	 	 	 	 	 
90026	2	0	 	 	 	 	 	 
90026	3	0	 	 	 	 	 	 
90026	4	0	 	 	 	 	 	 
90027	1	1	7	1	1	3	3	129
90027	2	1	8	1	1	 	 	 
90027	3	1	9	1	1	 	 	 
90027	4	1	10	4	0	8	3	1084
90028	1	1	6	1	0	3	3	129
90028	2	0	 	 	 	 	 	 
90028	3	1	7	1	1	 	 	 
90028	4	1	8	4	1	 	 	 
90029	1	1	6	1	0	3	3	129
90029	2	1	7	1	1	 	 	 
90029	3	1	8	1	1	 	 	 
90029	4	1	9	4	1	 	 	 
90031	1	1	7	1	1	3	3	129
90031	2	1	8	1	1	 	 	 
90031	3	1	9	1	1	 	 	 
90031	4	1	10	4	0	3	3	175
90032	1	1	7	1	1	3	3	129
90032	2	1	8	1	1	 	 	 
90032	3	1	8	1	1	 	 	 
90032	4	1	10	4	0	3	3	175
90033	1	0	 	 	 	 	 	 
90033	2	0	 	 	 	 	 	 
90033	3	0	 	 	 	 	 	 
90033	4	0	 	 	 	 	 	 
90034	1	1	8	1	1	3	3	451
90034	2	1	9	1	1	 	 	 
90034	3	1	10	1	0	3	3	377
90034	4	1	11	4	1	 	 	 
90035	1	1	3	1	1	3	3	71
90035	2	1	4	1	1	 	 	 
90035	3	1	5	1	1	 	 	 
90035	4	1	6	4	0	3	3	131
90036	1	1	7	1	1	3	3	131
90036	2	1	8	1	1	 	 	 
90036	3	1	9	1	1	 	 	 
90036	4	0	 	 	 	 	 	 
90037	1	1	6	1	1	3	3	444
90037	2	1	7	1	1	 	 	 
90037	3	1	8	1	1	 	 	 
90037	4	1	9	4	1	 	 	 
90038	1	1	6	1	0	3	3	131
90038	2	1	7	1	1	 	 	 
90038	3	1	8	1	1	 	 	 
90038	4	0	 	 	 	 	 	 
90039	1	0	 	 	 	 	 	 
90039	2	0	 	 	 	 	 	 
90039	3	0	 	 	 	 	 	 
90039	4	0	 	 	 	 	 	 
90042	1	1	6	1	1	3	3	131
90042	2	1	7	1	1	 	 	 
90042	3	1	8	1	1	 	 	 
90042	4	1	9	4	1	 	 	 
90043	1	0	 	 	 	 	 	 
90043	2	0	 	 	 	 	 	 
90043	3	0	 	 	 	 	 	 
90043	4	0	 	 	 	 	 	 
90044	1	1	6	1	0	3	3	131
90044	2	1	7	1	1	 	 	 
90044	3	1	8	1	1	 	 	 
90044	4	1	9	4	1	 	 	 
90045	1	1	6	1	0	3	3	131
90045	2	1	7	1	1	 	 	 
90045	3	1	8	1	1	 	 	 
90045	4	1	9	4	1	 	 	 
90046	1	0	 	 	 	 	 	 
90046	2	0	 	 	 	 	 	 
90046	3	0	 	 	 	 	 	 
90046	4	0	 	 	 	 	 	 
90047	1	1	6	1	0	3	3	131
90047	2	1	7	1	1	 	 	 
90047	3	1	8	1	1	 	 	 
90047	4	1	9	4	1	 	 	 
90048	1	0	 	 	 	 	 	 
90048	2	0	 	 	 	 	 	 
90048	3	0	 	 	 	 	 	 
90048	4	0	 	 	 	 	 	 
90049	1	1	7	1	1	3	3	131
90049	2	1	8	1	1	 	 	 
90049	3	1	9	1	1	 	 	 
90049	4	0	 	 	 	 	 	 
90050	1	1	7	1	1	3	3	131
90050	2	1	8	1	1	 	 	 
90050	3	1	9	1	1	 	 	 
90050	4	0	 	 	 	 	 	 
90051	1	1	6	1	1	3	3	131
90051	2	1	7	1	1	 	 	 
90051	3	1	8	1	1	 	 	 
90051	4	1	9	4	1	 	 	 
90052	1	1	6	1	1	3	3	131
90052	2	1	7	1	1	 	 	 
90052	3	1	8	1	1	 	 	 
90052	4	0	 	 	 	 	 	 
90053	1	0	 	 	 	 	 	 
90053	2	0	 	 	 	 	 	 
90053	3	0	 	 	 	 	 	 
90053	4	0	 	 	 	 	 	 
90054	1	1	6	1	0	3	3	131
90054	2	1	7	1	1	 	 	 
90054	3	1	8	1	1	 	 	 
90054	4	1	9	4	1	 	 	 
90056	1	1	7	1	1	3	3	131
90056	2	1	8	1	1	 	 	 
90056	3	1	9	1	1	 	 	 
90056	4	0	 	 	 	 	 	 
90057	1	1	6	1	0	3	3	131
90057	2	1	7	1	1	 	 	 
90057	3	1	8	1	1	 	 	 
90057	4	1	9	4	1	 	 	 
90058	1	1	3	1	1	3	3	72
90058	2	1	4	1	1	 	 	 
90058	3	1	5	1	1	 	 	 
90058	4	1	6	4	0	3	3	131
90059	1	1	2	1	1	3	3	72
90059	2	1	3	1	1	 	 	 
90059	3	1	4	1	1	 	 	 
90059	4	1	5	4	1	 	 	 
90060	1	1	6	1	1	3	3	451
90060	2	1	7	1	1	 	 	 
90060	3	1	8	1	1	 	 	 
90060	4	1	9	4	1	 	 	 
90062	1	0	 	 	 	 	 	 
90062	2	0	 	 	 	 	 	 
90062	3	0	 	 	 	 	 	 
90062	4	0	 	 	 	 	 	 
90063	1	1	6	1	0	3	3	131
90063	2	1	7	1	1	 	 	 
90063	3	1	8	1	1	 	 	 
90063	4	1	9	4	1	 	 	 
90066	1	1	7	1	1	3	3	131
90066	2	1	8	1	1	 	 	 
90066	3	1	9	1	1	 	 	 
90066	4	1	10	4	0	3	3	175
90067	1	1	4	1	1	3	3	70
90067	2	1	5	1	1	 	 	 
90067	3	1	6	1	0	3	3	131
90067	4	1	7	4	1	 	 	 
90068	1	1	5	1	1	3	3	75
90068	2	1	6	1	0	3	3	131
90068	3	1	7	1	1	 	 	 
90068	4	1	8	4	1	 	 	 
90069	1	1	6	1	0	3	3	131
90069	2	1	7	1	1	 	 	 
90069	3	1	8	1	1	 	 	 
90069	4	1	9	4	1	 	 	 
90070	1	1	6	1	0	3	3	75
90070	2	1	7	1	1	 	 	 
90070	3	1	8	1	1	 	 	 
90070	4	1	9	4	1	 	 	 
90071	1	0	 	 	 	 	 	 
90071	2	0	 	 	 	 	 	 
90071	3	0	 	 	 	 	 	 
90071	4	0	 	 	 	 	 	 
90072	1	0	 	 	 	 	 	 
90072	2	0	 	 	 	 	 	 
90072	3	0	 	 	 	 	 	 
90072	4	0	 	 	 	 	 	 
90073	1	1	6	1	1	3	3	131
90073	2	1	7	1	1	 	 	 
90073	3	1	8	1	1	 	 	 
90073	4	1	9	4	1	 	 	 
90074	1	1	7	1	1	3	3	131
90074	2	1	8	1	1	 	 	 
90074	3	1	9	1	1	 	 	 
90074	4	0	 	 	 	 	 	 
90075	1	0	 	 	 	 	 	 
90075	2	0	 	 	 	 	 	 
90075	3	0	 	 	 	 	 	 
90075	4	0	 	 	 	 	 	 
90078	1	1	7	1	1	3	3	131
90078	2	1	8	1	1	 	 	 
90078	3	0	 	 	 	 	 	 
90078	4	0	 	 	 	 	 	 
90079	1	1	6	1	0	3	3	131
90079	2	1	7	1	1	 	 	 
90079	3	1	8	1	1	 	 	 
90079	4	1	9	4	1	 	 	 
90080	1	1	7	1	1	3	3	131
90080	2	1	8	1	1	 	 	 
90080	3	1	9	1	1	 	 	 
90080	4	0	 	 	 	 	 	 
90081	1	1	5	1	1	3	3	70
90081	2	0	 	 	 	 	 	 
90081	3	0	 	 	 	 	 	 
90081	4	0	 	 	 	 	 	 
90082	1	1	6	1	1	3	3	74
90082	2	1	7	1	1	 	 	 
90082	3	1	8	1	1	 	 	 
90082	4	1	9	4	1	 	 	 
90084	1	0	 	 	 	 	 	 
90084	2	0	 	 	 	 	 	 
90084	3	0	 	 	 	 	 	 
90084	4	0	 	 	 	 	 	 
90085	1	1	6	1	0	3	3	131
90085	2	1	7	1	1	 	 	 
90085	3	1	8	1	1	 	 	 
90085	4	1	9	4	1	 	 	 
90086	1	1	6	1	1	3	3	129
90086	2	1	8	1	1	 	 	 
90086	3	1	9	1	1	 	 	 
90086	4	0	 	 	 	 	 	 
90087	1	1	6	1	0	3	3	74
90087	2	1	7	1	1	 	 	 
90087	3	1	8	1	1	 	 	 
90087	4	1	9	4	1	 	 	 
90090	1	0	 	 	 	 	 	 
90090	2	0	 	 	 	 	 	 
90090	3	0	 	 	 	 	 	 
90090	4	0	 	 	 	 	 	 
90091	1	1	6	1	0	3	3	131
90091	2	1	7	1	1	 	 	 
90091	3	1	8	1	1	 	 	 
90091	4	1	9	4	1	 	 	 
90092	1	0	 	 	 	 	 	 
90092	2	0	 	 	 	 	 	 
90092	3	0	 	 	 	 	 	 
90092	4	0	 	 	 	 	 	 
90093	1	1	7	1	1	3	3	444
90093	2	1	8	1	1	 	 	 
90093	3	1	9	1	1	 	 	 
90093	4	0	 	 	 	 	 	 
90094	1	1	7	1	1	3	3	131
