CHILDCODE	HHDCIDR4	MADDECR4	WHOPRVR4
171016	1	0	4
171016	2	1	3
171016	3	1	1
171016	4	1	3
171016	5	1	3
171016	6	0	4
171017	1	0	3
171017	2	0	3
171017	3	0	3
171017	4	0	3
171017	5	0	3
171017	6	0	3
171018	1	1	7
171018	2	1	7
171018	3	1	3
171018	4	1	7
171018	5	1	3
171018	6	1	3
171019	1	1	7
171019	2	0	3
171019	3	1	1
171019	4	1	3
171019	5	1	3
171019	6	0	3
171020	1	0	3
171020	2	1	3
171020	3	1	3
171020	4	0	3
171020	5	1	1
171020	6	1	3
171021	1	1	3
171021	2	1	3
171021	3	1	1
171021	4	1	3
171021	5	1	3
171021	6	1	3
171022	1	1	3
171022	2	1	3
171022	3	1	3
171022	4	1	3
171022	5	0	3
171022	6	0	3
171023	1	1	1
171023	2	1	7
171023	3	1	1
171023	4	1	1
171023	5	1	3
171023	6	1	3
171024	1	0	4
171024	2	1	3
171024	3	0	3
171024	4	0	3
171024	5	1	3
171024	6	0	3
171025	1	0	3
171025	2	0	3
171025	3	1	1
171025	4	1	1
171025	5	1	3
171025	6	1	4
171026	1	1	3
171026	2	1	3
171026	3	0	3
171026	4	0	88
171026	5	1	1
171026	6	1	1
171027	1	0	3
171027	2	0	3
171027	3	1	3
171027	4	1	1
171027	5	1	1
171027	6	0	3
171028	1	0	3
171028	2	0	1
171028	3	1	3
171028	4	1	1
171028	5	1	1
171028	6	0	3
171029	1	0	4
171029	2	1	4
171029	3	1	8
171029	4	0	4
171029	5	1	4
171029	6	1	4
171031	1	1	3
171031	2	0	3
171031	3	1	1
171031	4	1	7
171031	5	1	1
171031	6	1	1
171032	1	1	4
171032	2	1	4
171032	3	0	4
171032	4	1	4
171032	5	1	4
171032	6	0	4
171033	1	1	4
171033	2	1	1
171033	3	0	4
171033	4	0	4
171033	5	1	1
171033	6	1	2
171035	1	0	3
171035	2	1	1
171035	3	1	1
171035	4	1	3
171035	5	1	1
171035	6	1	3
171036	1	1	3
171036	2	1	3
171036	3	1	3
171036	4	1	3
171036	5	1	3
171036	6	1	3
171037	1	0	3
171037	2	1	3
171037	3	1	3
171037	4	1	3
171037	5	1	3
171037	6	0	3
171038	1	1	4
171038	2	1	4
171038	3	1	6
171038	4	1	2
171038	5	1	4
171038	6	1	4
171039	1	1	4
171039	2	1	6
171039	3	1	6
171039	4	1	4
171039	5	1	6
171039	6	1	6
171040	1	1	4
171040	2	1	4
171040	3	0	4
171040	4	0	4
171040	5	1	6
171040	6	1	6
171041	1	0	4
171041	2	1	1
171041	3	1	6
171041	4	1	6
171041	5	1	6
171041	6	1	6
171042	1	1	3
171042	2	0	3
171042	3	1	8
171042	4	1	3
171042	5	1	3
171042	6	1	8
171043	1	0	3
171043	2	1	7
171043	3	1	1
171043	4	1	1
171043	5	1	1
171043	6	0	3
171045	1	0	3
171045	2	0	3
171045	3	1	3
171045	4	0	3
171045	5	1	3
171045	6	0	3
171046	1	0	3
171046	2	1	7
171046	3	0	3
171046	4	0	3
171046	5	1	3
171046	6	0	3
171047	1	0	8
171047	2	1	3
171047	3	1	1
171047	4	1	8
171047	5	1	1
171047	6	0	1
171048	1	0	3
171048	2	0	3
171048	3	1	1
171048	4	1	1
171048	5	0	1
171048	6	0	1
171049	1	0	4
171049	2	1	6
171049	3	0	4
171049	4	0	4
171049	5	1	2
171049	6	1	4
171050	1	0	3
171050	2	1	3
171050	3	1	4
171050	4	0	3
171050	5	1	3
171050	6	0	3
181001	1	0	3
181001	2	1	7
181001	3	1	1
181001	4	0	3
181001	5	1	3
181001	6	0	7
181002	1	1	4
181002	2	1	1
181002	3	0	4
181002	4	1	6
181002	5	1	6
181002	6	1	6
181003	1	0	3
181003	2	1	3
181003	3	1	1
181003	4	0	3
181003	5	1	3
181003	6	0	3
181004	1	1	1
181004	2	0	3
181004	3	1	1
181004	4	1	1
181004	5	1	1
181004	6	1	3
181005	1	1	3
181005	2	1	3
181005	3	1	1
181005	4	1	3
181005	5	1	3
181005	6	1	3
181006	1	0	8
181006	2	1	8
181006	3	1	3
181006	4	0	2
181006	5	1	6
181006	6	0	6
181007	1	1	3
181007	2	1	3
181007	3	1	7
181007	4	1	3
181007	5	1	7
181007	6	1	7
181008	1	1	3
181008	2	0	3
181008	3	1	1
181008	4	1	1
181008	5	1	1
181008	6	1	3
181009	1	1	3
181009	2	1	3
181009	3	1	1
181009	4	0	88
181009	5	1	3
181009	6	0	3
181010	1	0	4
181010	2	1	4
181010	3	1	4
181010	4	0	4
181010	5	1	4
181010	6	1	4
181011	1	1	3
181011	2	1	3
181011	3	1	1
181011	4	1	1
181011	5	1	1
181011	6	1	7
181012	1	0	3
181012	2	0	3
181012	3	1	1
181012	4	1	1
181012	5	1	1
181012	6	0	3
181013	1	1	3
181013	2	1	1
181013	3	1	1
181013	4	1	1
181013	5	1	1
181013	6	1	1
181014	1	0	3
181014	2	1	7
181014	3	1	1
181014	4	0	1
181014	5	0	1
181014	6	0	3
181015	1	1	6
181015	2	1	6
181015	3	1	6
181015	4	1	6
181015	5	1	6
181015	6	1	6
181016	1	1	6
181016	2	1	6
181016	3	1	6
181016	4	1	6
181016	5	1	6
181016	6	1	6
181017	1	0	3
181017	2	0	3
181017	3	1	3
181017	4	1	3
181017	5	1	3
181017	6	0	3
181018	1	1	2
181018	2	1	2
181018	3	1	2
181018	4	1	2
181018	5	1	2
181018	6	0	2
181019	1	1	4
181019	2	0	4
181019	3	0	2
181019	4	0	4
181019	5	1	2
181019	6	0	2
181020	1	1	3
181020	2	1	3
181020	3	1	1
181020	4	1	3
181020	5	1	3
181020	6	1	3
181021	1	0	3
181021	2	0	3
181021	3	1	3
181021	4	0	3
181021	5	1	7
181021	6	1	7
181023	1	0	3
181023	2	0	3
181023	3	1	4
181023	4	0	3
181023	5	1	3
181023	6	0	3
181024	1	0	3
181024	2	1	1
181024	3	1	1
181024	4	1	1
181024	5	1	1
181024	6	1	1
181025	1	0	3
181025	2	1	4
181025	3	1	1
181025	4	0	1
181025	5	1	1
181025	6	0	88
181026	1	0	3
181026	2	0	3
181026	3	0	3
181026	4	1	3
181026	5	1	3
181026	6	0	88
181027	1	0	3
181027	2	1	1
181027	3	1	2
181027	4	0	3
181027	5	1	2
181027	6	0	2
181028	1	1	7
181028	2	1	7
181028	3	1	3
181028	4	1	1
181028	5	1	3
181028	6	1	3
181029	1	1	3
181029	2	0	3
181029	3	0	3
181029	4	1	1
181029	5	1	7
181029	6	0	88
181030	1	1	3
181030	2	1	7
181030	3	1	3
181030	4	1	3
181030	5	0	1
181030	6	0	88
181031	1	0	3
181031	2	1	3
181031	3	1	3
181031	4	0	3
181031	5	1	3
181031	6	0	88
181032	1	0	3
181032	2	0	3
181032	3	0	3
181032	4	0	3
181032	5	1	3
181032	6	0	88
181033	1	1	3
181033	2	1	7
181033	3	1	7
181033	4	1	7
181033	5	1	3
181033	6	0	88
181035	1	0	3
181035	2	0	4
181035	3	0	3
181035	4	0	1
181035	5	0	1
181035	6	0	1
181036	1	1	1
181036	2	1	1
181036	3	1	1
181036	4	1	1
181036	5	1	1
181036	6	1	3
181037	1	1	6
181037	2	1	6
181037	3	0	6
181037	4	1	6
181037	5	1	6
181037	6	0	6
181038	1	0	4
181038	2	1	4
181038	3	0	4
181038	4	0	4
181038	5	1	4
181038	6	0	4
181039	1	1	3
181039	2	1	1
181039	3	1	1
181039	4	1	3
181039	5	1	3
181039	6	1	3
181040	1	0	4
181040	2	1	1
181040	3	0	2
181040	4	0	2
181040	5	1	4
181040	6	1	4
181041	1	1	3
181041	2	1	3
181041	3	1	3
181041	4	1	3
181041	5	1	3
181041	6	1	3
181042	1	0	3
181042	2	1	1
181042	3	0	3
181042	4	0	1
181042	5	1	1
181042	6	0	88
181043	1	1	2
181043	2	1	1
181043	3	0	2
181043	4	1	6
181043	5	1	4
181043	6	0	6
181044	1	0	4
181044	2	0	4
181044	3	0	4
181044	4	0	4
181044	5	0	4
181044	6	0	4
181045	1	1	3
181045	2	1	3
181045	3	1	1
181045	4	1	1
181045	5	1	3
181045	6	1	7
181046	1	1	3
181046	2	1	1
181046	3	1	1
181046	4	1	3
181046	5	1	3
181046	6	1	3
181047	1	1	3
181047	2	1	3
181047	3	1	3
181047	4	1	3
181047	5	1	3
181047	6	1	3
181048	1	0	4
181048	2	1	3
181048	3	1	1
181048	4	0	4
181048	5	1	1
181048	6	0	3
181049	1	0	3
181049	2	1	1
181049	3	1	7
181049	4	1	7
181049	5	1	3
181049	6	0	3
181050	1	0	3
181050	2	1	3
181050	3	1	3
181050	4	1	1
181050	5	1	3
181050	6	0	3
191001	1	1	4
191001	2	1	1
191001	3	1	2
191001	4	1	1
191001	5	1	6
191001	6	1	2
191002	1	0	3
191002	2	1	1
191002	3	1	1
191002	4	1	7
191002	5	1	7
191002	6	0	3
191003	1	1	7
191003	2	1	3
191003	3	1	1
191003	4	1	1
191003	5	1	1
191003	6	1	7
191004	1	0	3
191004	2	0	4
191004	3	1	1
191004	4	1	7
191004	5	1	7
191004	6	1	3
191005	1	0	3
191005	2	0	3
191005	3	1	1
191005	4	1	7
191005	5	1	3
191005	6	1	3
191006	1	0	4
191006	2	0	4
191006	3	0	4
191006	4	0	4
191006	5	0	3
191006	6	0	4
191007	1	0	3
191007	2	0	3
191007	3	0	4
191007	4	0	3
191007	5	1	4
191007	6	1	4
191008	1	0	3
191008	2	0	3
191008	3	1	3
191008	4	1	3
191008	5	1	1
191008	6	0	88
191010	1	0	4
191010	2	1	6
191010	3	1	2
191010	4	0	4
191010	5	1	4
191010	6	1	2
191011	1	1	8
191011	2	1	8
191011	3	1	8
191011	4	1	8
191011	5	1	1
191011	6	0	88
191012	1	1	7
191012	2	1	3
191012	3	1	1
191012	4	1	7
191012	5	1	7
191012	6	1	7
191013	1	1	4
191013	2	1	3
191013	3	1	1
191013	4	1	7
191013	5	1	1
191013	6	1	7
191014	1	1	3
191014	2	1	3
191014	3	1	1
191014	4	1	3
191014	5	1	3
191014	6	1	3
191015	1	0	3
191015	2	1	3
191015	3	1	3
191015	4	1	3
191015	5	1	3
191015	6	0	88
191016	1	1	3
191016	2	1	1
191016	3	1	1
191016	4	1	7
191016	5	1	1
191016	6	1	7
191017	1	0	3
191017	2	0	3
191017	3	0	3
191017	4	1	3
191017	5	0	1
191017	6	0	88
191018	1	1	1
191018	2	1	1
191018	3	1	1
191018	4	1	1
191018	5	1	7
191018	6	1	7
191019	1	0	4
191019	2	1	4
191019	3	0	4
191019	4	1	4
191019	5	1	4
191019	6	0	4
191020	1	0	3
191020	2	1	7
191020	3	0	3
191020	4	1	3
191020	5	1	3
191020	6	0	88
191021	1	1	3
191021	2	0	3
191021	3	1	1
191021	4	1	1
191021	5	1	3
191021	6	1	3
191022	1	0	4
191022	2	1	6
191022	3	1	2
191022	4	1	6
191022	5	1	6
191022	6	1	2
191023	1	1	4
191023	2	1	4
191023	3	1	4
191023	4	1	3
191023	5	1	3
191023	6	0	88
191024	1	1	4
191024	2	1	2
191024	3	1	1
191024	4	1	2
191024	5	1	4
191024	6	0	88
191025	1	1	4
191025	2	1	6
191025	3	1	2
191025	4	1	6
191025	5	1	6
191025	6	1	6
191026	1	1	3
191026	2	1	3
191026	3	1	1
191026	4	1	3
191026	5	1	3
191026	6	1	3
191027	1	1	3
191027	2	1	3
191027	3	1	7
191027	4	1	7
191027	5	1	3
191027	6	1	3
191028	1	0	3
191028	2	0	3
191028	3	1	3
191028	4	1	1
191028	5	1	3
191028	6	1	3
191029	1	0	8
191029	2	1	8
191029	3	1	6
191029	4	1	8
191029	5	1	8
191029	6	1	8
191030	1	0	3
191030	2	1	3
191030	3	1	3
191030	4	1	3
191030	5	1	3
191030	6	1	3
191031	1	1	3
191031	2	1	3
191031	3	1	1
191031	4	1	7
191031	5	1	7
191031	6	1	7
191032	1	0	3
191032	2	0	3
191032	3	1	7
191032	4	0	88
191032	5	1	3
191032	6	0	88
191033	1	1	3
191033	2	1	3
191033	3	1	1
191033	4	1	3
191033	5	1	3
191033	6	1	3
191034	1	0	3
191034	2	0	3
191034	3	1	7
191034	4	0	3
191034	5	1	3
191034	6	0	3
191035	1	0	3
191035	2	0	3
191035	3	1	3
191035	4	0	1
191035	5	1	1
191035	6	1	1
191036	1	1	3
191036	2	1	3
191036	3	1	1
191036	4	1	3
191036	5	1	7
191036	6	1	3
191037	1	1	3
191037	2	1	7
191037	3	1	1
191037	4	1	1
191037	5	1	1
191037	6	0	88
191038	1	1	7
191038	2	1	3
191038	3	0	1
191038	4	1	7
191038	5	1	1
191038	6	1	3
191039	1	1	3
191039	2	0	3
191039	3	1	3
191039	4	0	88
191039	5	1	3
191039	6	0	88
191040	1	0	4
191040	2	1	8
191040	3	0	4
191040	4	0	4
191040	5	0	2
191040	6	1	2
191041	1	1	6
191041	2	1	6
191041	3	1	2
191041	4	1	6
191041	5	1	2
191041	6	1	2
191042	1	0	4
191042	2	1	4
191042	3	1	2
191042	4	0	4
191042	5	1	2
191042	6	1	2
191043	1	0	3
191043	2	0	3
191043	3	1	8
191043	4	0	88
191043	5	1	3
191043	6	0	7
191044	1	1	3
191044	2	0	3
191044	3	1	1
191044	4	0	3
191044	5	1	3
191044	6	0	88
191045	1	1	7
191045	2	1	7
191045	3	1	1
191045	4	0	88
191045	5	1	7
191045	6	0	88
191046	1	0	4
191046	2	0	4
191046	3	0	2
191046	4	0	4
191046	5	1	2
191046	6	0	2
191047	1	1	4
191047	2	1	3
191047	3	1	4
191047	4	1	4
191047	5	1	4
191047	6	1	4
191048	1	0	4
191048	2	0	4
191048	3	0	4
191048	4	0	4
191048	5	0	4
191048	6	0	4
191049	1	1	4
191049	2	1	3
191049	3	1	1
191049	4	1	7
191049	5	1	4
191049	6	1	4
191050	1	1	2
191050	2	1	6
191050	3	1	2
191050	4	1	2
191050	5	1	2
191050	6	1	2
201001	1	0	3
201001	2	0	3
201001	3	1	7
201001	4	0	7
201001	5	0	3
201001	6	0	1
201002	1	1	3
201002	2	1	3
201002	3	1	3
201002	4	1	7
201002	5	1	3
201002	6	1	1
201003	1	1	3
201003	2	1	3
201003	3	1	1
201003	4	1	3
201003	5	1	3
201003	6	1	3
201004	1	1	3
201004	2	0	3
201004	3	0	3
201004	4	1	3
201004	5	0	3
201004	6	0	3
201005	1	0	2
201005	2	0	2
201005	3	0	3
201005	4	0	3
201005	5	1	3
201005	6	1	3
201006	1	1	3
201006	2	1	7
201006	3	1	7
201006	4	1	7
201006	5	1	7
201006	6	1	7
201007	1	1	4
201007	2	1	4
201007	3	1	4
201007	4	1	4
201007	5	1	4
201007	6	1	4
201008	1	1	7
201008	2	0	3
201008	3	1	7
201008	4	0	3
201008	5	1	3
201008	6	0	3
201009	1	1	3
201009	2	0	3
201009	3	1	1
201009	4	1	3
201009	5	1	3
201009	6	1	3
201010	1	1	7
201010	2	0	3
201010	3	1	7
201010	4	1	7
201010	5	1	7
201010	6	0	3
201011	1	1	3
201011	2	0	3
201011	3	1	3
201011	4	0	3
201011	5	1	3
201011	6	1	1
201012	1	1	3
201012	2	1	3
201012	3	1	3
201012	4	1	3
201012	5	1	3
201012	6	1	3
201013	1	0	3
201013	2	0	3
201013	3	0	3
201013	4	0	3
201013	5	1	1
201013	6	0	3
201014	1	0	4
201014	2	0	4
201014	3	0	4
201014	4	0	4
201014	5	1	3
201014	6	1	3
201015	1	0	3
201015	2	0	3
201015	3	1	3
201015	4	0	3
201015	5	1	3
201015	6	1	3
201016	1	1	3
201016	2	0	3
201016	3	0	3
201016	4	0	3
201016	5	0	3
201016	6	0	3
201017	1	0	3
201017	2	0	3
201017	3	1	4
201017	4	1	4
201017	5	1	4
201017	6	1	4
201018	1	0	3
201018	2	0	3
201018	3	0	3
201018	4	0	3
201018	5	0	3
201018	6	0	3
201019	1	0	4
201019	2	0	4
201019	3	1	1
201019	4	1	8
201019	5	1	8
201019	6	1	8
201020	1	0	88
201020	2	1	3
201020	3	1	3
201020	4	0	3
201020	5	1	3
201020	6	1	1
201021	1	1	3
201021	2	1	7
201021	3	1	3
201021	4	1	7
201021	5	1	1
201021	6	1	3
201022	1	0	88
201022	2	1	3
201022	3	1	1
201022	4	1	3
201022	5	1	3
201022	6	1	1
201023	1	1	3
201023	2	0	3
201023	3	0	3
201023	4	1	1
201023	5	1	1
201023	6	0	3
201024	1	1	4
201024	2	1	4
201024	3	1	2
201024	4	1	2
201024	5	1	4
201024	6	1	4
201025	1	1	3
201025	2	0	3
201025	3	1	7
201025	4	1	3
201025	5	0	3
201025	6	0	3
201026	1	0	3
201026	2	1	3
201026	3	1	3
201026	4	1	3
201026	5	1	3
201026	6	1	3
201027	1	0	3
201027	2	0	3
201027	3	0	1
201027	4	0	3
201027	5	0	3
201027	6	0	3
201028	1	0	4
201028	2	0	4
201028	3	1	3
201028	4	1	3
201028	5	1	3
201028	6	1	3
201029	1	1	7
201029	2	0	3
201029	3	1	7
201029	4	0	3
201029	5	0	9
201029	6	0	3
201030	1	0	4
201030	2	0	4
201030	3	1	3
201030	4	1	3
201030	5	1	3
201030	6	1	3
201032	1	1	3
201032	2	0	3
201032	3	0	3
201032	4	1	7
201032	5	1	1
201032	6	0	3
201033	1	1	3
201033	2	0	3
201033	3	0	3
201033	4	1	7
201033	5	0	7
201033	6	0	7
201034	1	1	3
201034	2	0	3
201034	3	0	3
201034	4	1	7
201034	5	1	1
201034	6	0	1
201036	1	0	4
201036	2	0	4
201036	3	1	3
201036	4	1	3
201036	5	1	3
201036	6	1	3
201037	1	0	3
201037	2	0	3
201037	3	1	1
201037	4	1	1
201037	5	1	1
201037	6	0	3
201038	1	1	3
201038	2	0	3
201038	3	1	1
201038	4	1	1
201038	5	0	1
201038	6	0	7
201039	1	1	3
201039	2	0	3
201039	3	1	1
201039	4	0	3
201039	5	1	3
201039	6	0	3
201040	1	0	3
201040	2	1	1
201040	3	1	1
201040	4	1	3
201040	5	1	3
201040	6	1	3
201041	1	1	3
201041	2	1	7
201041	3	1	1
201041	4	1	1
201041	5	1	3
201041	6	0	3
201042	1	0	4
201042	2	0	4
201042	3	1	3
201042	4	1	3
201042	5	1	3
201042	6	1	3
201044	1	1	3
201044	2	1	3
201044	3	1	1
201044	4	1	3
201044	5	0	1
201044	6	0	1
201045	1	0	2
201045	2	0	2
201045	3	1	6
201045	4	1	2
201045	5	1	2
201045	6	1	2
201046	1	0	4
201046	2	0	4
201046	3	1	3
201046	4	1	3
201046	5	1	3
201046	6	1	3
201047	1	0	3
201047	2	0	3
201047	3	1	1
201047	4	1	1
201047	5	0	3
201047	6	1	3
201048	1	0	3
201048	2	0	3
201048	3	1	1
201048	4	1	1
201048	5	1	1
201048	6	1	1
201049	1	1	7
201049	2	1	6
201049	3	1	1
201049	4	1	6
201049	5	1	1
201049	6	0	7
201050	1	0	4
201050	2	0	4
201050	3	1	3
201050	4	1	3
201050	5	1	3
201050	6	1	3
201051	1	0	3
201051	2	0	3
201051	3	1	1
201051	4	0	3
201051	5	1	1
201051	6	0	3
