CHILDCODE	SCHCSTIDR4	FEESR4
151046	7	0
151046	8	1000
151046	9	0
151046	10	0
151046	11	0
151047	1	0
151047	2	0
151047	3	0
151047	4	0
151047	5	0
151047	6	0
151047	7	0
151047	8	0
151047	9	0
151047	10	0
151047	11	0
151048	1	0
151048	2	0
151048	3	0
151048	4	0
151048	5	0
151048	6	0
151048	7	0
151048	8	0
151048	9	0
151048	10	0
151048	11	0
151049	1	0
151049	2	0
151049	3	0
151049	4	0
151049	5	0
151049	6	0
151049	7	0
151049	8	0
151049	9	0
151049	10	0
151049	11	0
161001	1	0
161001	2	0
161001	3	0
161001	4	0
161001	5	0
161001	6	0
161001	7	0
161001	8	0
161001	9	0
161001	10	0
161001	11	250
161002	1	0
161002	2	0
161002	3	0
161002	4	0
161002	5	28000
161002	6	0
161002	7	0
161002	8	3000
161002	9	0
161002	10	0
161002	11	0
161003	1	0
161003	2	0
161003	3	0
161003	4	0
161003	5	0
161003	6	0
161003	7	0
161003	8	0
161003	9	0
161003	10	0
161003	11	0
161004	1	0
161004	2	0
161004	3	0
161004	4	0
161004	5	0
161004	6	0
161004	7	0
161004	8	0
161004	9	0
161004	10	0
161004	11	0
161005	1	320
161005	2	400
161005	3	0
161005	4	0
161005	5	4000
161005	6	0
161005	7	0
161005	8	5000
161005	9	0
161005	10	0
161005	11	3000
161006	1	0
161006	2	1000
161006	3	0
161006	4	0
161006	5	1200
161006	6	0
161006	7	0
161006	8	1300
161006	9	0
161006	10	0
161006	11	600
161007	1	0
161007	2	0
161007	3	0
161007	4	0
161007	5	0
161007	6	0
161007	7	0
161007	8	0
161007	9	0
161007	10	0
161007	11	0
161008	1	600
161008	2	300
161008	3	0
161008	4	0
161008	5	0
161008	6	0
161008	7	0
161008	8	1800
161008	9	0
161008	10	0
161008	11	1000
161009	1	0
161009	2	0
161009	3	0
161009	4	0
161009	5	0
161009	6	0
161009	7	0
161009	8	0
161009	9	0
161009	10	0
161009	11	300
161010	1	700
161010	2	300
161010	3	0
161010	4	0
161010	5	0
161010	6	0
161010	7	0
161010	8	1800
161010	9	0
161010	10	0
161010	11	1000
161011	1	0
161011	2	300
161011	3	0
161011	4	0
161011	5	0
161011	6	0
161011	7	0
161011	8	1500
161011	9	0
161011	10	50
161011	11	400
161012	1	0
161012	2	0
161012	3	0
161012	4	0
161012	5	0
161012	6	0
161012	7	0
161012	8	0
161012	9	0
161012	10	0
161012	11	0
161013	1	350
161013	2	2000
161013	3	5000
161013	4	0
161013	5	3000
161013	6	0
161013	7	0
161013	8	500
161013	9	5000
161013	10	0
161013	11	2000
161014	1	10000
161014	2	3000
161014	3	0
161014	4	0
161014	5	0
161014	6	5000
161014	7	1000
161014	8	5000
161014	9	0
161014	10	0
161014	11	5000
161015	1	300
161015	2	400
161015	3	0
161015	4	0
161015	5	6000
161015	6	0
161015	7	0
161015	8	2000
161015	9	3000
161015	10	0
161015	11	4000
161016	1	350
161016	2	1000
161016	3	0
161016	4	0
161016	5	3000
161016	6	0
161016	7	0
161016	8	1800
161016	9	0
161016	10	0
161016	11	2000
161017	1	350
161017	2	750
161017	3	0
161017	4	0
161017	5	1000
161017	6	0
161017	7	0
161017	8	0
161017	9	6000
161017	10	0
161017	11	2000
161018	1	500
161018	2	150
161018	3	0
161018	4	0
161018	5	6000
161018	6	0
161018	7	0
161018	8	0
161018	9	0
161018	10	0
161018	11	1500
161019	1	500
161019	2	400
161019	3	0
161019	4	0
161019	5	0
161019	6	0
161019	7	0
161019	8	1800
161019	9	0
161019	10	0
161019	11	250
161020	1	0
161020	2	350
161020	3	0
161020	4	0
161020	5	1500
161020	6	0
161020	7	0
161020	8	750
161020	9	0
161020	10	0
161020	11	1200
161021	1	0
161021	2	0
161021	3	0
161021	4	0
161021	5	0
161021	6	0
161021	7	0
161021	8	1000
161021	9	0
161021	10	0
161021	11	540
161022	1	0
161022	2	0
161022	3	0
161022	4	0
161022	5	0
161022	6	0
161022	7	0
161022	8	0
161022	9	0
161022	10	0
161022	11	0
161023	1	0
161023	2	1500
161023	3	0
161023	4	0
161023	5	0
161023	6	0
161023	7	0
161023	8	0
161023	9	0
161023	10	0
161023	11	0
161024	1	0
161024	2	125
161024	3	0
161024	4	0
161024	5	160
161024	6	0
161024	7	0
161024	8	0
161024	9	0
161024	10	0
161024	11	650
161025	1	310
161025	2	500
161025	3	0
161025	4	0
161025	5	3000
161025	6	0
161025	7	0
161025	8	2700
161025	9	3500
161025	10	0
161025	11	1000
161026	1	0
161026	2	0
161026	3	0
161026	4	0
161026	5	0
161026	6	0
161026	7	0
161026	8	0
161026	9	0
161026	10	0
161026	11	0
161027	1	0
161027	2	0
161027	3	0
161027	4	0
161027	5	0
161027	6	0
161027	7	0
161027	8	360
161027	9	0
161027	10	0
161027	11	0
161028	1	350
161028	2	700
161028	3	0
161028	4	0
161028	5	5000
161028	6	0
161028	7	0
161028	8	4000
161028	9	7000
161028	10	0
161028	11	1500
161029	1	400
161029	2	400
161029	3	0
161029	4	0
161029	5	1000
161029	6	0
161029	7	0
161029	8	1080
161029	9	0
161029	10	0
161029	11	2000
161030	1	940
161030	2	0
161030	3	0
161030	4	0
161030	5	2000
161030	6	0
161030	7	0
161030	8	0
161030	9	550
161030	10	0
161030	11	1500
161031	1	0
161031	2	0
161031	3	0
161031	4	0
161031	5	0
161031	6	0
161031	7	0
161031	8	1000
161031	9	0
161031	10	0
161031	11	1500
161032	1	0
161032	2	50
161032	3	0
161032	4	0
161032	5	0
161032	6	0
161032	7	0
161032	8	0
161032	9	0
161032	10	0
161032	11	0
161033	1	400
161033	2	800
161033	3	0
161033	4	0
161033	5	3000
161033	6	0
161033	7	0
161033	8	2400
161033	9	2500
161033	10	0
161033	11	2000
161034	1	0
161034	2	250
161034	3	0
161034	4	0
161034	5	0
161034	6	0
161034	7	0
161034	8	1800
161034	9	0
161034	10	0
161034	11	0
161035	1	0
161035	2	50
161035	3	0
161035	4	0
161035	5	250
161035	6	0
161035	7	0
161035	8	0
161035	9	0
161035	10	0
161035	11	500
161036	1	0
161036	2	0
161036	3	0
161036	4	0
161036	5	0
161036	6	0
161036	7	0
161036	8	0
161036	9	0
161036	10	0
161036	11	50
161037	1	500
161037	2	1500
161037	3	0
161037	4	0
161037	5	6000
161037	6	0
161037	7	0
161037	8	1200
161037	9	0
161037	10	0
161037	11	3000
161038	1	0
161038	2	0
161038	3	0
161038	4	0
161038	5	0
161038	6	0
161038	7	0
161038	8	0
161038	9	0
161038	10	0
161038	11	0
161039	1	0
161039	2	900
161039	3	0
161039	4	0
161039	5	1350
161039	6	0
161039	7	0
161039	8	1200
161039	9	0
161039	10	0
161039	11	1500
161040	1	0
161040	2	0
161040	3	0
161040	4	0
161040	5	0
161040	6	0
161040	7	0
161040	8	0
161040	9	0
161040	10	0
161040	11	700
161041	1	500
161041	2	1500
161041	3	500
161041	4	500
161041	5	6000
161041	6	0
161041	7	5000
161041	8	500
161041	9	5000
161041	10	0
161041	11	11000
161042	1	350
161042	2	1000
161042	3	0
161042	4	0
161042	5	2000
161042	6	0
161042	7	0
161042	8	2000
161042	9	0
161042	10	0
161042	11	2000
161043	1	0
161043	2	5500
161043	3	0
161043	4	0
161043	5	0
161043	6	0
161043	7	0
161043	8	2000
161043	9	15000
161043	10	100
161043	11	2000
161044	1	0
161044	2	300
161044	3	0
161044	4	0
161044	5	0
161044	6	0
161044	7	0
161044	8	840
161044	9	0
161044	10	0
161044	11	2000
161045	1	0
161045	2	0
161045	3	0
161045	4	0
161045	5	0
161045	6	0
161045	7	0
161045	8	0
161045	9	0
161045	10	50
161045	11	0
161046	1	0
161046	2	360
161046	3	0
161046	4	50
161046	5	5000
161046	6	0
161046	7	0
161046	8	300
161046	9	0
161046	10	0
161046	11	5000
161047	1	750
161047	2	1500
161047	3	5500
161047	4	0
161047	5	3000
161047	6	0
161047	7	0
161047	8	1800
161047	9	20000
161047	10	0
161047	11	2000
161048	1	0
161048	2	0
161048	3	0
161048	4	0
161048	5	0
161048	6	0
161048	7	0
161048	8	2000
161048	9	0
161048	10	200
161048	11	500
161049	1	0
161049	2	700
161049	3	0
161049	4	0
161049	5	25000
161049	6	0
161049	7	0
161049	8	3000
161049	9	25000
161049	10	0
161049	11	1500
161050	1	0
161050	2	0
161050	3	0
161050	4	0
161050	5	0
161050	6	0
161050	7	0
161050	8	0
161050	9	0
161050	10	0
161050	11	0
171002	1	500
171002	2	450
171002	3	0
171002	4	0
171002	5	0
171002	6	0
171002	7	0
171002	8	1000
171002	9	0
171002	10	0
171002	11	600
171003	1	5000
171003	2	1200
171003	3	35000
171003	4	0
171003	5	0
171003	6	0
171003	7	0
171003	8	0
171003	9	0
171003	10	0
171003	11	5000
171004	1	500
171004	2	1700
171004	3	0
171004	4	0
171004	5	0
171004	6	0
171004	7	0
171004	8	2000
171004	9	0
171004	10	0
171004	11	1200
171005	1	0
171005	2	0
171005	3	0
171005	4	0
171005	5	2000
171005	6	0
171005	7	0
171005	8	0
171005	9	0
171005	10	0
171005	11	2000
171006	1	0
171006	2	0
171006	3	0
171006	4	0
171006	5	0
171006	6	0
171006	7	0
171006	8	100
171006	9	0
171006	10	0
171006	11	1000
171007	1	0
171007	2	175
171007	3	0
171007	4	0
171007	5	0
171007	6	0
171007	7	0
171007	8	1000
171007	9	0
171007	10	0
171007	11	200
171008	1	500
171008	2	800
171008	3	0
171008	4	0
171008	5	0
171008	6	0
171008	7	0
171008	8	2700
171008	9	0
171008	10	0
171008	11	500
171009	1	0
171009	2	0
171009	3	0
171009	4	0
171009	5	0
171009	6	0
171009	7	0
171009	8	0
171009	9	0
171009	10	0
171009	11	200
171010	1	5000
171010	2	500
171010	3	0
171010	4	0
171010	5	10000
171010	6	0
171010	7	0
171010	8	0
171010	9	10000
171010	10	0
171010	11	3000
171011	1	0
171011	2	600
171011	3	300
171011	4	0
171011	5	0
171011	6	0
171011	7	0
171011	8	1300
171011	9	0
171011	10	0
171011	11	200
171012	1	0
171012	2	120
171012	3	0
171012	4	0
171012	5	0
171012	6	0
171012	7	0
171012	8	0
171012	9	0
171012	10	0
171012	11	700
171013	1	0
171013	2	0
171013	3	0
171013	4	0
171013	5	0
171013	6	0
171013	7	0
171013	8	0
171013	9	0
171013	10	0
171013	11	0
171014	1	700
171014	2	800
171014	3	0
171014	4	490
171014	5	0
171014	6	0
171014	7	0
171014	8	1200
171014	9	0
171014	10	0
171014	11	2500
171015	1	0
171015	2	0
171015	3	0
171015	4	0
171015	5	0
171015	6	0
171015	7	0
171015	8	0
171015	9	0
171015	10	0
171015	11	100
171016	1	752
171016	2	230
171016	3	0
171016	4	0
171016	5	0
171016	6	0
171016	7	0
171016	8	400
171016	9	0
171016	10	150
171016	11	800
171017	1	0
171017	2	0
171017	3	0
171017	4	0
171017	5	0
171017	6	0
171017	7	0
171017	8	0
171017	9	0
171017	10	0
171017	11	50
171018	1	0
171018	2	150
171018	3	0
171018	4	0
171018	5	0
171018	6	0
171018	7	0
171018	8	0
171018	9	0
171018	10	0
171018	11	600
171019	1	250
171019	2	1350
171019	3	1000
171019	4	0
171019	5	0
171019	6	0
171019	7	0
171019	8	1350
171019	9	0
171019	10	0
171019	11	800
171020	1	0
171020	2	150
171020	3	0
171020	4	0
171020	5	0
171020	6	0
171020	7	0
171020	8	0
171020	9	0
171020	10	200
171020	11	400
171021	1	0
171021	2	0
171021	3	0
171021	4	0
171021	5	2000
171021	6	0
171021	7	0
171021	8	1250
171021	9	0
171021	10	0
171021	11	800
171022	1	0
171022	2	0
171022	3	0
171022	4	0
171022	5	0
171022	6	0
171022	7	0
171022	8	0
171022	9	0
171022	10	0
171022	11	500
171023	1	0
171023	2	1250
171023	3	1250
171023	4	0
171023	5	0
171023	6	0
171023	7	0
171023	8	1350
171023	9	0
171023	10	0
171023	11	2500
171024	1	0
171024	2	250
171024	3	0
171024	4	0
171024	5	0
171024	6	0
171024	7	0
171024	8	0
171024	9	0
171024	10	0
171024	11	500
171025	1	400
171025	2	250
171025	3	1500
171025	4	0
171025	5	0
171025	6	0
171025	7	0
171025	8	750
171025	9	15000
171025	10	0
171025	11	1000
171026	1	500
171026	2	2000
171026	3	5000
171026	4	0
171026	5	0
171026	6	0
171026	7	0
171026	8	1620
171026	9	0
171026	10	0
171026	11	1000
171027	1	100
171027	2	1250
171027	3	5000
171027	4	0
171027	5	0
171027	6	0
171027	7	1000
171027	8	1500
171027	9	0
171027	10	0
171027	11	1200
171028	1	0
171028	2	0
171028	3	0
171028	4	0
171028	5	6000
171028	6	0
171028	7	0
171028	8	2000
171028	9	0
171028	10	0
171028	11	500
171029	1	0
171029	2	0
171029	3	0
171029	4	0
171029	5	0
171029	6	0
171029	7	0
171029	8	500
171029	9	0
171029	10	0
171029	11	600
171031	1	1200
171031	2	440
171031	3	0
171031	4	0
171031	5	0
171031	6	0
171031	7	0
171031	8	1800
171031	9	0
171031	10	0
171031	11	2500
171032	1	0
171032	2	500
171032	3	0
171032	4	0
171032	5	4500
171032	6	0
171032	7	0
171032	8	0
171032	9	0
171032	10	0
171032	11	800
171033	1	100
171033	2	50
171033	3	0
171033	4	0
171033	5	0
171033	6	0
171033	7	0
171033	8	0
171033	9	0
171033	10	0
171033	11	250
171035	1	490
171035	2	450
171035	3	0
171035	4	0
171035	5	0
171035	6	0
171035	7	0
171035	8	2250
171035	9	0
171035	10	0
171035	11	1000
171036	1	0
171036	2	0
171036	3	0
171036	4	0
171036	5	0
171036	6	0
171036	7	0
171036	8	0
171036	9	0
171036	10	0
171036	11	600
171037	1	0
171037	2	0
171037	3	0
171037	4	0
171037	5	0
171037	6	0
171037	7	0
171037	8	0
171037	9	0
171037	10	0
171037	11	150
171038	1	1200
171038	2	545
171038	3	450
171038	4	0
171038	5	0
171038	6	0
171038	7	0
171038	8	670
171038	9	0
171038	10	0
171038	11	650
171039	1	0
171039	2	500
171039	3	0
171039	4	0
171039	5	0
171039	6	0
171039	7	0
171039	8	0
171039	9	0
171039	10	0
171039	11	1000
171040	1	0
171040	2	50
171040	3	0
171040	4	0
171040	5	0
171040	6	0
171040	7	0
171040	8	0
171040	9	0
171040	10	0
171040	11	500
171041	1	0
171041	2	0
171041	3	0
171041	4	0
171041	5	0
171041	6	0
171041	7	0
171041	8	0
171041	9	0
171041	10	0
171041	11	500
171042	1	1600
171042	2	650
171042	3	3000
171042	4	0
171042	5	0
171042	6	0
171042	7	0
171042	8	1650
171042	9	0
171042	10	0
171042	11	500
171043	1	800
171043	2	450
171043	3	0
171043	4	0
171043	5	0
171043	6	0
171043	7	0
171043	8	2500
171043	9	0
171043	10	0
171043	11	200
171045	1	475
171045	2	250
171045	3	0
171045	4	0
171045	5	0
171045	6	0
171045	7	0
171045	8	1500
171045	9	0
171045	10	0
171045	11	1000
171046	1	0
171046	2	150
171046	3	0
171046	4	0
171046	5	0
171046	6	0
171046	7	0
171046	8	0
171046	9	0
171046	10	0
171046	11	600
171047	1	800
171047	2	0
171047	3	0
171047	4	0
171047	5	0
171047	6	0
171047	7	0
171047	8	0
171047	9	0
171047	10	0
171047	11	200
171048	1	0
171048	2	450
171048	3	0
171048	4	0
171048	5	0
171048	6	0
171048	7	0
171048	8	1650
171048	9	0
171048	10	0
171048	11	1800
171049	1	100
171049	2	50
171049	3	0
171049	4	0
171049	5	0
171049	6	0
171049	7	0
171049	8	0
171049	9	0
171049	10	0
171049	11	200
171050	1	1100
171050	2	410
171050	3	400
171050	4	0
171050	5	0
171050	6	0
171050	7	0
171050	8	1500
171050	9	0
171050	10	0
171050	11	2000
181001	1	0
181001	2	1000
181001	3	8000
181001	4	0
181001	5	0
181001	6	0
181001	7	0
181001	8	1200
181001	9	0
181001	10	0
181001	11	200
181002	1	0
181002	2	0
181002	3	0
181002	4	0
181002	5	0
181002	6	0
181002	7	0
181002	8	0
181002	9	0
181002	10	0
181002	11	200
181003	1	3500
181003	2	700
181003	3	0
181003	4	0
181003	5	0
181003	6	0
181003	7	0
181003	8	600
181003	9	0
181003	10	0
181003	11	2000
181004	1	1000
181004	2	500
181004	3	0
181004	4	0
181004	5	0
181004	6	0
181004	7	0
181004	8	3000
181004	9	0
181004	10	0
181004	11	2000
181005	1	1200
181005	2	800
181005	3	18000
181005	4	0
181005	5	0
181005	6	0
181005	7	0
181005	8	0
181005	9	5000
181005	10	0
181005	11	1500
181006	1	0
181006	2	300
181006	3	0
181006	4	0
181006	5	0
181006	6	0
181006	7	0
181006	8	0
181006	9	0
181006	10	0
181006	11	500
181007	1	650
181007	2	370
181007	3	300
181007	4	0
181007	5	0
181007	6	0
181007	7	0
181007	8	660
181007	9	0
181007	10	300
181007	11	1200
181008	1	0
181008	2	250
181008	3	0
181008	4	0
181008	5	0
181008	6	0
181008	7	0
181008	8	3000
181008	9	0
181008	10	0
181008	11	1500
181009	1	0
181009	2	800
181009	3	7000
181009	4	0
181009	5	0
181009	6	0
181009	7	0
181009	8	2000
181009	9	0
181009	10	0
181009	11	2000
181010	1	700
181010	2	450
181010	3	6000
181010	4	0
181010	5	0
181010	6	0
181010	7	0
181010	8	4000
181010	9	0
181010	10	0
181010	11	2000
181011	1	0
181011	2	350
181011	3	0
181011	4	0
181011	5	0
181011	6	0
181011	7	0
181011	8	0
181011	9	0
181011	10	0
181011	11	500
181012	1	0
181012	2	300
181012	3	0
181012	4	0
181012	5	0
181012	6	0
181012	7	0
181012	8	0
181012	9	0
181012	10	0
181012	11	400
181013	1	0
181013	2	300
181013	3	0
181013	4	0
181013	5	0
181013	6	0
181013	7	0
181013	8	0
181013	9	0
181013	10	0
181013	11	600
181014	1	0
181014	2	0
181014	3	0
181014	4	0
181014	5	0
181014	6	0
181014	7	0
181014	8	0
181014	9	0
181014	10	0
181014	11	500
181015	1	470
181015	2	500
181015	3	0
181015	4	0
181015	5	0
181015	6	0
181015	7	0
181015	8	3000
181015	9	0
181015	10	0
181015	11	1000
181016	1	600
181016	2	500
181016	3	0
181016	4	0
181016	5	0
181016	6	0
181016	7	0
181016	8	2910
181016	9	0
181016	10	0
181016	11	500
181017	1	0
181017	2	0
181017	3	0
181017	4	0
181017	5	0
181017	6	0
181017	7	0
181017	8	0
181017	9	0
181017	10	0
181017	11	300
181018	1	0
181018	2	0
181018	3	0
181018	4	0
181018	5	0
181018	6	0
181018	7	0
181018	8	0
181018	9	0
181018	10	0
181018	11	350
181019	1	0
181019	2	300
181019	3	0
181019	4	0
181019	5	0
181019	6	0
181019	7	0
181019	8	0
181019	9	0
181019	10	0
181019	11	2500
181020	1	0
181020	2	250
181020	3	0
181020	4	0
181020	5	0
181020	6	0
181020	7	0
181020	8	0
181020	9	0
181020	10	0
181020	11	1500
181021	1	0
181021	2	0
181021	3	0
181021	4	0
181021	5	52000
181021	6	0
181021	7	0
181021	8	2000
181021	9	0
181021	10	0
181021	11	10000
181023	1	500
181023	2	1500
181023	3	6000
181023	4	0
181023	5	0
181023	6	0
181023	7	0
181023	8	2700
181023	9	0
181023	10	0
181023	11	1500
181024	1	0
181024	2	300
181024	3	0
181024	4	0
181024	5	0
181024	6	0
181024	7	0
181024	8	0
181024	9	0
181024	10	0
181024	11	400
181025	1	500
181025	2	250
181025	3	0
181025	4	0
181025	5	0
181025	6	500
181025	7	0
181025	8	6000
181025	9	0
181025	10	0
181025	11	1000
181026	1	0
181026	2	0
181026	3	0
181026	4	0
181026	5	0
181026	6	0
181026	7	0
181026	8	0
181026	9	0
181026	10	0
181026	11	50
181027	1	0
181027	2	180
181027	3	0
181027	4	0
181027	5	0
181027	6	0
181027	7	0
181027	8	60
181027	9	0
181027	10	60
181027	11	900
181028	1	0
181028	2	160
181028	3	0
181028	4	0
181028	5	0
181028	6	0
181028	7	0
181028	8	0
181028	9	0
181028	10	0
181028	11	300
181029	1	360
181029	2	350
181029	3	380
181029	4	0
181029	5	0
181029	6	0
181029	7	0
181029	8	800
181029	9	0
181029	10	0
181029	11	500
181030	1	0
181030	2	0
181030	3	0
181030	4	0
181030	5	0
181030	6	0
181030	7	0
181030	8	0
181030	9	0
181030	10	0
181030	11	300
181031	1	0
181031	2	300
181031	3	0
181031	4	0
181031	5	0
181031	6	0
181031	7	0
181031	8	1500
181031	9	0
181031	10	0
181031	11	1000
181032	1	0
181032	2	0
181032	3	0
181032	4	0
181032	5	0
181032	6	0
181032	7	0
181032	8	0
181032	9	0
181032	10	0
181032	11	100
181033	1	0
181033	2	700
181033	3	0
181033	4	0
181033	5	0
181033	6	0
181033	7	0
181033	8	950
181033	9	0
181033	10	0
181033	11	1000
181035	1	0
181035	2	600
181035	3	540
181035	4	0
181035	5	0
181035	6	0
181035	7	0
181035	8	0
181035	9	0
181035	10	0
181035	11	1000
181036	1	0
181036	2	500
181036	3	0
181036	4	0
181036	5	0
181036	6	0
181036	7	0
181036	8	2500
181036	9	0
181036	10	0
181036	11	2000
181037	1	11
181037	2	0
181037	3	0
181037	4	0
181037	5	0
181037	6	0
181037	7	0
181037	8	60
181037	9	0
181037	10	0
181037	11	250
181038	1	0
181038	2	0
181038	3	0
181038	4	0
181038	5	0
181038	6	0
181038	7	0
181038	8	0
181038	9	0
181038	10	0
181038	11	200
181039	1	1000
181039	2	750
181039	3	8000
181039	4	0
181039	5	0
181039	6	0
181039	7	0
181039	8	5750
181039	9	0
181039	10	110
181039	11	2500
181040	1	200
181040	2	0
181040	3	0
181040	4	0
181040	5	0
181040	6	0
181040	7	0
181040	8	0
181040	9	0
181040	10	0
181040	11	200
181041	1	500
181041	2	250
181041	3	0
181041	4	0
181041	5	0
181041	6	0
181041	7	0
181041	8	960
181041	9	0
181041	10	0
181041	11	3000
181042	1	0
181042	2	0
181042	3	0
181042	4	0
181042	5	15000
181042	6	0
181042	7	0
181042	8	10000
181042	9	0
181042	10	0
181042	11	1500
181043	1	0
181043	2	0
181043	3	0
181043	4	0
181043	5	0
181043	6	0
181043	7	0
181043	8	0
181043	9	0
181043	10	0
181043	11	300
181044	1	0
181044	2	0
181044	3	0
181044	4	0
181044	5	0
181044	6	0
181044	7	0
181044	8	0
181044	9	0
181044	10	0
181044	11	600
181045	1	0
181045	2	500
181045	3	0
181045	4	0
181045	5	0
181045	6	0
181045	7	0
181045	8	0
181045	9	0
181045	10	0
181045	11	2000
181046	1	360
181046	2	280
181046	3	300
181046	4	0
181046	5	0
181046	6	0
181046	7	0
181046	8	4000
181046	9	0
181046	10	0
181046	11	1200
181047	1	0
181047	2	560
181047	3	0
181047	4	0
181047	5	0
181047	6	0
181047	7	0
181047	8	0
181047	9	0
181047	10	0
181047	11	1500
181048	1	0
181048	2	150
181048	3	0
181048	4	0
181048	5	0
181048	6	0
181048	7	0
181048	8	0
181048	9	0
181048	10	0
181048	11	1200
181049	1	500
181049	2	550
181049	3	0
181049	4	0
181049	5	0
181049	6	0
181049	7	0
181049	8	300
181049	9	1000
181049	10	0
181049	11	1000
181050	1	0
181050	2	0
181050	3	0
181050	4	0
181050	5	5000
181050	6	0
181050	7	0
181050	8	0
181050	9	0
181050	10	0
181050	11	0
191001	1	0
191001	2	100
191001	3	0
191001	4	0
191001	5	0
191001	6	0
191001	7	0
191001	8	0
191001	9	0
191001	10	0
191001	11	300
191002	1	500
191002	2	500
191002	3	5000
191002	4	0
191002	5	0
191002	6	0
191002	7	3500
191002	8	0
191002	9	3500
191002	10	0
191002	11	2000
191003	1	0
191003	2	0
191003	3	0
191003	4	0
191003	5	0
191003	6	0
191003	7	0
191003	8	0
191003	9	0
191003	10	0
191003	11	300
191004	1	0
191004	2	0
191004	3	0
191004	4	0
191004	5	0
191004	6	0
191004	7	0
191004	8	0
191004	9	0
191004	10	0
191004	11	50
191005	1	0
191005	2	250
191005	3	0
191005	4	0
191005	5	0
191005	6	0
191005	7	0
191005	8	900
191005	9	0
191005	10	0
191005	11	2500
191006	1	0
191006	2	150
191006	3	0
191006	4	0
191006	5	0
191006	6	0
191006	7	0
191006	8	0
191006	9	0
191006	10	0
191006	11	800
191007	1	0
191007	2	850
191007	3	0
191007	4	0
191007	5	0
191007	6	0
191007	7	0
191007	8	0
191007	9	0
191007	10	0
191007	11	600
191008	1	0
191008	2	0
191008	3	0
191008	4	0
191008	5	4000
191008	6	0
191008	7	0
191008	8	1050
191008	9	0
191008	10	0
191008	11	500
191010	1	0
191010	2	150
191010	3	0
191010	4	0
191010	5	0
191010	6	0
191010	7	0
191010	8	200
191010	9	0
191010	10	0
191010	11	1000
191011	1	0
191011	2	0
191011	3	0
191011	4	0
191011	5	0
191011	6	0
191011	7	0
191011	8	0
191011	9	0
191011	10	0
191011	11	250
191012	1	0
191012	2	0
191012	3	0
191012	4	0
191012	5	1000
191012	6	0
191012	7	0
191012	8	0
191012	9	0
191012	10	0
191012	11	0
191013	1	0
191013	2	0
191013	3	0
191013	4	0
191013	5	200
191013	6	0
191013	7	0
191013	8	0
191013	9	0
191013	10	0
191013	11	200
191014	1	600
191014	2	250
191014	3	0
191014	4	0
191014	5	0
191014	6	0
191014	7	0
191014	8	1500
191014	9	0
191014	10	0
191014	11	1000
191015	1	0
191015	2	2000
191015	3	0
191015	4	0
191015	5	0
191015	6	0
191015	7	0
191015	8	60
191015	9	0
191015	10	0
191015	11	250
191016	1	600
191016	2	630
191016	3	0
191016	4	0
191016	5	0
191016	6	500
191016	7	0
191016	8	500
191016	9	18000
191016	10	0
191016	11	2000
191017	1	700
191017	2	360
191017	3	0
191017	4	0
191017	5	0
191017	6	0
191017	7	0
191017	8	1500
191017	9	0
191017	10	0
191017	11	1000
191018	1	1000
191018	2	600
191018	3	0
191018	4	0
191018	5	0
191018	6	0
191018	7	0
191018	8	1500
191018	9	0
191018	10	0
191018	11	800
191019	1	0
191019	2	150
191019	3	0
191019	4	0
191019	5	0
191019	6	600
191019	7	0
191019	8	0
191019	9	0
191019	10	0
191019	11	1000
191020	1	0
191020	2	0
191020	3	0
191020	4	0
191020	5	0
191020	6	0
191020	7	0
191020	8	0
191020	9	0
191020	10	0
191020	11	200
191021	1	0
191021	2	500
191021	3	0
191021	4	0
191021	5	0
191021	6	0
191021	7	0
191021	8	900
191021	9	0
191021	10	0
191021	11	1000
191022	1	0
191022	2	0
191022	3	0
191022	4	0
191022	5	0
191022	6	0
191022	7	0
191022	8	0
191022	9	0
191022	10	0
191022	11	300
191023	1	0
191023	2	350
191023	3	0
191023	4	0
191023	5	8000
191023	6	0
191023	7	16000
191023	8	2000
191023	9	0
191023	10	0
191023	11	1500
191024	1	0
191024	2	0
191024	3	0
191024	4	0
191024	5	0
191024	6	0
191024	7	0
191024	8	0
191024	9	0
191024	10	0
191024	11	250
191025	1	0
191025	2	0
191025	3	0
191025	4	0
191025	5	0
191025	6	0
191025	7	0
191025	8	0
191025	9	0
191025	10	0
191025	11	100
191026	1	0
191026	2	0
191026	3	0
191026	4	0
191026	5	0
191026	6	0
191026	7	0
191026	8	0
191026	9	0
191026	10	0
191026	11	500
191027	1	630
191027	2	800
191027	3	0
191027	4	0
191027	5	0
191027	6	600
191027	7	15000
191027	8	0
191027	9	0
191027	10	0
191027	11	600
191028	1	0
191028	2	400
191028	3	0
191028	4	0
191028	5	5000
191028	6	0
191028	7	0
191028	8	2250
191028	9	0
191028	10	0
191028	11	300
191029	1	1500
191029	2	500
191029	3	0
191029	4	0
191029	5	0
191029	6	0
191029	7	0
191029	8	2000
191029	9	5000
191029	10	1000
191029	11	2000
191030	1	900
191030	2	800
191030	3	0
191030	4	0
191030	5	0
191030	6	0
191030	7	0
191030	8	1000
191030	9	0
191030	10	0
191030	11	1000
191031	1	500
191031	2	920
191031	3	4000
191031	4	0
191031	5	0
191031	6	0
191031	7	0
191031	8	0
191031	9	15000
191031	10	0
191031	11	500
191032	1	0
191032	2	1300
191032	3	0
191032	4	0
191032	5	12000
191032	6	0
191032	7	0
191032	8	1650
