CHILDCODE	LVSKIDR5	AYANR5	NMAMR5
70080	8	 	 
70080	9	 	 
70080	13	 	 
70080	14	 	 
70080	15	 	 
70080	16	 	 
70080	17	 	 
70080	58	 	 
70081	1	 	 
70081	2	 	 
70081	3	 	 
70081	4	 	 
70081	7	 	 
70081	8	 	 
70081	9	 	 
70081	13	 	 
70081	14	 	 
70081	15	 	 
70081	16	 	 
70081	17	 	 
70081	58	 	 
70082	1	 	 
70082	2	 	 
70082	3	 	 
70082	4	 	 
70082	7	 	 
70082	8	 	 
70082	9	 	 
70082	13	 	 
70082	14	 	 
70082	15	 	 
70082	16	 	 
70082	17	 	 
70082	58	 	 
70083	1	 	 
70083	2	 	 
70083	3	 	 
70083	4	 	 
70083	7	 	 
70083	8	 	 
70083	9	 	 
70083	13	 	 
70083	14	 	 
70083	15	 	 
70083	16	 	 
70083	17	 	 
70083	58	 	 
70084	1	0	 
70084	2	0	 
70084	3	0	 
70084	4	0	 
70084	7	0	 
70084	8	0	 
70084	9	0	 
70084	13	0	 
70084	14	0	 
70084	15	0	 
70084	16	1	10
70084	17	0	 
70084	58	0	 
70085	1	0	 
70085	2	0	 
70085	3	0	 
70085	4	0	 
70085	7	0	 
70085	8	0	 
70085	9	0	 
70085	13	0	 
70085	14	0	 
70085	15	0	 
70085	16	1	10
70085	17	0	 
70085	58	0	 
70086	1	 	 
70086	2	 	 
70086	3	 	 
70086	4	 	 
70086	7	 	 
70086	8	 	 
70086	9	 	 
70086	13	 	 
70086	14	 	 
70086	15	 	 
70086	16	 	 
70086	17	 	 
70086	58	 	 
70087	1	 	 
70087	2	 	 
70087	3	 	 
70087	4	 	 
70087	7	 	 
70087	8	 	 
70087	9	 	 
70087	13	 	 
70087	14	 	 
70087	15	 	 
70087	16	 	 
70087	17	 	 
70087	58	 	 
70088	1	 	 
70088	2	 	 
70088	3	 	 
70088	4	 	 
70088	7	 	 
70088	8	 	 
70088	9	 	 
70088	13	 	 
70088	14	 	 
70088	15	 	 
70088	16	 	 
70088	17	 	 
70088	58	 	 
70090	1	 	 
70090	2	 	 
70090	3	 	 
70090	4	 	 
70090	7	 	 
70090	8	 	 
70090	9	 	 
70090	13	 	 
70090	14	 	 
70090	15	 	 
70090	16	 	 
70090	17	 	 
70090	58	 	 
70091	1	0	 
70091	2	0	 
70091	3	0	 
70091	4	0	 
70091	7	0	 
70091	8	0	 
70091	9	0	 
70091	13	0	 
70091	14	0	 
70091	15	0	 
70091	16	0	 
70091	17	0	 
70091	58	1	14
70092	1	0	 
70092	2	0	 
70092	3	0	 
70092	4	0	 
70092	7	0	 
70092	8	0	 
70092	9	0	 
70092	13	0	 
70092	14	1	5
70092	15	0	 
70092	16	0	 
70092	17	0	 
70092	58	0	 
70093	1	0	 
70093	2	0	 
70093	3	0	 
70093	4	0	 
70093	7	0	 
70093	8	0	 
70093	9	0	 
70093	13	0	 
70093	14	0	 
70093	15	0	 
70093	16	0	 
70093	17	0	 
70093	58	1	4
70094	1	 	 
70094	2	 	 
70094	3	 	 
70094	4	 	 
70094	7	 	 
70094	8	 	 
70094	9	 	 
70094	13	 	 
70094	14	 	 
70094	15	 	 
70094	16	 	 
70094	17	 	 
70094	58	 	 
70095	1	 	 
70095	2	 	 
70095	3	 	 
70095	4	 	 
70095	7	 	 
70095	8	 	 
70095	9	 	 
70095	13	 	 
70095	14	 	 
70095	15	 	 
70095	16	 	 
70095	17	 	 
70095	58	 	 
70097	1	0	 
70097	2	0	 
70097	3	0	 
70097	4	0	 
70097	7	0	 
70097	8	0	 
70097	9	0	 
70097	13	0	 
70097	14	1	12
70097	15	0	 
70097	16	1	10
70097	17	0	 
70097	58	0	 
70098	1	0	 
70098	2	0	 
70098	3	0	 
70098	4	0	 
70098	7	0	 
70098	8	0	 
70098	9	0	 
70098	13	0	 
70098	14	1	3
70098	15	0	 
70098	16	0	 
70098	17	0	 
70098	58	1	5
70099	1	0	 
70099	2	0	 
70099	3	1	3
70099	4	0	 
70099	7	0	 
70099	8	0	 
70099	9	0	 
70099	13	0	 
70099	14	0	 
70099	15	0	 
70099	16	0	 
70099	17	0	 
70099	58	0	 
70100	1	 	 
70100	2	 	 
70100	3	 	 
70100	4	 	 
70100	7	 	 
70100	8	 	 
70100	9	 	 
70100	13	 	 
70100	14	 	 
70100	15	 	 
70100	16	 	 
70100	17	 	 
70100	58	 	 
70101	1	0	 
70101	2	0	 
70101	3	0	 
70101	4	0	 
70101	7	0	 
70101	8	0	 
70101	9	0	 
70101	13	0	 
70101	14	0	 
70101	15	0	 
70101	16	1	38
70101	17	0	 
70101	58	0	 
70102	1	 	 
70102	2	 	 
70102	3	 	 
70102	4	 	 
70102	7	 	 
70102	8	 	 
70102	9	 	 
70102	13	 	 
70102	14	 	 
70102	15	 	 
70102	16	 	 
70102	17	 	 
70102	58	 	 
70105	1	 	 
70105	2	 	 
70105	3	 	 
70105	4	 	 
70105	7	 	 
70105	8	 	 
70105	9	 	 
70105	13	 	 
70105	14	 	 
70105	15	 	 
70105	16	 	 
70105	17	 	 
70105	58	 	 
70107	1	 	 
70107	2	 	 
70107	3	 	 
70107	4	 	 
70107	7	 	 
70107	8	 	 
70107	9	 	 
70107	13	 	 
70107	14	 	 
70107	15	 	 
70107	16	 	 
70107	17	 	 
70107	58	 	 
70116	1	 	 
70116	2	 	 
70116	3	 	 
70116	4	 	 
70116	7	 	 
70116	8	 	 
70116	9	 	 
70116	13	 	 
70116	14	 	 
70116	15	 	 
70116	16	 	 
70116	17	 	 
70116	58	 	 
70118	1	 	 
70118	2	 	 
70118	3	 	 
70118	4	 	 
70118	7	 	 
70118	8	 	 
70118	9	 	 
70118	13	 	 
70118	14	 	 
70118	15	 	 
70118	16	 	 
70118	17	 	 
70118	58	 	 
70123	1	 	 
70123	2	 	 
70123	3	 	 
70123	4	 	 
70123	7	 	 
70123	8	 	 
70123	9	 	 
70123	13	 	 
70123	14	 	 
70123	15	 	 
70123	16	 	 
70123	17	 	 
70123	58	 	 
70124	1	 	 
70124	2	 	 
70124	3	 	 
70124	4	 	 
70124	7	 	 
70124	8	 	 
70124	9	 	 
70124	13	 	 
70124	14	 	 
70124	15	 	 
70124	16	 	 
70124	17	 	 
70124	58	 	 
70125	1	 	 
70125	2	 	 
70125	3	 	 
70125	4	 	 
70125	7	 	 
70125	8	 	 
70125	9	 	 
70125	13	 	 
70125	14	 	 
70125	15	 	 
70125	16	 	 
70125	17	 	 
70125	58	 	 
70126	1	 	 
70126	2	 	 
70126	3	 	 
70126	4	 	 
70126	7	 	 
70126	8	 	 
70126	9	 	 
70126	13	 	 
70126	14	 	 
70126	15	 	 
70126	16	 	 
70126	17	 	 
70126	58	 	 
80001	1	0	 
80001	2	0	 
80001	3	0	 
80001	4	0	 
80001	7	0	 
80001	8	0	 
80001	9	0	 
80001	13	0	 
80001	14	0	 
80001	15	0	 
80001	16	1	4
80001	17	0	 
80001	58	0	 
80002	1	 	 
80002	2	 	 
80002	3	 	 
80002	4	 	 
80002	7	 	 
80002	8	 	 
80002	9	 	 
80002	13	 	 
80002	14	 	 
80002	15	 	 
80002	16	 	 
80002	17	 	 
80002	58	 	 
80003	1	0	 
80003	2	0	 
80003	3	0	 
80003	4	0	 
80003	7	0	 
80003	8	0	 
80003	9	0	 
80003	13	0	 
80003	14	0	 
80003	15	0	 
80003	16	1	2
80003	17	0	 
80003	58	0	 
80004	1	0	 
80004	2	0	 
80004	3	0	 
80004	4	0	 
80004	7	0	 
80004	8	0	 
80004	9	0	 
80004	13	0	 
80004	14	1	1
80004	15	0	 
80004	16	0	 
80004	17	0	 
80004	58	0	 
80005	1	 	 
80005	2	 	 
80005	3	 	 
80005	4	 	 
80005	7	 	 
80005	8	 	 
80005	9	 	 
80005	13	 	 
80005	14	 	 
80005	15	 	 
80005	16	 	 
80005	17	 	 
80005	58	 	 
80006	1	 	 
80006	2	 	 
80006	3	 	 
80006	4	 	 
80006	7	 	 
80006	8	 	 
80006	9	 	 
80006	13	 	 
80006	14	 	 
80006	15	 	 
80006	16	 	 
80006	17	 	 
80006	58	 	 
80008	1	 	 
80008	2	 	 
80008	3	 	 
80008	4	 	 
80008	7	 	 
80008	8	 	 
80008	9	 	 
80008	13	 	 
80008	14	 	 
80008	15	 	 
80008	16	 	 
80008	17	 	 
80008	58	 	 
80009	1	0	 
80009	2	0	 
80009	3	0	 
80009	4	0	 
80009	7	0	 
80009	8	0	 
80009	9	0	 
80009	13	0	 
80009	14	0	 
80009	15	1	5
80009	16	1	40
80009	17	0	 
80009	58	0	 
80011	1	 	 
80011	2	 	 
80011	3	 	 
80011	4	 	 
80011	7	 	 
80011	8	 	 
80011	9	 	 
80011	13	 	 
80011	14	 	 
80011	15	 	 
80011	16	 	 
80011	17	 	 
80011	58	 	 
80012	1	 	 
80012	2	 	 
80012	3	 	 
80012	4	 	 
80012	7	 	 
80012	8	 	 
80012	9	 	 
80012	13	 	 
80012	14	 	 
80012	15	 	 
80012	16	 	 
80012	17	 	 
80012	58	 	 
80013	1	 	 
80013	2	 	 
80013	3	 	 
80013	4	 	 
80013	7	 	 
80013	8	 	 
80013	9	 	 
80013	13	 	 
80013	14	 	 
80013	15	 	 
80013	16	 	 
80013	17	 	 
80013	58	 	 
80014	1	 	 
80014	2	 	 
80014	3	 	 
80014	4	 	 
80014	7	 	 
80014	8	 	 
80014	9	 	 
80014	13	 	 
80014	14	 	 
80014	15	 	 
80014	16	 	 
80014	17	 	 
80014	58	 	 
80015	1	0	 
80015	2	0	 
80015	3	0	 
80015	4	0	 
80015	7	0	 
80015	8	0	 
80015	9	0	 
80015	13	0	 
80015	14	0	 
80015	15	0	 
80015	16	1	10
80015	17	0	 
80015	58	0	 
80016	1	 	 
80016	2	 	 
80016	3	 	 
80016	4	 	 
80016	7	 	 
80016	8	 	 
80016	9	 	 
80016	13	 	 
80016	14	 	 
80016	15	 	 
80016	16	 	 
80016	17	 	 
80016	58	 	 
80017	1	 	 
80017	2	 	 
80017	3	 	 
80017	4	 	 
80017	7	 	 
80017	8	 	 
80017	9	 	 
80017	13	 	 
80017	14	 	 
80017	15	 	 
80017	16	 	 
80017	17	 	 
80017	58	 	 
80018	1	0	 
80018	2	0	 
80018	3	0	 
80018	4	0	 
80018	7	0	 
80018	8	0	 
80018	9	0	 
80018	13	0	 
80018	14	0	 
80018	15	0	 
80018	16	1	3
80018	17	0	 
80018	58	0	 
80019	1	 	 
80019	2	 	 
80019	3	 	 
80019	4	 	 
80019	7	 	 
80019	8	 	 
80019	9	 	 
80019	13	 	 
80019	14	 	 
80019	15	 	 
80019	16	 	 
80019	17	 	 
80019	58	 	 
80020	1	 	 
80020	2	 	 
80020	3	 	 
80020	4	 	 
80020	7	 	 
80020	8	 	 
80020	9	 	 
80020	13	 	 
80020	14	 	 
80020	15	 	 
80020	16	 	 
80020	17	 	 
80020	58	 	 
80021	1	 	 
80021	2	 	 
80021	3	 	 
80021	4	 	 
80021	7	 	 
80021	8	 	 
80021	9	 	 
80021	13	 	 
80021	14	 	 
80021	15	 	 
80021	16	 	 
80021	17	 	 
80021	58	 	 
80022	1	0	 
80022	2	0	 
80022	3	0	 
80022	4	0	 
80022	7	0	 
80022	8	0	 
80022	9	0	 
80022	13	0	 
80022	14	0	 
80022	15	0	 
80022	16	1	6
80022	17	0	 
80022	58	0	 
80024	1	 	 
80024	2	 	 
80024	3	 	 
80024	4	 	 
80024	7	 	 
80024	8	 	 
80024	9	 	 
80024	13	 	 
80024	14	 	 
80024	15	 	 
80024	16	 	 
80024	17	 	 
80024	58	 	 
80025	1	0	 
80025	2	0	 
80025	3	0	 
80025	4	0	 
80025	7	0	 
80025	8	0	 
80025	9	0	 
80025	13	0	 
80025	14	0	 
80025	15	0	 
80025	16	1	15
80025	17	0	 
80025	58	0	 
80026	1	 	 
80026	2	 	 
80026	3	 	 
80026	4	 	 
80026	7	 	 
80026	8	 	 
80026	9	 	 
80026	13	 	 
80026	14	 	 
80026	15	 	 
80026	16	 	 
80026	17	 	 
80026	58	 	 
80027	1	 	 
80027	2	 	 
80027	3	 	 
80027	4	 	 
80027	7	 	 
80027	8	 	 
80027	9	 	 
80027	13	 	 
80027	14	 	 
80027	15	 	 
80027	16	 	 
80027	17	 	 
80027	58	 	 
80029	1	 	 
80029	2	 	 
80029	3	 	 
80029	4	 	 
80029	7	 	 
80029	8	 	 
80029	9	 	 
80029	13	 	 
80029	14	 	 
80029	15	 	 
80029	16	 	 
80029	17	 	 
80029	58	 	 
80030	1	0	 
80030	2	0	 
80030	3	0	 
80030	4	0	 
80030	7	0	 
80030	8	0	 
80030	9	0	 
80030	13	0	 
80030	14	0	 
80030	15	0	 
80030	16	1	30
80030	17	0	 
80030	58	0	 
80031	1	 	 
80031	2	 	 
80031	3	 	 
80031	4	 	 
80031	7	 	 
80031	8	 	 
80031	9	 	 
80031	13	 	 
80031	14	 	 
80031	15	 	 
80031	16	 	 
80031	17	 	 
80031	58	 	 
80032	1	 	 
80032	2	 	 
80032	3	 	 
80032	4	 	 
80032	7	 	 
80032	8	 	 
80032	9	 	 
80032	13	 	 
80032	14	 	 
80032	15	 	 
80032	16	 	 
80032	17	 	 
80032	58	 	 
80033	1	0	 
80033	2	0	 
80033	3	0	 
80033	4	0	 
80033	7	0	 
80033	8	0	 
80033	9	0	 
80033	13	0	 
80033	14	0	 
80033	15	0	 
80033	16	0	 
80033	17	0	 
80033	58	1	3000
80034	1	 	 
80034	2	 	 
80034	3	 	 
80034	4	 	 
80034	7	 	 
80034	8	 	 
80034	9	 	 
80034	13	 	 
80034	14	 	 
80034	15	 	 
80034	16	 	 
80034	17	 	 
80034	58	 	 
80035	1	0	 
80035	2	0	 
80035	3	0	 
80035	4	0	 
80035	7	0	 
80035	8	0	 
80035	9	0	 
80035	13	0	 
80035	14	0	 
80035	15	1	1
80035	16	0	 
80035	17	0	 
80035	58	0	 
80036	1	0	 
80036	2	0	 
80036	3	0	 
80036	4	0	 
80036	7	0	 
80036	8	0	 
80036	9	0	 
80036	13	0	 
80036	14	0	 
80036	15	1	1
80036	16	0	 
80036	17	0	 
80036	58	0	 
80037	1	 	 
80037	2	 	 
80037	3	 	 
80037	4	 	 
80037	7	 	 
80037	8	 	 
80037	9	 	 
80037	13	 	 
80037	14	 	 
80037	15	 	 
80037	16	 	 
80037	17	 	 
80037	58	 	 
80038	1	 	 
80038	2	 	 
80038	3	 	 
80038	4	 	 
80038	7	 	 
80038	8	 	 
80038	9	 	 
80038	13	 	 
80038	14	 	 
80038	15	 	 
80038	16	 	 
80038	17	 	 
80038	58	 	 
80039	1	0	 
80039	2	0	 
80039	3	0	 
80039	4	0	 
80039	7	0	 
80039	8	0	 
80039	9	0	 
80039	13	0	 
80039	14	0	 
80039	15	0	 
80039	16	1	20
80039	17	0	 
80039	58	0	 
80040	1	 	 
80040	2	 	 
80040	3	 	 
80040	4	 	 
80040	7	 	 
80040	8	 	 
80040	9	 	 
80040	13	 	 
80040	14	 	 
80040	15	 	 
80040	16	 	 
80040	17	 	 
80040	58	 	 
80041	1	 	 
80041	2	 	 
80041	3	 	 
80041	4	 	 
80041	7	 	 
80041	8	 	 
80041	9	 	 
80041	13	 	 
80041	14	 	 
80041	15	 	 
80041	16	 	 
80041	17	 	 
80041	58	 	 
80042	1	0	 
80042	2	0	 
80042	3	0	 
80042	4	0	 
80042	7	0	 
80042	8	0	 
80042	9	0	 
80042	13	0	 
80042	14	0	 
80042	15	0	 
80042	16	1	2
80042	17	0	 
80042	58	0	 
80045	1	 	 
80045	2	 	 
80045	3	 	 
80045	4	 	 
80045	7	 	 
80045	8	 	 
80045	9	 	 
80045	13	 	 
80045	14	 	 
80045	15	 	 
80045	16	 	 
80045	17	 	 
80045	58	 	 
80046	1	 	 
80046	2	 	 
80046	3	 	 
80046	4	 	 
80046	7	 	 
80046	8	 	 
80046	9	 	 
80046	13	 	 
80046	14	 	 
80046	15	 	 
80046	16	 	 
80046	17	 	 
80046	58	 	 
80047	1	 	 
80047	2	 	 
80047	3	 	 
80047	4	 	 
80047	7	 	 
80047	8	 	 
80047	9	 	 
80047	13	 	 
80047	14	 	 
80047	15	 	 
80047	16	 	 
80047	17	 	 
80047	58	 	 
80048	1	 	 
80048	2	 	 
80048	3	 	 
80048	4	 	 
80048	7	 	 
80048	8	 	 
80048	9	 	 
80048	13	 	 
80048	14	 	 
80048	15	 	 
80048	16	 	 
80048	17	 	 
80048	58	 	 
80049	1	0	 
80049	2	0	 
80049	3	0	 
80049	4	0	 
80049	7	0	 
80049	8	0	 
80049	9	0	 
80049	13	0	 
80049	14	0	 
80049	15	0	 
80049	16	1	20
80049	17	0	 
80049	58	0	 
80050	1	 	 
80050	2	 	 
80050	3	 	 
80050	4	 	 
80050	7	 	 
80050	8	 	 
80050	9	 	 
80050	13	 	 
80050	14	 	 
80050	15	 	 
80050	16	 	 
80050	17	 	 
80050	58	 	 
80051	1	 	 
80051	2	 	 
80051	3	 	 
80051	4	 	 
80051	7	 	 
80051	8	 	 
80051	9	 	 
80051	13	 	 
80051	14	 	 
80051	15	 	 
80051	16	 	 
80051	17	 	 
80051	58	 	 
80052	1	 	 
80052	2	 	 
80052	3	 	 
80052	4	 	 
80052	7	 	 
80052	8	 	 
80052	9	 	 
80052	13	 	 
80052	14	 	 
80052	15	 	 
80052	16	 	 
80052	17	 	 
80052	58	 	 
80053	1	 	 
80053	2	 	 
80053	3	 	 
80053	4	 	 
80053	7	 	 
80053	8	 	 
80053	9	 	 
80053	13	 	 
80053	14	 	 
80053	15	 	 
80053	16	 	 
80053	17	 	 
80053	58	 	 
80055	1	 	 
80055	2	 	 
80055	3	 	 
80055	4	 	 
80055	7	 	 
80055	8	 	 
80055	9	 	 
80055	13	 	 
80055	14	 	 
80055	15	 	 
80055	16	 	 
80055	17	 	 
80055	58	 	 
80056	1	 	 
80056	2	 	 
80056	3	 	 
80056	4	 	 
80056	7	 	 
80056	8	 	 
80056	9	 	 
80056	13	 	 
80056	14	 	 
80056	15	 	 
80056	16	 	 
80056	17	 	 
80056	58	 	 
80058	1	0	 
80058	2	0	 
80058	3	0	 
80058	4	0	 
80058	7	0	 
80058	8	0	 
80058	9	0	 
80058	13	0	 
80058	14	1	5
80058	15	0	 
80058	16	0	 
80058	17	0	 
80058	58	0	 
80059	1	0	 
80059	2	0	 
80059	3	0	 
80059	4	0	 
80059	7	0	 
80059	8	0	 
80059	9	0	 
80059	13	0	 
80059	14	0	 
80059	15	0	 
80059	16	1	10
80059	17	0	 
80059	58	0	 
80060	1	0	 
80060	2	0	 
80060	3	0	 
80060	4	0	 
80060	7	0	 
80060	8	0	 
80060	9	0	 
80060	13	0	 
80060	14	0	 
80060	15	0	 
80060	16	1	3
80060	17	0	 
80060	58	0	 
80061	1	0	 
80061	2	0	 
80061	3	0	 
80061	4	0	 
80061	7	0	 
80061	8	0	 
80061	9	0	 
80061	13	0	 
80061	14	1	2
80061	15	1	1
80061	16	0	 
80061	17	0	 
80061	58	0	 
80062	1	 	 
80062	2	 	 
80062	3	 	 
80062	4	 	 
80062	7	 	 
80062	8	 	 
80062	9	 	 
80062	13	 	 
80062	14	 	 
80062	15	 	 
80062	16	 	 
80062	17	 	 
80062	58	 	 
80064	1	0	 
80064	2	0	 
80064	3	0	 
80064	4	0	 
80064	7	0	 
80064	8	0	 
80064	9	0	 
80064	13	0	 
80064	14	0	 
80064	15	0	 
80064	16	1	3
80064	17	0	 
80064	58	0	 
80065	1	 	 
80065	2	 	 
80065	3	 	 
80065	4	 	 
80065	7	 	 
80065	8	 	 
80065	9	 	 
80065	13	 	 
80065	14	 	 
80065	15	 	 
80065	16	 	 
80065	17	 	 
80065	58	 	 
80066	1	 	 
80066	2	 	 
80066	3	 	 
80066	4	 	 
80066	7	 	 
80066	8	 	 
80066	9	 	 
80066	13	 	 
80066	14	 	 
80066	15	 	 
80066	16	 	 
80066	17	 	 
80066	58	 	 
80067	1	 	 
80067	2	 	 
80067	3	 	 
80067	4	 	 
80067	7	 	 
80067	8	 	 
80067	9	 	 
80067	13	 	 
80067	14	 	 
80067	15	 	 
80067	16	 	 
80067	17	 	 
80067	58	 	 
80068	1	 	 
80068	2	 	 
80068	3	 	 
80068	4	 	 
80068	7	 	 
80068	8	 	 
80068	9	 	 
80068	13	 	 
80068	14	 	 
80068	15	 	 
80068	16	 	 
80068	17	 	 
80068	58	 	 
80069	1	 	 
80069	2	 	 
80069	3	 	 
80069	4	 	 
80069	7	 	 
80069	8	 	 
80069	9	 	 
80069	13	 	 
80069	14	 	 
80069	15	 	 
80069	16	 	 
80069	17	 	 
80069	58	 	 
80070	1	0	 
80070	2	0	 
80070	3	0	 
80070	4	0	 
80070	7	0	 
80070	8	0	 
80070	9	0	 
80070	13	0	 
80070	14	0	 
80070	15	0	 
80070	16	1	5
80070	17	0	 
80070	58	0	 
80071	1	0	 
80071	2	0	 
80071	3	0	 
80071	4	0	 
80071	7	0	 
80071	8	0	 
80071	9	0	 
80071	13	0	 
80071	14	0	 
80071	15	0	 
80071	16	1	3
80071	17	0	 
80071	58	0	 
80072	1	0	 
80072	2	0	 
80072	3	0	 
80072	4	0	 
80072	7	0	 
80072	8	0	 
80072	9	0	 
80072	13	0	 
80072	14	0	 
80072	15	0	 
80072	16	1	20
80072	17	0	 
80072	58	0	 
80075	1	0	 
80075	2	0	 
80075	3	0	 
80075	4	0	 
80075	7	0	 
80075	8	0	 
80075	9	0	 
80075	13	0	 
80075	14	0	 
80075	15	0	 
80075	16	1	2
80075	17	0	 
80075	58	0	 
80076	1	 	 
80076	2	 	 
80076	3	 	 
80076	4	 	 
80076	7	 	 
80076	8	 	 
80076	9	 	 
80076	13	 	 
80076	14	 	 
80076	15	 	 
80076	16	 	 
80076	17	 	 
80076	58	 	 
80078	1	 	 
80078	2	 	 
80078	3	 	 
80078	4	 	 
80078	7	 	 
80078	8	 	 
80078	9	 	 
80078	13	 	 
80078	14	 	 
80078	15	 	 
80078	16	 	 
80078	17	 	 
80078	58	 	 
80079	1	 	 
80079	2	 	 
80079	3	 	 
80079	4	 	 
80079	7	 	 
80079	8	 	 
80079	9	 	 
80079	13	 	 
80079	14	 	 
80079	15	 	 
80079	16	 	 
80079	17	 	 
80079	58	 	 
80080	1	0	 
80080	2	0	 
80080	3	0	 
80080	4	0	 
80080	7	0	 
80080	8	0	 
80080	9	0	 
80080	13	0	 
80080	14	0	 
80080	15	0	 
80080	16	1	10
80080	17	0	 
80080	58	0	 
80081	1	 	 
80081	2	 	 
80081	3	 	 
80081	4	 	 
80081	7	 	 
80081	8	 	 
80081	9	 	 
80081	13	 	 
80081	14	 	 
80081	15	 	 
80081	16	 	 
80081	17	 	 
80081	58	 	 
80082	1	 	 
80082	2	 	 
80082	3	 	 
80082	4	 	 
80082	7	 	 
80082	8	 	 
80082	9	 	 
80082	13	 	 
80082	14	 	 
80082	15	 	 
80082	16	 	 
80082	17	 	 
80082	58	 	 
80083	1	 	 
80083	2	 	 
80083	3	 	 
80083	4	 	 
80083	7	 	 
80083	8	 	 
80083	9	 	 
80083	13	 	 
80083	14	 	 
80083	15	 	 
80083	16	 	 
80083	17	 	 
80083	58	 	 
80084	1	 	 
80084	2	 	 
80084	3	 	 
80084	4	 	 
80084	7	 	 
80084	8	 	 
80084	9	 	 
80084	13	 	 
80084	14	 	 
80084	15	 	 
80084	16	 	 
80084	17	 	 
80084	58	 	 
80085	1	 	 
80085	2	 	 
80085	3	 	 
80085	4	 	 
80085	7	 	 
80085	8	 	 
80085	9	 	 
80085	13	 	 
80085	14	 	 
80085	15	 	 
80085	16	 	 
80085	17	 	 
80085	58	 	 
80086	1	 	 
80086	2	 	 
80086	3	 	 
80086	4	 	 
80086	7	 	 
80086	8	 	 
80086	9	 	 
80086	13	 	 
80086	14	 	 
80086	15	 	 
80086	16	 	 
80086	17	 	 
80086	58	 	 
80087	1	 	 
80087	2	 	 
80087	3	 	 
80087	4	 	 
80087	7	 	 
80087	8	 	 
80087	9	 	 
80087	13	 	 
80087	14	 	 
80087	15	 	 
80087	16	 	 
80087	17	 	 
80087	58	 	 
80088	1	0	 
80088	2	0	 
80088	3	0	 
80088	4	0	 
80088	7	0	 
80088	8	0	 
80088	9	0	 
80088	13	0	 
80088	14	0	 
80088	15	0	 
80088	16	1	20
80088	17	0	 
80088	58	0	 
80090	1	 	 
80090	2	 	 
80090	3	 	 
80090	4	 	 
80090	7	 	 
80090	8	 	 
80090	9	 	 
80090	13	 	 
80090	14	 	 
80090	15	 	 
80090	16	 	 
80090	17	 	 
80090	58	 	 
80091	1	 	 
80091	2	 	 
80091	3	 	 
80091	4	 	 
80091	7	 	 
80091	8	 	 
80091	9	 	 
80091	13	 	 
80091	14	 	 
80091	15	 	 
80091	16	 	 
80091	17	 	 
80091	58	 	 
80092	1	 	 
80092	2	 	 
80092	3	 	 
80092	4	 	 
80092	7	 	 
80092	8	 	 
80092	9	 	 
80092	13	 	 
80092	14	 	 
80092	15	 	 
80092	16	 	 
80092	17	 	 
80092	58	 	 
80093	1	 	 
80093	2	 	 
80093	3	 	 
80093	4	 	 
80093	7	 	 
80093	8	 	 
80093	9	 	 
80093	13	 	 
80093	14	 	 
80093	15	 	 
80093	16	 	 
80093	17	 	 
80093	58	 	 
80094	1	 	 
80094	2	 	 
80094	3	 	 
80094	4	 	 
80094	7	 	 
80094	8	 	 
80094	9	 	 
80094	13	 	 
80094	14	 	 
80094	15	 	 
80094	16	 	 
80094	17	 	 
80094	58	 	 
80095	1	0	 
80095	2	0	 
80095	3	0	 
80095	4	0	 
80095	7	0	 
80095	8	0	 
80095	9	0	 
80095	13	0	 
80095	14	0	 
80095	15	0	 
80095	16	1	17
80095	17	0	 
80095	58	0	 
80096	1	0	 
80096	2	0	 
80096	3	0	 
80096	4	0	 
80096	7	0	 
80096	8	0	 
80096	9	0	 
80096	13	0	 
80096	14	0	 
80096	15	0	 
80096	16	1	4
80096	17	0	 
80096	58	0	 
80097	1	 	 
80097	2	 	 
80097	3	 	 
80097	4	 	 
80097	7	 	 
80097	8	 	 
80097	9	 	 
80097	13	 	 
80097	14	 	 
80097	15	 	 
80097	16	 	 
80097	17	 	 
80097	58	 	 
80098	1	 	 
80098	2	 	 
80098	3	 	 
80098	4	 	 
80098	7	 	 
80098	8	 	 
80098	9	 	 
80098	13	 	 
80098	14	 	 
80098	15	 	 
80098	16	 	 
80098	17	 	 
80098	58	 	 
80099	1	 	 
80099	2	 	 
80099	3	 	 
80099	4	 	 
80099	7	 	 
80099	8	 	 
80099	9	 	 
80099	13	 	 
80099	14	 	 
80099	15	 	 
80099	16	 	 
80099	17	 	 
80099	58	 	 
80100	1	 	 
80100	2	 	 
80100	3	 	 
80100	4	 	 
80100	7	 	 
80100	8	 	 
80100	9	 	 
80100	13	 	 
80100	14	 	 
80100	15	 	 
80100	16	 	 
80100	17	 	 
80100	58	 	 
80104	1	 	 
80104	2	 	 
80104	3	 	 
80104	4	 	 
80104	7	 	 
80104	8	 	 
80104	9	 	 
80104	13	 	 
80104	14	 	 
80104	15	 	 
80104	16	 	 
80104	17	 	 
80104	58	 	 
80107	1	 	 
80107	2	 	 
80107	3	 	 
80107	4	 	 
80107	7	 	 
80107	8	 	 
80107	9	 	 
80107	13	 	 
80107	14	 	 
80107	15	 	 
80107	16	 	 
80107	17	 	 
80107	58	 	 
80115	1	0	 
80115	2	0	 
80115	3	0	 
80115	4	0	 
80115	7	0	 
80115	8	0	 
80115	9	0	 
80115	13	0	 
80115	14	0	 
80115	15	1	2
80115	16	0	 
80115	17	0	 
80115	58	0	 
80119	1	0	 
80119	2	0	 
80119	3	0	 
80119	4	0	 
80119	7	0	 
80119	8	0	 
80119	9	0	 
80119	13	0	 
80119	14	0	 
80119	15	0	 
