CHILDCODE	SLVSIDR5	SOWNLVR5	SNMOWNR5	SVLOWNR5
71038	11	 	 	 
71038	12	 	 	 
71038	13	 	 	 
71038	14	 	 	 
71038	15	 	 	 
71038	16	 	 	 
71038	17	 	 	 
71038	31	 	 	 
71038	32	 	 	 
71039	1	 	 	 
71039	2	 	 	 
71039	3	 	 	 
71039	4	 	 	 
71039	6	 	 	 
71039	9	 	 	 
71039	10	 	 	 
71039	11	 	 	 
71039	12	 	 	 
71039	13	 	 	 
71039	14	 	 	 
71039	15	 	 	 
71039	16	 	 	 
71039	17	 	 	 
71039	31	 	 	 
71039	32	 	 	 
71040	1	 	 	 
71040	2	 	 	 
71040	3	 	 	 
71040	4	 	 	 
71040	6	 	 	 
71040	9	 	 	 
71040	10	 	 	 
71040	11	 	 	 
71040	12	 	 	 
71040	13	 	 	 
71040	14	 	 	 
71040	15	 	 	 
71040	16	 	 	 
71040	17	 	 	 
71040	31	 	 	 
71040	32	 	 	 
71042	1	 	 	 
71042	2	 	 	 
71042	3	 	 	 
71042	4	 	 	 
71042	6	 	 	 
71042	9	 	 	 
71042	10	 	 	 
71042	11	 	 	 
71042	12	 	 	 
71042	13	 	 	 
71042	14	 	 	 
71042	15	 	 	 
71042	16	 	 	 
71042	17	 	 	 
71042	31	 	 	 
71042	32	 	 	 
71043	1	 	 	 
71043	2	 	 	 
71043	3	 	 	 
71043	4	 	 	 
71043	6	 	 	 
71043	9	 	 	 
71043	10	 	 	 
71043	11	 	 	 
71043	12	 	 	 
71043	13	 	 	 
71043	14	 	 	 
71043	15	 	 	 
71043	16	 	 	 
71043	17	 	 	 
71043	31	 	 	 
71043	32	 	 	 
71044	1	 	 	 
71044	2	 	 	 
71044	3	 	 	 
71044	4	 	 	 
71044	6	 	 	 
71044	9	 	 	 
71044	10	 	 	 
71044	11	 	 	 
71044	12	 	 	 
71044	13	 	 	 
71044	14	 	 	 
71044	15	 	 	 
71044	16	 	 	 
71044	17	 	 	 
71044	31	 	 	 
71044	32	 	 	 
71045	1	 	 	 
71045	2	 	 	 
71045	3	 	 	 
71045	4	 	 	 
71045	6	 	 	 
71045	9	 	 	 
71045	10	 	 	 
71045	11	 	 	 
71045	12	 	 	 
71045	13	 	 	 
71045	14	 	 	 
71045	15	 	 	 
71045	16	 	 	 
71045	17	 	 	 
71045	31	 	 	 
71045	32	 	 	 
71047	1	 	 	 
71047	2	 	 	 
71047	3	 	 	 
71047	4	 	 	 
71047	6	 	 	 
71047	9	 	 	 
71047	10	 	 	 
71047	11	 	 	 
71047	12	 	 	 
71047	13	 	 	 
71047	14	 	 	 
71047	15	 	 	 
71047	16	 	 	 
71047	17	 	 	 
71047	31	 	 	 
71047	32	 	 	 
71049	1	 	 	 
71049	2	 	 	 
71049	3	 	 	 
71049	4	 	 	 
71049	6	 	 	 
71049	9	 	 	 
71049	10	 	 	 
71049	11	 	 	 
71049	12	 	 	 
71049	13	 	 	 
71049	14	 	 	 
71049	15	 	 	 
71049	16	 	 	 
71049	17	 	 	 
71049	31	 	 	 
71049	32	 	 	 
81001	1	 	 	 
81001	2	 	 	 
81001	3	 	 	 
81001	4	 	 	 
81001	6	 	 	 
81001	9	 	 	 
81001	10	 	 	 
81001	11	 	 	 
81001	12	 	 	 
81001	13	 	 	 
81001	14	 	 	 
81001	15	 	 	 
81001	16	 	 	 
81001	17	 	 	 
81001	31	 	 	 
81001	32	 	 	 
81002	1	 	 	 
81002	2	 	 	 
81002	3	 	 	 
81002	4	 	 	 
81002	6	 	 	 
81002	9	 	 	 
81002	10	 	 	 
81002	11	 	 	 
81002	12	 	 	 
81002	13	 	 	 
81002	14	 	 	 
81002	15	 	 	 
81002	16	 	 	 
81002	17	 	 	 
81002	31	 	 	 
81002	32	 	 	 
81003	1	 	 	 
81003	2	 	 	 
81003	3	 	 	 
81003	4	 	 	 
81003	6	 	 	 
81003	9	 	 	 
81003	10	 	 	 
81003	11	 	 	 
81003	12	 	 	 
81003	13	 	 	 
81003	14	 	 	 
81003	15	 	 	 
81003	16	 	 	 
81003	17	 	 	 
81003	31	 	 	 
81003	32	 	 	 
81004	1	 	 	 
81004	2	 	 	 
81004	3	 	 	 
81004	4	 	 	 
81004	6	 	 	 
81004	9	 	 	 
81004	10	 	 	 
81004	11	 	 	 
81004	12	 	 	 
81004	13	 	 	 
81004	14	 	 	 
81004	15	 	 	 
81004	16	 	 	 
81004	17	 	 	 
81004	31	 	 	 
81004	32	 	 	 
81005	1	 	 	 
81005	2	 	 	 
81005	3	 	 	 
81005	4	 	 	 
81005	6	 	 	 
81005	9	 	 	 
81005	10	 	 	 
81005	11	 	 	 
81005	12	 	 	 
81005	13	 	 	 
81005	14	 	 	 
81005	15	 	 	 
81005	16	 	 	 
81005	17	 	 	 
81005	31	 	 	 
81005	32	 	 	 
81006	1	 	 	 
81006	2	 	 	 
81006	3	 	 	 
81006	4	 	 	 
81006	6	 	 	 
81006	9	 	 	 
81006	10	 	 	 
81006	11	 	 	 
81006	12	 	 	 
81006	13	 	 	 
81006	14	 	 	 
81006	15	 	 	 
81006	16	 	 	 
81006	17	 	 	 
81006	31	 	 	 
81006	32	 	 	 
81007	1	 	 	 
81007	2	 	 	 
81007	3	 	 	 
81007	4	 	 	 
81007	6	 	 	 
81007	9	 	 	 
81007	10	 	 	 
81007	11	 	 	 
81007	12	 	 	 
81007	13	 	 	 
81007	14	 	 	 
81007	15	 	 	 
81007	16	 	 	 
81007	17	 	 	 
81007	31	 	 	 
81007	32	 	 	 
81008	1	 	 	 
81008	2	 	 	 
81008	3	 	 	 
81008	4	 	 	 
81008	6	 	 	 
81008	9	 	 	 
81008	10	 	 	 
81008	11	 	 	 
81008	12	 	 	 
81008	13	 	 	 
81008	14	 	 	 
81008	15	 	 	 
81008	16	 	 	 
81008	17	 	 	 
81008	31	 	 	 
81008	32	 	 	 
81009	1	 	 	 
81009	2	 	 	 
81009	3	 	 	 
81009	4	 	 	 
81009	6	 	 	 
81009	9	 	 	 
81009	10	 	 	 
81009	11	 	 	 
81009	12	 	 	 
81009	13	 	 	 
81009	14	 	 	 
81009	15	 	 	 
81009	16	 	 	 
81009	17	 	 	 
81009	31	 	 	 
81009	32	 	 	 
81010	1	 	 	 
81010	2	 	 	 
81010	3	 	 	 
81010	4	 	 	 
81010	6	 	 	 
81010	9	 	 	 
81010	10	 	 	 
81010	11	 	 	 
81010	12	 	 	 
81010	13	 	 	 
81010	14	 	 	 
81010	15	 	 	 
81010	16	 	 	 
81010	17	 	 	 
81010	31	 	 	 
81010	32	 	 	 
81011	1	 	 	 
81011	2	 	 	 
81011	3	 	 	 
81011	4	 	 	 
81011	6	 	 	 
81011	9	 	 	 
81011	10	 	 	 
81011	11	 	 	 
81011	12	 	 	 
81011	13	 	 	 
81011	14	 	 	 
81011	15	 	 	 
81011	16	 	 	 
81011	17	 	 	 
81011	31	 	 	 
81011	32	 	 	 
81012	1	 	 	 
81012	2	 	 	 
81012	3	 	 	 
81012	4	 	 	 
81012	6	 	 	 
81012	9	 	 	 
81012	10	 	 	 
81012	11	 	 	 
81012	12	 	 	 
81012	13	 	 	 
81012	14	 	 	 
81012	15	 	 	 
81012	16	 	 	 
81012	17	 	 	 
81012	31	 	 	 
81012	32	 	 	 
81013	1	 	 	 
81013	2	 	 	 
81013	3	 	 	 
81013	4	 	 	 
81013	6	 	 	 
81013	9	 	 	 
81013	10	 	 	 
81013	11	 	 	 
81013	12	 	 	 
81013	13	 	 	 
81013	14	 	 	 
81013	15	 	 	 
81013	16	 	 	 
81013	17	 	 	 
81013	31	 	 	 
81013	32	 	 	 
81014	1	 	 	 
81014	2	 	 	 
81014	3	 	 	 
81014	4	 	 	 
81014	6	 	 	 
81014	9	 	 	 
81014	10	 	 	 
81014	11	 	 	 
81014	12	 	 	 
81014	13	 	 	 
81014	14	 	 	 
81014	15	 	 	 
81014	16	 	 	 
81014	17	 	 	 
81014	31	 	 	 
81014	32	 	 	 
81015	1	 	 	 
81015	2	 	 	 
81015	3	 	 	 
81015	4	 	 	 
81015	6	 	 	 
81015	9	 	 	 
81015	10	 	 	 
81015	11	 	 	 
81015	12	 	 	 
81015	13	 	 	 
81015	14	 	 	 
81015	15	 	 	 
81015	16	 	 	 
81015	17	 	 	 
81015	31	 	 	 
81015	32	 	 	 
81017	1	 	 	 
81017	2	 	 	 
81017	3	 	 	 
81017	4	 	 	 
81017	6	 	 	 
81017	9	 	 	 
81017	10	 	 	 
81017	11	 	 	 
81017	12	 	 	 
81017	13	 	 	 
81017	14	 	 	 
81017	15	 	 	 
81017	16	 	 	 
81017	17	 	 	 
81017	31	 	 	 
81017	32	 	 	 
81018	1	 	 	 
81018	2	 	 	 
81018	3	 	 	 
81018	4	 	 	 
81018	6	 	 	 
81018	9	 	 	 
81018	10	 	 	 
81018	11	 	 	 
81018	12	 	 	 
81018	13	 	 	 
81018	14	 	 	 
81018	15	 	 	 
81018	16	 	 	 
81018	17	 	 	 
81018	31	 	 	 
81018	32	 	 	 
81019	1	 	 	 
81019	2	 	 	 
81019	3	 	 	 
81019	4	 	 	 
81019	6	 	 	 
81019	9	 	 	 
81019	10	 	 	 
81019	11	 	 	 
81019	12	 	 	 
81019	13	 	 	 
81019	14	 	 	 
81019	15	 	 	 
81019	16	 	 	 
81019	17	 	 	 
81019	31	 	 	 
81019	32	 	 	 
81020	1	 	 	 
81020	2	 	 	 
81020	3	 	 	 
81020	4	 	 	 
81020	6	 	 	 
81020	9	 	 	 
81020	10	 	 	 
81020	11	 	 	 
81020	12	 	 	 
81020	13	 	 	 
81020	14	 	 	 
81020	15	 	 	 
81020	16	 	 	 
81020	17	 	 	 
81020	31	 	 	 
81020	32	 	 	 
81021	1	 	 	 
81021	2	 	 	 
81021	3	 	 	 
81021	4	 	 	 
81021	6	 	 	 
81021	9	 	 	 
81021	10	 	 	 
81021	11	 	 	 
81021	12	 	 	 
81021	13	 	 	 
81021	14	 	 	 
81021	15	 	 	 
81021	16	 	 	 
81021	17	 	 	 
81021	31	 	 	 
81021	32	 	 	 
81022	1	 	 	 
81022	2	 	 	 
81022	3	 	 	 
81022	4	 	 	 
81022	6	 	 	 
81022	9	 	 	 
81022	10	 	 	 
81022	11	 	 	 
81022	12	 	 	 
81022	13	 	 	 
81022	14	 	 	 
81022	15	 	 	 
81022	16	 	 	 
81022	17	 	 	 
81022	31	 	 	 
81022	32	 	 	 
81023	1	 	 	 
81023	2	 	 	 
81023	3	 	 	 
81023	4	 	 	 
81023	6	 	 	 
81023	9	 	 	 
81023	10	 	 	 
81023	11	 	 	 
81023	12	 	 	 
81023	13	 	 	 
81023	14	 	 	 
81023	15	 	 	 
81023	16	 	 	 
81023	17	 	 	 
81023	31	 	 	 
81023	32	 	 	 
81024	1	 	 	 
81024	2	 	 	 
81024	3	 	 	 
81024	4	 	 	 
81024	6	 	 	 
81024	9	 	 	 
81024	10	 	 	 
81024	11	 	 	 
81024	12	 	 	 
81024	13	 	 	 
81024	14	 	 	 
81024	15	 	 	 
81024	16	 	 	 
81024	17	 	 	 
81024	31	 	 	 
81024	32	 	 	 
81025	1	 	 	 
81025	2	 	 	 
81025	3	 	 	 
81025	4	 	 	 
81025	6	 	 	 
81025	9	 	 	 
81025	10	 	 	 
81025	11	 	 	 
81025	12	 	 	 
81025	13	 	 	 
81025	14	 	 	 
81025	15	 	 	 
81025	16	 	 	 
81025	17	 	 	 
81025	31	 	 	 
81025	32	 	 	 
81026	1	 	 	 
81026	2	 	 	 
81026	3	 	 	 
81026	4	 	 	 
81026	6	 	 	 
81026	9	 	 	 
81026	10	 	 	 
81026	11	 	 	 
81026	12	 	 	 
81026	13	 	 	 
81026	14	 	 	 
81026	15	 	 	 
81026	16	 	 	 
81026	17	 	 	 
81026	31	 	 	 
81026	32	 	 	 
81027	1	 	 	 
81027	2	 	 	 
81027	3	 	 	 
81027	4	 	 	 
81027	6	 	 	 
81027	9	 	 	 
81027	10	 	 	 
81027	11	 	 	 
81027	12	 	 	 
81027	13	 	 	 
81027	14	 	 	 
81027	15	 	 	 
81027	16	 	 	 
81027	17	 	 	 
81027	31	 	 	 
81027	32	 	 	 
81028	1	 	 	 
81028	2	 	 	 
81028	3	 	 	 
81028	4	 	 	 
81028	6	 	 	 
81028	9	 	 	 
81028	10	 	 	 
81028	11	 	 	 
81028	12	 	 	 
81028	13	 	 	 
81028	14	 	 	 
81028	15	 	 	 
81028	16	 	 	 
81028	17	 	 	 
81028	31	 	 	 
81028	32	 	 	 
81029	1	 	 	 
81029	2	 	 	 
81029	3	 	 	 
81029	4	 	 	 
81029	6	 	 	 
81029	9	 	 	 
81029	10	 	 	 
81029	11	 	 	 
81029	12	 	 	 
81029	13	 	 	 
81029	14	 	 	 
81029	15	 	 	 
81029	16	 	 	 
81029	17	 	 	 
81029	31	 	 	 
81029	32	 	 	 
81030	1	 	 	 
81030	2	 	 	 
81030	3	 	 	 
81030	4	 	 	 
81030	6	 	 	 
81030	9	 	 	 
81030	10	 	 	 
81030	11	 	 	 
81030	12	 	 	 
81030	13	 	 	 
81030	14	 	 	 
81030	15	 	 	 
81030	16	 	 	 
81030	17	 	 	 
81030	31	 	 	 
81030	32	 	 	 
81031	1	 	 	 
81031	2	 	 	 
81031	3	 	 	 
81031	4	 	 	 
81031	6	 	 	 
81031	9	 	 	 
81031	10	 	 	 
81031	11	 	 	 
81031	12	 	 	 
81031	13	 	 	 
81031	14	 	 	 
81031	15	 	 	 
81031	16	 	 	 
81031	17	 	 	 
81031	31	 	 	 
81031	32	 	 	 
81032	1	0	 	 
81032	2	1	1	4000
81032	3	0	 	 
81032	4	0	 	 
81032	6	0	 	 
81032	9	0	 	 
81032	10	0	 	 
81032	11	1	1	8000
81032	12	0	 	 
81032	13	0	 	 
81032	14	0	 	 
81032	15	0	 	 
81032	16	0	 	 
81032	17	0	 	 
81032	31	0	 	 
81032	32	0	 	 
81033	1	 	 	 
81033	2	 	 	 
81033	3	 	 	 
81033	4	 	 	 
81033	6	 	 	 
81033	9	 	 	 
81033	10	 	 	 
81033	11	 	 	 
81033	12	 	 	 
81033	13	 	 	 
81033	14	 	 	 
81033	15	 	 	 
81033	16	 	 	 
81033	17	 	 	 
81033	31	 	 	 
81033	32	 	 	 
81034	1	 	 	 
81034	2	 	 	 
81034	3	 	 	 
81034	4	 	 	 
81034	6	 	 	 
81034	9	 	 	 
81034	10	 	 	 
81034	11	 	 	 
81034	12	 	 	 
81034	13	 	 	 
81034	14	 	 	 
81034	15	 	 	 
81034	16	 	 	 
81034	17	 	 	 
81034	31	 	 	 
81034	32	 	 	 
81035	1	 	 	 
81035	2	 	 	 
81035	3	 	 	 
81035	4	 	 	 
81035	6	 	 	 
81035	9	 	 	 
81035	10	 	 	 
81035	11	 	 	 
81035	12	 	 	 
81035	13	 	 	 
81035	14	 	 	 
81035	15	 	 	 
81035	16	 	 	 
81035	17	 	 	 
81035	31	 	 	 
81035	32	 	 	 
81036	1	 	 	 
81036	2	 	 	 
81036	3	 	 	 
81036	4	 	 	 
81036	6	 	 	 
81036	9	 	 	 
81036	10	 	 	 
81036	11	 	 	 
81036	12	 	 	 
81036	13	 	 	 
81036	14	 	 	 
81036	15	 	 	 
81036	16	 	 	 
81036	17	 	 	 
81036	31	 	 	 
81036	32	 	 	 
81037	1	 	 	 
81037	2	 	 	 
81037	3	 	 	 
81037	4	 	 	 
81037	6	 	 	 
81037	9	 	 	 
81037	10	 	 	 
81037	11	 	 	 
81037	12	 	 	 
81037	13	 	 	 
81037	14	 	 	 
81037	15	 	 	 
81037	16	 	 	 
81037	17	 	 	 
81037	31	 	 	 
81037	32	 	 	 
81038	1	 	 	 
81038	2	 	 	 
81038	3	 	 	 
81038	4	 	 	 
81038	6	 	 	 
81038	9	 	 	 
81038	10	 	 	 
81038	11	 	 	 
81038	12	 	 	 
81038	13	 	 	 
81038	14	 	 	 
81038	15	 	 	 
81038	16	 	 	 
81038	17	 	 	 
81038	31	 	 	 
81038	32	 	 	 
81039	1	 	 	 
81039	2	 	 	 
81039	3	 	 	 
81039	4	 	 	 
81039	6	 	 	 
81039	9	 	 	 
81039	10	 	 	 
81039	11	 	 	 
81039	12	 	 	 
81039	13	 	 	 
81039	14	 	 	 
81039	15	 	 	 
81039	16	 	 	 
81039	17	 	 	 
81039	31	 	 	 
81039	32	 	 	 
81040	1	 	 	 
81040	2	 	 	 
81040	3	 	 	 
81040	4	 	 	 
81040	6	 	 	 
81040	9	 	 	 
81040	10	 	 	 
81040	11	 	 	 
81040	12	 	 	 
81040	13	 	 	 
81040	14	 	 	 
81040	15	 	 	 
81040	16	 	 	 
81040	17	 	 	 
81040	31	 	 	 
81040	32	 	 	 
81041	1	 	 	 
81041	2	 	 	 
81041	3	 	 	 
81041	4	 	 	 
81041	6	 	 	 
81041	9	 	 	 
81041	10	 	 	 
81041	11	 	 	 
81041	12	 	 	 
81041	13	 	 	 
81041	14	 	 	 
81041	15	 	 	 
81041	16	 	 	 
81041	17	 	 	 
81041	31	 	 	 
81041	32	 	 	 
81043	1	 	 	 
81043	2	 	 	 
81043	3	 	 	 
81043	4	 	 	 
81043	6	 	 	 
81043	9	 	 	 
81043	10	 	 	 
81043	11	 	 	 
81043	12	 	 	 
81043	13	 	 	 
81043	14	 	 	 
81043	15	 	 	 
81043	16	 	 	 
81043	17	 	 	 
81043	31	 	 	 
81043	32	 	 	 
81044	1	 	 	 
81044	2	 	 	 
81044	3	 	 	 
81044	4	 	 	 
81044	6	 	 	 
81044	9	 	 	 
81044	10	 	 	 
81044	11	 	 	 
81044	12	 	 	 
81044	13	 	 	 
81044	14	 	 	 
81044	15	 	 	 
81044	16	 	 	 
81044	17	 	 	 
81044	31	 	 	 
81044	32	 	 	 
81045	1	 	 	 
81045	2	 	 	 
81045	3	 	 	 
81045	4	 	 	 
81045	6	 	 	 
81045	9	 	 	 
81045	10	 	 	 
81045	11	 	 	 
81045	12	 	 	 
81045	13	 	 	 
81045	14	 	 	 
81045	15	 	 	 
81045	16	 	 	 
81045	17	 	 	 
81045	31	 	 	 
81045	32	 	 	 
81046	1	 	 	 
81046	2	 	 	 
81046	3	 	 	 
81046	4	 	 	 
81046	6	 	 	 
81046	9	 	 	 
81046	10	 	 	 
81046	11	 	 	 
81046	12	 	 	 
81046	13	 	 	 
81046	14	 	 	 
81046	15	 	 	 
81046	16	 	 	 
81046	17	 	 	 
81046	31	 	 	 
81046	32	 	 	 
81047	1	 	 	 
81047	2	 	 	 
81047	3	 	 	 
81047	4	 	 	 
81047	6	 	 	 
81047	9	 	 	 
81047	10	 	 	 
81047	11	 	 	 
81047	12	 	 	 
81047	13	 	 	 
81047	14	 	 	 
81047	15	 	 	 
81047	16	 	 	 
81047	17	 	 	 
81047	31	 	 	 
81047	32	 	 	 
81048	1	 	 	 
81048	2	 	 	 
81048	3	 	 	 
81048	4	 	 	 
81048	6	 	 	 
81048	9	 	 	 
81048	10	 	 	 
81048	11	 	 	 
81048	12	 	 	 
81048	13	 	 	 
81048	14	 	 	 
81048	15	 	 	 
81048	16	 	 	 
81048	17	 	 	 
81048	31	 	 	 
81048	32	 	 	 
81049	1	 	 	 
81049	2	 	 	 
81049	3	 	 	 
81049	4	 	 	 
81049	6	 	 	 
81049	9	 	 	 
81049	10	 	 	 
81049	11	 	 	 
81049	12	 	 	 
81049	13	 	 	 
81049	14	 	 	 
81049	15	 	 	 
81049	16	 	 	 
81049	17	 	 	 
81049	31	 	 	 
81049	32	 	 	 
81050	1	 	 	 
81050	2	 	 	 
81050	3	 	 	 
81050	4	 	 	 
81050	6	 	 	 
81050	9	 	 	 
81050	10	 	 	 
81050	11	 	 	 
81050	12	 	 	 
81050	13	 	 	 
81050	14	 	 	 
81050	15	 	 	 
81050	16	 	 	 
81050	17	 	 	 
81050	31	 	 	 
81050	32	 	 	 
91001	1	 	 	 
91001	2	 	 	 
91001	3	 	 	 
91001	4	 	 	 
91001	6	 	 	 
91001	9	 	 	 
91001	10	 	 	 
91001	11	 	 	 
91001	12	 	 	 
91001	13	 	 	 
91001	14	 	 	 
91001	15	 	 	 
91001	16	 	 	 
91001	17	 	 	 
91001	31	 	 	 
91001	32	 	 	 
91002	1	 	 	 
91002	2	 	 	 
91002	3	 	 	 
91002	4	 	 	 
91002	6	 	 	 
91002	9	 	 	 
91002	10	 	 	 
91002	11	 	 	 
91002	12	 	 	 
91002	13	 	 	 
91002	14	 	 	 
91002	15	 	 	 
91002	16	 	 	 
91002	17	 	 	 
91002	31	 	 	 
91002	32	 	 	 
91003	1	 	 	 
91003	2	 	 	 
91003	3	 	 	 
91003	4	 	 	 
91003	6	 	 	 
91003	9	 	 	 
91003	10	 	 	 
91003	11	 	 	 
91003	12	 	 	 
91003	13	 	 	 
91003	14	 	 	 
91003	15	 	 	 
91003	16	 	 	 
91003	17	 	 	 
91003	31	 	 	 
91003	32	 	 	 
91004	1	 	 	 
91004	2	 	 	 
91004	3	 	 	 
91004	4	 	 	 
91004	6	 	 	 
91004	9	 	 	 
91004	10	 	 	 
91004	11	 	 	 
91004	12	 	 	 
91004	13	 	 	 
91004	14	 	 	 
91004	15	 	 	 
91004	16	 	 	 
91004	17	 	 	 
91004	31	 	 	 
91004	32	 	 	 
91005	1	 	 	 
91005	2	 	 	 
91005	3	 	 	 
91005	4	 	 	 
91005	6	 	 	 
91005	9	 	 	 
91005	10	 	 	 
91005	11	 	 	 
91005	12	 	 	 
91005	13	 	 	 
91005	14	 	 	 
91005	15	 	 	 
91005	16	 	 	 
91005	17	 	 	 
91005	31	 	 	 
91005	32	 	 	 
91006	1	 	 	 
91006	2	 	 	 
91006	3	 	 	 
91006	4	 	 	 
91006	6	 	 	 
91006	9	 	 	 
91006	10	 	 	 
91006	11	 	 	 
91006	12	 	 	 
91006	13	 	 	 
91006	14	 	 	 
91006	15	 	 	 
91006	16	 	 	 
91006	17	 	 	 
91006	31	 	 	 
91006	32	 	 	 
91007	1	 	 	 
91007	2	 	 	 
91007	3	 	 	 
91007	4	 	 	 
91007	6	 	 	 
91007	9	 	 	 
91007	10	 	 	 
91007	11	 	 	 
91007	12	 	 	 
91007	13	 	 	 
91007	14	 	 	 
91007	15	 	 	 
91007	16	 	 	 
91007	17	 	 	 
91007	31	 	 	 
91007	32	 	 	 
91008	1	 	 	 
91008	2	 	 	 
91008	3	 	 	 
91008	4	 	 	 
91008	6	 	 	 
91008	9	 	 	 
91008	10	 	 	 
91008	11	 	 	 
91008	12	 	 	 
91008	13	 	 	 
91008	14	 	 	 
91008	15	 	 	 
91008	16	 	 	 
91008	17	 	 	 
91008	31	 	 	 
91008	32	 	 	 
91010	1	 	 	 
91010	2	 	 	 
91010	3	 	 	 
91010	4	 	 	 
91010	6	 	 	 
91010	9	 	 	 
91010	10	 	 	 
91010	11	 	 	 
91010	12	 	 	 
91010	13	 	 	 
91010	14	 	 	 
91010	15	 	 	 
91010	16	 	 	 
91010	17	 	 	 
91010	31	 	 	 
91010	32	 	 	 
91011	1	 	 	 
91011	2	 	 	 
91011	3	 	 	 
91011	4	 	 	 
91011	6	 	 	 
91011	9	 	 	 
91011	10	 	 	 
91011	11	 	 	 
91011	12	 	 	 
91011	13	 	 	 
91011	14	 	 	 
91011	15	 	 	 
91011	16	 	 	 
91011	17	 	 	 
91011	31	 	 	 
91011	32	 	 	 
91012	1	 	 	 
91012	2	 	 	 
91012	3	 	 	 
91012	4	 	 	 
91012	6	 	 	 
91012	9	 	 	 
91012	10	 	 	 
91012	11	 	 	 
91012	12	 	 	 
91012	13	 	 	 
91012	14	 	 	 
91012	15	 	 	 
91012	16	 	 	 
91012	17	 	 	 
91012	31	 	 	 
91012	32	 	 	 
91013	1	 	 	 
91013	2	 	 	 
91013	3	 	 	 
91013	4	 	 	 
91013	6	 	 	 
91013	9	 	 	 
91013	10	 	 	 
91013	11	 	 	 
91013	12	 	 	 
91013	13	 	 	 
91013	14	 	 	 
91013	15	 	 	 
91013	16	 	 	 
91013	17	 	 	 
91013	31	 	 	 
91013	32	 	 	 
91014	1	 	 	 
91014	2	 	 	 
91014	3	 	 	 
91014	4	 	 	 
91014	6	 	 	 
91014	9	 	 	 
91014	10	 	 	 
91014	11	 	 	 
91014	12	 	 	 
91014	13	 	 	 
91014	14	 	 	 
91014	15	 	 	 
91014	16	 	 	 
91014	17	 	 	 
91014	31	 	 	 
91014	32	 	 	 
91015	1	 	 	 
91015	2	 	 	 
91015	3	 	 	 
91015	4	 	 	 
91015	6	 	 	 
91015	9	 	 	 
91015	10	 	 	 
91015	11	 	 	 
91015	12	 	 	 
91015	13	 	 	 
91015	14	 	 	 
91015	15	 	 	 
91015	16	 	 	 
91015	17	 	 	 
91015	31	 	 	 
91015	32	 	 	 
91016	1	 	 	 
91016	2	 	 	 
91016	3	 	 	 
91016	4	 	 	 
91016	6	 	 	 
91016	9	 	 	 
91016	10	 	 	 
91016	11	 	 	 
91016	12	 	 	 
91016	13	 	 	 
91016	14	 	 	 
91016	15	 	 	 
91016	16	 	 	 
91016	17	 	 	 
91016	31	 	 	 
91016	32	 	 	 
91017	1	 	 	 
91017	2	 	 	 
91017	3	 	 	 
91017	4	 	 	 
91017	6	 	 	 
91017	9	 	 	 
91017	10	 	 	 
91017	11	 	 	 
91017	12	 	 	 
91017	13	 	 	 
91017	14	 	 	 
91017	15	 	 	 
91017	16	 	 	 
91017	17	 	 	 
91017	31	 	 	 
91017	32	 	 	 
91018	1	 	 	 
91018	2	 	 	 
91018	3	 	 	 
91018	4	 	 	 
91018	6	 	 	 
91018	9	 	 	 
91018	10	 	 	 
91018	11	 	 	 
91018	12	 	 	 
91018	13	 	 	 
91018	14	 	 	 
91018	15	 	 	 
91018	16	 	 	 
91018	17	 	 	 
91018	31	 	 	 
91018	32	 	 	 
91019	1	 	 	 
91019	2	 	 	 
91019	3	 	 	 
91019	4	 	 	 
91019	6	 	 	 
91019	9	 	 	 
91019	10	 	 	 
91019	11	 	 	 
91019	12	 	 	 
91019	13	 	 	 
91019	14	 	 	 
91019	15	 	 	 
91019	16	 	 	 
91019	17	 	 	 
91019	31	 	 	 
91019	32	 	 	 
91020	1	 	 	 
91020	2	 	 	 
91020	3	 	 	 
91020	4	 	 	 
91020	6	 	 	 
91020	9	 	 	 
91020	10	 	 	 
91020	11	 	 	 
91020	12	 	 	 
91020	13	 	 	 
91020	14	 	 	 
91020	15	 	 	 
91020	16	 	 	 
91020	17	 	 	 
91020	31	 	 	 
91020	32	 	 	 
91021	1	 	 	 
91021	2	 	 	 
91021	3	 	 	 
91021	4	 	 	 
91021	6	 	 	 
91021	9	 	 	 
91021	10	 	 	 
91021	11	 	 	 
91021	12	 	 	 
91021	13	 	 	 
91021	14	 	 	 
91021	15	 	 	 
91021	16	 	 	 
91021	17	 	 	 
91021	31	 	 	 
91021	32	 	 	 
91022	1	 	 	 
91022	2	 	 	 
91022	3	 	 	 
91022	4	 	 	 
91022	6	 	 	 
91022	9	 	 	 
91022	10	 	 	 
91022	11	 	 	 
91022	12	 	 	 
91022	13	 	 	 
91022	14	 	 	 
91022	15	 	 	 
91022	16	 	 	 
91022	17	 	 	 
91022	31	 	 	 
91022	32	 	 	 
91023	1	 	 	 
91023	2	 	 	 
91023	3	 	 	 
91023	4	 	 	 
91023	6	 	 	 
91023	9	 	 	 
91023	10	 	 	 
91023	11	 	 	 
91023	12	 	 	 
91023	13	 	 	 
91023	14	 	 	 
91023	15	 	 	 
91023	16	 	 	 
91023	17	 	 	 
91023	31	 	 	 
91023	32	 	 	 
91024	1	 	 	 
91024	2	 	 	 
91024	3	 	 	 
91024	4	 	 	 
91024	6	 	 	 
91024	9	 	 	 
91024	10	 	 	 
91024	11	 	 	 
91024	12	 	 	 
91024	13	 	 	 
91024	14	 	 	 
