CHILDCODE	PAYCIDR5	PAYTUTR5	PAYOTHR5
151022	2	1	1
151022	3	0	0
151022	4	0	0
151022	5	0	0
151022	6	0	0
151022	7	0	0
151023	1	 	 
151023	2	 	 
151023	3	 	 
151023	4	 	 
151023	5	 	 
151023	6	 	 
151023	7	 	 
151024	1	1	1
151024	2	1	1
151024	3	0	0
151024	4	1	1
151024	5	0	0
151024	6	0	0
151024	7	0	0
151025	1	0	0
151025	2	1	1
151025	3	0	0
151025	4	0	0
151025	5	0	0
151025	6	0	0
151025	7	0	0
151028	1	 	 
151028	2	 	 
151028	3	 	 
151028	4	 	 
151028	5	 	 
151028	6	 	 
151028	7	 	 
151029	1	 	 
151029	2	 	 
151029	3	 	 
151029	4	 	 
151029	5	 	 
151029	6	 	 
151029	7	 	 
151030	1	 	 
151030	2	 	 
151030	3	 	 
151030	4	 	 
151030	5	 	 
151030	6	 	 
151030	7	 	 
151031	1	 	 
151031	2	 	 
151031	3	 	 
151031	4	 	 
151031	5	 	 
151031	6	 	 
151031	7	 	 
151032	1	0	0
151032	2	1	1
151032	3	0	0
151032	4	0	0
151032	5	0	0
151032	6	0	0
151032	7	0	0
151034	1	 	 
151034	2	 	 
151034	3	 	 
151034	4	 	 
151034	5	 	 
151034	6	 	 
151034	7	 	 
151035	1	 	 
151035	2	 	 
151035	3	 	 
151035	4	 	 
151035	5	 	 
151035	6	 	 
151035	7	 	 
151036	1	 	 
151036	2	 	 
151036	3	 	 
151036	4	 	 
151036	5	 	 
151036	6	 	 
151036	7	 	 
151037	1	 	 
151037	2	 	 
151037	3	 	 
151037	4	 	 
151037	5	 	 
151037	6	 	 
151037	7	 	 
151038	1	 	 
151038	2	 	 
151038	3	 	 
151038	4	 	 
151038	5	 	 
151038	6	 	 
151038	7	 	 
151039	1	0	0
151039	2	1	1
151039	3	0	0
151039	4	0	0
151039	5	0	0
151039	6	0	0
151039	7	0	0
151040	1	 	 
151040	2	 	 
151040	3	 	 
151040	4	 	 
151040	5	 	 
151040	6	 	 
151040	7	 	 
151041	1	 	 
151041	2	 	 
151041	3	 	 
151041	4	 	 
151041	5	 	 
151041	6	 	 
151041	7	 	 
151043	1	 	 
151043	2	 	 
151043	3	 	 
151043	4	 	 
151043	5	 	 
151043	6	 	 
151043	7	 	 
151044	1	 	 
151044	2	 	 
151044	3	 	 
151044	4	 	 
151044	5	 	 
151044	6	 	 
151044	7	 	 
151045	1	 	 
151045	2	 	 
151045	3	 	 
151045	4	 	 
151045	5	 	 
151045	6	 	 
151045	7	 	 
151046	1	 	 
151046	2	 	 
151046	3	 	 
151046	4	 	 
151046	5	 	 
151046	6	 	 
151046	7	 	 
151047	1	 	 
151047	2	 	 
151047	3	 	 
151047	4	 	 
151047	5	 	 
151047	6	 	 
151047	7	 	 
151049	1	 	 
151049	2	 	 
151049	3	 	 
151049	4	 	 
151049	5	 	 
151049	6	 	 
151049	7	 	 
151051	1	 	 
151051	2	 	 
151051	3	 	 
151051	4	 	 
151051	5	 	 
151051	6	 	 
151051	7	 	 
151075	1	 	 
151075	2	 	 
151075	3	 	 
151075	4	 	 
151075	5	 	 
151075	6	 	 
151075	7	 	 
151079	1	 	 
151079	2	 	 
151079	3	 	 
151079	4	 	 
151079	5	 	 
151079	6	 	 
151079	7	 	 
151081	1	 	 
151081	2	 	 
151081	3	 	 
151081	4	 	 
151081	5	 	 
151081	6	 	 
151081	7	 	 
151082	1	 	 
151082	2	 	 
151082	3	 	 
151082	4	 	 
151082	5	 	 
151082	6	 	 
151082	7	 	 
161001	1	 	 
161001	2	 	 
161001	3	 	 
161001	4	 	 
161001	5	 	 
161001	6	 	 
161001	7	 	 
161002	1	 	 
161002	2	 	 
161002	3	 	 
161002	4	 	 
161002	5	 	 
161002	6	 	 
161002	7	 	 
161003	1	 	 
161003	2	 	 
161003	3	 	 
161003	4	 	 
161003	5	 	 
161003	6	 	 
161003	7	 	 
161004	1	 	 
161004	2	 	 
161004	3	 	 
161004	4	 	 
161004	5	 	 
161004	6	 	 
161004	7	 	 
161005	1	 	 
161005	2	 	 
161005	3	 	 
161005	4	 	 
161005	5	 	 
161005	6	 	 
161005	7	 	 
161007	1	 	 
161007	2	 	 
161007	3	 	 
161007	4	 	 
161007	5	 	 
161007	6	 	 
161007	7	 	 
161008	1	 	 
161008	2	 	 
161008	3	 	 
161008	4	 	 
161008	5	 	 
161008	6	 	 
161008	7	 	 
161009	1	 	 
161009	2	 	 
161009	3	 	 
161009	4	 	 
161009	5	 	 
161009	6	 	 
161009	7	 	 
161010	1	 	 
161010	2	 	 
161010	3	 	 
161010	4	 	 
161010	5	 	 
161010	6	 	 
161010	7	 	 
161011	1	 	 
161011	2	 	 
161011	3	 	 
161011	4	 	 
161011	5	 	 
161011	6	 	 
161011	7	 	 
161012	1	 	 
161012	2	 	 
161012	3	 	 
161012	4	 	 
161012	5	 	 
161012	6	 	 
161012	7	 	 
161014	1	 	 
161014	2	 	 
161014	3	 	 
161014	4	 	 
161014	5	 	 
161014	6	 	 
161014	7	 	 
161015	1	 	 
161015	2	 	 
161015	3	 	 
161015	4	 	 
161015	5	 	 
161015	6	 	 
161015	7	 	 
161016	1	 	 
161016	2	 	 
161016	3	 	 
161016	4	 	 
161016	5	 	 
161016	6	 	 
161016	7	 	 
161018	1	 	 
161018	2	 	 
161018	3	 	 
161018	4	 	 
161018	5	 	 
161018	6	 	 
161018	7	 	 
161019	1	 	 
161019	2	 	 
161019	3	 	 
161019	4	 	 
161019	5	 	 
161019	6	 	 
161019	7	 	 
161020	1	 	 
161020	2	 	 
161020	3	 	 
161020	4	 	 
161020	5	 	 
161020	6	 	 
161020	7	 	 
161021	1	 	 
161021	2	 	 
161021	3	 	 
161021	4	 	 
161021	5	 	 
161021	6	 	 
161021	7	 	 
161022	1	 	 
161022	2	 	 
161022	3	 	 
161022	4	 	 
161022	5	 	 
161022	6	 	 
161022	7	 	 
161023	1	 	 
161023	2	 	 
161023	3	 	 
161023	4	 	 
161023	5	 	 
161023	6	 	 
161023	7	 	 
161024	1	 	 
161024	2	 	 
161024	3	 	 
161024	4	 	 
161024	5	 	 
161024	6	 	 
161024	7	 	 
161025	1	0	1
161025	2	1	1
161025	3	0	0
161025	4	0	0
161025	5	0	0
161025	6	0	0
161025	7	0	0
161026	1	 	 
161026	2	 	 
161026	3	 	 
161026	4	 	 
161026	5	 	 
161026	6	 	 
161026	7	 	 
161027	1	 	 
161027	2	 	 
161027	3	 	 
161027	4	 	 
161027	5	 	 
161027	6	 	 
161027	7	 	 
161028	1	 	 
161028	2	 	 
161028	3	 	 
161028	4	 	 
161028	5	 	 
161028	6	 	 
161028	7	 	 
161029	1	 	 
161029	2	 	 
161029	3	 	 
161029	4	 	 
161029	5	 	 
161029	6	 	 
161029	7	 	 
161030	1	 	 
161030	2	 	 
161030	3	 	 
161030	4	 	 
161030	5	 	 
161030	6	 	 
161030	7	 	 
161031	1	 	 
161031	2	 	 
161031	3	 	 
161031	4	 	 
161031	5	 	 
161031	6	 	 
161031	7	 	 
161032	1	 	 
161032	2	 	 
161032	3	 	 
161032	4	 	 
161032	5	 	 
161032	6	 	 
161032	7	 	 
161033	1	 	 
161033	2	 	 
161033	3	 	 
161033	4	 	 
161033	5	 	 
161033	6	 	 
161033	7	 	 
161034	1	 	 
161034	2	 	 
161034	3	 	 
161034	4	 	 
161034	5	 	 
161034	6	 	 
161034	7	 	 
161035	1	 	 
161035	2	 	 
161035	3	 	 
161035	4	 	 
161035	5	 	 
161035	6	 	 
161035	7	 	 
161036	1	 	 
161036	2	 	 
161036	3	 	 
161036	4	 	 
161036	5	 	 
161036	6	 	 
161036	7	 	 
161038	1	 	 
161038	2	 	 
161038	3	 	 
161038	4	 	 
161038	5	 	 
161038	6	 	 
161038	7	 	 
161039	1	1	1
161039	2	0	1
161039	3	1	1
161039	4	0	1
161039	5	1	0
161039	6	0	0
161039	7	0	0
161040	1	 	 
161040	2	 	 
161040	3	 	 
161040	4	 	 
161040	5	 	 
161040	6	 	 
161040	7	 	 
161041	1	 	 
161041	2	 	 
161041	3	 	 
161041	4	 	 
161041	5	 	 
161041	6	 	 
161041	7	 	 
161042	1	 	 
161042	2	 	 
161042	3	 	 
161042	4	 	 
161042	5	 	 
161042	6	 	 
161042	7	 	 
161043	1	 	 
161043	2	 	 
161043	3	 	 
161043	4	 	 
161043	5	 	 
161043	6	 	 
161043	7	 	 
161044	1	 	 
161044	2	 	 
161044	3	 	 
161044	4	 	 
161044	5	 	 
161044	6	 	 
161044	7	 	 
161045	1	 	 
161045	2	 	 
161045	3	 	 
161045	4	 	 
161045	5	 	 
161045	6	 	 
161045	7	 	 
161046	1	 	 
161046	2	 	 
161046	3	 	 
161046	4	 	 
161046	5	 	 
161046	6	 	 
161046	7	 	 
161047	1	 	 
161047	2	 	 
161047	3	 	 
161047	4	 	 
161047	5	 	 
161047	6	 	 
161047	7	 	 
161048	1	0	0
161048	2	1	1
161048	3	0	0
161048	4	0	0
161048	5	0	1
161048	6	0	0
161048	7	0	1
161049	1	 	 
161049	2	 	 
161049	3	 	 
161049	4	 	 
161049	5	 	 
161049	6	 	 
161049	7	 	 
161050	1	 	 
161050	2	 	 
161050	3	 	 
161050	4	 	 
161050	5	 	 
161050	6	 	 
161050	7	 	 
171003	1	 	 
171003	2	 	 
171003	3	 	 
171003	4	 	 
171003	5	 	 
171003	6	 	 
171003	7	 	 
171004	1	0	1
171004	2	1	0
171004	3	0	0
171004	4	1	1
171004	5	1	0
171004	6	0	0
171004	7	0	0
171005	1	 	 
171005	2	 	 
171005	3	 	 
171005	4	 	 
171005	5	 	 
171005	6	 	 
171005	7	 	 
171006	1	 	 
171006	2	 	 
171006	3	 	 
171006	4	 	 
171006	5	 	 
171006	6	 	 
171006	7	 	 
171007	1	 	 
171007	2	 	 
171007	3	 	 
171007	4	 	 
171007	5	 	 
171007	6	 	 
171007	7	 	 
171008	1	0	0
171008	2	1	1
171008	3	0	0
171008	4	0	0
171008	5	0	0
171008	6	0	0
171008	7	0	0
171009	1	 	 
171009	2	 	 
171009	3	 	 
171009	4	 	 
171009	5	 	 
171009	6	 	 
171009	7	 	 
171011	1	0	1
171011	2	1	1
171011	3	1	1
171011	4	0	0
171011	5	0	0
171011	6	0	0
171011	7	0	0
171012	1	 	 
171012	2	 	 
171012	3	 	 
171012	4	 	 
171012	5	 	 
171012	6	 	 
171012	7	 	 
171013	1	 	 
171013	2	 	 
171013	3	 	 
171013	4	 	 
171013	5	 	 
171013	6	 	 
171013	7	 	 
171014	1	0	1
171014	2	1	0
171014	3	0	0
171014	4	0	0
171014	5	0	0
171014	6	0	0
171014	7	0	0
171015	1	 	 
171015	2	 	 
171015	3	 	 
171015	4	 	 
171015	5	 	 
171015	6	 	 
171015	7	 	 
171017	1	0	0
171017	2	1	1
171017	3	0	0
171017	4	0	0
171017	5	0	0
171017	6	0	0
171017	7	0	0
171018	1	 	 
171018	2	 	 
171018	3	 	 
171018	4	 	 
171018	5	 	 
171018	6	 	 
171018	7	 	 
171019	1	 	 
171019	2	 	 
171019	3	 	 
171019	4	 	 
171019	5	 	 
171019	6	 	 
171019	7	 	 
171020	1	0	0
171020	2	0	1
171020	3	0	0
171020	4	0	0
171020	5	0	0
171020	6	0	0
171020	7	0	0
171021	1	 	 
171021	2	 	 
171021	3	 	 
171021	4	 	 
171021	5	 	 
171021	6	 	 
171021	7	 	 
171022	1	 	 
171022	2	 	 
171022	3	 	 
171022	4	 	 
171022	5	 	 
171022	6	 	 
171022	7	 	 
171023	1	 	 
171023	2	 	 
171023	3	 	 
171023	4	 	 
171023	5	 	 
171023	6	 	 
171023	7	 	 
171024	1	0	0
171024	2	1	1
171024	3	0	0
171024	4	0	0
171024	5	0	0
171024	6	0	0
171024	7	0	0
171025	1	 	 
171025	2	 	 
171025	3	 	 
171025	4	 	 
171025	5	 	 
171025	6	 	 
171025	7	 	 
171026	1	 	 
171026	2	 	 
171026	3	 	 
171026	4	 	 
171026	5	 	 
171026	6	 	 
171026	7	 	 
171027	1	0	1
171027	2	1	1
171027	3	0	1
171027	4	0	0
171027	5	0	0
171027	6	0	0
171027	7	0	0
171030	1	0	0
171030	2	1	1
171030	3	0	0
171030	4	0	1
171030	5	0	0
171030	6	1	1
171030	7	0	0
171031	1	 	 
171031	2	 	 
171031	3	 	 
171031	4	 	 
171031	5	 	 
171031	6	 	 
171031	7	 	 
171033	1	0	0
171033	2	1	1
171033	3	0	1
171033	4	0	0
171033	5	0	0
171033	6	1	1
171033	7	0	0
171034	1	 	 
171034	2	 	 
171034	3	 	 
171034	4	 	 
171034	5	 	 
171034	6	 	 
171034	7	 	 
171035	1	 	 
171035	2	 	 
171035	3	 	 
171035	4	 	 
171035	5	 	 
171035	6	 	 
171035	7	 	 
171037	1	0	0
171037	2	1	1
171037	3	1	0
171037	4	1	0
171037	5	1	0
171037	6	1	0
171037	7	1	0
171038	1	 	 
171038	2	 	 
171038	3	 	 
171038	4	 	 
171038	5	 	 
171038	6	 	 
171038	7	 	 
171040	1	 	 
171040	2	 	 
171040	3	 	 
171040	4	 	 
171040	5	 	 
171040	6	 	 
171040	7	 	 
171041	1	 	 
171041	2	 	 
171041	3	 	 
171041	4	 	 
171041	5	 	 
171041	6	 	 
171041	7	 	 
171042	1	0	1
171042	2	1	1
171042	3	0	0
171042	4	0	0
171042	5	0	0
171042	6	0	0
171042	7	0	0
171043	1	1	1
171043	2	1	0
171043	3	0	0
171043	4	0	0
171043	5	0	0
171043	6	0	0
171043	7	0	0
171044	1	 	 
171044	2	 	 
171044	3	 	 
171044	4	 	 
171044	5	 	 
171044	6	 	 
171044	7	 	 
171045	1	0	0
171045	2	1	0
171045	3	0	0
171045	4	0	0
171045	5	0	0
171045	6	0	0
171045	7	0	0
171046	1	0	1
171046	2	1	0
171046	3	1	0
171046	4	0	0
171046	5	0	0
171046	6	0	0
171046	7	0	0
171047	1	 	 
171047	2	 	 
171047	3	 	 
171047	4	 	 
171047	5	 	 
171047	6	 	 
171047	7	 	 
171048	1	 	 
171048	2	 	 
171048	3	 	 
171048	4	 	 
171048	5	 	 
171048	6	 	 
171048	7	 	 
171049	1	0	1
171049	2	1	1
171049	3	0	0
171049	4	0	0
171049	5	0	0
171049	6	0	0
171049	7	0	0
171051	1	0	0
171051	2	1	1
171051	3	0	0
171051	4	0	1
171051	5	0	0
171051	6	0	0
171051	7	0	0
171052	1	 	 
171052	2	 	 
171052	3	 	 
171052	4	 	 
171052	5	 	 
171052	6	 	 
171052	7	 	 
171053	1	1	1
171053	2	1	1
171053	3	0	0
171053	4	0	0
171053	5	1	1
171053	6	0	0
171053	7	0	0
171057	1	0	1
171057	2	1	1
171057	3	0	0
171057	4	0	0
171057	5	0	0
171057	6	0	0
171057	7	0	0
171059	1	 	 
171059	2	 	 
171059	3	 	 
171059	4	 	 
171059	5	 	 
171059	6	 	 
171059	7	 	 
171060	1	 	 
171060	2	 	 
171060	3	 	 
171060	4	 	 
171060	5	 	 
171060	6	 	 
171060	7	 	 
171061	1	 	 
171061	2	 	 
171061	3	 	 
171061	4	 	 
171061	5	 	 
171061	6	 	 
171061	7	 	 
171063	1	 	 
171063	2	 	 
171063	3	 	 
171063	4	 	 
171063	5	 	 
171063	6	 	 
171063	7	 	 
181001	1	 	 
181001	2	 	 
181001	3	 	 
181001	4	 	 
181001	5	 	 
181001	6	 	 
181001	7	 	 
181002	1	1	1
181002	2	1	0
181002	3	0	0
181002	4	0	0
181002	5	0	0
181002	6	0	0
181002	7	0	0
181003	1	0	0
181003	2	1	1
181003	3	0	1
181003	4	0	0
181003	5	0	0
181003	6	0	0
181003	7	0	0
181005	1	 	 
181005	2	 	 
181005	3	 	 
181005	4	 	 
181005	5	 	 
181005	6	 	 
181005	7	 	 
181006	1	 	 
181006	2	 	 
181006	3	 	 
181006	4	 	 
181006	5	 	 
181006	6	 	 
181006	7	 	 
181008	1	 	 
181008	2	 	 
181008	3	 	 
181008	4	 	 
181008	5	 	 
181008	6	 	 
181008	7	 	 
181009	1	0	0
181009	2	1	0
181009	3	1	1
181009	4	0	0
181009	5	0	0
181009	6	0	0
181009	7	0	0
181011	1	 	 
181011	2	 	 
181011	3	 	 
181011	4	 	 
181011	5	 	 
181011	6	 	 
181011	7	 	 
181014	1	 	 
181014	2	 	 
181014	3	 	 
181014	4	 	 
181014	5	 	 
181014	6	 	 
181014	7	 	 
181015	1	 	 
181015	2	 	 
181015	3	 	 
181015	4	 	 
181015	5	 	 
181015	6	 	 
181015	7	 	 
181016	1	0	0
181016	2	1	1
181016	3	0	0
181016	4	0	0
181016	5	0	0
181016	6	0	0
181016	7	0	0
181017	1	0	1
181017	2	1	1
181017	3	0	0
181017	4	0	1
181017	5	0	0
181017	6	0	0
181017	7	0	0
181018	1	0	1
181018	2	1	1
181018	3	0	0
181018	4	0	0
181018	5	0	0
181018	6	0	0
181018	7	0	0
181019	1	0	0
181019	2	0	1
181019	3	0	1
181019	4	1	0
181019	5	0	0
181019	6	0	0
181019	7	0	0
181020	1	 	 
181020	2	 	 
181020	3	 	 
181020	4	 	 
181020	5	 	 
181020	6	 	 
181020	7	 	 
181021	1	 	 
181021	2	 	 
181021	3	 	 
181021	4	 	 
181021	5	 	 
181021	6	 	 
181021	7	 	 
181023	1	 	 
181023	2	 	 
181023	3	 	 
181023	4	 	 
181023	5	 	 
181023	6	 	 
181023	7	 	 
181024	1	 	 
181024	2	 	 
181024	3	 	 
181024	4	 	 
181024	5	 	 
181024	6	 	 
181024	7	 	 
181026	1	 	 
181026	2	 	 
181026	3	 	 
181026	4	 	 
181026	5	 	 
181026	6	 	 
181026	7	 	 
181027	1	 	 
181027	2	 	 
181027	3	 	 
181027	4	 	 
181027	5	 	 
181027	6	 	 
181027	7	 	 
181029	1	 	 
181029	2	 	 
181029	3	 	 
181029	4	 	 
181029	5	 	 
181029	6	 	 
181029	7	 	 
181030	1	 	 
181030	2	 	 
181030	3	 	 
181030	4	 	 
181030	5	 	 
181030	6	 	 
181030	7	 	 
181033	1	 	 
181033	2	 	 
181033	3	 	 
181033	4	 	 
181033	5	 	 
181033	6	 	 
181033	7	 	 
181034	1	0	1
181034	2	1	1
181034	3	0	0
181034	4	0	0
181034	5	0	0
181034	6	0	0
181034	7	0	0
181037	1	 	 
181037	2	 	 
181037	3	 	 
181037	4	 	 
181037	5	 	 
181037	6	 	 
181037	7	 	 
181039	1	 	 
181039	2	 	 
181039	3	 	 
181039	4	 	 
181039	5	 	 
181039	6	 	 
181039	7	 	 
181041	1	0	1
181041	2	0	0
181041	3	0	0
181041	4	1	0
181041	5	0	0
181041	6	0	0
181041	7	0	0
181042	1	0	1
181042	2	0	1
181042	3	1	1
181042	4	0	0
181042	5	0	0
181042	6	0	0
181042	7	0	0
181043	1	 	 
181043	2	 	 
181043	3	 	 
181043	4	 	 
181043	5	 	 
181043	6	 	 
181043	7	 	 
181045	1	 	 
181045	2	 	 
181045	3	 	 
181045	4	 	 
181045	5	 	 
181045	6	 	 
181045	7	 	 
181046	1	 	 
181046	2	 	 
181046	3	 	 
181046	4	 	 
181046	5	 	 
181046	6	 	 
181046	7	 	 
181047	1	1	1
181047	2	1	1
181047	3	0	0
181047	4	0	0
181047	5	0	0
181047	6	0	0
181047	7	0	0
181049	1	 	 
181049	2	 	 
181049	3	 	 
181049	4	 	 
181049	5	 	 
181049	6	 	 
181049	7	 	 
181050	1	 	 
181050	2	 	 
181050	3	 	 
181050	4	 	 
181050	5	 	 
181050	6	 	 
181050	7	 	 
181056	1	 	 
181056	2	 	 
181056	3	 	 
181056	4	 	 
181056	5	 	 
181056	6	 	 
181056	7	 	 
181058	1	0	0
181058	2	1	1
181058	3	0	0
181058	4	0	0
181058	5	0	0
181058	6	0	0
181058	7	0	0
181069	1	 	 
181069	2	 	 
181069	3	 	 
181069	4	 	 
181069	5	 	 
181069	6	 	 
181069	7	 	 
181073	1	 	 
181073	2	 	 
181073	3	 	 
181073	4	 	 
181073	5	 	 
181073	6	 	 
181073	7	 	 
181078	1	 	 
181078	2	 	 
181078	3	 	 
181078	4	 	 
181078	5	 	 
181078	6	 	 
181078	7	 	 
191001	1	 	 
191001	2	 	 
191001	3	 	 
191001	4	 	 
191001	5	 	 
191001	6	 	 
191001	7	 	 
191003	1	0	0
191003	2	0	1
191003	3	0	0
191003	4	1	1
191003	5	0	0
191003	6	0	0
191003	7	1	0
191004	1	0	0
191004	2	1	1
191004	3	0	0
191004	4	0	0
191004	5	0	0
191004	6	0	0
191004	7	0	0
191005	1	 	 
191005	2	 	 
191005	3	 	 
191005	4	 	 
191005	5	 	 
191005	6	 	 
191005	7	 	 
191006	1	 	 
191006	2	 	 
191006	3	 	 
191006	4	 	 
191006	5	 	 
191006	6	 	 
191006	7	 	 
191007	1	 	 
191007	2	 	 
191007	3	 	 
191007	4	 	 
191007	5	 	 
191007	6	 	 
191007	7	 	 
191009	1	 	 
191009	2	 	 
191009	3	 	 
191009	4	 	 
191009	5	 	 
191009	6	 	 
191009	7	 	 
191011	1	 	 
191011	2	 	 
191011	3	 	 
191011	4	 	 
191011	5	 	 
191011	6	 	 
191011	7	 	 
191012	1	 	 
191012	2	 	 
191012	3	 	 
191012	4	 	 
191012	5	 	 
191012	6	 	 
191012	7	 	 
191013	1	0	0
191013	2	1	1
191013	3	0	0
191013	4	0	0
191013	5	0	0
191013	6	0	0
191013	7	0	0
191014	1	 	 
191014	2	 	 
191014	3	 	 
191014	4	 	 
191014	5	 	 
191014	6	 	 
191014	7	 	 
191015	1	 	 
191015	2	 	 
191015	3	 	 
191015	4	 	 
191015	5	 	 
191015	6	 	 
191015	7	 	 
191016	1	1	0
191016	2	1	1
191016	3	0	0
191016	4	0	0
191016	5	0	0
191016	6	0	0
191016	7	0	0
191017	1	 	 
191017	2	 	 
191017	3	 	 
191017	4	 	 
191017	5	 	 
191017	6	 	 
191017	7	 	 
191018	1	 	 
191018	2	 	 
191018	3	 	 
191018	4	 	 
191018	5	 	 
191018	6	 	 
191018	7	 	 
191019	1	 	 
191019	2	 	 
191019	3	 	 
191019	4	 	 
191019	5	 	 
191019	6	 	 
191019	7	 	 
191020	1	 	 
191020	2	 	 
191020	3	 	 
191020	4	 	 
191020	5	 	 
191020	6	 	 
191020	7	 	 
191021	1	 	 
191021	2	 	 
191021	3	 	 
191021	4	 	 
191021	5	 	 
191021	6	 	 
191021	7	 	 
191022	1	 	 
191022	2	 	 
191022	3	 	 
191022	4	 	 
191022	5	 	 
191022	6	 	 
191022	7	 	 
191023	1	 	 
191023	2	 	 
191023	3	 	 
191023	4	 	 
191023	5	 	 
191023	6	 	 
191023	7	 	 
191024	1	 	 
191024	2	 	 
191024	3	 	 
191024	4	 	 
191024	5	 	 
191024	6	 	 
191024	7	 	 
191025	1	 	 
191025	2	 	 
191025	3	 	 
191025	4	 	 
191025	5	 	 
191025	6	 	 
191025	7	 	 
191026	1	0	0
191026	2	1	1
191026	3	0	0
191026	4	0	0
191026	5	0	0
191026	6	0	0
191026	7	0	0
191027	1	 	 
191027	2	 	 
191027	3	 	 
191027	4	 	 
191027	5	 	 
191027	6	 	 
191027	7	 	 
191028	1	 	 
191028	2	 	 
191028	3	 	 
191028	4	 	 
191028	5	 	 
191028	6	 	 
191028	7	 	 
191029	1	 	 
191029	2	 	 
191029	3	 	 
191029	4	 	 
191029	5	 	 
191029	6	 	 
191029	7	 	 
191030	1	 	 
191030	2	 	 
191030	3	 	 
191030	4	 	 
191030	5	 	 
191030	6	 	 
191030	7	 	 
191033	1	 	 
191033	2	 	 
191033	3	 	 
191033	4	 	 
191033	5	 	 
191033	6	 	 
191033	7	 	 
191035	1	 	 
191035	2	 	 
191035	3	 	 
191035	4	 	 
191035	5	 	 
191035	6	 	 
191035	7	 	 
191036	1	 	 
191036	2	 	 
191036	3	 	 
191036	4	 	 
191036	5	 	 
191036	6	 	 
191036	7	 	 
191037	1	 	 
191037	2	 	 
191037	3	 	 
191037	4	 	 
191037	5	 	 
191037	6	 	 
191037	7	 	 
191038	1	 	 
191038	2	 	 
191038	3	 	 
191038	4	 	 
191038	5	 	 
191038	6	 	 
191038	7	 	 
191039	1	 	 
191039	2	 	 
191039	3	 	 
191039	4	 	 
191039	5	 	 
191039	6	 	 
191039	7	 	 
191040	1	 	 
191040	2	 	 
191040	3	 	 
191040	4	 	 
191040	5	 	 
191040	6	 	 
191040	7	 	 
191041	1	 	 
191041	2	 	 
191041	3	 	 
191041	4	 	 
191041	5	 	 
191041	6	 	 
191041	7	 	 
191043	1	 	 
191043	2	 	 
191043	3	 	 
191043	4	 	 
191043	5	 	 
191043	6	 	 
191043	7	 	 
191044	1	 	 
191044	2	 	 
191044	3	 	 
191044	4	 	 
191044	5	 	 
191044	6	 	 
191044	7	 	 
191045	1	0	1
191045	2	1	1
191045	3	0	0
191045	4	1	0
191045	5	0	0
191045	6	0	0
191045	7	0	0
191046	1	 	 
191046	2	 	 
191046	3	 	 
191046	4	 	 
191046	5	 	 
191046	6	 	 
191046	7	 	 
191047	1	 	 
191047	2	 	 
191047	3	 	 
191047	4	 	 
191047	5	 	 
191047	6	 	 
191047	7	 	 
191048	1	 	 
191048	2	 	 
191048	3	 	 
191048	4	 	 
191048	5	 	 
191048	6	 	 
191048	7	 	 
191049	1	 	 
191049	2	 	 
191049	3	 	 
191049	4	 	 
191049	5	 	 
191049	6	 	 
191049	7	 	 
191050	1	 	 
191050	2	 	 
191050	3	 	 
191050	4	 	 
191050	5	 	 
191050	6	 	 
191050	7	 	 
191052	1	 	 
191052	2	 	 
191052	3	 	 
191052	4	 	 
191052	5	 	 
191052	6	 	 
191052	7	 	 
191055	1	 	 
191055	2	 	 
191055	3	 	 
191055	4	 	 
191055	5	 	 
191055	6	 	 
191055	7	 	 
191057	1	 	 
191057	2	 	 
191057	3	 	 
191057	4	 	 
191057	5	 	 
191057	6	 	 
191057	7	 	 
191070	1	 	 
191070	2	 	 
191070	3	 	 
191070	4	 	 
191070	5	 	 
191070	6	 	 
191070	7	 	 
201003	1	 	 
201003	2	 	 
201003	3	 	 
201003	4	 	 
201003	5	 	 
201003	6	 	 
201003	7	 	 
201005	1	 	 
201005	2	 	 
201005	3	 	 
201005	4	 	 
201005	5	 	 
201005	6	 	 
201005	7	 	 
201007	1	0	0
201007	2	0	1
201007	3	0	0
201007	4	0	1
201007	5	1	1
201007	6	0	0
201007	7	0	0
201008	1	 	 
201008	2	 	 
201008	3	 	 
201008	4	 	 
201008	5	 	 
201008	6	 	 
201008	7	 	 
201010	1	 	 
201010	2	 	 
201010	3	 	 
201010	4	 	 
201010	5	 	 
201010	6	 	 
201010	7	 	 
201011	1	0	0
201011	2	1	1
201011	3	0	0
201011	4	0	0
201011	5	0	0
201011	6	0	0
201011	7	0	0
201013	1	 	 
201013	2	 	 
201013	3	 	 
201013	4	 	 
201013	5	 	 
201013	6	 	 
201013	7	 	 
201014	1	 	 
201014	2	 	 
201014	3	 	 
201014	4	 	 
201014	5	 	 
201014	6	 	 
201014	7	 	 
201016	1	0	1
201016	2	1	1
201016	3	0	0
201016	4	0	0
201016	5	0	0
201016	6	1	0
201016	7	0	0
201017	1	 	 
201017	2	 	 
201017	3	 	 
201017	4	 	 
201017	5	 	 
201017	6	 	 
201017	7	 	 
201023	1	0	1
201023	2	1	1
201023	3	0	0
201023	4	0	0
201023	5	1	0
201023	6	0	0
201023	7	0	0
201024	1	 	 
201024	2	 	 
201024	3	 	 
201024	4	 	 
201024	5	 	 
201024	6	 	 
201024	7	 	 
201025	1	 	 
201025	2	 	 
201025	3	 	 
201025	4	 	 
201025	5	 	 
201025	6	 	 
201025	7	 	 
201030	1	 	 
201030	2	 	 
201030	3	 	 
201030	4	 	 
201030	5	 	 
