CHILDCODE	LANDIDR4	LNDLIVR4	TOTLIVR4	USELIVR4	LNDTYPR4	TOTINDR4	USEINDR4	TOTLNDR4	USERANR4	USEDRYR4	PRIRRR4
71032	3	N	 	 	N	 	 	 	 	 	 
71032	4	N	 	 	N	 	 	 	 	 	 
71032	5	N	 	 	N	 	 	 	 	 	 
71033	1	Y	.0299999993294477	1	Y	0	 	3	5	11	5
71033	2	N	 	 	N	 	 	 	 	 	 
71033	3	N	 	 	N	 	 	 	 	 	 
71033	4	N	 	 	N	 	 	 	 	 	 
71033	5	N	 	 	N	 	 	 	 	 	 
71034	1	Y	.0399999991059303	1	Y	0	 	1.5	5	5	5
71034	2	N	 	 	N	 	 	 	 	 	 
71034	3	N	 	 	N	 	 	 	 	 	 
71034	4	N	 	 	N	 	 	 	 	 	 
71034	5	N	 	 	N	 	 	 	 	 	 
71035	1	Y	.0599999986588955	1	Y	0	 	1	5	5	5
71035	2	N	 	 	N	 	 	 	 	 	 
71035	3	N	 	 	N	 	 	 	 	 	 
71035	4	N	 	 	Y	 	 	4	5	5	5
71035	5	N	 	 	N	 	 	 	 	 	 
71036	1	Y	.0299999993294477	1	Y	0	 	1	5	5	5
71036	2	N	 	 	N	 	 	 	 	 	 
71036	3	N	 	 	N	 	 	 	 	 	 
71036	4	N	 	 	N	 	 	 	 	 	 
71036	5	N	 	 	N	 	 	 	 	 	 
71038	1	Y	.0299999993294477	1	Y	0	 	.699999988079071	5	5	5
71038	2	N	 	 	N	 	 	 	 	 	 
71038	3	N	 	 	N	 	 	 	 	 	 
71038	4	N	 	 	Y	 	 	2	5	5	5
71038	5	N	 	 	N	 	 	 	 	 	 
71039	1	Y	.00999999977648258	1	Y	0	 	2	5	11	5
71039	2	N	 	 	N	 	 	 	 	 	 
71039	3	N	 	 	N	 	 	 	 	 	 
71039	4	N	 	 	N	 	 	 	 	 	 
71039	5	N	 	 	N	 	 	 	 	 	 
71040	1	N	 	 	N	 	 	 	 	 	 
71040	2	N	 	 	N	 	 	 	 	 	 
71040	3	N	 	 	N	 	 	 	 	 	 
71040	4	N	 	 	N	 	 	 	 	 	 
71040	5	N	 	 	N	 	 	 	 	 	 
71041	1	N	 	 	N	 	 	 	 	 	 
71041	2	Y	.00999999977648258	1	N	 	 	 	 	 	 
71041	3	N	 	 	N	 	 	 	 	 	 
71041	4	N	 	 	N	 	 	 	 	 	 
71041	5	N	 	 	N	 	 	 	 	 	 
71042	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
71042	2	N	 	 	N	 	 	 	 	 	 
71042	3	N	 	 	N	 	 	 	 	 	 
71042	4	N	 	 	N	 	 	 	 	 	 
71042	5	N	 	 	N	 	 	 	 	 	 
71043	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
71043	2	N	 	 	N	 	 	 	 	 	 
71043	3	N	 	 	N	 	 	 	 	 	 
71043	4	N	 	 	Y	 	 	1	5	11	5
71043	5	N	 	 	Y	0	 	.5	88	88	88
71044	1	Y	.0399999991059303	1	Y	0	 	5	5	5	2
71044	2	N	 	 	N	 	 	 	 	 	 
71044	3	N	 	 	N	 	 	 	 	 	 
71044	4	N	 	 	N	 	 	 	 	 	 
71044	5	N	 	 	N	 	 	 	 	 	 
71045	1	N	 	 	N	 	 	 	 	 	 
71045	2	N	 	 	N	 	 	 	 	 	 
71045	3	N	 	 	N	 	 	 	 	 	 
71045	4	N	 	 	N	 	 	 	 	 	 
71045	5	N	 	 	N	 	 	 	 	 	 
71046	1	Y	.0799999982118607	1	Y	0	 	.300000011920929	5	5	5
71046	2	N	 	 	N	 	 	 	 	 	 
71046	3	N	 	 	N	 	 	 	 	 	 
71046	4	N	 	 	N	 	 	 	 	 	 
71046	5	N	 	 	N	 	 	 	 	 	 
71047	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
71047	2	N	 	 	N	 	 	 	 	 	 
71047	3	N	 	 	N	 	 	 	 	 	 
71047	4	N	 	 	N	 	 	 	 	 	 
71047	5	N	 	 	N	 	 	 	 	 	 
71048	1	Y	.0299999993294477	1	Y	0	 	.100000001490116	5	11	88
71048	2	N	 	 	N	 	 	 	 	 	 
71048	3	N	 	 	N	 	 	 	 	 	 
71048	4	N	 	 	N	 	 	 	 	 	 
71048	5	N	 	 	N	 	 	 	 	 	 
71049	1	Y	.00999999977648258	1	Y	0	 	.5	20	20	1
71049	2	N	 	 	N	 	 	 	 	 	 
71049	3	N	 	 	N	 	 	 	 	 	 
71049	4	N	 	 	N	 	 	 	 	 	 
71049	5	N	 	 	N	 	 	 	 	 	 
71050	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
71050	2	N	 	 	N	 	 	 	 	 	 
71050	3	N	 	 	N	 	 	 	 	 	 
71050	4	N	 	 	N	 	 	 	 	 	 
71050	5	N	 	 	N	 	 	 	 	 	 
81001	1	Y	.0599999986588955	1	Y	0	 	.5	11	11	5
81001	2	N	 	 	N	 	 	 	 	 	 
81001	3	N	 	 	N	 	 	 	 	 	 
81001	4	N	 	 	N	 	 	 	 	 	 
81001	5	N	 	 	N	 	 	 	 	 	 
81002	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
81002	2	N	 	 	N	 	 	 	 	 	 
81002	3	N	 	 	N	 	 	 	 	 	 
81002	4	N	 	 	N	 	 	 	 	 	 
81002	5	N	 	 	N	 	 	 	 	 	 
81003	1	Y	.0500000007450581	1	Y	0	 	5	5	5	3
81003	2	N	 	 	N	 	 	 	 	 	 
81003	3	N	 	 	N	 	 	 	 	 	 
81003	4	N	 	 	N	 	 	 	 	 	 
81003	5	N	 	 	N	 	 	 	 	 	 
81004	1	Y	.0199999995529652	1	Y	0	 	1	11	11	5
81004	2	N	 	 	N	 	 	 	 	 	 
81004	3	N	 	 	N	 	 	 	 	 	 
81004	4	N	 	 	N	 	 	 	 	 	 
81004	5	N	 	 	N	 	 	 	 	 	 
81006	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
81006	2	N	 	 	N	 	 	 	 	 	 
81006	3	N	 	 	N	 	 	 	 	 	 
81006	4	N	 	 	N	 	 	 	 	 	 
81006	5	N	 	 	N	 	 	 	 	 	 
81007	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
81007	2	N	 	 	N	 	 	 	 	 	 
81007	3	N	 	 	N	 	 	 	 	 	 
81007	4	N	 	 	N	 	 	 	 	 	 
81007	5	N	 	 	N	 	 	 	 	 	 
81008	1	Y	.0299999993294477	1	Y	0	 	1.5	11	11	5
81008	2	N	 	 	N	 	 	 	 	 	 
81008	3	Y	0	88	Y	0	 	1	5	11	88
81008	4	N	 	 	N	 	 	 	 	 	 
81008	5	N	 	 	N	 	 	 	 	 	 
81009	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
81009	2	N	 	 	N	 	 	 	 	 	 
81009	3	N	 	 	N	 	 	 	 	 	 
81009	4	N	 	 	N	 	 	 	 	 	 
81009	5	N	 	 	N	 	 	 	 	 	 
81010	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
81010	2	N	 	 	N	 	 	 	 	 	 
81010	3	N	 	 	N	 	 	 	 	 	 
81010	4	N	 	 	N	 	 	 	 	 	 
81010	5	N	 	 	N	 	 	 	 	 	 
81011	1	Y	.0299999993294477	1	Y	0	 	3	5	5	5
81011	2	N	 	 	N	 	 	 	 	 	 
81011	3	N	 	 	N	 	 	 	 	 	 
81011	4	N	 	 	N	 	 	 	 	 	 
81011	5	N	 	 	N	 	 	 	 	 	 
81012	1	Y	.0599999986588955	1	Y	0	 	2	5	5	2
81012	2	N	 	 	N	 	 	 	 	 	 
81012	3	N	 	 	N	 	 	 	 	 	 
81012	4	N	 	 	N	 	 	 	 	 	 
81012	5	N	 	 	N	 	 	 	 	 	 
81013	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
81013	2	N	 	 	N	 	 	 	 	 	 
81013	3	N	 	 	N	 	 	 	 	 	 
81013	4	N	 	 	N	 	 	 	 	 	 
81013	5	N	 	 	N	 	 	 	 	 	 
81014	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
81014	2	N	 	 	N	 	 	 	 	 	 
81014	3	N	 	 	N	 	 	 	 	 	 
81014	4	N	 	 	N	 	 	 	 	 	 
81014	5	N	 	 	N	 	 	 	 	 	 
81015	1	Y	.25	1	Y	0	 	2	5	11	5
81015	2	N	 	 	N	 	 	 	 	 	 
81015	3	N	 	 	N	 	 	 	 	 	 
81015	4	N	 	 	N	 	 	 	 	 	 
81015	5	N	 	 	N	 	 	 	 	 	 
81016	1	Y	.0199999995529652	1	Y	1	11	0	 	 	 
81016	2	N	 	 	N	 	 	 	 	 	 
81016	3	N	 	 	N	 	 	 	 	 	 
81016	4	N	 	 	N	 	 	 	 	 	 
81016	5	N	 	 	N	 	 	 	 	 	 
81017	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
81017	2	N	 	 	N	 	 	 	 	 	 
81017	3	N	 	 	N	 	 	 	 	 	 
81017	4	N	 	 	N	 	 	 	 	 	 
81017	5	N	 	 	N	 	 	 	 	 	 
81018	1	Y	.400000005960464	1	Y	0	 	1	11	11	5
81018	2	N	 	 	N	 	 	 	 	 	 
81018	3	N	 	 	N	 	 	 	 	 	 
81018	4	N	 	 	N	 	 	 	 	 	 
81018	5	N	 	 	N	 	 	 	 	 	 
81019	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
81019	2	N	 	 	N	 	 	 	 	 	 
81019	3	N	 	 	N	 	 	 	 	 	 
81019	4	N	 	 	N	 	 	 	 	 	 
81019	5	N	 	 	N	 	 	 	 	 	 
81020	1	Y	.0599999986588955	1	Y	0	 	3	5	11	5
81020	2	N	 	 	N	 	 	 	 	 	 
81020	3	N	 	 	Y	0	 	4	5	11	5
81020	4	N	 	 	N	 	 	 	 	 	 
81020	5	N	 	 	N	 	 	 	 	 	 
81021	1	Y	.0299999993294477	1	Y	0	 	1	5	11	5
81021	2	N	 	 	N	 	 	 	 	 	 
81021	3	N	 	 	N	 	 	 	 	 	 
81021	4	N	 	 	N	 	 	 	 	 	 
81021	5	N	 	 	N	 	 	 	 	 	 
81022	1	Y	.0299999993294477	1	Y	0	 	.25	5	5	4
81022	2	N	 	 	N	 	 	 	 	 	 
81022	3	N	 	 	N	 	 	 	 	 	 
81022	4	N	 	 	N	 	 	 	 	 	 
81022	5	N	 	 	N	 	 	 	 	 	 
81023	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
81023	2	N	 	 	N	 	 	 	 	 	 
81023	3	N	 	 	N	 	 	 	 	 	 
81023	4	N	 	 	N	 	 	 	 	 	 
81023	5	N	 	 	N	 	 	 	 	 	 
81025	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
81025	2	N	 	 	N	 	 	 	 	 	 
81025	3	N	 	 	N	 	 	 	 	 	 
81025	4	N	 	 	N	 	 	 	 	 	 
81025	5	N	 	 	N	 	 	 	 	 	 
81027	1	Y	.0500000007450581	1	Y	0	 	10	5	11	5
81027	2	N	 	 	N	 	 	 	 	 	 
81027	3	N	 	 	N	 	 	 	 	 	 
81027	4	N	 	 	N	 	 	 	 	 	 
81027	5	N	 	 	N	 	 	 	 	 	 
81028	1	N	 	 	N	 	 	 	 	 	 
81028	2	N	 	 	N	 	 	 	 	 	 
81028	3	N	 	 	N	 	 	 	 	 	 
81028	4	N	 	 	N	 	 	 	 	 	 
81028	5	N	 	 	N	 	 	 	 	 	 
81029	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
81029	2	N	 	 	N	 	 	 	 	 	 
81029	3	N	 	 	N	 	 	 	 	 	 
81029	4	N	 	 	N	 	 	 	 	 	 
81029	5	N	 	 	N	 	 	 	 	 	 
81030	1	Y	0	88	Y	0	 	3	11	5	2
81030	2	N	 	 	N	 	 	 	 	 	 
81030	3	N	 	 	N	 	 	 	 	 	 
81030	4	N	 	 	N	 	 	 	 	 	 
81030	5	N	 	 	N	 	 	 	 	 	 
81031	1	Y	.0299999993294477	1	Y	0	 	4	11	11	4
81031	2	N	 	 	N	 	 	 	 	 	 
81031	3	N	 	 	N	 	 	 	 	 	 
81031	4	N	 	 	N	 	 	 	 	 	 
81031	5	N	 	 	N	 	 	 	 	 	 
81032	1	Y	0	88	Y	0	 	1	10	11	5
81032	2	N	 	 	N	 	 	 	 	 	 
81032	3	N	 	 	N	 	 	 	 	 	 
81032	4	N	 	 	N	 	 	 	 	 	 
81032	5	N	 	 	N	 	 	 	 	 	 
81033	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
81033	2	N	 	 	N	 	 	 	 	 	 
81033	3	N	 	 	N	 	 	 	 	 	 
81033	4	N	 	 	N	 	 	 	 	 	 
81033	5	N	 	 	N	 	 	 	 	 	 
81034	1	Y	.0299999993294477	1	Y	0	 	1	5	11	5
81034	2	N	 	 	N	 	 	 	 	 	 
81034	3	N	 	 	N	 	 	 	 	 	 
81034	4	N	 	 	N	 	 	 	 	 	 
81034	5	N	 	 	N	 	 	 	 	 	 
81035	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
81035	2	N	 	 	N	 	 	 	 	 	 
81035	3	N	 	 	N	 	 	 	 	 	 
81035	4	N	 	 	N	 	 	 	 	 	 
81035	5	N	 	 	N	 	 	 	 	 	 
81036	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
81036	2	N	 	 	N	 	 	 	 	 	 
81036	3	N	 	 	N	 	 	 	 	 	 
81036	4	N	 	 	N	 	 	 	 	 	 
81036	5	N	 	 	N	 	 	 	 	 	 
81037	1	Y	.25	1	Y	0	 	1	5	5	5
81037	2	N	 	 	N	 	 	 	 	 	 
81037	3	N	 	 	N	 	 	 	 	 	 
81037	4	N	 	 	N	 	 	 	 	 	 
81037	5	N	 	 	N	 	 	 	 	 	 
81038	1	Y	.0599999986588955	1	Y	0	 	10	5	5	1
81038	2	N	 	 	N	 	 	 	 	 	 
81038	3	N	 	 	N	 	 	 	 	 	 
81038	4	N	 	 	N	 	 	 	 	 	 
81038	5	N	 	 	N	 	 	 	 	 	 
81039	1	Y	.0500000007450581	1	Y	0	 	1	5	11	5
81039	2	N	 	 	N	 	 	 	 	 	 
81039	3	N	 	 	Y	0	 	4	5	11	5
81039	4	N	 	 	N	 	 	 	 	 	 
81039	5	N	 	 	N	 	 	 	 	 	 
81040	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
81040	2	N	 	 	N	 	 	 	 	 	 
81040	3	Y	0	88	Y	0	 	1.5	5	11	5
81040	4	N	 	 	N	 	 	 	 	 	 
81040	5	N	 	 	N	 	 	 	 	 	 
81041	1	Y	.0299999993294477	1	Y	0	 	1	10	11	5
81041	2	N	 	 	N	 	 	 	 	 	 
81041	3	N	 	 	N	 	 	 	 	 	 
81041	4	N	 	 	N	 	 	 	 	 	 
81041	5	N	 	 	N	 	 	 	 	 	 
81042	1	N	 	 	N	 	 	 	 	 	 
81042	2	N	 	 	N	 	 	 	 	 	 
81042	3	N	 	 	N	 	 	 	 	 	 
81042	4	N	 	 	N	 	 	 	 	 	 
81042	5	N	 	 	N	 	 	 	 	 	 
81043	1	Y	.0399999991059303	1	Y	0	 	2	5	5	4
81043	2	N	 	 	N	 	 	 	 	 	 
81043	3	N	 	 	N	 	 	 	 	 	 
81043	4	N	 	 	N	 	 	 	 	 	 
81043	5	N	 	 	N	 	 	 	 	 	 
81044	1	Y	.0299999993294477	1	Y	0	 	1	5	11	5
81044	2	N	 	 	N	 	 	 	 	 	 
81044	3	N	 	 	N	 	 	 	 	 	 
81044	4	N	 	 	N	 	 	 	 	 	 
81044	5	N	 	 	N	 	 	 	 	 	 
81045	1	Y	.200000002980232	1	Y	0	 	2	5	5	4
81045	2	N	 	 	N	 	 	 	 	 	 
81045	3	N	 	 	N	 	 	 	 	 	 
81045	4	N	 	 	N	 	 	 	 	 	 
81045	5	N	 	 	N	 	 	 	 	 	 
81046	1	Y	.0299999993294477	1	Y	0	 	.150000005960464	5	11	5
81046	2	N	 	 	N	 	 	 	 	 	 
81046	3	N	 	 	N	 	 	 	 	 	 
81046	4	N	 	 	N	 	 	 	 	 	 
81046	5	N	 	 	N	 	 	 	 	 	 
81047	1	Y	.00999999977648258	1	Y	0	 	5	5	11	5
81047	2	N	 	 	N	 	 	 	 	 	 
81047	3	N	 	 	N	 	 	 	 	 	 
81047	4	N	 	 	N	 	 	 	 	 	 
81047	5	N	 	 	N	 	 	 	 	 	 
81048	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
81048	2	N	 	 	N	 	 	 	 	 	 
81048	3	N	 	 	N	 	 	 	 	 	 
81048	4	N	 	 	N	 	 	 	 	 	 
81048	5	N	 	 	N	 	 	 	 	 	 
81049	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
81049	2	N	 	 	N	 	 	 	 	 	 
81049	3	N	 	 	N	 	 	 	 	 	 
81049	4	N	 	 	N	 	 	 	 	 	 
81049	5	N	 	 	N	 	 	 	 	 	 
81050	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
81050	2	N	 	 	N	 	 	 	 	 	 
81050	3	N	 	 	N	 	 	 	 	 	 
81050	4	N	 	 	N	 	 	 	 	 	 
81050	5	N	 	 	N	 	 	 	 	 	 
91001	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
91001	2	N	 	 	N	 	 	 	 	 	 
91001	3	N	 	 	N	 	 	 	 	 	 
91001	4	N	 	 	N	 	 	 	 	 	 
91001	5	N	 	 	N	 	 	 	 	 	 
91002	1	Y	.0199999995529652	1	Y	0	 	3	10	11	5
91002	2	N	 	 	N	 	 	 	 	 	 
91002	3	N	 	 	N	 	 	 	 	 	 
91002	4	N	 	 	N	 	 	 	 	 	 
91002	5	N	 	 	N	 	 	 	 	 	 
91003	1	Y	.0299999993294477	1	Y	0	 	6	5	11	5
91003	2	N	 	 	N	 	 	 	 	 	 
91003	3	N	 	 	N	 	 	 	 	 	 
91003	4	N	 	 	N	 	 	 	 	 	 
91003	5	N	 	 	N	 	 	 	 	 	 
91004	1	Y	.0500000007450581	1	Y	0	 	2	5	11	5
91004	2	N	 	 	N	 	 	 	 	 	 
91004	3	N	 	 	N	 	 	 	 	 	 
91004	4	N	 	 	N	 	 	 	 	 	 
91004	5	N	 	 	N	 	 	 	 	 	 
91005	1	Y	.0399999991059303	2	Y	0	 	2	5	11	5
91005	2	N	 	 	N	 	 	 	 	 	 
91005	3	N	 	 	N	 	 	 	 	 	 
91005	4	N	 	 	Y	 	 	2.5	5	11	5
91005	5	N	 	 	N	 	 	 	 	 	 
91006	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91006	2	N	 	 	N	 	 	 	 	 	 
91006	3	N	 	 	N	 	 	 	 	 	 
91006	4	N	 	 	Y	 	 	1	5	11	5
91006	5	N	 	 	N	 	 	 	 	 	 
91007	1	Y	.0500000007450581	1	Y	0	 	.5	5	11	5
91007	2	N	 	 	N	 	 	 	 	 	 
91007	3	N	 	 	N	 	 	 	 	 	 
91007	4	N	 	 	N	 	 	 	 	 	 
91007	5	N	 	 	N	 	 	 	 	 	 
91008	1	Y	.0599999986588955	1	N	 	 	 	 	 	 
91008	2	N	 	 	N	 	 	 	 	 	 
91008	3	N	 	 	N	 	 	 	 	 	 
91008	4	N	 	 	N	 	 	 	 	 	 
91008	5	N	 	 	N	 	 	 	 	 	 
91009	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
91009	2	N	 	 	N	 	 	 	 	 	 
91009	3	N	 	 	N	 	 	 	 	 	 
91009	4	N	 	 	N	 	 	 	 	 	 
91009	5	N	 	 	N	 	 	 	 	 	 
91010	1	Y	.0399999991059303	1	Y	0	 	4	5	11	5
91010	2	N	 	 	N	 	 	 	 	 	 
91010	3	N	 	 	N	 	 	 	 	 	 
91010	4	N	 	 	N	 	 	 	 	 	 
91010	5	N	 	 	N	 	 	 	 	 	 
91012	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91012	2	N	 	 	N	 	 	 	 	 	 
91012	3	N	 	 	N	 	 	 	 	 	 
91012	4	N	 	 	N	 	 	 	 	 	 
91012	5	N	 	 	N	 	 	 	 	 	 
91013	1	Y	.0199999995529652	1	Y	0	 	2.5	5	5	1
91013	2	N	 	 	N	 	 	 	 	 	 
91013	3	N	 	 	N	 	 	 	 	 	 
91013	4	N	 	 	N	 	 	 	 	 	 
91013	5	N	 	 	N	 	 	 	 	 	 
91014	1	Y	.0599999986588955	1	Y	0	 	.150000005960464	11	11	5
91014	2	N	 	 	N	 	 	 	 	 	 
91014	3	N	 	 	N	 	 	 	 	 	 
91014	4	N	 	 	N	 	 	 	 	 	 
91014	5	N	 	 	N	 	 	 	 	 	 
91015	1	Y	.400000005960464	1	Y	0	 	4	5	11	5
91015	2	N	 	 	N	 	 	 	 	 	 
91015	3	N	 	 	N	 	 	 	 	 	 
91015	4	N	 	 	N	 	 	 	 	 	 
91015	5	N	 	 	N	 	 	 	 	 	 
91016	1	Y	.0900000035762787	1	Y	0	 	2	5	5	5
91016	2	N	 	 	N	 	 	 	 	 	 
91016	3	N	 	 	N	 	 	 	 	 	 
91016	4	N	 	 	N	 	 	 	 	 	 
91016	5	N	 	 	N	 	 	 	 	 	 
91017	1	Y	.0599999986588955	1	N	 	 	 	 	 	 
91017	2	N	 	 	N	 	 	 	 	 	 
91017	3	N	 	 	N	 	 	 	 	 	 
91017	4	N	 	 	N	 	 	 	 	 	 
91017	5	N	 	 	N	 	 	 	 	 	 
91018	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91018	2	N	 	 	N	 	 	 	 	 	 
91018	3	Y	0	88	Y	0	 	1	5	5	4
91018	4	N	 	 	N	 	 	 	 	 	 
91018	5	N	 	 	N	 	 	 	 	 	 
91019	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91019	2	N	 	 	N	 	 	 	 	 	 
91019	3	N	 	 	Y	0	 	.800000011920929	5	5	5
91019	4	N	 	 	N	 	 	 	 	 	 
91019	5	N	 	 	N	 	 	 	 	 	 
91020	1	Y	.0599999986588955	1	Y	0	 	3	5	13	5
91020	2	N	 	 	N	 	 	 	 	 	 
91020	3	N	 	 	N	 	 	 	 	 	 
91020	4	N	 	 	N	 	 	 	 	 	 
91020	5	N	 	 	N	 	 	 	 	 	 
91021	1	Y	.0299999993294477	1	Y	0	 	1.29999995231628	5	11	5
91021	2	N	 	 	N	 	 	 	 	 	 
91021	3	N	 	 	N	 	 	 	 	 	 
91021	4	N	 	 	N	 	 	 	 	 	 
91021	5	N	 	 	N	 	 	 	 	 	 
91022	1	Y	.100000001490116	1	Y	0	 	2	20	11	5
91022	2	N	 	 	N	 	 	 	 	 	 
91022	3	Y	0	88	Y	0	 	2	20	11	5
91022	4	N	 	 	N	 	 	 	 	 	 
91022	5	N	 	 	N	 	 	 	 	 	 
91023	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
91023	2	N	 	 	N	 	 	 	 	 	 
91023	3	N	 	 	N	 	 	 	 	 	 
91023	4	N	 	 	N	 	 	 	 	 	 
91023	5	N	 	 	N	 	 	 	 	 	 
91025	1	Y	.0299999993294477	1	Y	0	 	.150000005960464	5	11	5
91025	2	N	 	 	N	 	 	 	 	 	 
91025	3	N	 	 	N	 	 	 	 	 	 
91025	4	N	 	 	N	 	 	 	 	 	 
91025	5	N	 	 	N	 	 	 	 	 	 
91026	1	Y	.109999999403954	1	Y	0	 	4	5	11	5
91026	2	N	 	 	N	 	 	 	 	 	 
91026	3	Y	0	88	Y	0	 	4	5	5	1
91026	4	N	 	 	N	 	 	 	 	 	 
91026	5	N	 	 	N	 	 	 	 	 	 
91027	1	Y	.0299999993294477	1	Y	0	 	.699999988079071	5	5	4
91027	2	N	 	 	N	 	 	 	 	 	 
91027	3	N	 	 	N	 	 	 	 	 	 
91027	4	N	 	 	N	 	 	 	 	 	 
91027	5	N	 	 	N	 	 	 	 	 	 
91028	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91028	2	N	 	 	N	 	 	 	 	 	 
91028	3	N	 	 	N	 	 	 	 	 	 
91028	4	N	 	 	N	 	 	 	 	 	 
91028	5	N	 	 	N	 	 	 	 	 	 
91029	1	Y	.0399999991059303	1	Y	0	 	1	5	11	5
91029	2	N	 	 	N	 	 	 	 	 	 
91029	3	N	 	 	N	 	 	 	 	 	 
91029	4	N	 	 	N	 	 	 	 	 	 
91029	5	N	 	 	N	 	 	 	 	 	 
91030	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91030	2	N	 	 	N	 	 	 	 	 	 
91030	3	N	 	 	N	 	 	 	 	 	 
91030	4	N	 	 	N	 	 	 	 	 	 
91030	5	N	 	 	N	 	 	 	 	 	 
91033	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91033	2	N	 	 	N	 	 	 	 	 	 
91033	3	N	 	 	N	 	 	 	 	 	 
91033	4	N	 	 	N	 	 	 	 	 	 
91033	5	N	 	 	N	 	 	 	 	 	 
91034	1	Y	.0299999993294477	1	Y	0	 	1	11	11	5
91034	2	N	 	 	N	 	 	 	 	 	 
91034	3	N	 	 	N	 	 	 	 	 	 
91034	4	N	 	 	N	 	 	 	 	 	 
91034	5	N	 	 	N	 	 	 	 	 	 
91036	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
91036	2	N	 	 	N	 	 	 	 	 	 
91036	3	N	 	 	N	 	 	 	 	 	 
91036	4	N	 	 	N	 	 	 	 	 	 
91036	5	N	 	 	N	 	 	 	 	 	 
91037	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
91037	2	N	 	 	N	 	 	 	 	 	 
91037	3	N	 	 	N	 	 	 	 	 	 
91037	4	N	 	 	N	 	 	 	 	 	 
91037	5	N	 	 	N	 	 	 	 	 	 
91039	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91039	2	N	 	 	N	 	 	 	 	 	 
91039	3	N	 	 	N	 	 	 	 	 	 
91039	4	N	 	 	N	 	 	 	 	 	 
91039	5	N	 	 	N	 	 	 	 	 	 
91040	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91040	2	N	 	 	N	 	 	 	 	 	 
91040	3	N	 	 	N	 	 	 	 	 	 
91040	4	N	 	 	N	 	 	 	 	 	 
91040	5	N	 	 	N	 	 	 	 	 	 
91041	1	Y	.0399999991059303	1	Y	0	 	8	5	5	4
91041	2	N	 	 	N	 	 	 	 	 	 
91041	3	N	 	 	N	 	 	 	 	 	 
91041	4	N	 	 	N	 	 	 	 	 	 
91041	5	N	 	 	N	 	 	 	 	 	 
91042	1	Y	.150000005960464	1	Y	0	 	3	5	11	5
91042	2	N	 	 	N	 	 	 	 	 	 
91042	3	N	 	 	N	 	 	 	 	 	 
91042	4	N	 	 	N	 	 	 	 	 	 
91042	5	N	 	 	N	 	 	 	 	 	 
91043	1	Y	.0399999991059303	1	Y	0	 	3	5	5	5
91043	2	N	 	 	N	 	 	 	 	 	 
91043	3	N	 	 	N	 	 	 	 	 	 
91043	4	N	 	 	N	 	 	 	 	 	 
91043	5	N	 	 	N	 	 	 	 	 	 
91044	1	Y	.0599999986588955	1	Y	0	 	2	5	11	5
91044	2	N	 	 	N	 	 	 	 	 	 
91044	3	N	 	 	N	 	 	 	 	 	 
91044	4	N	 	 	N	 	 	 	 	 	 
91044	5	N	 	 	N	 	 	 	 	 	 
91045	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91045	2	N	 	 	N	 	 	 	 	 	 
91045	3	N	 	 	N	 	 	 	 	 	 
91045	4	N	 	 	N	 	 	 	 	 	 
91045	5	N	 	 	N	 	 	 	 	 	 
91046	1	Y	.0599999986588955	1	Y	0	 	12	5	5	5
91046	2	N	 	 	N	 	 	 	 	 	 
91046	3	N	 	 	N	 	 	 	 	 	 
91046	4	N	 	 	N	 	 	 	 	 	 
91046	5	N	 	 	N	 	 	 	 	 	 
