CHILDCODE	IMINIDR4	RECINCR4
101049	6	0
101049	7	1
101049	8	0
101049	9	0
101049	10	0
101049	11	0
101049	12	0
101049	13	0
101050	1	1
101050	2	0
101050	3	0
101050	4	1
101050	5	0
101050	6	0
101050	7	0
101050	8	0
101050	9	0
101050	10	0
101050	11	0
101050	12	0
101050	13	1
101051	1	1
101051	2	0
101051	3	0
101051	4	0
101051	5	0
101051	6	0
101051	7	0
101051	8	0
101051	9	0
101051	10	0
101051	11	0
101051	12	1
101051	13	0
101054	1	0
101054	2	0
101054	3	0
101054	4	0
101054	5	0
101054	6	0
101054	7	0
101054	8	0
101054	9	0
101054	10	0
101054	11	0
101054	12	1
101054	13	0
101064	1	1
101064	2	1
101064	3	0
101064	4	0
101064	5	1
101064	6	0
101064	7	0
101064	8	0
101064	9	0
101064	10	0
101064	11	0
101064	12	0
101064	13	0
101067	1	1
101067	2	1
101067	3	0
101067	4	0
101067	5	0
101067	6	0
101067	7	0
101067	8	0
101067	9	0
101067	10	0
101067	11	0
101067	12	0
101067	13	0
101075	1	0
101075	2	0
101075	3	0
101075	4	0
101075	5	0
101075	6	0
101075	7	0
101075	8	0
101075	9	0
101075	10	0
101075	11	0
101075	12	1
101075	13	1
101083	1	1
101083	2	1
101083	3	0
101083	4	0
101083	5	0
101083	6	0
101083	7	0
101083	8	0
101083	9	0
101083	10	0
101083	11	0
101083	12	0
101083	13	0
111001	1	1
111001	2	1
111001	3	0
111001	4	0
111001	5	0
111001	6	0
111001	7	0
111001	8	0
111001	9	0
111001	10	1
111001	11	0
111001	12	0
111001	13	0
111002	1	0
111002	2	0
111002	3	0
111002	4	0
111002	5	0
111002	6	0
111002	7	1
111002	8	0
111002	9	0
111002	10	1
111002	11	0
111002	12	0
111002	13	0
111003	1	1
111003	2	1
111003	3	0
111003	4	0
111003	5	0
111003	6	0
111003	7	0
111003	8	0
111003	9	0
111003	10	0
111003	11	0
111003	12	0
111003	13	0
111004	1	0
111004	2	1
111004	3	0
111004	4	0
111004	5	0
111004	6	0
111004	7	0
111004	8	0
111004	9	0
111004	10	0
111004	11	0
111004	12	1
111004	13	1
111005	1	1
111005	2	1
111005	3	0
111005	4	0
111005	5	0
111005	6	0
111005	7	0
111005	8	0
111005	9	0
111005	10	0
111005	11	0
111005	12	0
111005	13	0
111006	1	1
111006	2	1
111006	3	0
111006	4	0
111006	5	0
111006	6	0
111006	7	0
111006	8	0
111006	9	0
111006	10	0
111006	11	0
111006	12	0
111006	13	0
111008	1	1
111008	2	1
111008	3	0
111008	4	0
111008	5	0
111008	6	0
111008	7	0
111008	8	0
111008	9	0
111008	10	0
111008	11	0
111008	12	1
111008	13	0
111009	1	1
111009	2	1
111009	3	0
111009	4	0
111009	5	0
111009	6	0
111009	7	0
111009	8	0
111009	9	0
111009	10	0
111009	11	0
111009	12	0
111009	13	0
111010	1	0
111010	2	1
111010	3	1
111010	4	1
111010	5	0
111010	6	0
111010	7	1
111010	8	0
111010	9	0
111010	10	0
111010	11	0
111010	12	0
111010	13	0
111011	1	1
111011	2	0
111011	3	0
111011	4	0
111011	5	0
111011	6	0
111011	7	0
111011	8	0
111011	9	0
111011	10	0
111011	11	1
111011	12	0
111011	13	0
111012	1	0
111012	2	1
111012	3	1
111012	4	0
111012	5	0
111012	6	0
111012	7	1
111012	8	0
111012	9	0
111012	10	0
111012	11	0
111012	12	0
111012	13	0
111013	1	0
111013	2	0
111013	3	0
111013	4	0
111013	5	0
111013	6	0
111013	7	0
111013	8	0
111013	9	0
111013	10	0
111013	11	0
111013	12	1
111013	13	0
111014	1	0
111014	2	1
111014	3	0
111014	4	0
111014	5	0
111014	6	1
111014	7	0
111014	8	0
111014	9	0
111014	10	1
111014	11	0
111014	12	0
111014	13	0
111015	1	0
111015	2	0
111015	3	0
111015	4	0
111015	5	0
111015	6	0
111015	7	1
111015	8	0
111015	9	0
111015	10	0
111015	11	0
111015	12	0
111015	13	1
111016	1	1
111016	2	1
111016	3	0
111016	4	0
111016	5	0
111016	6	0
111016	7	0
111016	8	0
111016	9	0
111016	10	0
111016	11	0
111016	12	0
111016	13	0
111017	1	1
111017	2	1
111017	3	1
111017	4	0
111017	5	0
111017	6	0
111017	7	0
111017	8	0
111017	9	0
111017	10	0
111017	11	0
111017	12	0
111017	13	0
111018	1	0
111018	2	1
111018	3	0
111018	4	0
111018	5	0
111018	6	0
111018	7	1
111018	8	0
111018	9	1
111018	10	0
111018	11	0
111018	12	0
111018	13	0
111019	1	0
111019	2	1
111019	3	0
111019	4	0
111019	5	0
111019	6	0
111019	7	1
111019	8	0
111019	9	0
111019	10	0
111019	11	0
111019	12	0
111019	13	1
111021	1	1
111021	2	1
111021	3	0
111021	4	0
111021	5	0
111021	6	0
111021	7	0
111021	8	0
111021	9	0
111021	10	0
111021	11	0
111021	12	0
111021	13	0
111022	1	0
111022	2	1
111022	3	1
111022	4	0
111022	5	0
111022	6	0
111022	7	0
111022	8	0
111022	9	0
111022	10	0
111022	11	0
111022	12	0
111022	13	0
111025	1	1
111025	2	1
111025	3	0
111025	4	0
111025	5	0
111025	6	0
111025	7	0
111025	8	0
111025	9	0
111025	10	0
111025	11	0
111025	12	0
111025	13	0
111027	1	1
111027	2	1
111027	3	0
111027	4	1
111027	5	0
111027	6	0
111027	7	1
111027	8	0
111027	9	0
111027	10	0
111027	11	0
111027	12	0
111027	13	0
111028	1	1
111028	2	1
111028	3	0
111028	4	1
111028	5	0
111028	6	0
111028	7	0
111028	8	0
111028	9	0
111028	10	0
111028	11	1
111028	12	0
111028	13	0
111030	1	1
111030	2	1
111030	3	0
111030	4	0
111030	5	0
111030	6	0
111030	7	0
111030	8	0
111030	9	0
111030	10	0
111030	11	0
111030	12	1
111030	13	0
111031	1	0
111031	2	0
111031	3	0
111031	4	0
111031	5	0
111031	6	0
111031	7	0
111031	8	1
111031	9	0
111031	10	0
111031	11	0
111031	12	1
111031	13	0
111032	1	0
111032	2	1
111032	3	0
111032	4	0
111032	5	0
111032	6	0
111032	7	0
111032	8	0
111032	9	0
111032	10	0
111032	11	0
111032	12	1
111032	13	0
111033	1	0
111033	2	0
111033	3	0
111033	4	0
111033	5	0
111033	6	0
111033	7	0
111033	8	0
111033	9	0
111033	10	0
111033	11	0
111033	12	1
111033	13	0
111034	1	0
111034	2	1
111034	3	0
111034	4	0
111034	5	0
111034	6	0
111034	7	1
111034	8	0
111034	9	0
111034	10	0
111034	11	0
111034	12	0
111034	13	0
111035	1	1
111035	2	1
111035	3	0
111035	4	1
111035	5	1
111035	6	0
111035	7	0
111035	8	0
111035	9	0
111035	10	1
111035	11	0
111035	12	0
111035	13	0
111036	1	1
111036	2	0
111036	3	0
111036	4	0
111036	5	0
111036	6	0
111036	7	0
111036	8	0
111036	9	0
111036	10	1
111036	11	0
111036	12	0
111036	13	0
111038	1	1
111038	2	0
111038	3	0
111038	4	0
111038	5	0
111038	6	0
111038	7	1
111038	8	0
111038	9	0
111038	10	0
111038	11	0
111038	12	0
111038	13	0
111039	1	1
111039	2	1
111039	3	0
111039	4	0
111039	5	0
111039	6	0
111039	7	0
111039	8	0
111039	9	0
111039	10	1
111039	11	0
111039	12	0
111039	13	0
111040	1	1
111040	2	1
111040	3	0
111040	4	1
111040	5	0
111040	6	0
111040	7	0
111040	8	0
111040	9	0
111040	10	0
111040	11	0
111040	12	0
111040	13	0
111042	1	1
111042	2	1
111042	3	0
111042	4	0
111042	5	0
111042	6	0
111042	7	0
111042	8	0
111042	9	0
111042	10	0
111042	11	1
111042	12	0
111042	13	0
111043	1	1
111043	2	1
111043	3	0
111043	4	0
111043	5	0
111043	6	0
111043	7	0
111043	8	0
111043	9	0
111043	10	1
111043	11	0
111043	12	1
111043	13	0
111044	1	1
111044	2	1
111044	3	0
111044	4	0
111044	5	0
111044	6	0
111044	7	0
111044	8	0
111044	9	0
111044	10	0
111044	11	0
111044	12	1
111044	13	0
111045	1	1
111045	2	1
111045	3	0
111045	4	0
111045	5	0
111045	6	0
111045	7	0
111045	8	0
111045	9	0
111045	10	0
111045	11	0
111045	12	1
111045	13	0
111047	1	1
111047	2	1
111047	3	0
111047	4	0
111047	5	0
111047	6	0
111047	7	0
111047	8	1
111047	9	0
111047	10	0
111047	11	0
111047	12	1
111047	13	0
111048	1	1
111048	2	1
111048	3	0
111048	4	0
111048	5	0
111048	6	0
111048	7	0
111048	8	0
111048	9	0
111048	10	0
111048	11	0
111048	12	1
111048	13	0
111050	1	1
111050	2	1
111050	3	0
111050	4	0
111050	5	0
111050	6	0
111050	7	0
111050	8	0
111050	9	0
111050	10	0
111050	11	0
111050	12	0
111050	13	0
111057	1	0
111057	2	1
111057	3	1
111057	4	1
111057	5	0
111057	6	0
111057	7	0
111057	8	0
111057	9	0
111057	10	0
111057	11	0
111057	12	1
111057	13	0
111065	1	1
111065	2	1
111065	3	0
111065	4	1
111065	5	0
111065	6	0
111065	7	0
111065	8	0
111065	9	0
111065	10	0
111065	11	1
111065	12	0
111065	13	0
111069	1	1
111069	2	1
111069	3	0
111069	4	0
111069	5	0
111069	6	0
111069	7	1
111069	8	0
111069	9	0
111069	10	0
111069	11	0
111069	12	1
111069	13	0
111086	1	1
111086	2	1
111086	3	0
111086	4	0
111086	5	0
111086	6	0
111086	7	0
111086	8	0
111086	9	0
111086	10	1
111086	11	0
111086	12	0
111086	13	0
111109	1	1
111109	2	0
111109	3	0
111109	4	0
111109	5	0
111109	6	0
111109	7	0
111109	8	0
111109	9	0
111109	10	0
111109	11	0
111109	12	1
111109	13	0
111111	1	1
111111	2	1
111111	3	0
111111	4	0
111111	5	0
111111	6	0
111111	7	0
111111	8	0
111111	9	0
111111	10	0
111111	11	0
111111	12	1
111111	13	0
111119	1	0
111119	2	1
111119	3	1
111119	4	0
111119	5	0
111119	6	0
111119	7	0
111119	8	0
111119	9	0
111119	10	0
111119	11	0
111119	12	0
111119	13	0
121001	1	1
121001	2	1
121001	3	0
121001	4	0
121001	5	0
121001	6	0
121001	7	1
121001	8	0
121001	9	0
121001	10	0
121001	11	0
121001	12	1
121001	13	0
121003	1	0
121003	2	1
121003	3	0
121003	4	0
121003	5	0
121003	6	0
121003	7	1
121003	8	0
121003	9	0
121003	10	0
121003	11	0
121003	12	1
121003	13	0
121004	1	1
121004	2	1
121004	3	0
121004	4	0
121004	5	0
121004	6	0
121004	7	0
121004	8	0
121004	9	0
121004	10	0
121004	11	0
121004	12	0
121004	13	0
121005	1	1
121005	2	1
121005	3	0
121005	4	0
121005	5	1
121005	6	0
121005	7	0
121005	8	1
121005	9	0
121005	10	0
121005	11	0
121005	12	0
121005	13	0
121006	1	1
121006	2	1
121006	3	0
121006	4	0
121006	5	0
121006	6	0
121006	7	0
121006	8	0
121006	9	0
121006	10	0
121006	11	0
121006	12	1
121006	13	0
121007	1	1
121007	2	1
121007	3	0
121007	4	0
121007	5	0
121007	6	0
121007	7	0
121007	8	0
121007	9	0
121007	10	0
121007	11	1
121007	12	0
121007	13	0
121009	1	1
121009	2	1
121009	3	0
121009	4	0
121009	5	0
121009	6	0
121009	7	0
121009	8	0
121009	9	0
121009	10	1
121009	11	0
121009	12	0
121009	13	0
121011	1	1
121011	2	1
121011	3	0
121011	4	1
121011	5	0
121011	6	0
121011	7	0
121011	8	0
121011	9	0
121011	10	0
121011	11	0
121011	12	0
121011	13	0
121012	1	1
121012	2	1
121012	3	0
121012	4	0
121012	5	0
121012	6	0
121012	7	0
121012	8	0
121012	9	0
121012	10	1
121012	11	0
121012	12	0
121012	13	0
121013	1	1
121013	2	1
121013	3	0
121013	4	0
121013	5	0
121013	6	0
121013	7	0
121013	8	0
121013	9	0
121013	10	1
121013	11	0
121013	12	0
121013	13	0
121014	1	1
121014	2	1
121014	3	0
121014	4	0
121014	5	0
121014	6	0
121014	7	1
121014	8	0
121014	9	0
121014	10	0
121014	11	0
121014	12	0
121014	13	0
121019	1	1
121019	2	1
121019	3	1
121019	4	0
121019	5	0
121019	6	0
121019	7	0
121019	8	0
121019	9	0
121019	10	0
121019	11	0
121019	12	0
121019	13	0
121020	1	1
121020	2	1
121020	3	0
121020	4	1
121020	5	0
121020	6	0
121020	7	0
121020	8	0
121020	9	0
121020	10	0
121020	11	1
121020	12	0
121020	13	0
121021	1	1
121021	2	1
121021	3	0
121021	4	0
121021	5	0
121021	6	0
121021	7	1
121021	8	0
121021	9	0
121021	10	0
121021	11	0
121021	12	0
121021	13	0
121022	1	1
121022	2	1
121022	3	0
121022	4	0
121022	5	0
121022	6	0
121022	7	0
121022	8	0
121022	9	0
121022	10	1
121022	11	0
121022	12	1
121022	13	0
121023	1	1
121023	2	1
121023	3	0
121023	4	1
121023	5	0
121023	6	0
121023	7	0
121023	8	0
121023	9	0
121023	10	0
121023	11	0
121023	12	1
121023	13	0
121025	1	1
121025	2	1
121025	3	0
121025	4	0
121025	5	0
121025	6	0
121025	7	0
121025	8	0
121025	9	0
121025	10	0
121025	11	1
121025	12	0
121025	13	0
121028	1	1
121028	2	1
121028	3	0
121028	4	0
121028	5	0
121028	6	0
121028	7	0
121028	8	0
121028	9	0
121028	10	0
121028	11	0
121028	12	0
121028	13	0
121030	1	1
121030	2	1
121030	3	0
121030	4	0
121030	5	0
121030	6	0
121030	7	1
121030	8	0
121030	9	0
121030	10	0
121030	11	0
121030	12	0
121030	13	0
121031	1	1
121031	2	1
121031	3	0
121031	4	0
121031	5	0
121031	6	0
121031	7	1
121031	8	0
121031	9	0
121031	10	0
121031	11	0
121031	12	0
121031	13	0
121032	1	1
121032	2	1
121032	3	0
121032	4	0
121032	5	0
121032	6	0
121032	7	0
121032	8	0
121032	9	0
121032	10	0
121032	11	0
121032	12	0
121032	13	0
121033	1	1
121033	2	1
121033	3	0
121033	4	0
121033	5	0
121033	6	0
121033	7	0
121033	8	0
121033	9	0
121033	10	0
121033	11	0
121033	12	1
121033	13	0
121034	1	0
121034	2	1
121034	3	0
121034	4	0
121034	5	0
121034	6	0
121034	7	0
121034	8	0
121034	9	0
121034	10	0
121034	11	0
121034	12	1
121034	13	0
121035	1	1
121035	2	1
121035	3	0
121035	4	1
121035	5	0
121035	6	0
121035	7	0
121035	8	0
121035	9	1
121035	10	0
121035	11	0
121035	12	0
121035	13	0
121036	1	1
121036	2	1
121036	3	1
121036	4	0
121036	5	0
121036	6	0
121036	7	0
121036	8	0
121036	9	0
121036	10	0
121036	11	0
121036	12	1
121036	13	0
121037	1	1
121037	2	0
121037	3	0
121037	4	0
121037	5	0
121037	6	0
121037	7	0
121037	8	0
121037	9	0
121037	10	0
121037	11	0
121037	12	1
121037	13	0
121038	1	1
121038	2	1
121038	3	0
121038	4	0
121038	5	0
121038	6	0
121038	7	1
121038	8	0
121038	9	0
121038	10	0
121038	11	0
121038	12	0
121038	13	0
121039	1	1
121039	2	0
121039	3	0
121039	4	0
121039	5	0
121039	6	0
121039	7	0
121039	8	0
121039	9	0
121039	10	0
121039	11	0
121039	12	0
121039	13	0
121040	1	1
121040	2	1
121040	3	0
121040	4	0
121040	5	0
121040	6	0
121040	7	1
121040	8	0
121040	9	0
121040	10	0
121040	11	0
121040	12	1
121040	13	0
121041	1	1
121041	2	1
121041	3	0
121041	4	0
121041	5	0
121041	6	0
121041	7	0
121041	8	0
121041	9	0
121041	10	0
121041	11	0
121041	12	1
121041	13	0
121042	1	0
121042	2	0
121042	3	0
121042	4	0
121042	5	0
121042	6	0
121042	7	0
121042	8	0
121042	9	1
121042	10	0
121042	11	0
121042	12	0
121042	13	0
121043	1	1
121043	2	1
121043	3	0
121043	4	0
121043	5	0
121043	6	0
121043	7	0
121043	8	0
121043	9	0
121043	10	0
121043	11	0
121043	12	0
121043	13	0
121044	1	1
121044	2	1
121044	3	0
121044	4	0
121044	5	0
121044	6	0
121044	7	0
121044	8	0
121044	9	0
121044	10	0
121044	11	0
121044	12	1
121044	13	0
121045	1	0
121045	2	0
121045	3	0
121045	4	0
121045	5	0
121045	6	0
121045	7	0
121045	8	0
121045	9	1
121045	10	1
121045	11	0
121045	12	0
121045	13	0
121047	1	1
121047	2	1
121047	3	0
121047	4	0
121047	5	0
121047	6	0
121047	7	0
121047	8	0
121047	9	0
121047	10	0
121047	11	0
121047	12	0
121047	13	0
121048	1	1
121048	2	1
121048	3	0
121048	4	0
121048	5	0
121048	6	0
121048	7	0
121048	8	0
121048	9	0
121048	10	0
121048	11	0
121048	12	0
121048	13	0
121049	1	1
121049	2	1
121049	3	1
121049	4	1
121049	5	0
121049	6	0
121049	7	0
121049	8	0
121049	9	0
121049	10	1
121049	11	0
121049	12	1
121049	13	0
121050	1	1
121050	2	1
121050	3	1
121050	4	0
121050	5	0
121050	6	0
121050	7	0
121050	8	0
121050	9	0
121050	10	0
121050	11	0
121050	12	0
121050	13	0
121052	1	0
121052	2	0
121052	3	0
121052	4	0
121052	5	0
121052	6	0
121052	7	0
121052	8	0
121052	9	0
121052	10	0
121052	11	0
121052	12	1
121052	13	0
121057	1	1
121057	2	1
121057	3	0
121057	4	0
121057	5	0
121057	6	0
121057	7	1
121057	8	0
121057	9	0
121057	10	1
121057	11	0
121057	12	0
121057	13	0
121061	1	1
121061	2	1
121061	3	0
121061	4	0
121061	5	0
121061	6	0
121061	7	1
121061	8	0
121061	9	0
121061	10	0
121061	11	0
121061	12	1
121061	13	0
121063	1	1
121063	2	1
121063	3	1
121063	4	0
121063	5	0
121063	6	0
121063	7	0
121063	8	0
121063	9	0
121063	10	0
121063	11	0
121063	12	1
121063	13	0
121074	1	1
121074	2	1
121074	3	0
121074	4	0
121074	5	0
121074	6	0
121074	7	0
121074	8	0
121074	9	0
121074	10	0
121074	11	0
121074	12	0
121074	13	0
121088	1	0
121088	2	0
121088	3	0
121088	4	0
121088	5	0
121088	6	0
121088	7	0
121088	8	0
121088	9	0
121088	10	1
121088	11	0
121088	12	0
121088	13	0
121094	1	1
121094	2	1
121094	3	0
121094	4	0
121094	5	0
121094	6	0
121094	7	0
121094	8	0
121094	9	0
121094	10	0
121094	11	0
121094	12	1
121094	13	0
121109	1	1
121109	2	1
121109	3	0
121109	4	0
121109	5	0
121109	6	0
121109	7	0
121109	8	0
121109	9	0
121109	10	0
121109	11	0
121109	12	0
121109	13	0
121124	1	1
121124	2	0
121124	3	0
121124	4	1
121124	5	0
121124	6	0
121124	7	0
121124	8	0
121124	9	0
121124	10	0
121124	11	0
121124	12	1
121124	13	0
131001	1	1
131001	2	0
131001	3	0
131001	4	0
131001	5	0
131001	6	0
131001	7	0
131001	8	0
131001	9	0
131001	10	0
131001	11	0
131001	12	1
131001	13	0
131002	1	1
131002	2	0
131002	3	0
131002	4	0
131002	5	0
131002	6	0
131002	7	0
131002	8	0
131002	9	0
131002	10	0
131002	11	0
131002	12	1
131002	13	0
131004	1	0
131004	2	0
131004	3	0
131004	4	0
131004	5	0
131004	6	0
131004	7	1
131004	8	0
131004	9	0
131004	10	0
131004	11	0
131004	12	0
131004	13	0
131005	1	1
131005	2	0
131005	3	0
131005	4	0
131005	5	0
131005	6	0
131005	7	0
131005	8	1
131005	9	0
131005	10	0
131005	11	0
131005	12	1
131005	13	0
131006	1	1
131006	2	0
131006	3	0
131006	4	0
131006	5	0
131006	6	0
131006	7	0
131006	8	0
131006	9	0
131006	10	0
131006	11	0
131006	12	1
131006	13	0
131007	1	0
131007	2	0
131007	3	0
131007	4	0
131007	5	0
131007	6	0
131007	7	0
131007	8	0
131007	9	0
131007	10	0
131007	11	0
131007	12	1
131007	13	0
131008	1	1
131008	2	0
131008	3	0
131008	4	0
131008	5	0
131008	6	0
131008	7	1
131008	8	0
131008	9	0
131008	10	0
131008	11	0
131008	12	0
131008	13	0
131009	1	1
131009	2	0
131009	3	0
131009	4	0
131009	5	0
131009	6	0
131009	7	0
131009	8	1
131009	9	0
131009	10	0
131009	11	0
131009	12	1
131009	13	0
131010	1	1
131010	2	0
131010	3	0
131010	4	0
131010	5	0
131010	6	0
131010	7	0
131010	8	0
131010	9	1
131010	10	0
131010	11	0
131010	12	0
131010	13	0
131011	1	1
131011	2	0
131011	3	0
131011	4	0
131011	5	0
131011	6	0
131011	7	0
131011	8	0
131011	9	0
131011	10	0
131011	11	0
131011	12	1
131011	13	0
131012	1	1
131012	2	1
131012	3	0
131012	4	0
131012	5	0
131012	6	0
131012	7	1
131012	8	0
131012	9	0
131012	10	0
131012	11	0
131012	12	0
131012	13	1
131013	1	1
131013	2	1
131013	3	0
131013	4	0
131013	5	0
131013	6	0
131013	7	0
131013	8	1
131013	9	0
131013	10	0
131013	11	0
131013	12	0
131013	13	0
131014	1	1
131014	2	0
131014	3	0
131014	4	0
131014	5	0
131014	6	0
131014	7	0
131014	8	0
131014	9	0
131014	10	0
131014	11	0
131014	12	1
131014	13	0
131017	1	1
131017	2	0
131017	3	0
131017	4	0
131017	5	0
131017	6	0
131017	7	0
131017	8	0
131017	9	0
131017	10	0
131017	11	0
131017	12	0
131017	13	1
131019	1	0
131019	2	0
131019	3	0
131019	4	0
131019	5	0
131019	6	0
131019	7	0
131019	8	0
131019	9	0
131019	10	1
131019	11	0
131019	12	1
131019	13	0
131020	1	1
131020	2	0
131020	3	0
131020	4	0
131020	5	0
131020	6	0
131020	7	0
131020	8	1
131020	9	0
131020	10	0
131020	11	0
131020	12	0
131020	13	0
131021	1	1
131021	2	0
131021	3	0
131021	4	0
131021	5	0
131021	6	0
131021	7	0
131021	8	1
131021	9	0
131021	10	0
131021	11	0
131021	12	1
131021	13	0
131022	1	1
131022	2	0
131022	3	0
131022	4	0
131022	5	0
131022	6	0
131022	7	1
131022	8	0
131022	9	0
131022	10	0
131022	11	0
131022	12	0
131022	13	0
131023	1	1
131023	2	0
131023	3	0
131023	4	0
131023	5	0
131023	6	0
131023	7	1
131023	8	0
131023	9	0
131023	10	0
131023	11	0
131023	12	0
131023	13	0
131024	1	1
131024	2	0
131024	3	0
131024	4	0
131024	5	0
131024	6	0
131024	7	0
131024	8	0
131024	9	0
131024	10	0
131024	11	0
131024	12	1
131024	13	0
131025	1	1
131025	2	1
131025	3	0
131025	4	0
131025	5	0
131025	6	0
131025	7	0
131025	8	0
131025	9	0
131025	10	0
131025	11	0
131025	12	1
131025	13	0
131026	1	1
131026	2	0
131026	3	0
131026	4	0
131026	5	0
131026	6	0
131026	7	0
131026	8	1
131026	9	0
131026	10	0
131026	11	0
131026	12	0
131026	13	0
131028	1	1
131028	2	1
131028	3	0
131028	4	0
131028	5	1
131028	6	0
131028	7	0
131028	8	0
131028	9	0
131028	10	0
131028	11	0
131028	12	0
131028	13	0
131030	1	1
131030	2	0
131030	3	0
131030	4	0
131030	5	0
131030	6	0
131030	7	0
131030	8	0
131030	9	0
131030	10	0
131030	11	0
131030	12	1
131030	13	1
131031	1	1
131031	2	0
131031	3	0
131031	4	0
131031	5	0
131031	6	0
131031	7	0
131031	8	0
131031	9	0
131031	10	0
131031	11	0
131031	12	1
131031	13	0
131033	1	1
131033	2	0
131033	3	0
131033	4	0
131033	5	0
131033	6	0
131033	7	1
131033	8	0
131033	9	0
131033	10	0
131033	11	0
131033	12	0
131033	13	0
131036	1	1
131036	2	1
131036	3	0
131036	4	0
131036	5	0
131036	6	0
131036	7	0
131036	8	0
131036	9	0
131036	10	0
131036	11	0
131036	12	1
131036	13	0
131037	1	1
131037	2	1
131037	3	0
131037	4	0
131037	5	0
131037	6	0
131037	7	0
131037	8	0
131037	9	0
131037	10	0
131037	11	0
131037	12	1
131037	13	0
131038	1	1
131038	2	0
131038	3	0
131038	4	0
131038	5	1
131038	6	0
131038	7	0
131038	8	0
131038	9	0
131038	10	0
131038	11	0
131038	12	0
131038	13	0
131039	1	1
131039	2	0
131039	3	0
131039	4	0
131039	5	0
131039	6	0
131039	7	0
131039	8	0
131039	9	0
131039	10	0
131039	11	0
131039	12	1
131039	13	0
131040	1	0
131040	2	0
131040	3	0
131040	4	0
131040	5	0
131040	6	0
131040	7	0
131040	8	1
131040	9	0
131040	10	0
131040	11	0
131040	12	0
131040	13	0
131041	1	1
131041	2	0
131041	3	0
131041	4	0
131041	5	0
131041	6	1
131041	7	0
131041	8	0
131041	9	0
131041	10	0
131041	11	0
131041	12	0
131041	13	0
131042	1	1
131042	2	0
131042	3	0
131042	4	0
131042	5	0
131042	6	0
131042	7	0
131042	8	0
131042	9	0
131042	10	0
131042	11	0
131042	12	1
131042	13	0
131043	1	1
131043	2	1
131043	3	1
131043	4	0
131043	5	0
131043	6	0
131043	7	0
131043	8	0
131043	9	0
131043	10	0
131043	11	0
131043	12	1
131043	13	0
131044	1	1
131044	2	0
131044	3	0
131044	4	0
131044	5	0
131044	6	0
131044	7	0
131044	8	1
131044	9	0
131044	10	0
131044	11	0
131044	12	0
131044	13	0
131046	1	1
131046	2	0
131046	3	0
131046	4	0
131046	5	0
131046	6	0
131046	7	0
131046	8	0
131046	9	0
131046	10	0
131046	11	1
131046	12	0
131046	13	1
131047	1	1
131047	2	0
131047	3	0
131047	4	0
131047	5	0
131047	6	0
131047	7	1
131047	8	0
131047	9	0
131047	10	0
131047	11	0
131047	12	1
131047	13	0
131048	1	1
131048	2	1
131048	3	0
131048	4	0
131048	5	0
131048	6	0
131048	7	0
131048	8	0
131048	9	0
131048	10	0
131048	11	0
131048	12	1
131048	13	0
131050	1	1
131050	2	0
131050	3	0
131050	4	0
131050	5	0
131050	6	0
131050	7	1
131050	8	0
131050	9	0
131050	10	0
131050	11	0
131050	12	1
131050	13	1
131051	1	0
131051	2	0
131051	3	0
131051	4	0
131051	5	0
131051	6	0
131051	7	1
131051	8	0
131051	9	0
131051	10	0
131051	11	0
131051	12	1
131051	13	0
131052	1	1
131052	2	1
131052	3	0
131052	4	0
131052	5	0
131052	6	0
131052	7	0
131052	8	0
131052	9	0
131052	10	0
131052	11	0
131052	12	0
131052	13	0
131053	1	0
131053	2	0
131053	3	0
131053	4	0
131053	5	0
131053	6	0
131053	7	0
131053	8	1
131053	9	0
131053	10	0
131053	11	0
131053	12	0
131053	13	0
131054	1	1
131054	2	0
131054	3	0
131054	4	0
131054	5	0
131054	6	0
131054	7	0
131054	8	1
131054	9	0
131054	10	0
131054	11	0
131054	12	1
131054	13	0
131056	1	1
131056	2	0
131056	3	0
131056	4	0
131056	5	0
131056	6	0
131056	7	0
131056	8	0
131056	9	0
131056	10	0
131056	11	0
131056	12	1
131056	13	1
131058	1	1
131058	2	0
131058	3	0
131058	4	0
131058	5	0
131058	6	0
131058	7	0
131058	8	0
131058	9	0
131058	10	0
131058	11	0
131058	12	1
131058	13	0
141001	1	1
141001	2	1
141001	3	0
141001	4	0
141001	5	0
141001	6	0
141001	7	0
141001	8	0
141001	9	0
141001	10	0
141001	11	0
141001	12	0
141001	13	0
141002	1	1
141002	2	0
141002	3	0
141002	4	0
141002	5	0
141002	6	0
141002	7	1
141002	8	0
141002	9	0
141002	10	0
141002	11	0
141002	12	0
141002	13	0
141003	1	1
141003	2	0
141003	3	0
141003	4	0
141003	5	0
141003	6	0
141003	7	1
141003	8	0
141003	9	0
141003	10	0
141003	11	0
141003	12	0
141003	13	0
141004	1	1
141004	2	1
141004	3	0
141004	4	0
141004	5	0
141004	6	0
141004	7	1
141004	8	0
141004	9	0
141004	10	0
141004	11	0
141004	12	0
141004	13	0
141005	1	1
141005	2	0
141005	3	0
141005	4	0
141005	5	0
141005	6	0
141005	7	0
141005	8	0
141005	9	0
141005	10	0
141005	11	0
141005	12	0
141005	13	0
141006	1	1
141006	2	0
141006	3	0
141006	4	0
141006	5	0
141006	6	0
141006	7	0
141006	8	0
141006	9	0
141006	10	1
141006	11	0
141006	12	0
141006	13	0
141007	1	1
141007	2	0
141007	3	0
141007	4	0
141007	5	0
141007	6	0
141007	7	0
141007	8	0
141007	9	0
141007	10	0
141007	11	0
141007	12	0
