CHILDCODE	LVSKIDR5	AYANR5	NMAMR5	CHDSANR5
161025	32	0	 	 
161025	33	0	 	 
161026	1	0	 	 
161026	2	1	1	1
161026	3	0	 	 
161026	4	0	 	 
161026	5	0	 	 
161026	6	1	1	1
161026	7	0	 	 
161026	8	0	 	 
161026	9	0	 	 
161026	10	0	 	 
161026	11	0	 	 
161026	12	0	 	 
161026	13	0	 	 
161026	14	0	 	 
161026	15	0	 	 
161026	16	1	7	1
161026	17	0	 	 
161026	31	0	 	 
161026	32	0	 	 
161026	33	0	 	 
161029	1	0	 	 
161029	2	1	2	1
161029	3	0	 	 
161029	4	0	 	 
161029	5	0	 	 
161029	6	1	1	1
161029	7	0	 	 
161029	8	0	 	 
161029	9	0	 	 
161029	10	0	 	 
161029	11	0	 	 
161029	12	0	 	 
161029	13	0	 	 
161029	14	0	 	 
161029	15	0	 	 
161029	16	0	 	 
161029	17	0	 	 
161029	31	0	 	 
161029	32	0	 	 
161029	33	0	 	 
161030	1	0	 	 
161030	2	1	1	1
161030	3	0	 	 
161030	4	0	 	 
161030	5	0	 	 
161030	6	1	1	1
161030	7	0	 	 
161030	8	0	 	 
161030	9	1	2	1
161030	10	0	 	 
161030	11	1	2	1
161030	12	0	 	 
161030	13	1	5	1
161030	14	0	 	 
161030	15	0	 	 
161030	16	1	4	1
161030	17	0	 	 
161030	31	0	 	 
161030	32	0	 	 
161030	33	1	1	1
161031	1	0	 	 
161031	2	1	1	1
161031	3	0	 	 
161031	4	0	 	 
161031	5	0	 	 
161031	6	0	 	 
161031	7	0	 	 
161031	8	0	 	 
161031	9	1	2	1
161031	10	1	1	1
161031	11	1	1	1
161031	12	0	 	 
161031	13	1	0	 
161031	14	0	 	 
161031	15	0	 	 
161031	16	1	2	1
161031	17	0	 	 
161031	31	0	 	 
161031	32	0	 	 
161031	33	1	1	1
161032	1	0	 	 
161032	2	1	1	1
161032	3	0	 	 
161032	4	0	 	 
161032	5	0	 	 
161032	6	1	1	1
161032	7	0	 	 
161032	8	0	 	 
161032	9	1	1	1
161032	10	1	1	2
161032	11	1	1	1
161032	12	0	 	 
161032	13	0	 	 
161032	14	0	 	 
161032	15	0	 	 
161032	16	1	5	2
161032	17	0	 	 
161032	31	1	1	1
161032	32	0	 	 
161032	33	0	 	 
161033	1	0	 	 
161033	2	1	1	0
161033	3	0	 	 
161033	4	0	 	 
161033	5	0	 	 
161033	6	0	 	 
161033	7	0	 	 
161033	8	0	 	 
161033	9	0	 	 
161033	10	0	 	 
161033	11	0	 	 
161033	12	0	 	 
161033	13	0	 	 
161033	14	0	 	 
161033	15	0	 	 
161033	16	1	5	1
161033	17	0	 	 
161033	31	0	 	 
161033	32	0	 	 
161033	33	0	 	 
161034	1	0	 	 
161034	2	1	1	1
161034	3	0	 	 
161034	4	0	 	 
161034	5	0	 	 
161034	6	1	1	1
161034	7	1	1	1
161034	8	0	 	 
161034	9	1	1	1
161034	10	0	 	 
161034	11	1	1	1
161034	12	0	 	 
161034	13	0	 	 
161034	14	1	3	1
161034	15	0	 	 
161034	16	0	 	 
161034	17	0	 	 
161034	31	0	 	 
161034	32	0	 	 
161034	33	0	 	 
161035	1	0	 	 
161035	2	1	1	1
161035	3	0	 	 
161035	4	0	 	 
161035	5	0	 	 
161035	6	0	 	 
161035	7	0	 	 
161035	8	0	 	 
161035	9	0	 	 
161035	10	1	1	1
161035	11	0	 	 
161035	12	0	 	 
161035	13	0	 	 
161035	14	0	 	 
161035	15	0	 	 
161035	16	1	3	1
161035	17	0	 	 
161035	31	0	 	 
161035	32	0	 	 
161035	33	0	 	 
161037	1	0	 	 
161037	2	1	2	1
161037	3	0	 	 
161037	4	0	 	 
161037	5	0	 	 
161037	6	1	2	1
161037	7	0	 	 
161037	8	0	 	 
161037	9	1	2	1
161037	10	0	 	 
161037	11	1	2	1
161037	12	0	 	 
161037	13	1	6	2
161037	14	1	1	2
161037	15	0	 	 
161037	16	1	13	1
161037	17	0	 	 
161037	31	0	 	 
161037	32	0	 	 
161037	33	0	 	 
161038	1	0	 	 
161038	2	0	 	 
161038	3	0	 	 
161038	4	0	 	 
161038	5	0	 	 
161038	6	0	 	 
161038	7	0	 	 
161038	8	0	 	 
161038	9	1	1	1
161038	10	0	 	 
161038	11	0	 	 
161038	12	0	 	 
161038	13	1	3	1
161038	14	1	8	1
161038	15	0	 	 
161038	16	1	8	1
161038	17	0	 	 
161038	31	0	 	 
161038	32	0	 	 
161038	33	0	 	 
161039	1	0	 	 
161039	2	1	1	1
161039	3	0	 	 
161039	4	0	 	 
161039	5	0	 	 
161039	6	0	 	 
161039	7	0	 	 
161039	8	0	 	 
161039	9	1	1	1
161039	10	0	 	 
161039	11	1	2	1
161039	12	0	 	 
161039	13	0	 	 
161039	14	1	6	1
161039	15	0	 	 
161039	16	1	4	1
161039	17	0	 	 
161039	31	0	 	 
161039	32	0	 	 
161039	33	1	1	1
161041	1	0	 	 
161041	2	1	1	0
161041	3	0	 	 
161041	4	0	 	 
161041	5	0	 	 
161041	6	0	 	 
161041	7	0	 	 
161041	8	0	 	 
161041	9	0	 	 
161041	10	0	 	 
161041	11	0	 	 
161041	12	0	 	 
161041	13	0	 	 
161041	14	0	 	 
161041	15	0	 	 
161041	16	1	2	0
161041	17	0	 	 
161041	31	0	 	 
161041	32	0	 	 
161041	33	1	1	0
161042	1	0	 	 
161042	2	0	 	 
161042	3	0	 	 
161042	4	0	 	 
161042	5	0	 	 
161042	6	1	2	1
161042	7	0	 	 
161042	8	0	 	 
161042	9	1	1	1
161042	10	0	 	 
161042	11	0	 	 
161042	12	0	 	 
161042	13	1	2	1
161042	14	0	 	 
161042	15	0	 	 
161042	16	1	10	0
161042	17	0	 	 
161042	31	0	 	 
161042	32	0	 	 
161042	33	0	 	 
161043	1	0	 	 
161043	2	0	 	 
161043	3	0	 	 
161043	4	0	 	 
161043	5	0	 	 
161043	6	0	 	 
161043	7	0	 	 
161043	8	0	 	 
161043	9	1	1	1
161043	10	0	 	 
161043	11	1	1	1
161043	12	0	 	 
161043	13	0	 	 
161043	14	0	 	 
161043	15	0	 	 
161043	16	0	 	 
161043	17	0	 	 
161043	31	0	 	 
161043	32	0	 	 
161043	33	0	 	 
161044	1	0	 	 
161044	2	1	0	 
161044	3	0	 	 
161044	4	0	 	 
161044	5	0	 	 
161044	6	0	 	 
161044	7	1	1	1
161044	8	0	 	 
161044	9	0	 	 
161044	10	0	 	 
161044	11	1	1	0
161044	12	0	 	 
161044	13	1	4	0
161044	14	0	 	 
161044	15	0	 	 
161044	16	1	5	1
161044	17	0	 	 
161044	31	1	1	1
161044	32	0	 	 
161044	33	1	1	2
161045	1	0	 	 
161045	2	1	2	1
161045	3	0	 	 
161045	4	0	 	 
161045	5	0	 	 
161045	6	1	1	1
161045	7	0	 	 
161045	8	0	 	 
161045	9	1	1	1
161045	10	0	 	 
161045	11	1	1	1
161045	12	0	 	 
161045	13	1	3	1
161045	14	0	 	 
161045	15	0	 	 
161045	16	1	4	1
161045	17	0	 	 
161045	31	0	 	 
161045	32	0	 	 
161045	33	0	 	 
161046	1	0	 	 
161046	2	1	1	2
161046	3	0	 	 
161046	4	0	 	 
161046	5	0	 	 
161046	6	0	 	 
161046	7	0	 	 
161046	8	0	 	 
161046	9	1	1	1
161046	10	0	 	 
161046	11	1	0	 
161046	12	0	 	 
161046	13	1	4	1
161046	14	0	 	 
161046	15	0	 	 
161046	16	1	0	 
161046	17	0	 	 
161046	31	0	 	 
161046	32	0	 	 
161046	33	1	1	1
161047	1	0	 	 
161047	2	1	1	1
161047	3	0	 	 
161047	4	0	 	 
161047	5	0	 	 
161047	6	1	1	1
161047	7	0	 	 
161047	8	0	 	 
161047	9	1	1	1
161047	10	0	 	 
161047	11	1	1	1
161047	12	0	 	 
161047	13	0	 	 
161047	14	0	 	 
161047	15	0	 	 
161047	16	1	3	2
161047	17	0	 	 
161047	31	0	 	 
161047	32	0	 	 
161047	33	1	1	1
161048	1	0	 	 
161048	2	1	1	1
161048	3	0	 	 
161048	4	0	 	 
161048	5	0	 	 
161048	6	0	 	 
161048	7	0	 	 
161048	8	0	 	 
161048	9	1	1	1
161048	10	0	 	 
161048	11	1	1	1
161048	12	0	 	 
161048	13	0	 	 
161048	14	1	2	1
161048	15	0	 	 
161048	16	1	10	1
161048	17	0	 	 
161048	31	0	 	 
161048	32	0	 	 
161048	33	0	 	 
161049	1	0	 	 
161049	2	1	1	1
161049	3	0	 	 
161049	4	0	 	 
161049	5	0	 	 
161049	6	1	1	1
161049	7	0	 	 
161049	8	0	 	 
161049	9	1	2	1
161049	10	1	1	1
161049	11	1	2	1
161049	12	0	 	 
161049	13	1	4	1
161049	14	1	2	1
161049	15	0	 	 
161049	16	1	3	1
161049	17	0	 	 
161049	31	1	2	1
161049	32	0	 	 
161049	33	1	2	1
161050	1	0	 	 
161050	2	1	1	1
161050	3	0	 	 
161050	4	0	 	 
161050	5	0	 	 
161050	6	1	1	1
161050	7	0	 	 
161050	8	0	 	 
161050	9	1	1	1
161050	10	0	 	 
161050	11	1	1	1
161050	12	0	 	 
161050	13	0	 	 
161050	14	0	 	 
161050	15	0	 	 
161050	16	1	5	1
161050	17	0	 	 
161050	31	0	 	 
161050	32	0	 	 
161050	33	0	 	 
171001	1	0	 	 
171001	2	0	 	 
171001	3	1	1	1
171001	4	0	 	 
171001	5	0	 	 
171001	6	0	 	 
171001	7	0	 	 
171001	8	0	 	 
171001	9	1	1	1
171001	10	0	 	 
171001	11	1	1	1
171001	12	0	 	 
171001	13	0	 	 
171001	14	0	 	 
171001	15	0	 	 
171001	16	1	5	1
171001	17	0	 	 
171001	31	1	1	1
171001	32	0	 	 
171001	33	0	 	 
171002	1	0	 	 
171002	2	0	 	 
171002	3	0	 	 
171002	4	0	 	 
171002	5	0	 	 
171002	6	0	 	 
171002	7	0	 	 
171002	8	0	 	 
171002	9	0	 	 
171002	10	0	 	 
171002	11	1	1	1
171002	12	0	 	 
171002	13	0	 	 
171002	14	0	 	 
171002	15	0	 	 
171002	16	1	5	1
171002	17	0	 	 
171002	31	0	 	 
171002	32	0	 	 
171002	33	0	 	 
171003	1	 	 	 
171003	2	 	 	 
171003	3	 	 	 
171003	4	 	 	 
171003	5	 	 	 
171003	6	 	 	 
171003	7	 	 	 
171003	8	 	 	 
171003	9	 	 	 
171003	10	 	 	 
171003	11	 	 	 
171003	12	 	 	 
171003	13	 	 	 
171003	14	 	 	 
171003	15	 	 	 
171003	16	 	 	 
171003	17	 	 	 
171003	31	 	 	 
171003	32	 	 	 
171003	33	 	 	 
171005	1	 	 	 
171005	2	 	 	 
171005	3	 	 	 
171005	4	 	 	 
171005	5	 	 	 
171005	6	 	 	 
171005	7	 	 	 
171005	8	 	 	 
171005	9	 	 	 
171005	10	 	 	 
171005	11	 	 	 
171005	12	 	 	 
171005	13	 	 	 
171005	14	 	 	 
171005	15	 	 	 
171005	16	 	 	 
171005	17	 	 	 
171005	31	 	 	 
171005	32	 	 	 
171005	33	 	 	 
171006	1	 	 	 
171006	2	 	 	 
171006	3	 	 	 
171006	4	 	 	 
171006	5	 	 	 
171006	6	 	 	 
171006	7	 	 	 
171006	8	 	 	 
171006	9	 	 	 
171006	10	 	 	 
171006	11	 	 	 
171006	12	 	 	 
171006	13	 	 	 
171006	14	 	 	 
171006	15	 	 	 
171006	16	 	 	 
171006	17	 	 	 
171006	31	 	 	 
171006	32	 	 	 
171006	33	 	 	 
171007	1	 	 	 
171007	2	 	 	 
171007	3	 	 	 
171007	4	 	 	 
171007	5	 	 	 
171007	6	 	 	 
171007	7	 	 	 
171007	8	 	 	 
171007	9	 	 	 
171007	10	 	 	 
171007	11	 	 	 
171007	12	 	 	 
171007	13	 	 	 
171007	14	 	 	 
171007	15	 	 	 
171007	16	 	 	 
171007	17	 	 	 
171007	31	 	 	 
171007	32	 	 	 
171007	33	 	 	 
171008	1	0	 	 
171008	2	1	1	0
171008	3	0	 	 
171008	4	0	 	 
171008	5	0	 	 
171008	6	1	1	0
171008	7	0	 	 
171008	8	0	 	 
171008	9	1	1	0
171008	10	1	1	0
171008	11	1	1	0
171008	12	0	 	 
171008	13	0	 	 
171008	14	1	7	2
171008	15	0	 	 
171008	16	1	3	0
171008	17	0	 	 
171008	31	0	 	 
171008	32	0	 	 
171008	33	0	 	 
171009	1	 	 	 
171009	2	 	 	 
171009	3	 	 	 
171009	4	 	 	 
171009	5	 	 	 
171009	6	 	 	 
171009	7	 	 	 
171009	8	 	 	 
171009	9	 	 	 
171009	10	 	 	 
171009	11	 	 	 
171009	12	 	 	 
171009	13	 	 	 
171009	14	 	 	 
171009	15	 	 	 
171009	16	 	 	 
171009	17	 	 	 
171009	31	 	 	 
171009	32	 	 	 
171009	33	 	 	 
171010	1	0	 	 
171010	2	1	1	0
171010	3	0	 	 
171010	4	0	 	 
171010	5	0	 	 
171010	6	0	 	 
171010	7	0	 	 
171010	8	0	 	 
171010	9	1	2	0
171010	10	0	 	 
171010	11	1	2	0
171010	12	0	 	 
171010	13	1	2	0
171010	14	0	 	 
171010	15	0	 	 
171010	16	1	4	0
171010	17	0	 	 
171010	31	1	2	0
171010	32	0	 	 
171010	33	1	1	0
171012	1	0	 	 
171012	2	1	1	1
171012	3	0	 	 
171012	4	0	 	 
171012	5	0	 	 
171012	6	0	 	 
171012	7	0	 	 
171012	8	0	 	 
171012	9	1	2	1
171012	10	0	 	 
171012	11	1	2	1
171012	12	0	 	 
171012	13	0	 	 
171012	14	0	 	 
171012	15	0	 	 
171012	16	1	5	1
171012	17	0	 	 
171012	31	0	 	 
171012	32	0	 	 
171012	33	1	1	1
171013	1	 	 	 
171013	2	 	 	 
171013	3	 	 	 
171013	4	 	 	 
171013	5	 	 	 
171013	6	 	 	 
171013	7	 	 	 
171013	8	 	 	 
171013	9	 	 	 
171013	10	 	 	 
171013	11	 	 	 
171013	12	 	 	 
171013	13	 	 	 
171013	14	 	 	 
171013	15	 	 	 
171013	16	 	 	 
171013	17	 	 	 
171013	31	 	 	 
171013	32	 	 	 
171013	33	 	 	 
171014	1	 	 	 
171014	2	 	 	 
171014	3	 	 	 
171014	4	 	 	 
171014	5	 	 	 
171014	6	 	 	 
171014	7	 	 	 
171014	8	 	 	 
171014	9	 	 	 
171014	10	 	 	 
171014	11	 	 	 
171014	12	 	 	 
171014	13	 	 	 
171014	14	 	 	 
171014	15	 	 	 
171014	16	 	 	 
171014	17	 	 	 
171014	31	 	 	 
171014	32	 	 	 
171014	33	 	 	 
171016	1	0	 	 
171016	2	1	1	1
171016	3	0	 	 
171016	4	0	 	 
171016	5	0	 	 
171016	6	1	1	1
171016	7	0	 	 
171016	8	0	 	 
171016	9	1	1	1
171016	10	0	 	 
171016	11	1	2	1
171016	12	0	 	 
171016	13	0	 	 
171016	14	0	 	 
171016	15	0	 	 
171016	16	1	5	1
171016	17	0	 	 
171016	31	1	1	1
171016	32	0	 	 
171016	33	1	1	1
171017	1	0	 	 
171017	2	1	1	0
171017	3	0	 	 
171017	4	0	 	 
171017	5	0	 	 
171017	6	1	1	0
171017	7	0	 	 
171017	8	0	 	 
171017	9	1	2	0
171017	10	0	 	 
171017	11	1	2	0
171017	12	0	 	 
171017	13	0	 	 
171017	14	0	 	 
171017	15	0	 	 
171017	16	1	4	1
171017	17	0	 	 
171017	31	0	 	 
171017	32	0	 	 
171017	33	1	1	0
171019	1	0	 	 
171019	2	1	1	1
171019	3	0	 	 
171019	4	0	 	 
171019	5	0	 	 
171019	6	0	 	 
171019	7	0	 	 
171019	8	0	 	 
171019	9	1	1	1
171019	10	0	 	 
171019	11	1	0	 
171019	12	0	 	 
171019	13	0	 	 
171019	14	0	 	 
171019	15	0	 	 
171019	16	0	 	 
171019	17	0	 	 
171019	31	0	 	 
171019	32	0	 	 
171019	33	0	 	 
171020	1	 	 	 
171020	2	 	 	 
171020	3	 	 	 
171020	4	 	 	 
171020	5	 	 	 
171020	6	 	 	 
171020	7	 	 	 
171020	8	 	 	 
171020	9	 	 	 
171020	10	 	 	 
171020	11	 	 	 
171020	12	 	 	 
171020	13	 	 	 
171020	14	 	 	 
171020	15	 	 	 
171020	16	 	 	 
171020	17	 	 	 
171020	31	 	 	 
171020	32	 	 	 
171020	33	 	 	 
171021	1	0	 	 
171021	2	0	 	 
171021	3	0	 	 
171021	4	0	 	 
171021	5	0	 	 
171021	6	0	 	 
171021	7	0	 	 
171021	8	0	 	 
171021	9	1	2	1
171021	10	0	 	 
171021	11	1	3	1
171021	12	1	2	1
171021	13	0	 	 
171021	14	0	 	 
171021	15	0	 	 
171021	16	0	 	 
171021	17	0	 	 
171021	31	0	 	 
171021	32	0	 	 
171021	33	0	 	 
171022	1	0	 	 
171022	2	1	1	1
171022	3	0	 	 
171022	4	0	 	 
171022	5	0	 	 
171022	6	1	0	 
171022	7	0	 	 
171022	8	0	 	 
171022	9	1	2	1
171022	10	1	1	0
171022	11	1	2	1
171022	12	0	 	 
171022	13	0	 	 
171022	14	0	 	 
171022	15	0	 	 
171022	16	1	5	1
171022	17	0	 	 
171022	31	0	 	 
171022	32	0	 	 
171022	33	1	1	1
171023	1	0	 	 
171023	2	1	2	1
171023	3	0	 	 
171023	4	0	 	 
171023	5	0	 	 
171023	6	1	1	1
171023	7	0	 	 
171023	8	0	 	 
171023	9	1	1	1
171023	10	1	1	1
171023	11	1	1	1
171023	12	0	 	 
171023	13	0	 	 
171023	14	0	 	 
171023	15	0	 	 
171023	16	1	2	1
171023	17	0	 	 
171023	31	0	 	 
171023	32	0	 	 
171023	33	1	1	1
171025	1	0	 	 
171025	2	0	 	 
171025	3	0	 	 
171025	4	0	 	 
171025	5	0	 	 
171025	6	0	 	 
171025	7	0	 	 
171025	8	0	 	 
171025	9	1	1	1
171025	10	0	 	 
171025	11	1	2	1
171025	12	0	 	 
171025	13	0	 	 
171025	14	0	 	 
171025	15	0	 	 
171025	16	1	9	1
171025	17	0	 	 
171025	31	0	 	 
171025	32	0	 	 
171025	33	0	 	 
171026	1	0	 	 
171026	2	1	3	1
171026	3	0	 	 
171026	4	0	 	 
171026	5	0	 	 
171026	6	0	 	 
171026	7	0	 	 
171026	8	0	 	 
171026	9	1	1	1
171026	10	0	 	 
171026	11	1	3	1
171026	12	0	 	 
171026	13	0	 	 
171026	14	0	 	 
171026	15	0	 	 
171026	16	1	4	1
171026	17	0	 	 
171026	31	0	 	 
171026	32	0	 	 
171026	33	1	3	1
171028	1	0	 	 
171028	2	0	 	 
171028	3	0	 	 
171028	4	0	 	 
171028	5	0	 	 
171028	6	1	1	1
171028	7	0	 	 
171028	8	0	 	 
171028	9	1	0	 
171028	10	0	 	 
171028	11	0	 	 
171028	12	0	 	 
171028	13	0	 	 
171028	14	1	15	1
171028	15	0	 	 
171028	16	1	3	1
171028	17	0	 	 
171028	31	0	 	 
171028	32	0	 	 
171028	33	0	 	 
171029	1	0	 	 
171029	2	1	1	1
171029	3	0	 	 
171029	4	0	 	 
171029	5	0	 	 
171029	6	0	 	 
171029	7	0	 	 
171029	8	0	 	 
171029	9	0	 	 
171029	10	1	1	1
171029	11	1	1	1
171029	12	0	 	 
171029	13	0	 	 
171029	14	0	 	 
171029	15	0	 	 
171029	16	0	 	 
171029	17	0	 	 
171029	31	0	 	 
171029	32	0	 	 
171029	33	1	2	1
171030	1	0	 	 
171030	2	1	0	 
171030	3	0	 	 
171030	4	0	 	 
171030	5	0	 	 
171030	6	0	 	 
171030	7	0	 	 
171030	8	0	 	 
171030	9	0	 	 
171030	10	0	 	 
171030	11	0	 	 
171030	12	0	 	 
171030	13	0	 	 
171030	14	1	10	1
171030	15	0	 	 
171030	16	0	 	 
171030	17	0	 	 
171030	31	0	 	 
171030	32	0	 	 
171030	33	0	 	 
171031	1	 	 	 
171031	2	 	 	 
171031	3	 	 	 
171031	4	 	 	 
171031	5	 	 	 
171031	6	 	 	 
171031	7	 	 	 
171031	8	 	 	 
171031	9	 	 	 
171031	10	 	 	 
171031	11	 	 	 
171031	12	 	 	 
171031	13	 	 	 
171031	14	 	 	 
171031	15	 	 	 
171031	16	 	 	 
171031	17	 	 	 
171031	31	 	 	 
171031	32	 	 	 
171031	33	 	 	 
171032	1	0	 	 
171032	2	0	 	 
171032	3	0	 	 
171032	4	0	 	 
171032	5	0	 	 
171032	6	0	 	 
171032	7	0	 	 
171032	8	0	 	 
171032	9	0	 	 
171032	10	0	 	 
171032	11	1	1	0
171032	12	0	 	 
171032	13	0	 	 
171032	14	0	 	 
171032	15	0	 	 
171032	16	1	2	0
171032	17	0	 	 
171032	31	0	 	 
171032	32	0	 	 
171032	33	0	 	 
171033	1	 	 	 
171033	2	 	 	 
171033	3	 	 	 
171033	4	 	 	 
171033	5	 	 	 
171033	6	 	 	 
171033	7	 	 	 
171033	8	 	 	 
171033	9	 	 	 
171033	10	 	 	 
171033	11	 	 	 
171033	12	 	 	 
171033	13	 	 	 
171033	14	 	 	 
171033	15	 	 	 
171033	16	 	 	 
171033	17	 	 	 
171033	31	 	 	 
171033	32	 	 	 
171033	33	 	 	 
171034	1	0	 	 
171034	2	0	 	 
171034	3	0	 	 
171034	4	0	 	 
171034	5	0	 	 
171034	6	0	 	 
171034	7	0	 	 
171034	8	0	 	 
171034	9	0	 	 
171034	10	0	 	 
171034	11	0	 	 
171034	12	0	 	 
171034	13	0	 	 
171034	14	0	 	 
171034	15	0	 	 
171034	16	1	4	1
171034	17	0	 	 
171034	31	0	 	 
171034	32	0	 	 
171034	33	0	 	 
171035	1	 	 	 
171035	2	 	 	 
171035	3	 	 	 
171035	4	 	 	 
171035	5	 	 	 
171035	6	 	 	 
171035	7	 	 	 
171035	8	 	 	 
171035	9	 	 	 
171035	10	 	 	 
171035	11	 	 	 
171035	12	 	 	 
171035	13	 	 	 
171035	14	 	 	 
171035	15	 	 	 
171035	16	 	 	 
171035	17	 	 	 
171035	31	 	 	 
171035	32	 	 	 
171035	33	 	 	 
171038	1	0	 	 
171038	2	0	 	 
171038	3	1	2	0
171038	4	0	 	 
171038	5	0	 	 
171038	6	0	 	 
171038	7	0	 	 
171038	8	0	 	 
171038	9	1	1	0
171038	10	0	 	 
171038	11	1	3	0
171038	12	0	 	 
171038	13	0	 	 
171038	14	0	 	 
171038	15	0	 	 
171038	16	1	0	 
171038	17	0	 	 
171038	31	0	 	 
171038	32	0	 	 
171038	33	1	1	0
171039	1	0	 	 
171039	2	1	2	2
171039	3	0	 	 
171039	4	0	 	 
171039	5	0	 	 
171039	6	0	 	 
171039	7	0	 	 
171039	8	0	 	 
171039	9	1	1	2
171039	10	0	 	 
171039	11	1	1	2
171039	12	0	 	 
171039	13	0	 	 
171039	14	0	 	 
171039	15	0	 	 
171039	16	1	2	0
171039	17	0	 	 
171039	31	0	 	 
171039	32	0	 	 
171039	33	1	2	2
171040	1	0	 	 
171040	2	1	1	1
171040	3	0	 	 
171040	4	0	 	 
171040	5	0	 	 
171040	6	0	 	 
171040	7	0	 	 
171040	8	0	 	 
171040	9	1	1	1
171040	10	1	1	1
171040	11	1	2	1
171040	12	0	 	 
171040	13	0	 	 
171040	14	0	 	 
171040	15	0	 	 
171040	16	1	3	1
171040	17	0	 	 
171040	31	0	 	 
171040	32	0	 	 
171040	33	1	2	1
171042	1	 	 	 
171042	2	 	 	 
171042	3	 	 	 
171042	4	 	 	 
171042	5	 	 	 
171042	6	 	 	 
171042	7	 	 	 
171042	8	 	 	 
171042	9	 	 	 
171042	10	 	 	 
171042	11	 	 	 
171042	12	 	 	 
171042	13	 	 	 
171042	14	 	 	 
171042	15	 	 	 
171042	16	 	 	 
171042	17	 	 	 
171042	31	 	 	 
171042	32	 	 	 
171042	33	 	 	 
171043	1	 	 	 
171043	2	 	 	 
171043	3	 	 	 
171043	4	 	 	 
171043	5	 	 	 
171043	6	 	 	 
171043	7	 	 	 
171043	8	 	 	 
171043	9	 	 	 
171043	10	 	 	 
171043	11	 	 	 
171043	12	 	 	 
171043	13	 	 	 
171043	14	 	 	 
171043	15	 	 	 
171043	16	 	 	 
171043	17	 	 	 
171043	31	 	 	 
171043	32	 	 	 
171043	33	 	 	 
171044	1	0	 	 
171044	2	1	0	 
171044	3	0	 	 
171044	4	0	 	 
171044	5	0	 	 
171044	6	0	 	 
171044	7	0	 	 
171044	8	0	 	 
171044	9	0	 	 
171044	10	0	 	 
171044	11	0	 	 
171044	12	0	 	 
171044	13	0	 	 
171044	14	1	10	1
171044	15	0	 	 
171044	16	0	 	 
171044	17	0	 	 
171044	31	0	 	 
171044	32	0	 	 
171044	33	0	 	 
171045	1	 	 	 
171045	2	 	 	 
171045	3	 	 	 
171045	4	 	 	 
171045	5	 	 	 
171045	6	 	 	 
171045	7	 	 	 
171045	8	 	 	 
171045	9	 	 	 
171045	10	 	 	 
171045	11	 	 	 
171045	12	 	 	 
171045	13	 	 	 
171045	14	 	 	 
171045	15	 	 	 
171045	16	 	 	 
171045	17	 	 	 
171045	31	 	 	 
171045	32	 	 	 
171045	33	 	 	 
171046	1	0	 	 
171046	2	1	1	1
171046	3	0	 	 
171046	4	0	 	 
171046	5	0	 	 
171046	6	0	 	 
171046	7	0	 	 
171046	8	0	 	 
171046	9	1	1	1
171046	10	0	 	 
171046	11	1	1	1
171046	12	0	 	 
171046	13	0	 	 
171046	14	0	 	 
171046	15	0	 	 
171046	16	1	4	1
171046	17	0	 	 
171046	31	0	 	 
171046	32	0	 	 
171046	33	1	1	1
171047	1	0	 	 
171047	2	1	3	1
171047	3	0	 	 
171047	4	0	 	 
171047	5	0	 	 
171047	6	0	 	 
171047	7	0	 	 
171047	8	0	 	 
171047	9	1	1	1
171047	10	1	1	1
171047	11	1	1	1
171047	12	0	 	 
171047	13	0	 	 
171047	14	0	 	 
171047	15	0	 	 
171047	16	1	1	1
171047	17	0	 	 
171047	31	0	 	 
171047	32	0	 	 
171047	33	1	1	1
171048	1	1	1	0
171048	2	1	1	0
171048	3	0	 	 
171048	4	0	 	 
171048	5	0	 	 
171048	6	1	1	0
171048	7	0	 	 
171048	8	0	 	 
171048	9	1	2	0
171048	10	1	1	0
171048	11	1	4	0
171048	12	0	 	 
171048	13	0	 	 
171048	14	0	 	 
171048	15	0	 	 
171048	16	1	1	0
171048	17	0	 	 
171048	31	0	 	 
171048	32	0	 	 
171048	33	1	1	0
171049	1	0	 	 
171049	2	1	1	1
171049	3	0	 	 
171049	4	0	 	 
171049	5	0	 	 
171049	6	0	 	 
171049	7	0	 	 
171049	8	0	 	 
171049	9	1	1	1
171049	10	0	 	 
171049	11	1	2	1
171049	12	0	 	 
171049	13	0	 	 
171049	14	0	 	 
171049	15	0	 	 
171049	16	1	6	2
171049	17	0	 	 
171049	31	0	 	 
171049	32	0	 	 
171049	33	1	1	1
171050	1	0	 	 
171050	2	0	 	 
171050	3	0	 	 
171050	4	0	 	 
171050	5	0	 	 
171050	6	0	 	 
171050	7	0	 	 
171050	8	0	 	 
171050	9	0	 	 
171050	10	0	 	 
171050	11	0	 	 
171050	12	0	 	 
171050	13	0	 	 
171050	14	0	 	 
171050	15	0	 	 
171050	16	1	1	2
171050	17	0	 	 
171050	31	0	 	 
171050	32	0	 	 
171050	33	0	 	 
181001	1	0	 	 
181001	2	1	1	1
181001	3	0	 	 
181001	4	0	 	 
181001	5	0	 	 
181001	6	0	 	 
181001	7	1	1	1
181001	8	0	 	 
181001	9	0	 	 
181001	10	0	 	 
181001	11	1	1	0
181001	12	0	 	 
181001	13	1	4	0
181001	14	0	 	 
181001	15	0	 	 
181001	16	1	9	0
181001	17	0	 	 
181001	31	0	 	 
181001	32	0	 	 
181001	33	1	1	0
181002	1	0	 	 
181002	2	1	1	0
181002	3	0	 	 
181002	4	0	 	 
181002	5	0	 	 
181002	6	1	1	0
181002	7	0	 	 
