CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
40095	23	0	 	 
40095	24	0	 	 
40095	25	0	 	 
40095	26	0	 	 
40095	27	0	 	 
40095	28	0	 	 
40095	29	0	 	 
40095	30	0	 	 
40095	31	0	 	 
40096	1	1	700	 
40096	2	1	800	 
40096	3	0	 	 
40096	4	1	300	4
40096	5	1	800	 
40096	6	1	500	 
40096	7	0	 	 
40096	8	1	260	4
40096	9	0	 	 
40096	10	0	 	 
40096	11	1	60	4
40096	12	0	 	 
40096	13	0	 	 
40096	14	0	 	 
40096	15	1	500	1
40096	16	0	 	 
40096	17	1	400	1
40096	18	1	150	1
40096	19	0	 	 
40096	20	0	 	 
40096	21	0	 	 
40096	22	0	 	 
40096	23	0	 	 
40096	24	0	 	 
40096	25	1	650	 
40096	26	1	220	0
40096	27	0	 	 
40096	28	0	 	 
40096	29	0	 	 
40096	30	0	 	 
40096	31	0	 	 
40097	1	1	600	 
40097	2	1	300	 
40097	3	1	400	0
40097	4	1	800	2
40097	5	1	270	 
40097	6	1	60	 
40097	7	1	60	0
40097	8	1	540	2
40097	9	1	500	2
40097	10	1	300	0
40097	11	1	120	2
40097	12	1	60	0
40097	13	0	 	 
40097	14	0	 	 
40097	15	1	500	1
40097	16	0	 	 
40097	17	1	10	4
40097	18	1	90	4
40097	19	0	 	 
40097	20	0	 	 
40097	21	0	 	 
40097	22	0	 	 
40097	23	0	 	 
40097	24	0	 	 
40097	25	0	 	 
40097	26	0	 	 
40097	27	0	 	 
40097	28	0	 	 
40097	29	0	 	 
40097	30	0	 	 
40097	31	0	 	 
40098	1	0	 	 
40098	2	0	 	 
40098	3	1	230	4
40098	4	0	 	 
40098	5	0	 	 
40098	6	0	 	 
40098	7	1	103	4
40098	8	0	 	 
40098	9	0	 	 
40098	10	0	 	 
40098	11	0	 	 
40098	12	1	60	4
40098	13	0	 	 
40098	14	0	 	 
40098	15	1	60	4
40098	16	0	 	 
40098	17	1	208	0
40098	18	1	50	0
40098	19	0	 	 
40098	20	0	 	 
40098	21	0	 	 
40098	22	0	 	 
40098	23	0	 	 
40098	24	1	25	 
40098	25	0	 	 
40098	26	1	200	0
40098	27	0	 	 
40098	28	0	 	 
40098	29	0	 	 
40098	30	0	 	 
40098	31	0	 	 
40100	1	0	 	 
40100	2	0	 	 
40100	3	1	300	4
40100	4	0	 	 
40100	5	0	 	 
40100	6	0	 	 
40100	7	1	140	4
40100	8	0	 	 
40100	9	0	 	 
40100	10	1	190	4
40100	11	0	 	 
40100	12	1	60	4
40100	13	0	 	 
40100	14	0	 	 
40100	15	1	143	4
40100	16	0	 	 
40100	17	0	 	 
40100	18	0	 	 
40100	19	0	 	 
40100	20	0	 	 
40100	21	0	 	 
40100	22	0	 	 
40100	23	0	 	 
40100	24	0	 	 
40100	25	0	 	 
40100	26	0	 	 
40100	27	0	 	 
40100	28	0	 	 
40100	29	1	10	4
40100	30	0	 	 
40100	31	0	 	 
50001	1	1	500	 
50001	2	1	470	 
50001	3	1	80	0
50001	4	1	540	2
50001	5	1	120	 
50001	6	1	150	 
50001	7	1	50	0
50001	8	1	200	2
50001	9	1	250	0
50001	10	0	 	 
50001	11	1	30	0
50001	12	0	 	 
50001	13	0	 	 
50001	14	0	 	 
50001	15	1	120	2
50001	16	0	 	 
50001	17	0	 	 
50001	18	0	 	 
50001	19	0	 	 
50001	20	1	60	0
50001	21	0	 	 
50001	22	0	 	 
50001	23	0	 	 
50001	24	0	 	 
50001	25	0	 	 
50001	26	0	 	 
50001	27	0	 	 
50001	28	0	 	 
50001	29	0	 	 
50001	30	0	 	 
50001	31	0	 	 
50002	1	1	400	 
50002	2	1	700	 
50002	3	0	 	 
50002	4	1	950	1
50002	5	1	160	 
50002	6	1	132	 
50002	7	0	 	 
50002	8	1	240	1
50002	9	0	 	 
50002	10	0	 	 
50002	11	0	 	 
50002	12	0	 	 
50002	13	0	 	 
50002	14	0	 	 
50002	15	1	100	3
50002	16	0	 	 
50002	17	1	18	0
50002	18	1	72	0
50002	19	0	 	 
50002	20	0	 	 
50002	21	0	 	 
50002	22	0	 	 
50002	23	0	 	 
50002	24	0	 	 
50002	25	0	 	 
50002	26	0	 	 
50002	27	0	 	 
50002	28	0	 	 
50002	29	0	 	 
50002	30	0	 	 
50002	31	0	 	 
50003	1	0	 	 
50003	2	0	 	 
50003	3	0	 	 
50003	4	1	390	1
50003	5	0	 	 
50003	6	1	30	 
50003	7	1	25	88
50003	8	1	320	1
50003	9	0	 	 
50003	10	0	 	 
50003	11	0	 	 
50003	12	0	 	 
50003	13	0	 	 
50003	14	0	 	 
50003	15	1	500	1
50003	16	0	 	 
50003	17	1	200	0
50003	18	0	 	 
50003	19	0	 	 
50003	20	0	 	 
50003	21	0	 	 
50003	22	0	 	 
50003	23	0	 	 
50003	24	0	 	 
50003	25	0	 	 
50003	26	1	100	0
50003	27	0	 	 
50003	28	0	 	 
50003	29	0	 	 
50003	30	0	 	 
50003	31	0	 	 
50004	1	1	350	 
50004	2	1	450	 
50004	3	1	460	1
50004	4	0	 	 
50004	5	1	60	 
50004	6	1	90	 
50004	7	1	205	1
50004	8	0	 	 
50004	9	0	 	 
50004	10	0	 	 
50004	11	0	 	 
50004	12	0	 	 
50004	13	0	 	 
50004	14	0	 	 
50004	15	1	95	3
50004	16	0	 	 
50004	17	1	50	0
50004	18	0	 	 
50004	19	0	 	 
50004	20	0	 	 
50004	21	0	 	 
50004	22	0	 	 
50004	23	0	 	 
50004	24	0	 	 
50004	25	0	 	 
50004	26	0	 	 
50004	27	0	 	 
50004	28	0	 	 
50004	29	0	 	 
50004	30	0	 	 
50004	31	0	 	 
50006	1	1	160	 
50006	2	1	200	 
50006	3	1	300	2
50006	4	1	300	0
50006	5	1	70	 
50006	6	1	45	 
50006	7	1	200	2
50006	8	1	120	0
50006	9	0	 	 
50006	10	0	 	 
50006	11	0	 	 
50006	12	0	 	 
50006	13	0	 	 
50006	14	0	 	 
50006	15	1	150	2
50006	16	0	 	 
50006	17	0	 	 
50006	18	0	 	 
50006	19	0	 	 
50006	20	0	 	 
50006	21	0	 	 
50006	22	0	 	 
50006	23	0	 	 
50006	24	0	 	 
50006	25	0	 	 
50006	26	0	 	 
50006	27	0	 	 
50006	28	0	 	 
50006	29	0	 	 
50006	30	0	 	 
50006	31	0	 	 
50007	1	1	500	 
50007	2	1	900	 
50007	3	1	500	2
50007	4	0	 	 
50007	5	1	180	 
50007	6	1	300	 
50007	7	1	300	2
50007	8	0	 	 
50007	9	0	 	 
50007	10	0	 	 
50007	11	0	 	 
50007	12	1	120	2
50007	13	0	 	 
50007	14	0	 	 
50007	15	1	500	1
50007	16	1	720	0
50007	17	1	210	0
50007	18	1	100	0
50007	19	0	 	 
50007	20	0	 	 
50007	21	0	 	 
50007	22	0	 	 
50007	23	0	 	 
50007	24	0	 	 
50007	25	1	300	 
50007	26	0	 	 
50007	27	0	 	 
50007	28	0	 	 
50007	29	1	100	2
50007	30	0	 	 
50007	31	1	150	 
50008	1	0	 	 
50008	2	1	330	 
50008	3	0	 	 
50008	4	1	200	3
50008	5	0	 	 
50008	6	1	40	 
50008	7	0	 	 
50008	8	1	120	2
50008	9	0	 	 
50008	10	0	 	 
50008	11	0	 	 
50008	12	0	 	 
50008	13	0	 	 
50008	14	0	 	 
50008	15	1	22	4
50008	16	0	 	 
50008	17	1	7	0
50008	18	1	22	0
50008	19	0	 	 
50008	20	0	 	 
50008	21	0	 	 
50008	22	0	 	 
50008	23	0	 	 
50008	24	0	 	 
50008	25	0	 	 
50008	26	0	 	 
50008	27	0	 	 
50008	28	1	15	4
50008	29	0	 	 
50008	30	0	 	 
50008	31	0	 	 
50009	1	1	1400	 
50009	2	1	550	 
50009	3	1	300	0
50009	4	1	200	4
50009	5	1	160	 
50009	6	1	70	 
50009	7	1	160	0
50009	8	1	70	4
50009	9	0	 	 
50009	10	1	180	0
50009	11	0	 	 
50009	12	1	30	0
50009	13	0	 	 
50009	14	0	 	 
50009	15	1	300	1
50009	16	0	 	 
50009	17	1	100	1
50009	18	1	400	1
50009	19	0	 	 
50009	20	0	 	 
50009	21	0	 	 
50009	22	0	 	 
50009	23	0	 	 
50009	24	0	 	 
50009	25	0	 	 
50009	26	0	 	 
50009	27	0	 	 
50009	28	0	 	 
50009	29	0	 	 
50009	30	0	 	 
50009	31	0	 	 
50010	1	0	 	 
50010	2	1	150	 
50010	3	1	70	88
50010	4	0	 	 
50010	5	0	 	 
50010	6	0	 	 
50010	7	0	 	 
50010	8	0	 	 
50010	9	0	 	 
50010	10	0	 	 
50010	11	0	 	 
50010	12	0	 	 
50010	13	0	 	 
50010	14	0	 	 
50010	15	1	172	2
50010	16	0	 	 
50010	17	0	 	 
50010	18	0	 	 
50010	19	0	 	 
50010	20	0	 	 
50010	21	0	 	 
50010	22	0	 	 
50010	23	0	 	 
50010	24	0	 	 
50010	25	0	 	 
50010	26	0	 	 
50010	27	0	 	 
50010	28	0	 	 
50010	29	0	 	 
50010	30	0	 	 
50010	31	0	 	 
50011	1	1	850	 
50011	2	1	200	 
50011	3	1	300	0
50011	4	1	200	4
50011	5	1	240	 
50011	6	1	60	 
50011	7	1	120	0
50011	8	1	75	4
50011	9	0	 	 
50011	10	0	 	 
50011	11	0	 	 
50011	12	0	 	 
50011	13	0	 	 
50011	14	0	 	 
50011	15	1	120	0
50011	16	0	 	 
50011	17	1	16	0
50011	18	1	64	0
50011	19	0	 	 
50011	20	0	 	 
50011	21	0	 	 
50011	22	0	 	 
50011	23	0	 	 
50011	24	0	 	 
50011	25	0	 	 
50011	26	0	 	 
50011	27	0	 	 
50011	28	0	 	 
50011	29	1	30	0
50011	30	0	 	 
50011	31	0	 	 
50012	1	0	 	 
50012	2	0	 	 
50012	3	0	 	 
50012	4	1	100	4
50012	5	0	 	 
50012	6	0	 	 
50012	7	0	 	 
50012	8	1	20	4
50012	9	0	 	 
50012	10	0	 	 
50012	11	0	 	 
50012	12	0	 	 
50012	13	0	 	 
50012	14	0	 	 
50012	15	0	 	 
50012	16	0	 	 
50012	17	0	 	 
50012	18	0	 	 
50012	19	0	 	 
50012	20	0	 	 
50012	21	0	 	 
50012	22	0	 	 
50012	23	0	 	 
50012	24	0	 	 
50012	25	0	 	 
50012	26	0	 	 
50012	27	0	 	 
50012	28	0	 	 
50012	29	0	 	 
50012	30	0	 	 
50012	31	0	 	 
50014	1	1	520	 
50014	2	1	180	 
50014	3	0	 	 
50014	4	0	 	 
50014	5	1	135	 
50014	6	1	65	 
50014	7	0	 	 
50014	8	0	 	 
50014	9	0	 	 
50014	10	0	 	 
50014	11	0	 	 
50014	12	0	 	 
50014	13	0	 	 
50014	14	0	 	 
50014	15	1	50	4
50014	16	0	 	 
50014	17	0	 	 
50014	18	0	 	 
50014	19	0	 	 
50014	20	0	 	 
50014	21	0	 	 
50014	22	0	 	 
50014	23	0	 	 
50014	24	0	 	 
50014	25	0	 	 
50014	26	0	 	 
50014	27	0	 	 
50014	28	0	 	 
50014	29	0	 	 
50014	30	0	 	 
50014	31	0	 	 
50016	1	0	 	 
50016	2	1	600	 
50016	3	1	200	0
50016	4	1	200	4
50016	5	0	 	 
50016	6	1	150	 
50016	7	1	100	0
50016	8	1	50	4
50016	9	0	 	 
50016	10	0	 	 
50016	11	0	 	 
50016	12	0	 	 
50016	13	0	 	 
50016	14	0	 	 
50016	15	1	100	3
50016	16	0	 	 
50016	17	0	 	 
50016	18	0	 	 
50016	19	0	 	 
50016	20	0	 	 
50016	21	0	 	 
50016	22	0	 	 
50016	23	0	 	 
50016	24	0	 	 
50016	25	0	 	 
50016	26	0	 	 
50016	27	0	 	 
50016	28	0	 	 
50016	29	0	 	 
50016	30	0	 	 
50016	31	0	 	 
50017	1	1	500	 
50017	2	1	300	 
50017	3	0	 	 
50017	4	1	600	1
50017	5	1	150	 
50017	6	1	120	 
50017	7	0	 	 
50017	8	1	300	1
50017	9	0	 	 
50017	10	0	 	 
50017	11	1	90	1
50017	12	0	 	 
50017	13	0	 	 
50017	14	0	 	 
50017	15	1	500	1
50017	16	0	 	 
50017	17	1	150	0
50017	18	1	30	0
50017	19	0	 	 
50017	20	0	 	 
50017	21	0	 	 
50017	22	0	 	 
50017	23	0	 	 
50017	24	0	 	 
50017	25	0	 	 
50017	26	1	1000	0
50017	27	0	 	 
50017	28	1	50	1
50017	29	0	 	 
50017	30	0	 	 
50017	31	0	 	 
50018	1	0	 	 
50018	2	0	 	 
50018	3	0	 	 
50018	4	1	900	2
50018	5	0	 	 
50018	6	1	105	 
50018	7	0	 	 
50018	8	1	200	2
50018	9	0	 	 
50018	10	0	 	 
50018	11	0	 	 
50018	12	0	 	 
50018	13	0	 	 
50018	14	0	 	 
50018	15	1	75	3
50018	16	0	 	 
50018	17	1	140	0
50018	18	0	 	 
50018	19	0	 	 
50018	20	0	 	 
50018	21	0	 	 
50018	22	0	 	 
50018	23	0	 	 
50018	24	0	 	 
50018	25	0	 	 
50018	26	0	 	 
50018	27	0	 	 
50018	28	0	 	 
50018	29	0	 	 
50018	30	0	 	 
50018	31	0	 	 
50019	1	0	 	 
50019	2	1	400	 
50019	3	1	100	0
50019	4	1	140	3
50019	5	1	80	 
50019	6	1	35	 
50019	7	1	240	0
50019	8	1	80	1
50019	9	0	 	 
50019	10	0	 	 
50019	11	0	 	 
50019	12	0	 	 
50019	13	0	 	 
50019	14	0	 	 
50019	15	0	 	 
50019	16	0	 	 
50019	17	1	30	0
50019	18	1	130	0
50019	19	0	 	 
50019	20	0	 	 
50019	21	0	 	 
50019	22	0	 	 
50019	23	0	 	 
50019	24	0	 	 
50019	25	0	 	 
50019	26	0	 	 
50019	27	0	 	 
50019	28	1	30	4
50019	29	1	30	0
50019	30	0	 	 
50019	31	0	 	 
50020	1	1	1200	 
50020	2	1	300	 
50020	3	1	150	0
50020	4	1	500	1
50020	5	1	240	 
50020	6	1	60	 
50020	7	1	80	0
50020	8	1	210	2
50020	9	0	 	 
50020	10	0	 	 
50020	11	0	 	 
50020	12	0	 	 
50020	13	0	 	 
50020	14	0	 	 
50020	15	1	200	2
50020	16	0	 	 
50020	17	0	 	 
50020	18	0	 	 
50020	19	1	500	0
50020	20	0	 	 
50020	21	0	 	 
50020	22	0	 	 
50020	23	0	 	 
50020	24	0	 	 
50020	25	0	 	 
50020	26	0	 	 
50020	27	0	 	 
50020	28	0	 	 
50020	29	0	 	 
50020	30	0	 	 
50020	31	0	 	 
50021	1	1	95	 
50021	2	0	 	 
50021	3	1	90	4
50021	4	0	 	 
50021	5	1	20	 
50021	6	0	 	 
50021	7	1	16	4
50021	8	0	 	 
50021	9	0	 	 
50021	10	0	 	 
50021	11	0	 	 
50021	12	0	 	 
50021	13	0	 	 
50021	14	0	 	 
50021	15	0	 	 
50021	16	0	 	 
50021	17	0	 	 
50021	18	0	 	 
50021	19	0	 	 
50021	20	0	 	 
50021	21	0	 	 
50021	22	0	 	 
50021	23	0	 	 
50021	24	0	 	 
50021	25	0	 	 
50021	26	0	 	 
50021	27	0	 	 
50021	28	0	 	 
50021	29	0	 	 
50021	30	0	 	 
50021	31	0	 	 
50022	1	1	300	 
50022	2	1	500	 
50022	3	1	350	1
50022	4	0	 	 
50022	5	1	100	 
50022	6	1	60	 
50022	7	1	90	1
50022	8	0	 	 
50022	9	0	 	 
50022	10	0	 	 
50022	11	0	 	 
50022	12	0	 	 
50022	13	0	 	 
50022	14	0	 	 
50022	15	1	300	2
50022	16	0	 	 
50022	17	0	 	 
50022	18	0	 	 
50022	19	0	 	 
50022	20	0	 	 
50022	21	0	 	 
50022	22	0	 	 
50022	23	0	 	 
50022	24	0	 	 
50022	25	0	 	 
50022	26	0	 	 
50022	27	0	 	 
50022	28	0	 	 
50022	29	0	 	 
50022	30	0	 	 
50022	31	0	 	 
50023	1	0	 	 
50023	2	0	 	 
50023	3	1	150	0
50023	4	1	300	4
50023	5	1	80	 
50023	6	1	40	 
50023	7	1	50	0
50023	8	0	 	 
50023	9	0	 	 
50023	10	0	 	 
50023	11	0	 	 
50023	12	0	 	 
50023	13	0	 	 
50023	14	0	 	 
50023	15	1	250	1
50023	16	0	 	 
50023	17	1	120	0
50023	18	0	 	 
50023	19	0	 	 
50023	20	0	 	 
50023	21	0	 	 
50023	22	0	 	 
50023	23	0	 	 
50023	24	0	 	 
50023	25	0	 	 
50023	26	1	200	0
50023	27	0	 	 
50023	28	0	 	 
50023	29	0	 	 
50023	30	0	 	 
50023	31	0	 	 
50024	1	1	350	 
50024	2	1	375	 
50024	3	1	150	4
50024	4	1	400	0
50024	5	1	160	 
50024	6	1	80	 
50024	7	1	80	4
50024	8	1	150	0
50024	9	0	 	 
50024	10	0	 	 
50024	11	0	 	 
50024	12	0	 	 
50024	13	0	 	 
50024	14	0	 	 
50024	15	1	100	0
50024	16	0	 	 
50024	17	1	160	0
50024	18	0	 	 
50024	19	0	 	 
50024	20	0	 	 
50024	21	0	 	 
50024	22	0	 	 
50024	23	0	 	 
50024	24	0	 	 
50024	25	0	 	 
50024	26	0	 	 
50024	27	0	 	 
50024	28	0	 	 
50024	29	0	 	 
50024	30	0	 	 
50024	31	0	 	 
50025	1	0	 	 
50025	2	1	400	 
50025	3	1	400	2
50025	4	1	200	0
50025	5	0	 	 
50025	6	1	105	 
50025	7	1	102	2
50025	8	1	105	0
50025	9	0	 	 
50025	10	0	 	 
50025	11	0	 	 
50025	12	0	 	 
50025	13	0	 	 
50025	14	0	 	 
50025	15	0	 	 
50025	16	0	 	 
50025	17	1	8	0
50025	18	1	42	0
50025	19	0	 	 
50025	20	0	 	 
50025	21	0	 	 
50025	22	0	 	 
50025	23	0	 	 
50025	24	0	 	 
50025	25	0	 	 
50025	26	0	 	 
50025	27	0	 	 
50025	28	0	 	 
50025	29	0	 	 
50025	30	0	 	 
50025	31	0	 	 
50026	1	1	300	 
50026	2	1	200	 
50026	3	1	360	1
50026	4	0	 	 
50026	5	1	40	 
50026	6	1	18	 
50026	7	1	54	1
50026	8	0	 	 
50026	9	0	 	 
50026	10	0	 	 
50026	11	0	 	 
50026	12	0	 	 
50026	13	0	 	 
50026	14	0	 	 
50026	15	1	420	1
50026	16	0	 	 
50026	17	1	370	0
50026	18	0	 	 
50026	19	0	 	 
50026	20	0	 	 
50026	21	0	 	 
50026	22	0	 	 
50026	23	0	 	 
50026	24	0	 	 
50026	25	0	 	 
50026	26	0	 	 
50026	27	0	 	 
50026	28	0	 	 
50026	29	1	13	1
50026	30	0	 	 
50026	31	0	 	 
50027	1	1	370	 
50027	2	1	340	 
50027	3	0	 	 
50027	4	1	400	1
50027	5	1	20	 
50027	6	1	36	 
50027	7	0	 	 
50027	8	1	200	1
50027	9	0	 	 
50027	10	0	 	 
50027	11	0	 	 
50027	12	0	 	 
50027	13	0	 	 
50027	14	0	 	 
50027	15	1	140	1
50027	16	0	 	 
50027	17	0	 	 
50027	18	1	60	0
50027	19	0	 	 
50027	20	0	 	 
50027	21	0	 	 
50027	22	0	 	 
50027	23	0	 	 
50027	24	0	 	 
50027	25	0	 	 
50027	26	0	 	 
50027	27	0	 	 
50027	28	0	 	 
50027	29	0	 	 
50027	30	0	 	 
50027	31	0	 	 
50028	1	0	 	 
50028	2	0	 	 
50028	3	1	300	0
50028	4	0	 	 
50028	5	1	80	 
50028	6	1	60	 
50028	7	1	60	0
50028	8	1	70	4
50028	9	0	 	 
50028	10	0	 	 
50028	11	0	 	 
50028	12	0	 	 
50028	13	0	 	 
50028	14	0	 	 
50028	15	0	 	 
50028	16	0	 	 
50028	17	0	 	 
50028	18	0	 	 
50028	19	0	 	 
50028	20	0	 	 
50028	21	0	 	 
50028	22	0	 	 
50028	23	0	 	 
50028	24	0	 	 
50028	25	0	 	 
50028	26	0	 	 
50028	27	0	 	 
50028	28	0	 	 
50028	29	0	 	 
50028	30	0	 	 
50028	31	0	 	 
50030	1	1	500	 
50030	2	1	380	 
50030	3	1	500	1
50030	4	0	 	 
50030	5	1	200	 
50030	6	1	130	 
50030	7	1	180	3
50030	8	0	 	 
50030	9	0	 	 
50030	10	0	 	 
50030	11	0	 	 
50030	12	0	 	 
50030	13	0	 	 
50030	14	0	 	 
50030	15	1	300	1
50030	16	0	 	 
50030	17	1	260	0
50030	18	1	50	0
50030	19	0	 	 
50030	20	0	 	 
50030	21	0	 	 
50030	22	0	 	 
50030	23	0	 	 
50030	24	0	 	 
50030	25	0	 	 
50030	26	0	 	 
50030	27	0	 	 
50030	28	0	 	 
50030	29	0	 	 
50030	30	0	 	 
50030	31	0	 	 
50031	1	1	400	 
50031	2	1	300	 
50031	3	1	40	0
50031	4	1	500	1
50031	5	1	44	 
50031	6	1	30	 
50031	7	1	30	0
50031	8	1	120	2
50031	9	0	 	 
50031	10	0	 	 
50031	11	0	 	 
50031	12	0	 	 
50031	13	0	 	 
50031	14	0	 	 
50031	15	1	130	1
50031	16	0	 	 
50031	17	1	100	0
50031	18	0	 	 
50031	19	0	 	 
50031	20	0	 	 
50031	21	0	 	 
50031	22	0	 	 
50031	23	0	 	 
50031	24	0	 	 
50031	25	0	 	 
50031	26	0	 	 
50031	27	0	 	 
50031	28	0	 	 
50031	29	0	 	 
50031	30	0	 	 
50031	31	0	 	 
50032	1	1	400	 
50032	2	1	240	 
50032	3	1	200	4
50032	4	1	300	0
50032	5	1	400	 
50032	6	1	280	 
50032	7	1	300	4
50032	8	1	400	0
50032	9	0	 	 
50032	10	0	 	 
50032	11	0	 	 
50032	12	0	 	 
50032	13	0	 	 
50032	14	0	 	 
50032	15	0	 	 
50032	16	0	 	 
50032	17	0	 	 
50032	18	0	 	 
50032	19	0	 	 
50032	20	0	 	 
50032	21	0	 	 
50032	22	0	 	 
50032	23	0	 	 
50032	24	0	 	 
50032	25	0	 	 
50032	26	0	 	 
50032	27	0	 	 
50032	28	0	 	 
50032	29	1	150	4
50032	30	0	 	 
50032	31	0	 	 
50033	1	0	 	 
50033	2	0	 	 
50033	3	0	 	 
50033	4	0	 	 
50033	5	0	 	 
50033	6	1	60	 
50033	7	0	 	 
50033	8	1	90	4
50033	9	0	 	 
50033	10	0	 	 
50033	11	0	 	 
50033	12	0	 	 
50033	13	0	 	 
50033	14	0	 	 
50033	15	1	90	4
50033	16	0	 	 
50033	17	0	 	 
50033	18	0	 	 
50033	19	0	 	 
50033	20	0	 	 
50033	21	0	 	 
50033	22	0	 	 
50033	23	0	 	 
50033	24	0	 	 
50033	25	0	 	 
50033	26	1	360	0
50033	27	0	 	 
50033	28	0	 	 
50033	29	0	 	 
50033	30	0	 	 
50033	31	0	 	 
50034	1	1	2000	 
50034	2	1	1100	 
50034	3	1	1100	0
50034	4	1	2000	1
50034	5	1	500	 
50034	6	1	350	 
50034	7	1	150	0
50034	8	1	425	1
50034	9	1	165	0
50034	10	0	 	 
50034	11	0	 	 
50034	12	0	 	 
50034	13	0	 	 
50034	14	0	 	 
50034	15	1	300	1
50034	16	0	 	 
50034	17	1	300	0
50034	18	0	 	 
50034	19	0	 	 
50034	20	0	 	 
50034	21	0	 	 
50034	22	0	 	 
50034	23	0	 	 
50034	24	1	50	 
50034	25	0	 	 
50034	26	1	1500	0
50034	27	0	 	 
50034	28	0	 	 
50034	29	0	 	 
50034	30	0	 	 
50034	31	0	 	 
50035	1	1	500	 
50035	2	1	1000	 
50035	3	1	180	4
50035	4	1	80	0
50035	5	1	45	 
50035	6	1	130	 
50035	7	1	90	4
50035	8	1	30	0
50035	9	0	 	 
50035	10	0	 	 
50035	11	1	35	0
50035	12	0	 	 
50035	13	0	 	 
50035	14	0	 	 
50035	15	0	 	 
50035	16	0	 	 
50035	17	0	 	 
50035	18	0	 	 
50035	19	0	 	 
50035	20	1	65	4
50035	21	0	 	 
50035	22	0	 	 
50035	23	0	 	 
50035	24	0	 	 
50035	25	0	 	 
50035	26	0	 	 
50035	27	0	 	 
50035	28	0	 	 
50035	29	0	 	 
50035	30	0	 	 
50035	31	0	 	 
50036	1	1	40	 
50036	2	0	 	 
50036	3	1	90	0
50036	4	1	200	2
50036	5	1	90	 
50036	6	1	70	 
50036	7	1	50	0
50036	8	1	120	2
50036	9	0	 	 
50036	10	0	 	 
50036	11	0	 	 
50036	12	0	 	 
50036	13	0	 	 
50036	14	0	 	 
50036	15	1	400	1
50036	16	0	 	 
50036	17	1	25	0
50036	18	0	 	 
50036	19	0	 	 
50036	20	0	 	 
50036	21	0	 	 
50036	22	0	 	 
50036	23	0	 	 
50036	24	0	 	 
50036	25	0	 	 
50036	26	1	720	0
50036	27	0	 	 
50036	28	1	10	2
50036	29	1	6	0
50036	30	0	 	 
50036	31	0	 	 
50037	1	0	 	 
50037	2	1	450	 
50037	3	0	 	 
50037	4	1	400	1
50037	5	0	 	 
50037	6	1	20	 
50037	7	0	 	 
50037	8	1	90	1
50037	9	1	150	0
50037	10	0	 	 
50037	11	1	30	0
50037	12	0	 	 
50037	13	0	 	 
50037	14	0	 	 
50037	15	1	75	0
50037	16	0	 	 
50037	17	0	 	 
50037	18	0	 	 
50037	19	0	 	 
50037	20	0	 	 
50037	21	0	 	 
50037	22	0	 	 
50037	23	0	 	 
50037	24	0	 	 
50037	25	0	 	 
50037	26	0	 	 
50037	27	0	 	 
50037	28	0	 	 
50037	29	0	 	 
50037	30	0	 	 
50037	31	0	 	 
50038	1	1	350	 
50038	2	1	430	 
50038	3	1	150	0
50038	4	1	150	4
50038	5	1	70	 
50038	6	1	47	 
50038	7	1	33	0
50038	8	1	10	77
50038	9	0	 	 
50038	10	0	 	 
50038	11	0	 	 
50038	12	0	 	 
50038	13	0	 	 
50038	14	0	 	 
50038	15	1	40	0
50038	16	0	 	 
50038	17	0	 	 
50038	18	0	 	 
50038	19	0	 	 
50038	20	0	 	 
50038	21	0	 	 
50038	22	0	 	 
50038	23	0	 	 
50038	24	0	 	 
50038	25	0	 	 
50038	26	0	 	 
50038	27	0	 	 
50038	28	0	 	 
50038	29	0	 	 
50038	30	0	 	 
50038	31	0	 	 
50039	1	0	 	 
50039	2	0	 	 
50039	3	0	 	 
50039	4	1	270	1
50039	5	0	 	 
50039	6	1	50	 
50039	7	0	 	 
50039	8	1	60	2
50039	9	0	 	 
50039	10	0	 	 
50039	11	0	 	 
50039	12	0	 	 
50039	13	0	 	 
50039	14	0	 	 
50039	15	1	80	1
50039	16	0	 	 
50039	17	0	 	 
50039	18	0	 	 
50039	19	0	 	 
50039	20	0	 	 
50039	21	0	 	 
50039	22	0	 	 
50039	23	0	 	 
50039	24	0	 	 
50039	25	0	 	 
50039	26	0	 	 
50039	27	0	 	 
50039	28	1	12	4
50039	29	0	 	 
50039	30	0	 	 
50039	31	0	 	 
50040	1	1	200	 
50040	2	1	200	 
50040	3	1	230	3
50040	4	1	250	0
50040	5	1	70	 
50040	6	1	70	 
50040	7	1	210	2
50040	8	1	98	0
50040	9	1	180	0
50040	10	0	 	 
50040	11	1	15	0
50040	12	0	 	 
50040	13	0	 	 
50040	14	0	 	 
50040	15	0	 	 
50040	16	0	 	 
50040	17	0	 	 
50040	18	0	 	 
50040	19	0	 	 
50040	20	0	 	 
50040	21	0	 	 
50040	22	0	 	 
50040	23	0	 	 
50040	24	0	 	 
50040	25	0	 	 
50040	26	0	 	 
50040	27	0	 	 
50040	28	0	 	 
50040	29	0	 	 
50040	30	0	 	 
50040	31	0	 	 
50041	1	1	480	 
50041	2	1	200	 
50041	3	0	 	 
50041	4	1	720	1
50041	5	0	 	 
50041	6	1	120	 
50041	7	0	 	 
50041	8	1	180	2
50041	9	0	 	 
50041	10	0	 	 
50041	11	0	 	 
50041	12	0	 	 
50041	13	0	 	 
50041	14	0	 	 
50041	15	1	166	2
50041	16	0	 	 
50041	17	1	37	0
50041	18	0	 	 
50041	19	0	 	 
