CHILDCODE	LANDIDR4	LNDLIVR4	TOTLIVR4	USELIVR4	LNDTYPR4	TOTINDR4	USEINDR4	TOTLNDR4	USERANR4	USEDRYR4	PRIRRR4
160079	5	N	 	 	N	 	 	 	 	 	 
160080	1	Y	.0599999986588955	1	N	 	 	 	 	 	 
160080	2	N	 	 	N	 	 	 	 	 	 
160080	3	N	 	 	N	 	 	 	 	 	 
160080	4	N	 	 	N	 	 	 	 	 	 
160080	5	N	 	 	N	 	 	 	 	 	 
160081	1	Y	.0199999995529652	1	Y	0	 	2	5	5	4
160081	2	N	 	 	N	 	 	 	 	 	 
160081	3	N	 	 	Y	0	 	5	5	11	88
160081	4	N	 	 	N	 	 	 	 	 	 
160081	5	N	 	 	N	 	 	 	 	 	 
160082	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
160082	2	N	 	 	N	 	 	 	 	 	 
160082	3	N	 	 	N	 	 	 	 	 	 
160082	4	N	 	 	N	 	 	 	 	 	 
160082	5	N	 	 	N	 	 	 	 	 	 
160083	1	Y	.00999999977648258	1	Y	0	 	1	10	11	88
160083	2	N	 	 	N	 	 	 	 	 	 
160083	3	N	 	 	N	 	 	 	 	 	 
160083	4	N	 	 	N	 	 	 	 	 	 
160083	5	N	 	 	N	 	 	 	 	 	 
160084	1	N	 	 	N	 	 	 	 	 	 
160084	2	N	 	 	N	 	 	 	 	 	 
160084	3	N	 	 	N	 	 	 	 	 	 
160084	4	N	 	 	N	 	 	 	 	 	 
160084	5	N	 	 	N	 	 	 	 	 	 
160086	1	Y	.0500000007450581	1	Y	0	 	10	10	10	2
160086	2	N	 	 	N	 	 	 	 	 	 
160086	3	N	 	 	N	 	 	 	 	 	 
160086	4	N	 	 	N	 	 	 	 	 	 
160086	5	N	 	 	N	 	 	 	 	 	 
160087	1	Y	.00999999977648258	1	Y	0	 	0	 	 	 
160087	2	N	 	 	N	 	 	 	 	 	 
160087	3	N	 	 	N	 	 	 	 	 	 
160087	4	N	 	 	N	 	 	 	 	 	 
160087	5	N	 	 	N	 	 	 	 	 	 
160088	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
160088	2	N	 	 	N	 	 	 	 	 	 
160088	3	N	 	 	N	 	 	 	 	 	 
160088	4	N	 	 	N	 	 	 	 	 	 
160088	5	N	 	 	N	 	 	 	 	 	 
160089	1	Y	.300000011920929	1	N	 	 	 	 	 	 
160089	2	N	 	 	N	 	 	 	 	 	 
160089	3	N	 	 	N	 	 	 	 	 	 
160089	4	N	 	 	N	 	 	 	 	 	 
160089	5	N	 	 	N	 	 	 	 	 	 
160090	1	Y	.0500000007450581	1	Y	0	 	2.5	5	88	5
160090	2	N	 	 	N	 	 	 	 	 	 
160090	3	N	 	 	Y	0	 	2	5	88	5
160090	4	N	 	 	N	 	 	 	 	 	 
160090	5	N	 	 	N	 	 	 	 	 	 
160091	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
160091	2	N	 	 	N	 	 	 	 	 	 
160091	3	N	 	 	Y	0	 	2	5	88	5
160091	4	N	 	 	N	 	 	 	 	 	 
160091	5	N	 	 	N	 	 	 	 	 	 
160092	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
160092	2	N	 	 	N	 	 	 	 	 	 
160092	3	N	 	 	N	 	 	 	 	 	 
160092	4	N	 	 	N	 	 	 	 	 	 
160092	5	N	 	 	N	 	 	 	 	 	 
160093	1	Y	.0599999986588955	1	Y	0	 	2	5	88	5
160093	2	N	 	 	N	 	 	 	 	 	 
160093	3	N	 	 	N	 	 	 	 	 	 
160093	4	N	 	 	N	 	 	 	 	 	 
160093	5	N	 	 	N	 	 	 	 	 	 
160094	1	Y	0	1	Y	0	 	2	10	11	2
160094	2	N	 	 	N	 	 	 	 	 	 
160094	3	N	 	 	N	 	 	 	 	 	 
160094	4	N	 	 	N	 	 	 	 	 	 
160094	5	N	 	 	N	 	 	 	 	 	 
160095	1	Y	.0199999995529652	1	Y	0	 	.75	5	5	5
160095	2	N	 	 	N	 	 	 	 	 	 
160095	3	N	 	 	N	 	 	 	 	 	 
160095	4	N	 	 	N	 	 	 	 	 	 
160095	5	N	 	 	N	 	 	 	 	 	 
160096	1	Y	.0199999995529652	1	Y	0	 	4	10	10	5
160096	2	N	 	 	N	 	 	 	 	 	 
160096	3	N	 	 	N	 	 	 	 	 	 
160096	4	N	 	 	N	 	 	 	 	 	 
160096	5	N	 	 	N	 	 	 	 	 	 
160097	1	Y	.0599999986588955	1	Y	0	 	5	5	88	5
160097	2	N	 	 	N	 	 	 	 	 	 
160097	3	N	 	 	N	 	 	 	 	 	 
160097	4	N	 	 	N	 	 	 	 	 	 
160097	5	N	 	 	N	 	 	 	 	 	 
160098	1	Y	.0399999991059303	1	Y	0	 	2	5	88	5
160098	2	N	 	 	N	 	 	 	 	 	 
160098	3	N	 	 	N	 	 	 	 	 	 
160098	4	N	 	 	N	 	 	 	 	 	 
160098	5	N	 	 	N	 	 	 	 	 	 
160099	1	Y	.0199999995529652	1	Y	0	 	2	5	11	88
160099	2	N	 	 	N	 	 	 	 	 	 
160099	3	N	 	 	N	 	 	 	 	 	 
160099	4	N	 	 	N	 	 	 	 	 	 
160099	5	N	 	 	N	 	 	 	 	 	 
160100	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
160100	2	N	 	 	N	 	 	 	 	 	 
160100	3	Y	0	88	Y	0	 	5	5	5	2
160100	4	N	 	 	N	 	 	 	 	 	 
160100	5	N	 	 	N	 	 	 	 	 	 
170001	1	Y	.0500000007450581	1	Y	0	 	6	5	5	1
170001	2	N	 	 	N	 	 	 	 	 	 
170001	3	N	 	 	N	 	 	 	 	 	 
170001	4	N	 	 	N	 	 	 	 	 	 
170001	5	N	 	 	N	 	 	 	 	 	 
170002	1	N	 	 	N	 	 	 	 	 	 
170002	2	N	 	 	N	 	 	 	 	 	 
170002	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
170002	4	N	 	 	N	 	 	 	 	 	 
170002	5	N	 	 	N	 	 	 	 	 	 
170003	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
170003	2	N	 	 	N	 	 	 	 	 	 
170003	3	N	 	 	N	 	 	 	 	 	 
170003	4	N	 	 	N	 	 	 	 	 	 
170003	5	N	 	 	N	 	 	 	 	 	 
170004	1	Y	.0299999993294477	1	Y	0	 	1	5	5	4
170004	2	N	 	 	N	 	 	 	 	 	 
170004	3	N	 	 	N	 	 	 	 	 	 
170004	4	N	 	 	N	 	 	 	 	 	 
170004	5	N	 	 	N	 	 	 	 	 	 
170005	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
170005	2	N	 	 	N	 	 	 	 	 	 
170005	3	N	 	 	N	 	 	 	 	 	 
170005	4	N	 	 	N	 	 	 	 	 	 
170005	5	N	 	 	N	 	 	 	 	 	 
170006	1	Y	.129999995231628	1	Y	0	 	.75	5	5	2
170006	2	N	 	 	N	 	 	 	 	 	 
170006	3	N	 	 	N	 	 	 	 	 	 
170006	4	N	 	 	N	 	 	 	 	 	 
170006	5	N	 	 	N	 	 	 	 	 	 
170007	1	Y	.0199999995529652	1	Y	0	 	4	5	5	1
170007	2	N	 	 	N	 	 	 	 	 	 
170007	3	N	 	 	N	 	 	 	 	 	 
170007	4	N	 	 	N	 	 	 	 	 	 
170007	5	N	 	 	N	 	 	 	 	 	 
170008	1	Y	.00999999977648258	1	Y	0	 	2	11	11	88
170008	2	N	 	 	N	 	 	 	 	 	 
170008	3	N	 	 	N	 	 	 	 	 	 
170008	4	N	 	 	N	 	 	 	 	 	 
170008	5	N	 	 	N	 	 	 	 	 	 
170009	1	Y	.0199999995529652	1	Y	0	 	2	5	5	2
170009	2	N	 	 	N	 	 	 	 	 	 
170009	3	N	 	 	N	 	 	 	 	 	 
170009	4	N	 	 	N	 	 	 	 	 	 
170009	5	N	 	 	N	 	 	 	 	 	 
170010	1	Y	.0399999991059303	1	Y	0	 	2	5	11	5
170010	2	N	 	 	N	 	 	 	 	 	 
170010	3	N	 	 	Y	0	 	4	5	5	2
170010	4	N	 	 	N	 	 	 	 	 	 
170010	5	N	 	 	N	 	 	 	 	 	 
170011	1	Y	.0500000007450581	1	Y	0	 	2	5	11	5
170011	2	N	 	 	N	 	 	 	 	 	 
170011	3	N	 	 	Y	0	 	6	5	13	5
170011	4	N	 	 	N	 	 	 	 	 	 
170011	5	N	 	 	N	 	 	 	 	 	 
170012	1	Y	.0799999982118607	1	Y	0	 	2	5	11	88
170012	2	N	 	 	N	 	 	 	 	 	 
170012	3	N	 	 	N	 	 	 	 	 	 
170012	4	N	 	 	N	 	 	 	 	 	 
170012	5	N	 	 	N	 	 	 	 	 	 
170013	1	Y	.0299999993294477	1	Y	0	 	2.5	5	5	4
170013	2	N	 	 	N	 	 	 	 	 	 
170013	3	N	 	 	N	 	 	 	 	 	 
170013	4	N	 	 	N	 	 	 	 	 	 
170013	5	N	 	 	N	 	 	 	 	 	 
170015	1	Y	.0500000007450581	1	Y	0	 	1	5	5	2
170015	2	N	 	 	N	 	 	 	 	 	 
170015	3	N	 	 	N	 	 	 	 	 	 
170015	4	N	 	 	N	 	 	 	 	 	 
170015	5	N	 	 	N	 	 	 	 	 	 
170016	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
170016	2	N	 	 	N	 	 	 	 	 	 
170016	3	N	 	 	N	 	 	 	 	 	 
170016	4	N	 	 	N	 	 	 	 	 	 
170016	5	N	 	 	N	 	 	 	 	 	 
170017	1	Y	.0199999995529652	1	Y	0	 	2	5	5	3
170017	2	N	 	 	N	 	 	 	 	 	 
170017	3	N	 	 	N	 	 	 	 	 	 
170017	4	N	 	 	N	 	 	 	 	 	 
170017	5	N	 	 	N	 	 	 	 	 	 
170018	1	Y	.200000002980232	1	Y	0	 	1	11	11	88
170018	2	N	 	 	N	 	 	 	 	 	 
170018	3	N	 	 	N	 	 	 	 	 	 
170018	4	N	 	 	N	 	 	 	 	 	 
170018	5	N	 	 	N	 	 	 	 	 	 
170019	1	Y	.00999999977648258	1	Y	0	 	5.5	5	11	5
170019	2	N	 	 	N	 	 	 	 	 	 
170019	3	N	 	 	N	 	 	 	 	 	 
170019	4	N	 	 	N	 	 	 	 	 	 
170019	5	N	 	 	N	 	 	 	 	 	 
170020	1	Y	.200000002980232	1	Y	0	 	4	5	11	5
170020	2	N	 	 	N	 	 	 	 	 	 
170020	3	N	 	 	N	 	 	 	 	 	 
170020	4	N	 	 	N	 	 	 	 	 	 
170020	5	N	 	 	N	 	 	 	 	 	 
170021	1	Y	.0199999995529652	1	Y	0	 	.5	5	11	5
170021	2	N	 	 	N	 	 	 	 	 	 
170021	3	N	 	 	N	 	 	 	 	 	 
170021	4	N	 	 	N	 	 	 	 	 	 
170021	5	N	 	 	N	 	 	 	 	 	 
170022	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
170022	2	N	 	 	N	 	 	 	 	 	 
170022	3	Y	0	88	Y	0	 	1	5	11	5
170022	4	N	 	 	N	 	 	 	 	 	 
170022	5	N	 	 	N	 	 	 	 	 	 
170023	1	Y	.0299999993294477	1	Y	0	 	.5	10	11	5
170023	2	N	 	 	N	 	 	 	 	 	 
170023	3	N	 	 	N	 	 	 	 	 	 
170023	4	N	 	 	N	 	 	 	 	 	 
170023	5	N	 	 	N	 	 	 	 	 	 
170024	1	Y	.00999999977648258	1	Y	0	 	1	10	11	5
170024	2	N	 	 	N	 	 	 	 	 	 
170024	3	N	 	 	N	 	 	 	 	 	 
170024	4	N	 	 	N	 	 	 	 	 	 
170024	5	N	 	 	N	 	 	 	 	 	 
170025	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
170025	2	N	 	 	N	 	 	 	 	 	 
170025	3	N	 	 	N	 	 	 	 	 	 
170025	4	N	 	 	N	 	 	 	 	 	 
170025	5	N	 	 	N	 	 	 	 	 	 
170026	1	Y	.0299999993294477	1	Y	0	 	1.5	5	11	5
170026	2	N	 	 	N	 	 	 	 	 	 
170026	3	N	 	 	N	 	 	 	 	 	 
170026	4	N	 	 	N	 	 	 	 	 	 
170026	5	N	 	 	N	 	 	 	 	 	 
170027	1	Y	.00999999977648258	1	Y	0	 	3	5	5	2
170027	2	N	 	 	N	 	 	 	 	 	 
170027	3	N	 	 	N	 	 	 	 	 	 
170027	4	N	 	 	N	 	 	 	 	 	 
170027	5	N	 	 	N	 	 	 	 	 	 
170028	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
170028	2	N	 	 	N	 	 	 	 	 	 
170028	3	N	 	 	N	 	 	 	 	 	 
170028	4	N	 	 	N	 	 	 	 	 	 
170028	5	N	 	 	N	 	 	 	 	 	 
170029	1	Y	.0399999991059303	1	Y	0	 	4	5	11	5
170029	2	N	 	 	N	 	 	 	 	 	 
170029	3	N	 	 	N	 	 	 	 	 	 
170029	4	N	 	 	N	 	 	 	 	 	 
170029	5	N	 	 	N	 	 	 	 	 	 
170030	1	Y	.0199999995529652	1	Y	0	 	1	5	5	4
170030	2	N	 	 	N	 	 	 	 	 	 
170030	3	N	 	 	N	 	 	 	 	 	 
170030	4	N	 	 	Y	 	 	2	5	11	5
170030	5	N	 	 	N	 	 	 	 	 	 
170031	1	Y	.00999999977648258	1	Y	0	 	1	5	11	5
170031	2	N	 	 	N	 	 	 	 	 	 
170031	3	N	 	 	N	 	 	 	 	 	 
170031	4	N	 	 	Y	 	 	.5	5	5	2
170031	5	N	 	 	N	 	 	 	 	 	 
170032	1	Y	.00999999977648258	1	Y	0	 	2.5	5	5	1
170032	2	N	 	 	N	 	 	 	 	 	 
170032	3	N	 	 	Y	0	 	3	5	5	1
170032	4	N	 	 	Y	 	 	2	5	11	5
170032	5	N	 	 	N	 	 	 	 	 	 
170033	1	Y	.0199999995529652	1	Y	0	 	4	5	5	2
170033	2	N	 	 	N	 	 	 	 	 	 
170033	3	N	 	 	N	 	 	 	 	 	 
170033	4	N	 	 	N	 	 	 	 	 	 
170033	5	N	 	 	N	 	 	 	 	 	 
170034	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
170034	2	N	 	 	N	 	 	 	 	 	 
170034	3	N	 	 	Y	0	 	2	5	11	5
170034	4	N	 	 	N	 	 	 	 	 	 
170034	5	N	 	 	N	 	 	 	 	 	 
170035	1	Y	.00999999977648258	1	Y	0	 	1.5	5	5	4
170035	2	N	 	 	N	 	 	 	 	 	 
170035	3	Y	0	88	Y	0	 	1.5	5	5	4
170035	4	N	 	 	N	 	 	 	 	 	 
170035	5	N	 	 	N	 	 	 	 	 	 
170036	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
170036	2	N	 	 	N	 	 	 	 	 	 
170036	3	N	 	 	Y	0	 	2	5	11	5
170036	4	N	 	 	N	 	 	 	 	 	 
170036	5	N	 	 	N	 	 	 	 	 	 
170037	1	Y	.00999999977648258	1	Y	0	 	3	10	11	5
170037	2	N	 	 	N	 	 	 	 	 	 
170037	3	N	 	 	N	 	 	 	 	 	 
170037	4	N	 	 	N	 	 	 	 	 	 
170037	5	N	 	 	N	 	 	 	 	 	 
170038	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
170038	2	N	 	 	N	 	 	 	 	 	 
170038	3	N	 	 	N	 	 	 	 	 	 
170038	4	N	 	 	N	 	 	 	 	 	 
170038	5	N	 	 	N	 	 	 	 	 	 
170039	1	Y	.00999999977648258	1	Y	0	 	1.5	5	11	5
170039	2	N	 	 	N	 	 	 	 	 	 
170039	3	N	 	 	N	 	 	 	 	 	 
170039	4	N	 	 	N	 	 	 	 	 	 
170039	5	N	 	 	N	 	 	 	 	 	 
170040	1	Y	.25	1	Y	0	 	2	5	11	5
170040	2	N	 	 	N	 	 	 	 	 	 
170040	3	N	 	 	N	 	 	 	 	 	 
170040	4	N	 	 	N	 	 	 	 	 	 
170040	5	N	 	 	N	 	 	 	 	 	 
170041	1	Y	.0299999993294477	1	Y	0	 	1	5	11	5
170041	2	N	 	 	N	 	 	 	 	 	 
170041	3	N	 	 	N	 	 	 	 	 	 
170041	4	N	 	 	N	 	 	 	 	 	 
170041	5	N	 	 	N	 	 	 	 	 	 
170042	1	Y	.100000001490116	1	Y	3	8	5	5	5	4
170042	2	N	 	 	N	 	 	 	 	 	 
170042	3	N	 	 	Y	0	 	5	5	5	4
170042	4	N	 	 	N	 	 	 	 	 	 
170042	5	N	 	 	N	 	 	 	 	 	 
170043	1	Y	.0199999995529652	1	Y	0	 	1	10	10	4
170043	2	N	 	 	N	 	 	 	 	 	 
170043	3	N	 	 	N	 	 	 	 	 	 
170043	4	N	 	 	N	 	 	 	 	 	 
170043	5	N	 	 	N	 	 	 	 	 	 
170044	1	Y	.0199999995529652	1	Y	0	 	.25	10	11	4
170044	2	N	 	 	N	 	 	 	 	 	 
170044	3	N	 	 	N	 	 	 	 	 	 
170044	4	N	 	 	N	 	 	 	 	 	 
170044	5	N	 	 	N	 	 	 	 	 	 
170045	1	N	 	 	Y	0	 	3	5	5	2
170045	2	N	 	 	N	 	 	 	 	 	 
170045	3	N	 	 	N	 	 	 	 	 	 
170045	4	N	 	 	N	 	 	 	 	 	 
170045	5	N	 	 	N	 	 	 	 	 	 
170046	1	Y	.0199999995529652	1	Y	0	 	8	5	5	2
170046	2	N	 	 	N	 	 	 	 	 	 
170046	3	N	 	 	N	 	 	 	 	 	 
170046	4	N	 	 	N	 	 	 	 	 	 
170046	5	N	 	 	N	 	 	 	 	 	 
170048	1	Y	.0199999995529652	1	Y	0	 	2	5	5	1
170048	2	N	 	 	N	 	 	 	 	 	 
170048	3	N	 	 	Y	0	 	1	5	5	1
170048	4	N	 	 	N	 	 	 	 	 	 
170048	5	N	 	 	N	 	 	 	 	 	 
170049	1	Y	.100000001490116	1	Y	0	 	2.5	5	5	1
170049	2	N	 	 	N	 	 	 	 	 	 
170049	3	N	 	 	N	 	 	 	 	 	 
170049	4	N	 	 	N	 	 	 	 	 	 
170049	5	N	 	 	N	 	 	 	 	 	 
170050	1	Y	.0399999991059303	1	Y	0	 	1.5	5	13	5
170050	2	N	 	 	N	 	 	 	 	 	 
170050	3	N	 	 	Y	0	 	1	5	11	5
170050	4	N	 	 	N	 	 	 	 	 	 
170050	5	N	 	 	N	 	 	 	 	 	 
170051	1	Y	.0199999995529652	1	Y	0	 	3.5	5	5	1
170051	2	N	 	 	N	 	 	 	 	 	 
170051	3	N	 	 	Y	0	 	1.5	11	5	4
170051	4	N	 	 	N	 	 	 	 	 	 
170051	5	N	 	 	N	 	 	 	 	 	 
170052	1	Y	.0299999993294477	1	Y	0	 	2	5	5	2
170052	2	N	 	 	N	 	 	 	 	 	 
170052	3	N	 	 	Y	0	 	3	5	5	3
170052	4	N	 	 	N	 	 	 	 	 	 
170052	5	N	 	 	N	 	 	 	 	 	 
170053	1	Y	.100000001490116	1	Y	0	 	4	5	5	1
170053	2	N	 	 	N	 	 	 	 	 	 
170053	3	N	 	 	N	 	 	 	 	 	 
170053	4	N	 	 	N	 	 	 	 	 	 
170053	5	N	 	 	N	 	 	 	 	 	 
170054	1	Y	.0199999995529652	1	Y	0	 	1.37000000476837	5	5	4
170054	2	N	 	 	N	 	 	 	 	 	 
170054	3	N	 	 	Y	0	 	3	5	5	1
170054	4	N	 	 	N	 	 	 	 	 	 
170054	5	N	 	 	N	 	 	 	 	 	 
170055	1	Y	.0199999995529652	1	Y	0	 	5	5	5	1
170055	2	N	 	 	N	 	 	 	 	 	 
170055	3	N	 	 	N	 	 	 	 	 	 
170055	4	N	 	 	N	 	 	 	 	 	 
170055	5	N	 	 	N	 	 	 	 	 	 
170056	1	N	 	 	N	 	 	 	 	 	 
170056	2	N	 	 	N	 	 	 	 	 	 
170056	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
170056	4	N	 	 	N	 	 	 	 	 	 
170056	5	N	 	 	N	 	 	 	 	 	 
170057	1	Y	.00999999977648258	1	Y	0	 	3	5	11	5
170057	2	N	 	 	N	 	 	 	 	 	 
170057	3	N	 	 	N	 	 	 	 	 	 
170057	4	N	 	 	N	 	 	 	 	 	 
170057	5	N	 	 	N	 	 	 	 	 	 
170058	1	Y	.00999999977648258	1	Y	0	 	2	5	5	2
170058	2	N	 	 	N	 	 	 	 	 	 
170058	3	N	 	 	N	 	 	 	 	 	 
170058	4	N	 	 	Y	 	 	.5	5	11	5
170058	5	N	 	 	N	 	 	 	 	 	 
170059	1	Y	.0199999995529652	1	Y	0	 	2	5	5	2
170059	2	N	 	 	N	 	 	 	 	 	 
170059	3	N	 	 	N	 	 	 	 	 	 
170059	4	N	 	 	N	 	 	 	 	 	 
170059	5	N	 	 	N	 	 	 	 	 	 
170060	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
170060	2	N	 	 	N	 	 	 	 	 	 
170060	3	N	 	 	Y	0	 	3	5	11	5
170060	4	N	 	 	N	 	 	 	 	 	 
170060	5	N	 	 	N	 	 	 	 	 	 
170061	1	Y	.0199999995529652	1	Y	0	 	3	5	5	1
170061	2	N	 	 	N	 	 	 	 	 	 
170061	3	N	 	 	N	 	 	 	 	 	 
170061	4	N	 	 	N	 	 	 	 	 	 
170061	5	N	 	 	N	 	 	 	 	 	 
170062	1	Y	.00999999977648258	1	Y	0	 	4	5	5	3
170062	2	N	 	 	N	 	 	 	 	 	 
170062	3	N	 	 	N	 	 	 	 	 	 
170062	4	N	 	 	N	 	 	 	 	 	 
170062	5	N	 	 	N	 	 	 	 	 	 
170063	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
170063	2	N	 	 	N	 	 	 	 	 	 
170063	3	N	 	 	N	 	 	 	 	 	 
170063	4	N	 	 	N	 	 	 	 	 	 
170063	5	N	 	 	N	 	 	 	 	 	 
170064	1	Y	.0199999995529652	1	Y	0	 	.5	5	11	5
170064	2	N	 	 	N	 	 	 	 	 	 
170064	3	N	 	 	N	 	 	 	 	 	 
170064	4	N	 	 	N	 	 	 	 	 	 
170064	5	N	 	 	N	 	 	 	 	 	 
170065	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
170065	2	N	 	 	N	 	 	 	 	 	 
170065	3	N	 	 	N	 	 	 	 	 	 
170065	4	N	 	 	N	 	 	 	 	 	 
170065	5	N	 	 	N	 	 	 	 	 	 
170066	1	N	 	 	Y	0	 	2.5	5	5	1
170066	2	N	 	 	N	 	 	 	 	 	 
170066	3	N	 	 	N	 	 	 	 	 	 
170066	4	N	 	 	N	 	 	 	 	 	 
170066	5	N	 	 	N	 	 	 	 	 	 
170067	1	Y	.00999999977648258	1	Y	0	 	1	5	11	5
170067	2	N	 	 	N	 	 	 	 	 	 
170067	3	N	 	 	N	 	 	 	 	 	 
170067	4	N	 	 	Y	 	 	1.25	5	11	5
170067	5	N	 	 	N	 	 	 	 	 	 
170068	1	Y	.200000002980232	1	Y	0	 	3.5	10	11	5
170068	2	N	 	 	N	 	 	 	 	 	 
170068	3	N	 	 	N	 	 	 	 	 	 
170068	4	N	 	 	N	 	 	 	 	 	 
170068	5	N	 	 	N	 	 	 	 	 	 
170069	1	Y	.00999999977648258	1	Y	0	 	3	5	11	5
170069	2	N	 	 	N	 	 	 	 	 	 
170069	3	N	 	 	N	 	 	 	 	 	 
170069	4	N	 	 	N	 	 	 	 	 	 
170069	5	N	 	 	N	 	 	 	 	 	 
170070	1	Y	.200000002980232	1	Y	0	 	4.80000019073486	5	5	2
170070	2	N	 	 	N	 	 	 	 	 	 
170070	3	N	 	 	N	 	 	 	 	 	 
170070	4	N	 	 	N	 	 	 	 	 	 
170070	5	N	 	 	N	 	 	 	 	 	 
170071	1	Y	.00999999977648258	1	Y	0	 	2.5	5	11	5
170071	2	N	 	 	N	 	 	 	 	 	 
170071	3	N	 	 	N	 	 	 	 	 	 
170071	4	N	 	 	N	 	 	 	 	 	 
170071	5	N	 	 	N	 	 	 	 	 	 
170072	1	Y	.0199999995529652	1	Y	0	 	4.5	5	11	5
170072	2	N	 	 	N	 	 	 	 	 	 
170072	3	N	 	 	N	 	 	 	 	 	 
170072	4	N	 	 	N	 	 	 	 	 	 
170072	5	N	 	 	N	 	 	 	 	 	 
170073	1	Y	.0199999995529652	1	Y	0	 	1	5	11	88
170073	2	N	 	 	N	 	 	 	 	 	 
170073	3	N	 	 	N	 	 	 	 	 	 
170073	4	N	 	 	N	 	 	 	 	 	 
170073	5	N	 	 	N	 	 	 	 	 	 
170074	1	Y	.00999999977648258	1	Y	0	 	1.5	5	11	5
170074	2	N	 	 	N	 	 	 	 	 	 
170074	3	N	 	 	N	 	 	 	 	 	 
170074	4	N	 	 	N	 	 	 	 	 	 
170074	5	N	 	 	N	 	 	 	 	 	 
170075	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
170075	2	N	 	 	N	 	 	 	 	 	 
170075	3	N	 	 	N	 	 	 	 	 	 
170075	4	N	 	 	N	 	 	 	 	 	 
170075	5	N	 	 	N	 	 	 	 	 	 
170076	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
170076	2	N	 	 	N	 	 	 	 	 	 
170076	3	N	 	 	N	 	 	 	 	 	 
170076	4	N	 	 	N	 	 	 	 	 	 
170076	5	N	 	 	N	 	 	 	 	 	 
170077	1	Y	.0299999993294477	1	Y	0	 	3	11	11	88
170077	2	N	 	 	N	 	 	 	 	 	 
170077	3	N	 	 	N	 	 	 	 	 	 
170077	4	N	 	 	N	 	 	 	 	 	 
170077	5	N	 	 	N	 	 	 	 	 	 
170078	1	Y	.0199999995529652	1	Y	0	 	3	5	5	1
170078	2	N	 	 	N	 	 	 	 	 	 
170078	3	N	 	 	N	 	 	 	 	 	 
170078	4	N	 	 	N	 	 	 	 	 	 
170078	5	N	 	 	N	 	 	 	 	 	 
170079	1	Y	.0199999995529652	1	Y	0	 	4	5	5	1
170079	2	N	 	 	N	 	 	 	 	 	 
170079	3	N	 	 	N	 	 	 	 	 	 
170079	4	N	 	 	N	 	 	 	 	 	 
170079	5	N	 	 	N	 	 	 	 	 	 
170080	1	Y	.00999999977648258	1	Y	0	 	3	5	5	2
170080	2	N	 	 	N	 	 	 	 	 	 
170080	3	N	 	 	Y	0	 	2	5	11	5
170080	4	N	 	 	N	 	 	 	 	 	 
170080	5	N	 	 	N	 	 	 	 	 	 
170081	1	Y	.00999999977648258	1	Y	0	 	3.5	10	11	5
170081	2	N	 	 	N	 	 	 	 	 	 
170081	3	N	 	 	N	 	 	 	 	 	 
170081	4	N	 	 	N	 	 	 	 	 	 
170081	5	N	 	 	N	 	 	 	 	 	 
170082	1	Y	.0299999993294477	1	Y	0	 	1.5	5	11	5
170082	2	N	 	 	N	 	 	 	 	 	 
170082	3	N	 	 	N	 	 	 	 	 	 
170082	4	N	 	 	N	 	 	 	 	 	 
170082	5	N	 	 	N	 	 	 	 	 	 
170083	1	Y	.00999999977648258	1	Y	0	 	1.5	5	11	5
170083	2	N	 	 	N	 	 	 	 	 	 
170083	3	N	 	 	N	 	 	 	 	 	 
170083	4	N	 	 	N	 	 	 	 	 	 
170083	5	N	 	 	N	 	 	 	 	 	 
170084	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
170084	2	N	 	 	N	 	 	 	 	 	 
170084	3	N	 	 	N	 	 	 	 	 	 
170084	4	N	 	 	N	 	 	 	 	 	 
170084	5	N	 	 	N	 	 	 	 	 	 
170086	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
170086	2	N	 	 	N	 	 	 	 	 	 
170086	3	N	 	 	N	 	 	 	 	 	 
170086	4	N	 	 	N	 	 	 	 	 	 
170086	5	N	 	 	N	 	 	 	 	 	 
170087	1	Y	.300000011920929	1	Y	0	 	3	5	5	1
170087	2	N	 	 	N	 	 	 	 	 	 
170087	3	N	 	 	N	 	 	 	 	 	 
170087	4	N	 	 	N	 	 	 	 	 	 
170087	5	N	 	 	N	 	 	 	 	 	 
