CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	PYMRECR4	KEEPMYR4	SPTIMR4
181017	3	3	1	0	 	0
181018	1	1	1	0	 	1
181018	2	3	1	0	 	0
181018	3	2	1	0	 	0
181019	1	1	1	0	 	1
181019	2	2	1	0	 	0
181019	3	3	1	0	 	0
181020	1	1	1	0	 	1
181020	2	2	1	0	 	0
181021	1	2	1	0	 	1
181021	2	3	1	0	 	0
181022	1	1	1	0	 	1
181022	2	2	1	0	 	0
181022	3	3	1	0	 	0
181023	1	1	1	0	 	1
181023	2	2	2	1	1	0
181024	1	1	1	0	 	1
181024	2	2	1	0	 	0
181024	3	3	1	0	 	0
181024	4	1	2	1	0	0
181025	1	2	1	0	 	0
181025	2	3	1	0	 	1
181027	1	1	1	0	 	1
181027	2	1	2	1	0	0
181027	3	2	1	0	 	0
181029	1	2	1	0	 	1
181030	1	1	1	1	1	1
181030	2	2	1	0	 	0
181031	1	1	1	0	 	0
181031	2	3	1	1	2	1
181031	3	2	1	0	 	0
181032	1	1	1	0	 	0
181032	2	2	1	0	 	1
181033	1	1	1	0	 	1
181033	2	2	1	0	 	0
181033	3	3	1	0	 	0
181034	1	2	1	0	 	0
181034	2	1	1	0	 	1
181036	1	1	1	0	 	0
181036	2	2	1	0	 	1
181036	3	3	1	0	 	0
181037	1	1	1	0	 	0
181037	2	2	1	0	 	0
181037	3	3	1	0	 	1
181038	1	3	1	0	 	0
181038	2	1	1	0	 	1
181038	3	2	1	0	 	0
181039	1	1	1	0	 	1
181039	2	2	1	0	 	0
181040	1	1	1	0	 	0
181040	2	2	1	0	 	0
181041	1	1	1	0	 	1
181041	2	2	1	0	 	0
181041	3	3	1	0	 	0
181042	1	1	1	0	 	0
181042	2	2	1	0	 	0
181043	1	1	1	0	 	0
181043	2	2	1	0	 	1
181043	3	3	1	0	 	0
181044	1	1	1	0	 	1
181044	2	1	2	1	0	0
181044	3	2	1	0	 	0
181044	4	3	1	0	 	0
181045	1	1	1	0	 	1
181045	2	3	1	0	 	0
181045	3	2	1	0	 	0
181046	1	1	1	0	 	1
181046	2	3	1	0	 	0
181046	3	2	1	0	 	0
181047	1	1	1	0	 	1
181047	2	2	1	0	 	0
181047	3	3	1	0	 	0
181048	1	1	1	0	 	1
181048	2	3	1	0	 	0
181048	3	2	1	0	 	0
181049	1	1	2	1	1	1
181049	2	2	1	0	 	0
181049	3	6	2	1	1	0
181050	1	1	1	0	 	1
181050	2	3	1	0	 	0
181050	3	2	1	0	 	0
181051	1	2	1	0	 	0
181051	2	3	1	0	 	0
181051	3	1	1	0	 	1
181052	1	1	1	0	 	0
181052	2	3	1	0	 	1
181052	3	2	1	0	 	0
181053	1	1	1	0	 	0
181053	2	2	1	0	 	0
181053	3	3	1	0	 	0
181054	1	1	1	0	 	0
181054	2	2	1	0	 	0
181054	3	3	1	0	 	0
181055	1	1	1	0	 	1
181055	2	2	1	0	 	0
181055	3	3	1	0	 	0
181056	1	1	1	0	 	0
181056	2	2	1	0	 	0
181056	3	3	1	0	 	0
181057	1	1	1	0	 	1
181057	2	2	1	0	 	0
181057	3	3	1	0	 	0
181058	1	2	1	0	 	0
181058	2	1	1	0	 	1
181058	3	3	1	0	 	0
181059	1	2	1	0	 	0
181059	2	1	1	0	 	0
181059	3	3	1	0	 	1
181060	1	1	1	0	 	1
181060	2	2	1	0	 	0
181060	3	3	1	0	 	0
181061	1	2	1	0	 	1
181061	2	1	1	0	 	1
181062	1	2	1	0	 	1
181063	1	2	1	0	 	1
181063	2	3	1	0	 	0
181063	3	1	1	0	 	0
181064	1	2	1	0	 	1
181065	1	2	1	0	 	0
181065	2	1	1	0	 	1
181065	3	3	1	0	 	0
181066	1	3	1	0	 	1
181066	2	2	1	0	 	0
181067	1	2	1	0	 	0
181067	2	3	1	0	 	0
181068	1	2	1	0	 	0
181068	2	1	1	0	 	1
181069	1	1	2	1	0	0
181069	2	2	1	0	 	0
181069	3	3	1	0	 	0
181069	4	1	1	0	 	0
181070	1	2	1	0	 	1
181070	2	1	1	0	 	0
181070	3	3	1	0	 	0
181071	1	6	2	1	0	1
181071	2	2	1	0	 	0
181071	3	3	1	0	 	0
181072	1	2	1	0	 	0
181072	2	1	1	0	 	0
181072	3	3	1	0	 	0
181073	1	1	1	0	 	1
181073	2	3	1	0	 	0
181073	3	2	1	0	 	0
181074	1	2	1	0	 	0
181074	2	1	1	0	 	0
181075	1	2	1	0	 	1
181075	2	3	1	0	 	0
181076	1	2	1	1	2	1
181077	1	1	1	0	 	1
181077	2	2	1	0	 	0
181080	1	2	1	0	 	1
181080	2	3	1	0	 	0
181080	3	1	1	0	 	0
181081	1	1	1	0	 	1
181081	2	3	1	0	 	0
181081	3	2	1	0	 	0
181082	1	2	1	0	 	1
181082	2	1	1	0	 	0
181083	1	1	1	0	 	1
181083	2	2	1	0	 	1
181084	1	1	1	0	 	1
181084	2	2	1	0	 	0
181084	3	3	1	0	 	0
181086	1	2	1	0	 	0
181086	2	1	1	0	 	0
181086	3	3	1	0	 	0
181087	1	1	1	0	 	1
181087	2	2	1	0	 	0
181088	1	1	1	0	 	0
181088	2	2	1	0	 	0
181088	3	3	1	0	 	1
181089	1	1	1	0	 	1
181089	2	2	1	0	 	0
181089	3	3	1	0	 	0
181090	1	1	1	0	 	1
181090	2	2	1	0	 	0
181091	1	1	1	0	 	1
181091	2	2	1	0	 	0
181091	3	3	1	0	 	0
181092	1	2	1	0	 	0
181092	2	1	1	0	 	1
181092	3	3	1	0	 	0
181093	1	1	1	0	 	1
181093	2	2	1	0	 	0
181094	1	2	1	0	 	0
181094	2	3	1	0	 	1
181094	3	1	1	0	 	0
181095	1	1	1	0	 	1
181095	2	2	1	0	 	0
181096	1	1	1	0	 	1
181096	2	2	1	0	 	0
181097	1	2	1	0	 	0
181097	2	1	1	0	 	1
181098	1	2	1	0	 	1
181098	2	3	1	0	 	0
181098	3	1	2	0	 	0
181099	1	1	1	0	 	1
181099	2	2	1	0	 	0
181100	1	2	1	0	 	0
181100	2	1	1	0	 	0
181101	1	1	1	0	 	0
181101	2	2	1	0	 	0
181101	3	3	1	0	 	1
181102	1	2	1	0	 	1
181102	2	1	1	0	 	0
181102	3	3	1	0	 	0
181103	1	2	1	0	 	1
181103	2	3	1	0	 	0
181104	1	2	1	0	 	1
181104	2	1	1	0	 	0
181105	1	3	1	0	 	0
181105	2	1	1	0	 	1
181105	3	2	1	0	 	0
191001	1	2	1	0	 	1
191002	1	2	1	0	 	1
191002	2	1	1	0	 	0
191003	1	2	1	5	1	0
191003	2	3	1	0	 	0
191004	1	2	1	0	 	88
191005	1	2	1	0	 	88
191006	1	3	1	0	 	0
191006	2	2	1	0	 	1
191007	1	2	1	0	 	1
191009	1	1	1	2	1	0
191009	2	2	1	0	 	1
191010	1	2	1	0	 	1
191010	2	3	1	0	 	0
191011	1	2	1	0	 	0
191012	1	2	1	0	 	0
191013	1	2	1	0	 	0
191013	2	3	1	0	 	0
191014	1	2	1	0	 	1
191015	1	2	1	0	 	1
191015	2	2	1	0	 	0
191016	1	2	1	0	 	1
191017	1	2	1	0	 	1
191019	1	2	1	0	 	1
191019	2	4	1	0	 	0
191019	3	3	1	0	 	0
191020	1	2	1	0	 	0
191021	1	2	1	0	 	1
191022	1	2	1	0	 	1
191022	2	3	1	0	 	0
191023	1	2	1	0	 	0
191024	1	2	1	0	 	1
191025	1	2	1	0	 	1
191027	1	2	1	0	 	0
191028	1	2	1	0	 	1
191029	1	2	1	0	 	0
191029	2	3	1	0	 	0
191030	1	2	1	0	 	1
191031	1	2	1	0	 	1
191032	1	2	1	0	 	1
191033	1	2	1	0	 	1
191033	2	3	1	0	 	0
191034	1	2	1	0	 	0
191034	2	3	1	0	 	0
191035	1	2	1	0	 	0
191036	1	2	1	0	 	0
191036	2	3	1	0	 	1
191037	1	3	1	0	 	1
191037	2	2	1	0	 	0
191038	1	2	1	88	0	1
191039	1	2	1	0	 	1
191041	1	2	1	0	 	0
191041	2	4	1	0	 	0
191042	1	2	1	0	 	1
191043	1	2	1	0	 	1
191043	2	3	1	0	 	0
191044	1	2	1	0	 	1
191044	2	3	1	0	 	0
191045	1	2	1	0	 	1
191047	1	2	1	5	2	1
191048	1	2	1	0	 	1
191050	1	2	1	0	 	0
191051	1	2	1	0	 	1
191052	1	2	1	0	 	1
191052	2	3	1	0	 	0
191053	1	3	1	0	 	0
191053	2	2	1	0	 	1
191054	1	2	1	0	 	1
191055	1	2	1	0	 	1
191055	2	4	1	0	 	0
191057	1	3	1	0	 	1
191057	2	2	1	0	 	0
191058	1	2	1	0	 	0
191059	1	6	2	2	0	0
191059	2	2	1	0	 	1
191060	1	3	1	0	 	0
191060	2	2	1	0	 	1
191061	1	2	1	0	 	1
191062	1	2	1	0	 	1
191063	1	2	1	0	 	0
191065	1	2	1	0	 	88
191066	1	2	1	0	 	1
191066	2	3	1	0	 	0
191068	1	2	1	0	 	0
191068	2	3	1	0	 	1
191070	1	1	2	0	 	0
191070	2	2	1	0	 	1
191070	3	3	1	0	 	0
191071	1	2	1	0	 	1
191071	2	3	1	0	 	0
191072	1	1	1	0	 	0
191072	2	2	1	0	 	1
191073	1	3	1	0	 	0
191074	1	2	1	0	 	1
191075	1	2	1	0	 	1
191076	1	2	1	0	 	1
191077	1	2	1	0	 	1
191078	1	3	1	0	 	1
191078	2	2	1	0	 	0
191079	1	3	1	0	 	1
191079	2	2	1	0	 	0
191080	1	2	1	0	 	1
191080	2	3	1	0	 	0
191082	1	3	1	0	 	0
191082	2	2	1	0	 	1
191083	1	2	1	0	 	1
191084	1	2	1	0	 	1
191085	1	3	1	0	 	0
191085	2	2	1	0	 	1
191086	1	2	1	0	 	0
191086	2	3	1	0	 	0
191087	1	2	1	0	 	1
191090	1	2	1	0	 	0
191091	1	2	1	0	 	1
191092	1	2	1	0	 	1
191092	2	3	1	0	 	0
191094	1	2	1	0	 	1
191096	1	2	1	0	 	1
191097	1	2	1	0	 	1
191097	2	1	1	0	 	0
191098	1	3	1	0	 	0
191098	2	2	1	0	 	1
191098	3	4	2	1	2	0
191099	1	2	1	0	 	1
191100	1	2	1	0	 	1
191101	1	2	1	0	 	1
191102	1	2	1	0	 	1
191102	2	5	1	0	 	0
191103	1	4	1	0	 	1
191103	2	2	1	0	 	0
191104	1	2	1	0	 	0
191104	2	3	1	0	 	1
201001	1	2	1	0	 	0
201002	1	2	1	0	 	0
201002	2	3	1	0	 	0
201003	1	2	1	0	 	1
201003	2	3	1	0	 	0
201004	1	2	1	0	 	1
201005	1	2	1	0	 	1
201005	2	4	2	1	1	0
201006	1	6	1	0	 	0
201006	2	2	1	0	 	1
201006	3	3	1	0	 	0
201007	1	2	1	0	 	1
201007	2	3	1	0	 	0
201008	1	2	1	0	 	1
201008	2	4	1	0	 	0
201011	1	3	1	0	 	0
201011	2	2	1	0	 	0
201012	1	2	1	5	2	0
201012	2	3	1	0	 	1
201013	1	2	1	0	 	1
201013	2	3	1	0	 	0
201014	1	6	1	0	 	1
201015	1	2	1	0	 	0
201015	2	1	1	0	 	0
201016	1	2	1	5	2	1
201016	2	3	1	0	 	0
201018	1	1	1	0	 	0
201018	2	3	1	0	 	0
201018	3	2	1	0	 	0
201020	1	2	1	0	 	1
201020	2	3	1	0	 	0
201021	1	4	1	5	1	0
201022	1	3	1	0	 	0
201022	2	4	1	0	 	0
201022	3	2	1	0	 	1
201023	1	1	1	0	 	0
201023	2	2	1	0	 	0
201024	1	2	1	0	 	0
201024	2	3	1	0	 	1
201024	3	4	1	0	 	0
201025	1	2	1	0	 	1
201027	1	7	1	0	 	1
201027	2	3	1	0	 	0
201028	1	6	1	5	2	0
201029	1	2	1	0	 	0
201029	2	3	1	0	 	0
201030	1	2	1	0	 	1
201030	2	3	1	0	 	0
201032	1	3	1	0	 	1
201032	2	2	1	0	 	0
201033	1	2	1	0	 	1
201034	1	2	1	0	 	1
201035	1	2	1	0	 	0
201037	1	2	1	0	 	1
201037	2	3	1	0	 	0
201038	1	2	1	0	 	0
201039	1	2	1	0	 	1
201039	2	4	1	1	1	0
201041	1	2	1	0	 	0
201041	2	1	1	0	 	0
201042	1	3	1	0	 	0
201042	2	2	1	0	 	0
201043	1	2	1	0	 	0
201044	1	2	1	0	 	1
201045	1	2	1	0	 	1
201046	1	4	1	0	 	1
201046	2	2	1	0	 	0
201048	1	2	1	0	 	0
201048	2	3	1	0	 	0
201049	1	2	1	0	 	0
201049	2	3	1	0	 	0
201050	1	2	1	0	 	1
201051	1	2	1	0	 	1
201052	1	2	1	0	 	1
201053	1	2	1	0	 	1
201053	2	3	1	0	 	0
201054	1	2	1	0	 	1
201055	1	4	1	0	 	1
201055	2	2	1	0	 	0
201056	1	2	1	0	 	0
201057	1	2	1	0	 	1
201058	1	4	1	0	 	0
201058	2	2	1	0	 	1
201059	1	2	1	0	 	0
201060	1	4	1	0	 	0
201060	2	3	1	0	 	0
201060	3	2	1	0	 	0
201061	1	2	1	0	 	1
201061	2	4	1	0	 	0
201061	3	3	1	0	 	0
201062	1	2	1	1	1	1
201063	1	3	1	0	 	1
201065	1	2	1	0	 	0
201066	1	2	1	0	 	1
201066	2	5	1	5	2	0
201067	1	2	1	0	 	0
201067	2	3	1	0	 	0
201068	1	2	1	0	 	0
201069	1	3	1	0	 	0
201069	2	2	1	0	 	0
201070	1	2	1	0	 	0
201071	1	2	1	0	 	0
201072	1	2	1	0	 	0
201072	2	3	1	0	 	0
201073	1	2	1	0	 	1
201074	1	2	1	0	 	0
201075	1	2	1	0	 	0
201075	2	3	1	0	 	1
201076	1	2	1	0	 	1
201076	2	3	1	0	 	0
201076	3	4	1	5	2	0
201077	1	2	1	0	 	0
201077	2	3	1	0	 	1
201078	1	2	1	0	 	0
201078	2	3	2	0	 	1
201079	1	2	1	0	 	1
201080	1	2	1	0	 	1
201083	1	2	1	0	 	0
201083	2	1	1	0	 	1
201083	3	4	1	0	 	0
201085	1	6	1	1	1	0
201086	1	2	1	0	 	1
201087	1	2	1	0	 	1
201087	2	3	1	0	 	0
201088	1	2	1	0	 	0
201088	2	3	1	0	 	1
201090	1	2	1	0	 	0
201090	2	3	1	0	 	0
201091	1	4	2	1	2	0
201091	2	2	1	0	 	0
201091	3	3	1	0	 	1
201092	1	3	2	1	1	1
201092	2	2	1	0	 	0
201093	1	2	1	0	 	1
201093	2	3	1	0	 	0
201094	1	2	1	0	 	1
201094	2	3	1	0	 	0
201096	1	3	1	0	 	0
201096	2	2	1	0	 	1
201096	3	4	1	0	 	0
201096	4	4	2	3	1	0
201097	1	3	1	0	 	0
201097	2	2	1	0	 	1
201097	3	5	1	0	 	0
201098	1	2	1	0	 	1
201099	1	2	1	0	 	0
201100	1	2	1	0	 	0
201100	2	3	1	0	 	1
201101	1	7	1	5	2	1
