CHILDCODE	SRMNIDR5	SRCRECR5	RCVLSTR5	OFTRCVR5	RCVAMTR5
191092	3	0	 	 	 
191093	1	0	 	 	 
191093	2	0	 	 	 
191093	3	0	 	 	 
191094	1	0	 	 	 
191094	2	0	 	 	 
191094	3	0	 	 	 
191096	1	0	 	 	 
191096	2	0	 	 	 
191096	3	0	 	 	 
191097	1	0	 	 	 
191097	2	0	 	 	 
191097	3	1	1000	10	10000
191098	1	0	 	 	 
191098	2	0	 	 	 
191098	3	0	 	 	 
191099	1	0	 	 	 
191099	2	0	 	 	 
191099	3	0	 	 	 
191100	1	0	 	 	 
191100	2	0	 	 	 
191100	3	1	16	12	192
191101	1	0	 	 	 
191101	2	0	 	 	 
191101	3	0	 	 	 
191103	1	0	 	 	 
191103	2	0	 	 	 
191103	3	0	 	 	 
191104	1	0	 	 	 
191104	2	0	 	 	 
191104	3	0	 	 	 
201001	1	0	 	 	 
201001	2	0	 	 	 
201001	3	0	 	 	 
201002	1	0	 	 	 
201002	2	0	 	 	 
201002	3	0	 	 	 
201004	1	0	 	 	 
201004	2	0	 	 	 
201004	3	0	 	 	 
201005	1	0	 	 	 
201005	2	0	 	 	 
201005	3	0	 	 	 
201006	1	0	 	 	 
201006	2	0	 	 	 
201006	3	0	 	 	 
201007	1	0	 	 	 
201007	2	0	 	 	 
201007	3	0	 	 	 
201008	1	0	 	 	 
201008	2	0	 	 	 
201008	3	0	 	 	 
201011	1	0	 	 	 
201011	2	0	 	 	 
201011	3	0	 	 	 
201012	1	0	 	 	 
201012	2	0	 	 	 
201012	3	0	 	 	 
201013	1	0	 	 	 
201013	2	0	 	 	 
201013	3	0	 	 	 
201014	1	 	 	 	 
201014	2	 	 	 	 
201014	3	 	 	 	 
201015	1	1	200	6	1200
201015	2	1	250	4	1000
201015	3	0	 	 	 
201016	1	0	 	 	 
201016	2	0	 	 	 
201016	3	0	 	 	 
201018	1	1	200	6	1200
201018	2	1	250	6	1500
201018	3	0	 	 	 
201020	1	1	200	4	800
201020	2	0	 	 	 
201020	3	0	 	 	 
201021	1	0	 	 	 
201021	2	0	 	 	 
201021	3	0	 	 	 
201022	1	0	 	 	 
201022	2	0	 	 	 
201022	3	0	 	 	 
201023	1	0	 	 	 
201023	2	0	 	 	 
201023	3	0	 	 	 
201024	1	0	 	 	 
201024	2	0	 	 	 
201024	3	0	 	 	 
201025	1	0	 	 	 
201025	2	0	 	 	 
201025	3	0	 	 	 
201027	1	0	 	 	 
201027	2	0	 	 	 
201027	3	0	 	 	 
201028	1	0	 	 	 
201028	2	0	 	 	 
201028	3	0	 	 	 
201029	1	0	 	 	 
201029	2	0	 	 	 
201029	3	0	 	 	 
201030	1	0	 	 	 
201030	2	0	 	 	 
201030	3	0	 	 	 
201032	1	0	 	 	 
201032	2	0	 	 	 
201032	3	0	 	 	 
201033	1	0	 	 	 
201033	2	0	 	 	 
201033	3	0	 	 	 
201034	1	0	 	 	 
201034	2	0	 	 	 
201034	3	0	 	 	 
201035	1	0	 	 	 
201035	2	0	 	 	 
201035	3	0	 	 	 
201036	1	0	 	 	 
201036	2	0	 	 	 
201036	3	0	 	 	 
201037	1	0	 	 	 
201037	2	0	 	 	 
201037	3	0	 	 	 
201038	1	0	 	 	 
201038	2	0	 	 	 
201038	3	0	 	 	 
201039	1	0	 	 	 
201039	2	0	 	 	 
201039	3	0	 	 	 
201040	1	 	 	 	 
201040	2	 	 	 	 
201040	3	 	 	 	 
201041	1	 	 	 	 
201041	2	 	 	 	 
201041	3	 	 	 	 
201042	1	0	 	 	 
201042	2	0	 	 	 
201042	3	0	 	 	 
201043	1	0	 	 	 
201043	2	0	 	 	 
201043	3	0	 	 	 
201044	1	0	 	 	 
201044	2	0	 	 	 
201044	3	0	 	 	 
201045	1	0	 	 	 
201045	2	0	 	 	 
201045	3	0	 	 	 
201047	1	 	 	 	 
201047	2	 	 	 	 
201047	3	 	 	 	 
201048	1	0	 	 	 
201048	2	0	 	 	 
201048	3	0	 	 	 
201049	1	1	200	4	1000
201049	2	0	 	 	 
201049	3	0	 	 	 
201051	1	0	 	 	 
201051	2	0	 	 	 
201051	3	0	 	 	 
201052	1	1	200	6	1200
201052	2	0	 	 	 
201052	3	0	 	 	 
201053	1	0	 	 	 
201053	2	0	 	 	 
201053	3	0	 	 	 
201054	1	0	 	 	 
201054	2	0	 	 	 
201054	3	0	 	 	 
201055	1	0	 	 	 
201055	2	0	 	 	 
201055	3	0	 	 	 
201056	1	0	 	 	 
201056	2	0	 	 	 
201056	3	0	 	 	 
201057	1	0	 	 	 
201057	2	0	 	 	 
201057	3	0	 	 	 
201058	1	0	 	 	 
201058	2	0	 	 	 
201058	3	0	 	 	 
201059	1	0	 	 	 
201059	2	0	 	 	 
201059	3	0	 	 	 
201060	1	0	 	 	 
201060	2	0	 	 	 
201060	3	0	 	 	 
201061	1	0	 	 	 
201061	2	0	 	 	 
201061	3	0	 	 	 
201062	1	0	 	 	 
201062	2	0	 	 	 
201062	3	0	 	 	 
201063	1	0	 	 	 
201063	2	0	 	 	 
201063	3	0	 	 	 
201065	1	0	 	 	 
201065	2	0	 	 	 
201065	3	0	 	 	 
201067	1	0	 	 	 
201067	2	0	 	 	 
201067	3	0	 	 	 
201068	1	0	 	 	 
201068	2	0	 	 	 
201068	3	0	 	 	 
201069	1	0	 	 	 
201069	2	0	 	 	 
201069	3	0	 	 	 
201070	1	0	 	 	 
201070	2	0	 	 	 
201070	3	0	 	 	 
201071	1	0	 	 	 
201071	2	0	 	 	 
201071	3	0	 	 	 
201072	1	0	 	 	 
201072	2	0	 	 	 
201072	3	0	 	 	 
201073	1	 	 	 	 
201073	2	 	 	 	 
201073	3	 	 	 	 
201074	1	0	 	 	 
201074	2	0	 	 	 
201074	3	0	 	 	 
201075	1	0	 	 	 
201075	2	0	 	 	 
201075	3	0	 	 	 
201076	1	0	 	 	 
201076	2	0	 	 	 
201076	3	0	 	 	 
201077	1	0	 	 	 
201077	2	0	 	 	 
201077	3	0	 	 	 
201078	1	0	 	 	 
201078	2	0	 	 	 
201078	3	0	 	 	 
201080	1	0	 	 	 
201080	2	0	 	 	 
201080	3	0	 	 	 
201083	1	0	 	 	 
201083	2	0	 	 	 
201083	3	0	 	 	 
201085	1	0	 	 	 
201085	2	0	 	 	 
201085	3	0	 	 	 
201086	1	0	 	 	 
201086	2	0	 	 	 
201086	3	0	 	 	 
201087	1	0	 	 	 
201087	2	0	 	 	 
201087	3	0	 	 	 
201088	1	0	 	 	 
201088	2	0	 	 	 
201088	3	0	 	 	 
201090	1	1	200	5	1000
201090	2	0	 	 	 
201090	3	0	 	 	 
201091	1	0	 	 	 
201091	2	0	 	 	 
201091	3	0	 	 	 
201094	1	1	200	6	1200
201094	2	0	 	 	 
201094	3	0	 	 	 
201096	1	1	200	2	400
201096	2	0	 	 	 
201096	3	0	 	 	 
201097	1	0	 	 	 
201097	2	0	 	 	 
201097	3	0	 	 	 
201098	1	0	 	 	 
201098	2	0	 	 	 
201098	3	0	 	 	 
201099	1	0	 	 	 
201099	2	0	 	 	 
201099	3	0	 	 	 
201100	1	0	 	 	 
201100	2	0	 	 	 
201100	3	0	 	 	 
201101	1	0	 	 	 
201101	2	0	 	 	 
201101	3	0	 	 	 
