CHILDCODE	SCHCSTIDR4	FEESR4	PAYPRDR4	NUMPRDR4
141052	6	600	2	10
141052	7	100	2	10
141052	8	11000	5	1
141052	9	200	4	2
141052	10	 	 	 
141062	1	200	5	1
141062	2	1880	4	2
141062	3	1000	5	1
141062	4	 	 	 
141062	5	0	 	 
141062	6	1200	2	9
141062	7	240	2	9
141062	8	0	 	 
141062	9	500	4	2
141062	10	 	 	 
141066	1	 	 	 
141066	2	 	 	 
141066	3	 	 	 
141066	4	 	 	 
141066	5	 	 	 
141066	6	 	 	 
141066	7	 	 	 
141066	8	 	 	 
141066	9	 	 	 
141066	10	 	 	 
141073	1	 	 	 
141073	2	 	 	 
141073	3	 	 	 
141073	4	 	 	 
141073	5	 	 	 
141073	6	 	 	 
141073	7	 	 	 
141073	8	 	 	 
141073	9	 	 	 
141073	10	 	 	 
141076	1	 	 	 
141076	2	 	 	 
141076	3	 	 	 
141076	4	 	 	 
141076	5	 	 	 
141076	6	 	 	 
141076	7	 	 	 
141076	8	 	 	 
141076	9	 	 	 
141076	10	 	 	 
151001	1	200	5	1
151001	2	3300	4	2
151001	3	0	 	 
151001	4	 	 	 
151001	5	0	 	 
151001	6	0	 	 
151001	7	0	 	 
151001	8	9700	5	1
151001	9	600	4	2
151001	10	 	 	 
151002	1	0	 	 
151002	2	5000	3	2
151002	3	60	3	2
151002	4	 	 	 
151002	5	0	 	 
151002	6	0	 	 
151002	7	0	 	 
151002	8	0	 	 
151002	9	0	 	 
151002	10	 	 	 
151003	1	0	 	 
151003	2	450	2	1
151003	3	500	3	1
151003	4	 	 	 
151003	5	0	 	 
151003	6	1500	2	1
151003	7	0	 	 
151003	8	0	 	 
151003	9	400	3	2
151003	10	 	 	 
151004	1	0	 	 
151004	2	2650	4	2
151004	3	0	 	 
151004	4	 	 	 
151004	5	0	 	 
151004	6	0	 	 
151004	7	0	 	 
151004	8	0	 	 
151004	9	1000	3	1
151004	10	 	 	 
151005	1	 	 	 
151005	2	 	 	 
151005	3	 	 	 
151005	4	 	 	 
151005	5	 	 	 
151005	6	 	 	 
151005	7	 	 	 
151005	8	 	 	 
151005	9	 	 	 
151005	10	 	 	 
151006	1	0	 	 
151006	2	7	3	2
151006	3	0	 	 
151006	4	 	 	 
151006	5	0	 	 
151006	6	0	 	 
151006	7	0	 	 
151006	8	0	 	 
151006	9	500	3	1
151006	10	 	 	 
151008	1	 	 	 
151008	2	 	 	 
151008	3	 	 	 
151008	4	 	 	 
151008	5	 	 	 
151008	6	 	 	 
151008	7	 	 	 
151008	8	 	 	 
151008	9	 	 	 
151008	10	 	 	 
151010	1	 	 	 
151010	2	 	 	 
151010	3	 	 	 
151010	4	 	 	 
151010	5	 	 	 
151010	6	 	 	 
151010	7	 	 	 
151010	8	 	 	 
151010	9	 	 	 
151010	10	 	 	 
151011	1	 	 	 
151011	2	 	 	 
151011	3	 	 	 
151011	4	 	 	 
151011	5	 	 	 
151011	6	 	 	 
151011	7	 	 	 
151011	8	 	 	 
151011	9	 	 	 
151011	10	 	 	 
151012	1	 	 	 
151012	2	 	 	 
151012	3	 	 	 
151012	4	 	 	 
151012	5	 	 	 
151012	6	 	 	 
151012	7	 	 	 
151012	8	 	 	 
151012	9	 	 	 
151012	10	 	 	 
151014	1	4000	5	1
151014	2	7000	3	2
151014	3	0	 	 
151014	4	 	 	 
151014	5	0	 	 
151014	6	450	2	10
151014	7	70	2	12
151014	8	508	3	1
151014	9	0	 	 
151014	10	 	 	 
151015	1	100	5	1
151015	2	3000	4	2
151015	3	0	 	 
151015	4	 	 	 
151015	5	1200	4	2
151015	6	0	 	 
151015	7	0	 	 
151015	8	12000	5	1
151015	9	500	3	1
151015	10	 	 	 
151016	1	385	5	1
151016	2	3300	4	2
151016	3	200	4	2
151016	4	 	 	 
151016	5	700	5	1
151016	6	300	2	9
151016	7	100	2	9
151016	8	200	5	1
151016	9	1000	3	1
151016	10	 	 	 
151017	1	800	5	1
151017	2	0	 	 
151017	3	500	3	3
151017	4	 	 	 
151017	5	0	 	 
151017	6	60	1	4
151017	7	0	 	 
151017	8	15000	5	1
151017	9	800	4	9
151017	10	 	 	 
151018	1	 	 	 
151018	2	 	 	 
151018	3	 	 	 
151018	4	 	 	 
151018	5	 	 	 
151018	6	 	 	 
151018	7	 	 	 
151018	8	 	 	 
151018	9	 	 	 
151018	10	 	 	 
151019	1	200	5	1
151019	2	2200	4	2
151019	3	0	 	 
151019	4	 	 	 
151019	5	0	 	 
151019	6	0	 	 
151019	7	0	 	 
151019	8	150	5	1
151019	9	300	4	2
151019	10	 	 	 
151020	1	80	5	1
151020	2	6000	4	2
151020	3	150	4	2
151020	4	 	 	 
151020	5	1000	2	12
151020	6	1200	2	9
151020	7	300	2	9
151020	8	15000	5	1
151020	9	300	4	2
151020	10	 	 	 
151021	1	-77	 	 
151021	2	-77	 	 
151021	3	0	 	 
151021	4	2200	4	1
151021	5	0	 	 
151021	6	0	 	 
151021	7	0	 	 
151021	8	0	 	 
151021	9	0	 	 
151021	10	 	 	 
151022	1	0	 	 
151022	2	5830	4	1
151022	3	0	 	 
151022	4	 	 	 
151022	5	0	 	 
151022	6	90	1	3
151022	7	90	2	1
151022	8	0	 	 
151022	9	470	4	1
151022	10	 	 	 
151023	1	 	 	 
151023	2	 	 	 
151023	3	 	 	 
151023	4	 	 	 
151023	5	 	 	 
151023	6	 	 	 
151023	7	 	 	 
151023	8	 	 	 
151023	9	 	 	 
151023	10	 	 	 
151024	1	 	 	 
151024	2	 	 	 
151024	3	 	 	 
151024	4	 	 	 
151024	5	 	 	 
151024	6	 	 	 
151024	7	 	 	 
151024	8	 	 	 
151024	9	 	 	 
151024	10	 	 	 
151025	1	0	 	 
151025	2	3750	4	1
151025	3	500	3	1
151025	4	 	 	 
151025	5	0	 	 
151025	6	600	2	1
151025	7	0	 	 
151025	8	0	 	 
151025	9	2000	3	4
151025	10	 	 	 
151028	1	500	5	1
151028	2	2000	2	6
151028	3	0	 	 
151028	4	 	 	 
151028	5	0	 	 
151028	6	0	 	 
151028	7	0	 	 
151028	8	0	 	 
151028	9	600	4	1
151028	10	 	 	 
151029	1	0	 	 
151029	2	2000	4	2
151029	3	0	 	 
151029	4	 	 	 
151029	5	0	 	 
151029	6	1000	2	10
151029	7	200	2	10
151029	8	0	 	 
151029	9	100	3	1
151029	10	 	 	 
151030	1	0	 	 
151030	2	5500	3	2
151030	3	150	3	1
151030	4	 	 	 
151030	5	0	 	 
151030	6	12500	3	10
151030	7	650	3	10
151030	8	250	3	1
151030	9	700	3	3
151030	10	 	 	 
151031	1	0	 	 
151031	2	3000	4	2
151031	3	0	 	 
151031	4	 	 	 
151031	5	150	2	9
151031	6	0	 	 
151031	7	0	 	 
151031	8	250	3	1
151031	9	3000	3	1
151031	10	 	 	 
151032	1	0	 	 
151032	2	2200	4	1
151032	3	0	 	 
151032	4	 	 	 
151032	5	0	 	 
151032	6	0	 	 
151032	7	0	 	 
151032	8	0	 	 
151032	9	300	3	1
151032	10	 	 	 
151034	1	0	 	 
151034	2	336	5	1
151034	3	3500	3	1
151034	4	 	 	 
151034	5	0	 	 
151034	6	600	2	1
151034	7	35	1	1
151034	8	11000	5	1
151034	9	500	3	5
151034	10	 	 	 
151035	1	0	 	 
151035	2	9750	4	1
151035	3	2500	3	1
151035	4	 	 	 
151035	5	0	 	 
151035	6	650	2	1
151035	7	150	2	1
151035	8	0	 	 
151035	9	300	3	3
151035	10	 	 	 
151036	1	0	 	 
151036	2	149	5	1
151036	3	0	 	 
151036	4	 	 	 
151036	5	0	 	 
151036	6	1700	2	1
151036	7	0	 	 
151036	8	9500	5	1
151036	9	500	3	2
151036	10	 	 	 
151037	1	 	 	 
151037	2	 	 	 
151037	3	 	 	 
151037	4	 	 	 
151037	5	 	 	 
151037	6	 	 	 
151037	7	 	 	 
151037	8	 	 	 
151037	9	 	 	 
151037	10	 	 	 
151038	1	0	 	 
151038	2	3000	4	2
151038	3	0	 	 
151038	4	 	 	 
151038	5	45000	3	3
151038	6	1000	3	10
151038	7	300	2	12
151038	8	15000	5	1
151038	9	1500	3	6
151038	10	 	 	 
151039	1	1200	3	1
151039	2	4850	3	2
151039	3	250	3	5
151039	4	 	 	 
151039	5	250	2	1
151039	6	0	 	 
151039	7	0	 	 
151039	8	550	3	1
151039	9	650	3	5
151039	10	 	 	 
151040	1	200	5	1
151040	2	0	 	 
151040	3	250	2	1
151040	4	 	 	 
151040	5	0	 	 
151040	6	0	 	 
151040	7	0	 	 
151040	8	0	 	 
151040	9	0	 	 
151040	10	 	 	 
151041	1	 	 	 
151041	2	 	 	 
151041	3	 	 	 
151041	4	 	 	 
151041	5	 	 	 
151041	6	 	 	 
151041	7	 	 	 
151041	8	 	 	 
151041	9	 	 	 
151041	10	 	 	 
151042	1	 	 	 
151042	2	 	 	 
151042	3	 	 	 
151042	4	 	 	 
151042	5	 	 	 
151042	6	 	 	 
151042	7	 	 	 
151042	8	 	 	 
151042	9	 	 	 
151042	10	 	 	 
151043	1	400	5	1
151043	2	3800	4	1
151043	3	200	4	2
151043	4	 	 	 
151043	5	0	 	 
151043	6	0	 	 
151043	7	0	 	 
151043	8	13000	5	1
151043	9	150	4	2
151043	10	 	 	 
151044	1	 	 	 
151044	2	 	 	 
151044	3	 	 	 
151044	4	 	 	 
151044	5	 	 	 
151044	6	 	 	 
151044	7	 	 	 
151044	8	 	 	 
151044	9	 	 	 
151044	10	 	 	 
151045	1	80	5	1
151045	2	4000	4	2
151045	3	2000	4	2
151045	4	 	 	 
151045	5	0	 	 
151045	6	0	 	 
151045	7	90	2	1
151045	8	3500	4	2
151045	9	1000	4	2
151045	10	 	 	 
151046	1	 	 	 
151046	2	 	 	 
151046	3	 	 	 
151046	4	 	 	 
151046	5	 	 	 
151046	6	 	 	 
151046	7	 	 	 
151046	8	 	 	 
151046	9	 	 	 
151046	10	 	 	 
151047	1	1000	5	1
151047	2	4000	4	2
151047	3	0	 	 
151047	4	 	 	 
151047	5	1000	4	2
151047	6	50	4	2
151047	7	200	2	8
151047	8	0	 	 
151047	9	200	4	2
151047	10	 	 	 
151049	1	0	 	 
151049	2	2500	4	2
151049	3	0	 	 
151049	4	 	 	 
151049	5	0	 	 
151049	6	0	 	 
151049	7	0	 	 
151049	8	0	 	 
151049	9	400	3	1
151049	10	 	 	 
151051	1	 	 	 
151051	2	 	 	 
151051	3	 	 	 
151051	4	 	 	 
151051	5	 	 	 
151051	6	 	 	 
151051	7	 	 	 
151051	8	 	 	 
151051	9	 	 	 
151051	10	 	 	 
151075	1	 	 	 
151075	2	 	 	 
151075	3	 	 	 
151075	4	 	 	 
151075	5	 	 	 
151075	6	 	 	 
151075	7	 	 	 
151075	8	 	 	 
151075	9	 	 	 
151075	10	 	 	 
151079	1	0	 	 
151079	2	2000	4	2
151079	3	0	 	 
151079	4	 	 	 
151079	5	0	 	 
151079	6	0	 	 
151079	7	0	 	 
151079	8	0	 	 
151079	9	500	4	2
151079	10	 	 	 
151081	1	3000	5	1
151081	2	3000	4	2
151081	3	200	4	2
151081	4	 	 	 
151081	5	500	4	3
151081	6	0	 	 
151081	7	30	2	10
151081	8	7500	5	1
151081	9	700	4	2
151081	10	 	 	 
151082	1	 	 	 
151082	2	 	 	 
151082	3	 	 	 
151082	4	 	 	 
151082	5	 	 	 
151082	6	 	 	 
151082	7	 	 	 
151082	8	 	 	 
151082	9	 	 	 
151082	10	 	 	 
161001	1	 	 	 
161001	2	 	 	 
161001	3	 	 	 
161001	4	 	 	 
161001	5	 	 	 
161001	6	 	 	 
161001	7	 	 	 
161001	8	 	 	 
161001	9	 	 	 
161001	10	 	 	 
161002	1	0	 	 
161002	2	69300	3	2
161002	3	0	 	 
161002	4	 	 	 
161002	5	0	 	 
161002	6	0	 	 
161002	7	0	 	 
161002	8	0	 	 
161002	9	0	 	 
161002	10	 	 	 
161003	1	120	5	1
161003	2	1900	4	1
161003	3	100	3	1
161003	4	 	 	 
161003	5	0	 	 
161003	6	1500	2	1
161003	7	200	2	3
161003	8	0	 	 
161003	9	550	3	2
161003	10	 	 	 
161004	1	0	 	 
161004	2	2000	4	2
161004	3	50	4	2
161004	4	 	 	 
161004	5	0	 	 
161004	6	0	 	 
161004	7	0	 	 
161004	8	3000	5	1
161004	9	100	4	2
161004	10	 	 	 
161005	1	86	5	1
161005	2	3100	4	2
161005	3	0	 	 
161005	4	 	 	 
161005	5	2500	5	1
161005	6	0	 	 
161005	7	0	 	 
161005	8	13500	5	1
161005	9	200	4	2
161005	10	 	 	 
161006	1	0	 	 
161006	2	2250	4	2
161006	3	0	 	 
161006	4	 	 	 
161006	5	0	 	 
161006	6	0	 	 
161006	7	0	 	 
161006	8	0	 	 
161006	9	200	3	1
161006	10	 	 	 
161007	1	 	 	 
161007	2	 	 	 
161007	3	 	 	 
161007	4	 	 	 
161007	5	 	 	 
161007	6	 	 	 
161007	7	 	 	 
161007	8	 	 	 
161007	9	 	 	 
161007	10	 	 	 
161008	1	0	 	 
161008	2	12000	4	4
161008	3	0	 	 
161008	4	 	 	 
161008	5	0	 	 
161008	6	0	 	 
161008	7	100	2	12
161008	8	14000	5	1
161008	9	0	 	 
161008	10	 	 	 
161009	1	2000	5	1
161009	2	2800	4	2
161009	3	10	3	4
161009	4	 	 	 
161009	5	0	 	 
161009	6	0	 	 
161009	7	200	2	12
161009	8	100	5	1
161009	9	1000	3	2
161009	10	 	 	 
161010	1	 	 	 
161010	2	 	 	 
161010	3	 	 	 
161010	4	 	 	 
161010	5	 	 	 
161010	6	 	 	 
161010	7	 	 	 
161010	8	 	 	 
161010	9	 	 	 
161010	10	 	 	 
161011	1	300	5	1
161011	2	5000	4	2
161011	3	0	 	 
161011	4	 	 	 
161011	5	0	 	 
161011	6	0	 	 
161011	7	90	2	9
161011	8	0	 	 
161011	9	500	4	1
161011	10	 	 	 
161012	1	0	 	 
161012	2	4000	4	2
161012	3	0	 	 
161012	4	 	 	 
161012	5	0	 	 
161012	6	100	2	9
161012	7	0	 	 
161012	8	13000	5	1
161012	9	600	4	6
161012	10	 	 	 
161014	1	400	5	1
161014	2	5000	4	2
161014	3	0	 	 
161014	4	 	 	 
161014	5	0	 	 
161014	6	1000	3	10
161014	7	900	3	9
161014	8	10000	5	1
161014	9	1000	3	2
161014	10	 	 	 
161015	1	0	 	 
161015	2	3000	4	2
161015	3	0	 	 
161015	4	 	 	 
161015	5	0	 	 
161015	6	400	2	10
161015	7	200	2	10
161015	8	13000	5	1
161015	9	2000	3	1
161015	10	 	 	 
161016	1	300	5	1
161016	2	4500	4	2
161016	3	0	 	 
161016	4	 	 	 
161016	5	0	 	 
161016	6	0	 	 
161016	7	90	2	12
161016	8	0	 	 
161016	9	2000	3	2
161016	10	 	 	 
161018	1	 	 	 
161018	2	 	 	 
161018	3	 	 	 
161018	4	 	 	 
161018	5	 	 	 
161018	6	 	 	 
161018	7	 	 	 
161018	8	 	 	 
161018	9	 	 	 
161018	10	 	 	 
161019	1	 	 	 
161019	2	 	 	 
161019	3	 	 	 
161019	4	 	 	 
161019	5	 	 	 
161019	6	 	 	 
161019	7	 	 	 
161019	8	 	 	 
161019	9	 	 	 
161019	10	 	 	 
161020	1	0	 	 
161020	2	3500	3	1
161020	3	620	3	2
161020	4	 	 	 
161020	5	0	 	 
161020	6	1000	2	1
161020	7	0	 	 
161020	8	0	 	 
161020	9	500	3	3
161020	10	 	 	 
161021	1	0	 	 
161021	2	5600	3	2
161021	3	0	 	 
161021	4	 	 	 
161021	5	0	 	 
161021	6	0	 	 
161021	7	0	 	 
161021	8	0	 	 
161021	9	500	3	3
161021	10	 	 	 
161022	1	 	 	 
161022	2	 	 	 
161022	3	 	 	 
161022	4	 	 	 
161022	5	 	 	 
161022	6	 	 	 
161022	7	 	 	 
161022	8	 	 	 
161022	9	 	 	 
161022	10	 	 	 
161024	1	 	 	 
161024	2	 	 	 
161024	3	 	 	 
161024	4	 	 	 
161024	5	 	 	 
161024	6	 	 	 
161024	7	 	 	 
161024	8	 	 	 
161024	9	 	 	 
161024	10	 	 	 
161025	1	100	3	1
161025	2	7000	3	2
161025	3	105	3	1
161025	4	 	 	 
161025	5	800	2	5
161025	6	500	2	1
161025	7	400	2	4
161025	8	0	 	 
161025	9	1000	3	5
161025	10	 	 	 
161027	1	 	 	 
161027	2	 	 	 
161027	3	 	 	 
161027	4	 	 	 
161027	5	 	 	 
161027	6	 	 	 
161027	7	 	 	 
161027	8	 	 	 
161027	9	 	 	 
161027	10	 	 	 
161028	1	0	 	 
161028	2	750000	2	11
161028	3	0	 	 
161028	4	 	 	 
161028	5	0	 	 
161028	6	0	 	 
161028	7	200	2	11
161028	8	0	 	 
161028	9	1000	3	1
161028	10	 	 	 
161029	1	110	3	1
161029	2	4500	4	1
161029	3	300	4	1
161029	4	 	 	 
161029	5	0	 	 
161029	6	1500	2	5
161029	7	90	2	1
161029	8	0	 	 
161029	9	700	3	5
161029	10	 	 	 
161030	1	0	 	 
161030	2	2950	4	2
161030	3	0	 	 
161030	4	 	 	 
161030	5	0	 	 
161030	6	0	 	 
161030	7	0	 	 
161030	8	11000	5	1
161030	9	500	3	1
161030	10	 	 	 
161031	1	 	 	 
161031	2	 	 	 
161031	3	 	 	 
161031	4	 	 	 
161031	5	 	 	 
161031	6	 	 	 
161031	7	 	 	 
161031	8	 	 	 
161031	9	 	 	 
161031	10	 	 	 
161032	1	3200	5	1
161032	2	1780	4	2
161032	3	0	 	 
161032	4	 	 	 
161032	5	0	 	 
161032	6	0	 	 
161032	7	0	 	 
161032	8	0	 	 
161032	9	3500	4	2
161032	10	 	 	 
161033	1	 	 	 
161033	2	 	 	 
161033	3	 	 	 
161033	4	 	 	 
161033	5	 	 	 
161033	6	 	 	 
161033	7	 	 	 
161033	8	 	 	 
161033	9	 	 	 
161033	10	 	 	 
161035	1	500	5	1
161035	2	5000	3	2
161035	3	0	 	 
161035	4	 	 	 
161035	5	0	 	 
161035	6	200	1	1
161035	7	60	2	1
161035	8	0	 	 
161035	9	0	 	 
161035	10	 	 	 
161037	1	0	 	 
161037	2	3200	4	2
161037	3	0	 	 
161037	4	 	 	 
161037	5	0	 	 
161037	6	500	2	10
161037	7	100	2	10
161037	8	0	 	 
161037	9	100	2	10
161037	10	 	 	 
161038	1	 	 	 
161038	2	 	 	 
161038	3	 	 	 
161038	4	 	 	 
161038	5	 	 	 
161038	6	 	 	 
161038	7	 	 	 
161038	8	 	 	 
161038	9	 	 	 
161038	10	 	 	 
161039	1	 	 	 
161039	2	 	 	 
161039	3	 	 	 
161039	4	 	 	 
161039	5	 	 	 
161039	6	 	 	 
161039	7	 	 	 
161039	8	 	 	 
161039	9	 	 	 
161039	10	 	 	 
161040	1	 	 	 
161040	2	 	 	 
161040	3	 	 	 
161040	4	 	 	 
161040	5	 	 	 
161040	6	 	 	 
161040	7	 	 	 
161040	8	 	 	 
161040	9	 	 	 
161040	10	 	 	 
161041	1	 	 	 
161041	2	 	 	 
161041	3	 	 	 
161041	4	 	 	 
161041	5	 	 	 
161041	6	 	 	 
161041	7	 	 	 
161041	8	 	 	 
161041	9	 	 	 
161041	10	 	 	 
161042	1	 	 	 
161042	2	 	 	 
161042	3	 	 	 
161042	4	 	 	 
161042	5	 	 	 
161042	6	 	 	 
161042	7	 	 	 
161042	8	 	 	 
161042	9	 	 	 
161042	10	 	 	 
161043	1	 	 	 
161043	2	 	 	 
161043	3	 	 	 
161043	4	 	 	 
161043	5	 	 	 
161043	6	 	 	 
161043	7	 	 	 
161043	8	 	 	 
161043	9	 	 	 
161043	10	 	 	 
161044	1	 	 	 
161044	2	 	 	 
161044	3	 	 	 
161044	4	 	 	 
161044	5	 	 	 
161044	6	 	 	 
161044	7	 	 	 
161044	8	 	 	 
161044	9	 	 	 
161044	10	 	 	 
161045	1	 	 	 
161045	2	 	 	 
161045	3	 	 	 
161045	4	 	 	 
161045	5	 	 	 
161045	6	 	 	 
161045	7	 	 	 
161045	8	 	 	 
161045	9	 	 	 
161045	10	 	 	 
161048	1	80	5	1
161048	2	3000	4	3
161048	3	0	 	 
161048	4	 	 	 
161048	5	0	 	 
161048	6	125	1	5
161048	7	0	 	 
161048	8	9000	5	1
161048	9	225	4	1
161048	10	 	 	 
161049	1	 	 	 
161049	2	 	 	 
161049	3	 	 	 
161049	4	 	 	 
161049	5	 	 	 
161049	6	 	 	 
161049	7	 	 	 
161049	8	 	 	 
161049	9	 	 	 
161049	10	 	 	 
161050	1	0	 	 
161050	2	5500	3	2
161050	3	0	 	 
161050	4	 	 	 
161050	5	0	 	 
161050	6	0	 	 
161050	7	0	 	 
161050	8	0	 	 
161050	9	0	 	 
161050	10	 	 	 
171003	1	 	 	 
171003	2	 	 	 
171003	3	 	 	 
171003	4	 	 	 
171003	5	 	 	 
171003	6	 	 	 
171003	7	 	 	 
171003	8	 	 	 
171003	9	 	 	 
171003	10	 	 	 
171004	1	0	 	 
171004	2	9200	3	1
171004	3	0	 	 
171004	4	 	 	 
171004	5	0	 	 
171004	6	0	 	 
171004	7	500	2	12
171004	8	16000	3	1
171004	9	400	3	1
171004	10	 	 	 
171005	1	 	 	 
171005	2	 	 	 
171005	3	 	 	 
171005	4	 	 	 
171005	5	 	 	 
171005	6	 	 	 
171005	7	 	 	 
171005	8	 	 	 
171005	9	 	 	 
171005	10	 	 	 
171006	1	 	 	 
171006	2	 	 	 
171006	3	 	 	 
171006	4	 	 	 
171006	5	 	 	 
171006	6	 	 	 
171006	7	 	 	 
171006	8	 	 	 
171006	9	 	 	 
171006	10	 	 	 
171008	1	150	5	1
171008	2	4000	3	1
171008	3	0	 	 
171008	4	 	 	 
171008	5	0	 	 
171008	6	0	 	 
171008	7	100	1	1
171008	8	0	 	 
171008	9	1000	3	1
171008	10	 	 	 
171009	1	 	 	 
171009	2	 	 	 
171009	3	 	 	 
171009	4	 	 	 
171009	5	 	 	 
171009	6	 	 	 
171009	7	 	 	 
171009	8	 	 	 
171009	9	 	 	 
171009	10	 	 	 
171011	1	20	5	1
171011	2	2350	4	1
171011	3	0	 	 
171011	4	 	 	 
171011	5	650	4	1
171011	6	4800	3	2
171011	7	400	1	2
171011	8	5000	5	1
171011	9	500	4	1
171011	10	 	 	 
171012	1	50	3	1
171012	2	450	4	2
171012	3	0	 	 
171012	4	 	 	 
171012	5	0	 	 
171012	6	0	 	 
171012	7	160	2	9
171012	8	0	 	 
171012	9	250	3	1
171012	10	 	 	 
171013	1	270	5	1
171013	2	2100	4	1
171013	3	0	 	 
171013	4	 	 	 
171013	5	0	 	 
171013	6	0	 	 
171013	7	0	 	 
171013	8	0	 	 
171013	9	700	3	1
171013	10	 	 	 
171014	1	 	 	 
171014	2	 	 	 
171014	3	 	 	 
171014	4	 	 	 
171014	5	 	 	 
171014	6	 	 	 
171014	7	 	 	 
171014	8	 	 	 
171014	9	 	 	 
171014	10	 	 	 
171015	1	 	 	 
171015	2	 	 	 
171015	3	 	 	 
171015	4	 	 	 
171015	5	 	 	 
171015	6	 	 	 
171015	7	 	 	 
171015	8	 	 	 
171015	9	 	 	 
171015	10	 	 	 
171017	1	180	5	1
171017	2	10000	4	1
171017	3	0	 	 
171017	4	 	 	 
171017	5	0	 	 
171017	6	0	 	 
171017	7	50	1	1
171017	8	0	 	 
171017	9	300	3	2
171017	10	 	 	 
171018	1	10	5	1
171018	2	2700	4	1
171018	3	250	4	6
171018	4	 	 	 
171018	5	0	 	 
171018	6	0	 	 
171018	7	50	1	2
171018	8	0	 	 
171018	9	500	3	1
171018	10	 	 	 
171019	1	 	 	 
171019	2	 	 	 
171019	3	 	 	 
171019	4	 	 	 
171019	5	 	 	 
171019	6	 	 	 
171019	7	 	 	 
171019	8	 	 	 
171019	9	 	 	 
171019	10	 	 	 
171021	1	 	 	 
171021	2	 	 	 
171021	3	 	 	 
171021	4	 	 	 
171021	5	 	 	 
171021	6	 	 	 
171021	7	 	 	 
171021	8	 	 	 
171021	9	 	 	 
171021	10	 	 	 
171022	1	 	 	 
171022	2	 	 	 
171022	3	 	 	 
171022	4	 	 	 
171022	5	 	 	 
171022	6	 	 	 
171022	7	 	 	 
171022	8	 	 	 
171022	9	 	 	 
171022	10	 	 	 
171023	1	50	5	1
171023	2	1630	4	1
171023	3	0	 	 
171023	4	 	 	 
171023	5	0	 	 
171023	6	0	 	 
171023	7	50	1	1
171023	8	0	 	 
171023	9	0	 	 
171023	10	 	 	 
171025	1	 	 	 
171025	2	 	 	 
171025	3	 	 	 
171025	4	 	 	 
171025	5	 	 	 
171025	6	 	 	 
171025	7	 	 	 
171025	8	 	 	 
171025	9	 	 	 
171025	10	 	 	 
171027	1	0	 	 
171027	2	3000	4	1
171027	3	100	3	1
171027	4	 	 	 
171027	5	0	 	 
171027	6	0	 	 
171027	7	250	1	1
171027	8	500	3	1
171027	9	300	3	1
171027	10	 	 	 
171030	1	100	5	1
171030	2	6000	4	1
171030	3	200	3	1
171030	4	 	 	 
171030	5	0	 	 
171030	6	0	 	 
171030	7	200	2	1
171030	8	0	 	 
171030	9	500	3	1
171030	10	 	 	 
171031	1	 	 	 
171031	2	 	 	 
171031	3	 	 	 
171031	4	 	 	 
171031	5	 	 	 
171031	6	 	 	 
171031	7	 	 	 
171031	8	 	 	 
171031	9	 	 	 
171031	10	 	 	 
171033	1	300	5	1
171033	2	5000	4	1
171033	3	500	3	2
171033	4	 	 	 
171033	5	2000	3	1
171033	6	500	3	1
171033	7	100	1	2
171033	8	10000	5	1
171033	9	1000	4	1
171033	10	 	 	 
171034	1	 	 	 
171034	2	 	 	 
171034	3	 	 	 
171034	4	 	 	 
171034	5	 	 	 
171034	6	 	 	 
171034	7	 	 	 
171034	8	 	 	 
171034	9	 	 	 
171034	10	 	 	 
171035	1	300	3	1
171035	2	3500	4	2
171035	3	0	 	 
171035	4	 	 	 
171035	5	8750	3	1
171035	6	0	 	 
171035	7	200	2	4
171035	8	0	 	 
171035	9	500	4	1
171035	10	 	 	 
171037	1	 	 	 
171037	2	 	 	 
171037	3	 	 	 
171037	4	 	 	 
171037	5	 	 	 
171037	6	 	 	 
171037	7	 	 	 
171037	8	 	 	 
171037	9	 	 	 
171037	10	 	 	 
171038	1	0	 	 
171038	2	3000	4	2
171038	3	0	 	 
171038	4	 	 	 
171038	5	500	2	12
171038	6	0	 	 
171038	7	200	2	12
171038	8	0	 	 
171038	9	200	3	1
171038	10	 	 	 
171040	1	 	 	 
171040	2	 	 	 
171040	3	 	 	 
171040	4	 	 	 
171040	5	 	 	 
171040	6	 	 	 
171040	7	 	 	 
171040	8	 	 	 
171040	9	 	 	 
171040	10	 	 	 
171041	1	 	 	 
171041	2	 	 	 
171041	3	 	 	 
171041	4	 	 	 
171041	5	 	 	 
171041	6	 	 	 
171041	7	 	 	 
171041	8	 	 	 
171041	9	 	 	 
171041	10	 	 	 
171042	1	86	5	1
171042	2	3000	4	1
171042	3	100	3	1
171042	4	 	 	 
171042	5	0	 	 
171042	6	0	 	 
171042	7	100	1	2
171042	8	7000	3	1
171042	9	1000	3	1
171042	10	 	 	 
171043	1	222	5	1
171043	2	5000	4	1
171043	3	0	 	 
171043	4	 	 	 
171043	5	0	 	 
171043	6	45	1	3
171043	7	60	1	1
171043	8	0	 	 
171043	9	100	3	1
171043	10	 	 	 
171044	1	0	 	 
171044	2	450	4	2
171044	3	100	4	2
171044	4	 	 	 
171044	5	900	2	9
171044	6	0	 	 
171044	7	0	 	 
171044	8	0	 	 
171044	9	700	3	1
171044	10	 	 	 
171045	1	120	5	1
171045	2	11500	4	2
171045	3	0	 	 
171045	4	 	 	 
171045	5	0	 	 
171045	6	2200	2	10
171045	7	200	2	10
171045	8	20000	5	1
171045	9	500	4	2
171045	10	 	 	 
171046	1	200	5	1
